,sections,Text
0,Introduction,"Owing to their excellent drivability and fuel economy, diesel engines are the most common internal combustion (IC) engines that are widely used in various sectors such as agriculture, transportation and industry. Their use is expected to become more widespread in the foreseeable future. Diesel engines produce smaller volumes of carbon monoxide (CO), hydrocarbons (HC) and carbon dioxide (CO2) than gasoline-powered engines, mainly due to the lean nature of diesel–air mixtures (which results in cooler combustion) and good fuel efficiency; however, diesel engine emissions contain comparatively high levels of nitrogen oxides (NO x ) and particulate matter (PM) [1]. The absolute contribution of diesel vehicles to total pollutants and greenhouse emissions has been growing due to their increasing numbers in fleets and increasing distances traveled [2]. Air pollution causes serious health problems, especially respiratory and cardiovascular problems. Increasing global anxiety about combustion-related pollutants, such as THC (total hydrocarbon), NO x , SO x (sulfur oxides), CO, CO2, acid rain and photochemical smog, as well as depletion of the ozone layer, has led many nations to control emissions and implement initiatives to control pollution. In addition, current petroleum reserves are projected to deplete in the near future [3]. Due to these growing concerns studies on the applicability of clean energy technologies continue to receive attention. Hence, stricter diesel fuel standards have been announced to decrease NO x , particulate and CO2 emissions, and fuel consumption [1]. In addition, the search for sustainable alternative fuels such as alcohols, biodiesel and ethers for diesel engines has recently become important. In order to meet the increasing energy demand and control the environmental pollution, it is important to adopt a sustainable policy that allows the substitution of diesel fuel by neat biofuels such as biodiesel, biomethanol, bioethanol, biobutanol or blends of such biofuels with diesel fuel. Furthermore, studies dedicated to the reduction of emissions by diesel vehicles have shown that modifications of the specifications of commercial diesel fuel are required to decrease and optimize emissions from diesel engines [1]. The mixing of oxygenated additives with diesel oil supplies the oxygen required to form CO2 instead of carbon-rich particles. This in turn may considerably reduce PM emissions [4–6]. The use of oxygenates as fuel additives to facilitate cleaner burning of petroleum fuels is half of a century old [7]. Since its introduction, many investigators have studied the impact of blending various oxygenates with diesel fuel. The most commonly investigated oxygenated additives are alcohols [8–11] and methyl or ethyl esters (biodiesel) [8,12,13]. However, other oxygenated organic compounds (ethers, glycol ethers, and esters) have been investigated to examine the impacts of oxygen content on fuel properties, combustion and emissions. For example, Liotta et al. [14] examined the effects of oxygenated fuels such as glycol ethers, aromatic alcohol, aliphatic alcohol and polyether polyol on emissions in a heavy duty diesel engine, and found that oxygen introduced by glycol ether addition was more effective in decreasing the PM than was oxygen addition using alcohol. Glycol ethers were found to have positive impacts on diesel fuel properties and to reduce smoke opacity, CO, PM and NO x emissions [5,15,16].The application of biodiesel has been found to decrease the smoke, PM and HC emissions while NO x emissions increased. Moreover, acetoacetic esters and dicarboxylic acid esters [17], ethylene glycol monoacetate [18], 2-hydroxy-ethyl esters [19], 1-octylamino-3-octyloxy-2-propanol and N-octylnitramine [7], dimethoxypropane, dimethoxyethane [11] and dimethyl ether (DME) [20] were also found to have significant impacts on fuel properties, diesel fuel combustion and emissions. The addition of ethylene glycol monoacetate to diesel fuel caused an increase in BSFC (brake specific fuel consumption) and NO x , CO and CO2 emissions, while the PM and smoke emissions were decreased [18]. Using current engine technologies, DME was found to produce less greenhouse gas emissions than biodiesel, methanol and ethanol, while HC emissions were increased [20]. However, the use of DME in diesel engine causes a premature wear problem and subsequently the failure of pump and fuel injectors. Furthermore, the production cost of DME is higher due to the feedstock cost (natural gas) [20]. Moreover, the blending of alcohols such as methanol, ethanol and butanol was also found to have significant effects on the fuel properties, combustion and emissions of diesel fuels. The effects of these blends in terms of emissions are almost comparable with ethers, esters and other oxygenates. These blends also significantly decrease the exhaust emissions [21] and enhance octane number when mixed into diesel fuel. Such enhancement is particularly important in unleaded fuels. In addition, due to their complete burning power, alcohols have the potential to increase combustion efficiency. Therefore, the blends of alcohols (methanol, ethanol and butanol)–diesel oil with and without cetane number (CN) improver are potential alternative fuels. Moreover, these alcohols can be produced from biomass resources. As a renewable resource, biomass represents a possibly endless source of feedstock for the production of biofuels. Nowadays butanol is normally synthesized from petroleum sources, but early butanol production was reported to use biological sources. In the first half of the 20th century, the commercial production of butanol from biomass was prominent, and this is what today's butanol users are anticipating to ensue again [22]. n-Butanol is a type of primary alcohol that has advantages over methanol and ethanol for use as an alternative fuel in IC engines, since most of the fuel properties of n-butanol are more similar to diesel fuel. During the 1970s, despite their limited solubility and stability with diesel fuel, low CN and high hygroscopicity, methanol and ethanol were considered the best diesel fuel additives because of their accessibility, low cost, high oxygen contents, and suitability for use in diesel engines without modifications [23,24]. However, when these blends were later found to exhibit phase separation at certain compositions or as the temperature was reduced [25,26], thereby forming methanol/ethanol-rich bottom phases that could stall engines and prevent normal operation; many investigations were initiated to address these problems. One possible solution is using additives that are capable of increasing the solubility, stability and CN of methanol/ethanol–diesel fuel blends. Oxygenated compounds (fuel additives) have been distinguished to increase the miscibility of methanol/ethanol in diesel fuel and can reduce the particulate emissions from internal combustion engines, and further decline of particulate emissions using these additives depends on the molecular configuration and amount of oxygen in the fuel [27]. Because of their comparable fuel properties with diesel fuel and potential to be used in CI engines in pure form or blended with conventional diesel fuel [28–31], it is anticipated that alcohols will be able to slow down the worldwide petroleum consumption and decrease the level of dependence on petroleum fuels. Although the applications and impacts of alcohol–diesel fuel blends have been studied, further researches are required to optimize performance, guarantee conservation of engines in which such blends are applied, and develop appropriate distribution systems. Hence, substantial researches are required to assess the performance and emissions characteristics of diesel engines fueled with ethanol–diesel, methanol–diesel and butanol–diesel blends. The growing interests in alcohol additives for diesel fuel are evidenced by the number of related studies published between 2005 and 2012 ( Fig. 1). From 2005 to 2012, 186 (142 articles, 35 conference papers, 8 reviews and 1 business article) research studies have been published on the issue of diesel–alcohol blends. These publications focus on numerous aspects with the aim of making alcohol–diesel blends a next generation fuel. Some of the topics include alcohol sources, phase behavior and fuel properties of alcohol–diesel blends, effects of alcohol–diesel fuel blends on the performance and emissions of diesel engines, and the effects of injection timing and pressure on the exhaust emissions of diesel engines fueled with these blends. The main purpose of the present study is to provide a comprehensive review of the literature related to the use of diesel–alcohol blends in diesel engines and their effects on the combustion, performance and emissions of diesel engines."
1,"Physicochemical properties of methanol, ethanol and butanol","The use of alcohols as fuels for internal combustion engines is not a new innovation as these have been used since the invention of IC engines. Actually, the level of curiosity with regard to using alcohol as a motor fuel has followed cycles of fuel shortages and/or low food-grain prices. Alcohol may be blended with diesel fuel or gasoline to produce diesohol and gasohol respectively, or alcohol may be added to the air intake of the engine. The significant physicochemical properties of methanol, ethanol and butanol are discussed below."
2,Methanol,"2.1 Methanol Methanol, commonly known as methyl alcohol, is the simplest alcohol, containing one carbon atom. It is a colorless, tasteless liquid with a very faint odor. It is a polar solvent and is miscible with water, alcohols, esters and most organic solvents, and is only slightly soluble in fats and oils. The flash, melting and boiling points of methanol are 12°C, −97.8°C and 64.7°C, respectively. Methanol is flammable and may explode when exposed to flame [32]. Methanol is hygroscopic in nature and may absorb water vapor directly from the atmosphere. Adsorbed water can dilute the fuel value of methanol and may cause phase separation in methanol–diesel blends [33]."
3,Ethanol,"2.2 Ethanol Ethanol is a flammable polar solvent and is miscible with water. It has a vapor density of 1.59, which indicates that it is heavier than air. Consequently, ethanol vapors do not rise, similar to gasoline vapors. The specific gravity of ethanol is 0.79, which indicates that it is lighter than water; however, it is water-soluble. The auto-ignition temperature, boiling point, flash point, and melting point of ethanol are 423°C, 78°C, 13°C and −114°C, respectively [34]. Ethanol is less toxic than gasoline and methanol, and is not carcinogenic. Like gasoline, the major risk when using methanol as a motor fuel is flammability. In pure form, ethanol burns without any smoke and it is difficult-to-see blue flame. In denatured form there is little to no smoke, but a slight orange flame may be visible [35]. Due to high octane number, ethanol is a good fuel for compression ignition (CI) engines [36]."
4,Butanol,"2.3 Butanol Butanol is a four-carbon atom alcohol that exists as four isomers: n-butanol CH3-CH2CH2CH2OH (normal-butanol), 2-butanol CH3CH2CHOHCH3 (secondary-butanol), i-butanol (CH3)2CH2CHOH (iso-butanol) and t-butanol (CH3)3COH (tert-butanol). All of the isomers produce about the same energy, but the manufacturing methods for each are totally different. All four isomers have the same formulae and the same amount of heat energy but have different molecular structures that affect their properties. Despite their similar molecular weights and functional groups, they have different solubilities. n-Butanol is a linear aliphatic alcohol. It is a colorless, flammable, slightly hydrophobic liquid with distinct banana-like aroma and strong alcoholic odor. Direct contact may result in irritation to the eyes and skin, and its vapors have an irritant effect on mucous membranes and a narcotic effect when inhaled in high concentrations. It is completely miscible with most common organic solvents, but only sparingly soluble in water. iso-Butanol is a colorless liquid with sweet musty odor. It is miscible with all common organic solvents and only slightly soluble in water, while sec-butanol (2-butanol) is a flammable, colorless liquid that is slightly soluble in water and completely miscible with polar organic solvents. t-Butanol (3-butanol) is a clear liquid with camphor-like odor. It is highly soluble in water and miscible with ethanol and diethyl ether. It has a tendency to be solid at room temperature (melting point slightly above 25°C). Important properties of different butanol isomers are compared in Table 1 [37]."
5,"Methanol, ethanol and butanol vs. gasoline and diesel fuel","2.4 Methanol, ethanol and butanol vs. gasoline and diesel fuel Physicochemical properties of methanol, ethanol and butanol are compared with those of gasoline and diesel fuels in Table 2 [38–41]. From Table 2 it is evident that: (I) butanol has lower hygroscopicity than methanol or ethanol, and is therefore less affected by weather changes, (II) butanol has a higher flash point than methanol or ethanol and is therefore safer than either of them, (III) butanol produces approximately 25% more energy(heating value) than methanol and ethanol, and can thus yield better mileage compared to lower carbon alcohols, (IV) butanol has a higher octane rating than methanol or ethanol, (V) butanol has a longer hydrocarbon chain than both methanol and ethanol, making it fairly non-polar, and thus it is more similar to gasoline than methanol or ethanol and is completely miscible with gasoline and diesel fuel. These properties make butanol a much safer fuel than methanol or ethanol, which can be distributed through existing fuel distribution and storage infrastructure (pipelines, storage tanks and filling stations) [42], while methanol and ethanol can only be blended just before use, (VI) butanol is less corrosive than methanol or ethanol, and (VII) due to their higher latent heat of vaporization compared to diesel fuel, methanol and ethanol offer a longer ignition delay period of combustion. Usually, the viscosity of alcohols increases as the length of their carbon chain increases, thus, the kinematic viscosity of butanol is twice that of ethanol and five to seven times that of gasoline [43]."
6,Summary and future research directions,"2.5 Summary and future research directions The reported physicochemical properties of methanol, ethanol and butanol demonstrate that methanol has the lowest combustion energy [44] of all fuels listed, and because of its highly polar nature, methanol does not mix with diesel fuel. In contrast, ethanol can be mixed with diesel fuel provided that there is a little water in the ethanol. Another problem impeding the addition of ethanol to diesel fuel is its low CN [45]. However, butanol can be blended with diesel fuel at any concentration and does not separate when mixed with water or at low temperature. In blends with diesel fuel, butanol tends to reduce the solidification temperature of the fuel at low temperatures. However, the main obstacle in using butanol as a blending component with diesel fuel is its low CN, which may diminish auto-ignition capability of the blend during combustion. Hence, to overcome problems associated with the use of methanol, ethanol and butanol, further studies are required to identify some suitable additives or CN improvers that can enhance their fuel properties in order to make such alcohols suitable for diesel engine use."
7,"Global production of methanol, ethanol and butanol and their feedstock","Due to continuous escalation in the cost of crude oil, research into sustainable, economical and environment-friendly alternatives to fossil fuels is becoming more significant [46]. Biofuels are promising alternatives to petroleum-derived fuels, particularly biofuels produced from renewable resources via fermentation processes, such as biomethanol, bioethanol and biobutanol. Biofuels are usually considered as fuel additives rather than petroleum surrogates [47]. The global production of methanol, ethanol and butanol is discussed below."
8,Methanol,"3.1 Methanol Methanol is also known as wood alcohol, since it was derived from wood before modern production technologies were developed in the 1920s. Sustainable technologies for producing methanol from biomass are currently economically unfeasible. Presently, methanol is produced from synthetic gas or biogas and is used as a fuel for IC engines. Methanol production is a cost-intensive chemical process. Therefore, under current production conditions, only waste biomass such as crop residues, forage, grass, crops, wood resources, forest residues, short rotation wood energy crops and lignocellulosic components of municipal wastes can be a viable feedstocks for bio methanol production [48]. As a renewable resource, biomass represents a potentially endless supply of feedstock for methanol production. During 2010 about 47 million metric tons of methanol was sold globally [49]. Global annual methanol production capacity is expected to reach 96.5 million tons in 2015 from the current 75.2 million tons ( Fig. 2). The major countries producing methanol from biomass by the end of 2003 were the USA, Canada, Japan, and Brazil [50]. However, in 2007 China became the world's foremost methanol producer and consumer, and is a leading user of methanol as a transportation fuel. China's methanol production capability increased from 6.16 million tons in 2003 to more than 20 million tons in 2008 and is anticipated to be 40 million tons by the mid of 2012 [51]. China has more than 140 methanol plants, and many of the smaller plants are closing as larger, facilities are being built [51]. Methanol is presently manufactured from syngas, natural gas, refinery off-gas, coal and petroleum but can also be produced using wood waste or garbage through partial oxidation reaction into syngas, and subsequently by catalytic transformation into biomethanol [52–54]. The addition of adequate amounts of hydrogen to syngas for transforming biomass carbon into methanol carbon facilitates methanol production at levels almost double those of methanol derived from similar amounts of biomass alone. The costs of current natural gas feedstocks are so high even after tax waivers that renewable methanol is unable to compete financially with other fuel sources. Biomass and coal are potential fuel sources for gasification, further syngas production and methanol synthesis. The possibility of realizing such conversion has been recognized in a large scale system in which a product gas is initially obtained by pyrolysis and gasification of a carbonaceous material [53,54]. Methanol production from biomass consists of a series of production steps that secure the future energy supply chain. Synchronized biomethanol production (by the hydrogenation of CO2 formed during the fermentation of sugar juice), in parallel with the production of bioethanol, appears to be economically attractive in locations where hydroelectricity is of very low cost and surplus lignocellulosic residues are available. Most biomethanol production processes require additional oxygen as an intermediate for the conversion of biomass into a syngas (H2/CO). Freely accessible supplies of hydrogen (H2) and oxygen (O2) can increase the total productivity of biomass-derived methanol. Methanol can also be produced from CO2 and water (H2O) using sunlight [55], which may help to control the global warming and serve as a renewable source of energy. The price of methanol produced using this approach would be 1.22USD/kg, which is higher than current market prices (0.48USD/kg) but is competent to other renewable-resource-based alternatives. Further, advanced technologies are being developed and this may eventually result in the commercial viability of renewable methanol production."
9,Ethanol,"3.2 Ethanol Currently ethanol is one of the most popular alcohol-based fuel, as it is produced by the simple fermentation of natural sugars (sugar cane, sugar beet, molasses), starches (corn, wheat), or cellulosic biomass (corn stover, straw, grass, wood). The most common feedstock is sugar cane or sugar beet, and the second most common feedstock is corn starch [56]. The use of lignocellulosic biomass is very limited as it requires expensive pretreatment for converting the crystalline structure of cellulose to parent sugars. Although ethanol is produced from sugar beets and molasses, the use of gasohol as an alternative motor fuel has been steadily increasing worldwide for a number of reasons [57,58]. Bioethanol can be derived from a wide range of carbohydrates of general formula (CH2O) n . Sucrose is fermented using commercial yeast (Saccharomyces cerevisiae). The chemical reaction comprises the enzymatic hydrolysis of sucrose followed by the fermentation of simple sugars [59–61]. Invertase enzyme in the yeast catalyzes the hydrolysis of sucrose to convert it into glucose and fructose and then zymase, another yeast enzyme, converts the glucose and the fructose into ethanol. A major processing step in ethanol plants is enzymatic saccharification of cellulose to sugars, which requires lengthy processing and normally follows a short-term pre-treatment step [62]. Bioethanol is used in beverages as well as in the manufacture of pharmaceuticals and cosmetics. In fact, ethanol is the oldest synthetic organic chemical used by humans. The global production of first-generation bioethanol was about 51 billion liters in 2006, comprising 35% of all fuels produced. Fig. 3 shows worldwide ethanol production by the end of 2012. From Fig. 3, it is evident that worldwide ethanol production increased two-fold, from 39,252 million liters in 2007 to 85,088 million liters in 2012 and is expected to grow fivefold by the end of 2025 [63]. Bioethanol currently accounts for more than 94% of global biofuel production. About 60% of global bioethanol production comes from sugarcane and 40% from other crops. The United States (54,580 million liters as of 2012) and South America (21,335 million liters as of 2012) are the world leaders, together accounting for about 89% of the world bioethanol production using sugarcane and corn, respectively. The USA production as of 2012 amounts to the world production in 2007 (49,625 million liters) [63]. The increasing production and use of ethanol as a fuel can decrease dependency on foreign oil, decrease trade deficits, create employment opportunities in rural regions, minimize air pollution, and address the global warming problem."
