,sections,Text
0,Introduction,"The main criteria for the selection of feedstock for biofuels production are their availability, cost, carbohydrate content and biodegradability. Lignocellulosic biomass (LCB) meets with them and it is the most abundant renewable resource on earth [1,2]. From them, wheat straw is one of the most abundant LCB worldwide, with a production of 529 million tons [3]. The greater production of agricultural residues is obtained from cereals (e.g., wheat among others) and is directly associated with the production of grains. In Mexico, for every kilogram of grain produced, approximately one kg of lignocellulosic residue (i.e., straw) is obtained [4]. At the end of 2019, the Mexican Agricultural and Fisheries Information Service (SIAP by its acronym in Spanish) reported a production of 3 million tons of wheat-grain [5]. Their residues are mainly used as fodder in livestock, as well soils improvers, construction materials, and composting [4]. Notwithstanding, with the search for alternative and renewable energy sources, the use of agricultural residues as feedstock for biofuels production is seen as a prominent option. For biorefining purposes, the complex LCB lignocellulosic matrix must be debilitated and deconstructed to simpler chemical forms by pre-treatment methods before further processing [6,7]. After pre-treatment, the simple carbohydrates from LCB can be converted into biofuels through fermentation. Microbial fermentations offer an attractive alternative to produce sustainable energy because metabolic diversity of microorganisms enables the use of different substrates as the starting point for biofuels (e.g., ethanol, hydrogen, biodiesel, among others) production. However, high yields and productivities in every step during biofuel production by microorganisms are required for profitable industrial-scale production. Genetically modified microorganisms with redesigned metabolic pathways can improve both yield and productivity [8-10]. Escherichia coli has the capability to generate simultaneously hydrogen (H2) and ethanol (EtOH), because the anaerobic pyruvate breaking produces formate and acetyl-CoA. Then, H2 is produced by formate hydrogenlyase system through the decarboxylation of formate [11], while EtOH formation is carried out by the action of alcohol dehydrogenase, which catalyses the reaction from acetyl-CoA to EtOH [12]. However, under anaerobic conditions, other end-products such as lactate, acetate, and succinate are synthetized to maintain the NADH/NAD+ balance and intracellular pH reducing both H2 and EtOH production [13,14]. Therefore, the removal of the synthesis of one or more of these end-products will increase the carbon flux towards H2 and EtOH synthesis. Different E. coli strains has been constructed to improve H2 and/or EtOH production. Strains such as SR15 (ΔldhA ΔfrdBC) [15], BW25113 ΔhyaB ΔhybC ΔhycA ΔfdoG ΔfrdC ΔldhA ΔaceE [16], and SH5 (ΔhycA ΔhyaAB ΔhybBC ΔldhA ΔfrdAB) [17] may obtain 1.3 to 2.1 mol H2/mol glucose, using glucose as substrate. Additionally, engineered ethanologenic strains [e.g., AH001 (KO11 ΔldhA), AH003 (KO11 ΔldhA ΔpflA), AH005 (KO11 ΔldhA Δpdh), SL40 (KO11 spontaneous mutant resistant to fosfomycin), SZ420 (ΔfrdBC ΔldhA ΔackA ΔfocA-pflB ΔpdhR::pflBp6-pflBrbs-aceEF-lpd)] can produce EtOH-titters approximately of 6–40 g/L and obtain EtOH-yields > 90% of the theoretical maximum (2 mol EtOH/mol glucose) [18-20]. Furthermore, both hydrogenogenic and ethanologenic E. coli strains obtained by genetically engineering may convert complex substrates –likewise raw Agave lechuguilla [21], sweet sorghum [22], wheat straw [23], marine algae [24], cheese whey powder [25]– into H2 and/or EtOH. Although metabolic engineering in E. coli have been widely studied and employed to improve biofuels performance [11,14,26], to our knowledge, studies on the scale-up have not been reported. Therefore, the scale-up of the co-production of H2 and EtOH by a metabolic engineered E. coli using wheat straw hemicellulosic hydrolysates as substrate is presented."
1,Material and methods,
2,Lignocellulosic biomass,"2.1 Lignocellulosic biomass Wheat straw (WS) used in this work was harvested in the spring of 2017 in La Barca (Jalisco, Mexico). The feedstock was milled with a hammer mill (Azteca 301012) using a 1.27 cm screen. LCB composition was determined according to NREL laboratory analytical procedures [27]. Glucan, xylan and lignin content in the LCB (dry basis) were 41.39, 21.0 and 16% for WS, respectively."
3,Hydrolysis of hemicellulosic hydrolysate,"2.2 Hydrolysis of hemicellulosic hydrolysate The hydrolysate was obtained by auto-hydrolysis followed by a 0.25% H2SO4 pre-treatment [28]. Auto-hydrolysis was carried out in a semi-pilot scale pre-treatment continuous tubular reactor (PCTR) at 150 psi (about 180 °C) with a mean residence time of 18 min [28]. The biomass from auto-hydrolysis was further hydrolyzed with 0.25% (v/v) H2SO4 in a 1:2 (w/v) solids loading ratio, in an autoclave at 121 °C for 60 min. The liquid fraction from the pre-treatment was separated by centrifugation and collected for further analysis, and it was identified as wheat straw pretreated (WSP); which contained 1.8 g/L glucose, 39.8 g/L xylose, 7.9 g/L arabinose, 2.6 g/L formate, 7.8 g/L acetate and 1.2 g/L furfural. Further dilutions were made to obtain a hydrolysate with a final concentration of 16.1 ± 0.2 g/L of total reducing sugars (TRS) to perform the scale-up experiments."
4,Construction of mutant strains,"2.3 Construction of mutant strains Strains, plasmids, and primers used for the construction of the mutant strains are shown in Table 1 . W3110 ΔfrdD and W3110 ΔldhA strains from Keio collection [29] were used as donor. The deletion of frdD and ldhA genes was performed using P1 transduction method [30], with some modification as follows: To prepare liquid phage P1 lysate, an overnight culture of E. coli donor strain (W3110 ΔfrdD or W3110 ΔldhA) in LB broth with 30 mg/L kanamycin was washed and suspended in MC medium (10 mM MgSO4 and 5 mM CaCl2). Phage P1 was added with multiplicity of infection between 0.1 and 1.0, and the culture was incubated for 30 min at room temperature. After incubation, the culture was added into soft agar and finally plated in LB agar plates and incubated overnight at 37 °C. After lysis, the culture was treated with chloroform and the debris was removed by centrifugation. The phage was stored at 4 °C until its application. For transduction, an overnight culture of E. coli recipient strain (WDH or WDHL) in LB medium was washed and suspended in MC medium. Phage P1 lysate with the donor strain (W3110 ΔfrdD or W3110 ΔldhA) was added with multiplicity of infection between 0.1 and 1.0. The phage was allowed to absorb for 30 min at room temperature, and then 1 M sodium citrate was added. Finally, all the mixture was plated on selective LB plates with 30 mg/L kanamycin and incubated at 37 °C until colonies appeared. The deletion of frdD and ldhA genes was verified by colony PCR with OGF-F, OGF-R, OG-L-F and OG-L-R primers (Table 1). The ΔfrdD, ΔldhA, or ΔldhA ΔfrdD strains were transformed by electroporation with the pCP20 plasmid and selected by ampicillin resistance in LB + 30 mg/L ampicillin plates at 28 °C. Kanamycin resistance loss was verified by subcultivation on LB plates plus 30 mg/L kanamycin. Selected colonies were tested by PCR to confirm the loss of kanamycin resistance."
5,Effect of frdD and ldhA genes deletion on co-production of H2 and EtOH,"2.4 Effect of frdD and ldhA genes deletion on co-production of H2 and EtOH The effect of frdD and ldhA genes deletion on co-production of H2 and EtOH by Escherichia coli strains (Table 1) was determined by using glucose as substrate (20 g/L). The experiments were done in anaerobic serological bottles containing 0.1 L of B buffer [31], 1 mL/L trace elements solution [25], 0.01 g/L MgSO4 and 1 g/L yeast extract (Difco). The cultures were started with an optical density of 0.2 measured at a wavelength of 600 nm (OD600), pH 7.5, and they were incubated at 31 °C and 175 rpm, until no longer production of H2 was observed. All the experiments were carried out in triplicate. The production of H2, EtOH, and other metabolites was measured as indicated in section 2.6."
6,Scale-up of H2 and EtOH co-production,"2.5 Scale-up of H2 and EtOH co-production E. coli WDH-LF strain was selected to perform the scale-up of H2 and EtOH co-production using WSP as substrate (16 g/L TRS). The scale-up experiments were done under anaerobic conditions using the B buffer [31] plus 1 mL/L trace elements solution [25], 0.01 g/L MgSO4 and 1 g/L yeast extract (Difco). The working volumes used were 0.01, 0.1, 1 and 10 L. A volume of the headspace relative to that of the liquid approximately of 40% was used in 0.01, 1 and 10 L reactors, while 20% was employed in 0.1 L reactors. The cultures were started with an OD600 of 0.2 and pH 8.2. They were incubated at 31 °C and 200 rpm, until no longer production of H2 was observed. The 10 L bioreactors were stirred at 250 rpm during the first 29 h, after which the stirred was increased at 400 rpm. The batch cultures of 0.01 and 0.1 L were accomplished in 14 mL and 120 mL serological bottles, respectively. The batch cultures with working volumes 1 and 10 L were performed in 1.5-L and 13.5-L bioreactors equipped with two six-flat blade Rushton turbines, with a H/D ratio of 2.1 and 1.5, respectively. The pH was monitored using an autoclavable electrode (Applikon® Biotechnology) and connected to Bioconsole ADI 1035 (Applikon® Biotechnology) controlled by the ADI 1030 Biocontroller (Applikon® Biotechnology). BioXpert 1.3 software (Applikon® Biotechnology) was used for data acquisition. The serological bottles experiments (0.01 L, 0.1 L) were realized in quadruplicate, whereas bioreactors (1 L and 10 L) were carried out in duplicate. The production of H2 and EtOH was measured as indicated in Section 2.6."
7,Analytical methods,"2.6 Analytical methods TRS determination was performed by the dinitrosalicylic acid (DNS) method [32], with some modifications, as follow: 250 µL of diluted sample with 750 µL of DNS reagent (10 g/L NaOH, 200 g/L KNaC4H4O6·4H2O, 0.5 g/L Na2S2O5, 2 g/L C6H6O, 10 g/L 3,5-Dinitrosalicylic acid) were heated for 5 min at 100 °C and then cooled down to room temperature. Then, 400 µL of distilled water were added. Xylose (0.1 to 1.0 g/L, Sigma) was used as the reference standard. The absorbance was measured at 595 nm wavelength (iMark™ Microplate Absorbance Reader). Simple carbohydrates and metabolites were quantified by an Agilent HPLC equipped with a refractive index (Agilent Technologies 1220 Infinity LC), using a Rezex™ ROA-Organic Acid H+ (Phenomenex) column, operated at 60 °C with H2SO4 0.0025 M as a mobile phase (0.550 cm3/min). Furfural was analyzed by Gas Chromatography (Agilent Technologies 6890 N Network GC Systems) using a capillary column HP-Innowax (30 m × 0.25 mm i.d. × 0.25 m film thickness; Agilent Technologies). Injector and flame ionization detector (FID) temperatures were 220 and 250 °C, respectively. Helium was used as carrier gas at 25 mL/min. Analyses were performed with a split ratio of 10:1 and a temperature program of 35 °C for 2 min, then 10 °C/min to 210 °C for 1 min. Gas production was measured by acidified water (pH ≤ 2) displacement in an inverted burette connected to serological bottles/bioreactor with rubber tubing and a needle. H2 concentration (%, v/v) in the gas was determined by with a Gas Chromatography (Agilent Technologies 6890 N Network GC Systems) coupled to a thermal conductivity detector (Agilent Technologies 6890 N Network GC Systems) and using Agilent J&W HP-PLOT Molesieve column (0.32 mm ID, 30 m length, 12 μm film) under the following conditions: 200 °C, injector temperature; 280 °C, detector temperature; 300 °C, oven temperature. Helium was used as carrier gas. H2 volume was corrected to standard conditions of temperature and pressure (298.15 K and 105 Pa)."
8,Statistical analysis,"2.7 Statistical analysis For comparisons between samples, the data was analyzed by analysis of variance (ANOVA) and Tukey’s HSD (honestly significant difference) test (Origin® 9). A probability of 5% was accepted as statistically significant."
9,Results and discussion,
