,sections,Text
0,Introduction,"Aryl alcohol oxidase (AAO, EC 1.1.3.7) is a fungal flavoenzyme that catalyzes the oxidation of a variety of aromatic alcohols and aliphatic polyunsaturated alcohols to corresponding aldehydes and the reduction of oxygen to hydrogen peroxide (H2O2) simultaneously (Ferreira et al., 2005; Hernández-Ortega et al., 2011). AAO activity was first found in Polystictus versicolor (Farmer et al., 1960) and has been detected in various white-rot fungi (e.g. Pleurotis eryngii and Bjerkandera adusta), which are the main organisms responsible for biological lignin degradation (Guillén et al., 1994; Muheim et al., 1990b; Varela et al., 2000). As one of the key enzymes involved in lignin degradation, AAO has received intensive attention due to its capability of providing extracellular H2O2 for ligninolytic peroxidases, such as lignin peroxidase and manganese peroxidase (Alcalde, 2015; Hernández-Ortega et al., 2012). It is promising to utilize AAO, in combination with ligninolytic peroxidases, in lignin depolymerization, which is a central process for conversion of lignocellulosic biomass to fuels, chemicals, and materials in a future biorefining industry (Carro et al., 2016; Liu et al., 2018; Ragauskas et al., 2014). Moreover, AAO has also been applied to detoxify 5-hydroxymethylfurfural, decolorize anthraquinone dye, and enhance polyhydroxybutyrate production from alkaline pretreatment liquor (Feldman et al., 2015; Galperin et al., 2016; Li et al., 2019). Despite the broad application of AAO, the enzyme is not commercially available partially due to the low yield of AAO production. Therefore, it is critical to develop cost-effective fermentation technologies for large-scale production of AAO with high yield and productivity. Multiple studies have been focused on purification of AAO from white-rot fungi and production of AAO from recombinant organisms (e.g. Escherichia coli, Saccharomyces cerevisiae, and Aspergillus nidulans) via heterologous protein expression (Muheim et al., 1990a; Pardo-Planas et al., 2017b; Ruiz-Dueñas et al., 2006; Varela et al., 2001; Viña-Gonzalez et al., 2015). Among different efforts, production of AAO from genetically modified filamentous fungi has received increasing attention because of their high capacity of protein secretion and exceptional post-translational modification system (Nevalainen & Peterson, 2014). However, current research has mainly focused on construction of the recombinant strains and characterization of the enzyme (Couturier et al., 2016; Kumar & Goswami, 2006; Varela et al., 2001). Several studies on AAO production either were carried out in small-scale or generated low yields of enzyme (Liu et al., 2020; Pardo-Planas et al., 2018; Pardo-Planas et al., 2017b). Process optimization and large-scale production of AAO remain rarely studied. The scale-up of fermentation and process optimization are key strategies in biotechnology to increase yields and produce large amounts of products while maintaining a consistent product quality (Schmidt, 2005). In order to increase product yield (or maintain the same yield as observed in small-scale), it is crucial to understand the process control of scaling-up a fermentation system (Hewitt & Nienow, 2007). Several factors, including temperature, pH, aeration, and inoculum have impacts on microbial growth and fermentation (Hellmuth & van den Brink, 2013). In particular, pH control during microbial production of enzymes from filamentous fungi has important effects on mycelial growth, sporulation, and enzyme production (Abubakar et al., 2013; Niaz et al., 2014; Sohail et al., 2009). Additionally, oxygen supply in submerged fermentation is critical for growth of microbes and maintaining production of metabolites (Garcia-Ochoa & Gomez, 2009). For instance, dissolved oxygen (DO) can directly impact oxygen transfer and enzyme/final product productivity during filamentous fungi fermentation (Abdella et al., 2020; Meneghel et al., 2014; Zhang et al., 2012). It is therefore important to understand and optimize pH and DO control during scale-up of filamentous fungi fermentation. In our previous study, a cost-effective medium for high-yield submerged production of AAO using recombinant Aspergillus nidulans was developed (Liu et al., 2020). The AAO gene was from Myceliophthora thermophila, which contains a variety of biomass-hydrolyzing enzymes and has proven to be a good source of genes encode thermostable enzymes (Visser et al., 2011). The present study aims to optimize the fermentation process and scale-up production of AAO using the same genetically modified strain (A. nidulans) in stirred-tank bioreactor. Process parameters (specifically inoculation methods, temperature, initial pH, and size of inoculum) of AAO production were optimized in shake flasks. In addition, the effects of pH and DO control on AAO production in stirred-tank bioreactor and different AAO concentration and partial purification methods were investigated. This study provides a potential translation of fundamental AAO research to industrial and commercial practice."
1,Materials and methods,
2,Strain and culture media,"2.1 Strain and culture media Genetically modified A. nidulans was used as the production host for heterologous AAO expression. The strain was deposited at the Fungal Genetics Stock Culture (FGSC, Manhattan, Kansas, U.S.) with an identification number of A773. The A. nidulans strain was further genetically manipulated by transformation of pEXPYR plasmid containing AAO gene from Myceliophthora thermophila (also known as Thermothelomyces thermophilus) into the fungal genome, as described elsewhere (Pardo-Planas et al., 2017a; Segato et al., 2012). The resulting recombinant strain was a maltose-induced strain, which secretes and accumulates AAO in the media. AAO production was carried out in a complex medium containing 61.0 g/L maltose, 26.4 g/L CSL (corn steep liquor), and 13.8 g/L NaNO3 as described in our previous study (Liu et al., 2020). All chemicals and reagents were of analytical grade."
3,Optimization of process parameters,"2.2 Optimization of process parameters Optimization of process parameters for AAO production was conducted using 50 ml of medium in 250 ml shake flasks agitated at 250 RPM for 72 h in an incubator (Thermo Fisher Scientific MaxQ Shaker, USA). The medium was autoclaved at 121 °C for 20 min (Hirayama HV-50 Autoclave, Japan) before inoculation. Effects of inoculation methods on AAO production: Three different inoculation methods using different seed cultures, including −80 °C stock, spores grown on PDA (Potato Dextrose Agar) plate, and cell pellets, were compared and evaluated. The −80 °C stock was a solution containing spores of A. nidulans in 20% glycerol and 10% lactose preserved at −80 °C. The spores grown on PDA plate was prepared by adding 50 µl of spore solution onto solid PDA medium and spreading homogeneously. The plates were incubated at 37 °C for 48 h before spores were harvested and suspended in sterilized 0.9% NaCl solution. The spore suspension was kept at 4 °C before use. Cell pellets were prepared by growing A. nidulans spores in 50 ml potato dextrose broth at 37 °C for 40–44 h. Cell pellets were harvested by centrifugation at 4000 RPM (3360 g) for 10 min and washed with sterilized 0.9% NaCl solution. In order to compare the effects of using different seed cultures on the production of AAO, a constant spore concentration (~6 × 108 spores/ml) was used for all experiments in this section. AAO production was carried out at 37 °C with initial medium pH of 6.5 and 1% (v/v) inoculum (0.5 ml spore or cell pellet per 50 ml fermentation medium). Effects of temperature on AAO production: The effects of different temperatures on AAO production were determined by comparing AAO activity at 30, 32, 34, 36, 37, 38, and 40 °C. The initial medium pH was adjusted to 6.5 and 1% cell pellets inoculum was employed. Effects of initial pH on AAO production: The effects of initial medium pH on AAO production were studied by adjusting medium pH to 5.0, 5.5, 6.0, 6.5, 7.0, and 7.5 before autoclave using 6 M NaOH solution. AAO production was carried out at 37 °C with 1% cell pellets inoculum. Effects of inoculum (%, v/v) on AAO production: The effects of the size of inoculum on AAO production were conducted by using cell pellets at 1, 2, 4, 6, 8, and 10% (v/v) of the volume of the fermentation medium. AAO production was carried out at 37 °C with initial medium pH of 6.0."
4,Fermentation in stirred-tank bioreactor,"2.3 Fermentation in stirred-tank bioreactor Scale-up of AAO production was carried out in a commercially available 3 L stirred-tank bioreactor (Eppendorf BioFlo 115, Hauppauge, NY, USA) with a 1.5 L working volume. The bioreactor was a glass vessel equipped with a stainless steel head plate with several opening ports for pH control, sampling, and placing electrodes. The bioreactor containing fermentation media (with initial pH adjusted to pH = 6.0) was autoclaved at 121 °C for 20 min before each fermentation batch. The AAO production temperature was maintained at 37 °C by the heat blanket and circulating water in the cooling coil. The bioreactor was also equipped with an exhaust condenser incorporated with cooling water to minimize evaporation during fermentation. The pH of culture (at pH = 6.0 ± 0.2) was sensed by a pH electrode (Mettler-Toledo, Columbus, OH, USA) and maintained by a P & I (proportional & integral) controller to perform acid or base addition. The culture was aerated through an air sparger below liquid level and was agitated by an impeller. Dissolved oxygen was monitored by a polarographic oxygen sensor (Mettler-Toledo, Columbus, OH, USA). Silicone antifoam was used to control foaming as needed. AAO production was started by inoculating A. nidulans cell pellets at 1% (v/v) of the total medium volume. Samples were taken at 12 h intervals for 96 h and were diluted appropriately before AAO activity assay. Samples were stored at −20 °C if not analyzed in a timely manner. AAO activity, protein concentration, and maltose consumption were determined at each time point. Results were compared with AAO production (in 250 ml shake flasks containing 50 ml medium) results from our previous study (Liu et al., 2020)."
5,Effects of pH control on AAO production,"2.4 Effects of pH control on AAO production AAO production medium was initially adjusted to pH 6.0 prior to autoclaving. Fermentations were performed in the stirred-tank bioreactor with 1) pH control (by 5 M H2SO4 and 5 M NaOH) at 6.0 ± 0.2 and 2) without pH control. The pH was continuously monitored over the fermentation period (72 h). AAO activity and protein concentration were compared between controlled pH and natural pH. In addition, the crude AAO was analyzed by sodium dodecyl sulfate polyacrylamide gel electrophoresis (SDS-PAGE). The operational stability of pH control was also compared between using 1) 5 M H2SO4 + 5 M NaOH and 2) 5 M H2SO4 + 5 M NH4OH."
6,Effects of dissolved oxygen (DO) on AAO production,"2.5 Effects of dissolved oxygen (DO) on AAO production Aeration control in the stirred-tank bioreactor was regulated by a DO sensor and a P & I (proportional & integral) controller via adjusting the flow of gases and changing the speed of agitation. The DO during AAO fermentation can be controlled manually by adjusting the gas flow rate and agitation speed or controlled automatically by cascade. Effects of different DO levels (i.e. 20, 40, and 60%) were investigated by adjusting DO via cascade control. 20% and 40% DO were controlled by setting the agitation/gas flow cascade with an agitation range from 300 to 1000 RPM and a gas flow range from 0.75 to 4 VVM (volume per volume per minute). This cascade controlled DO by first increasing agitation to the high limit, then increasing gas flow if DO still had not reached the setpoint. 60% DO was controlled by an agitation/gas flow/oxygen cascade, since pure oxygen was needed to obtain 60% DO. The agitation range and gas flow range were the same as that of 20% and 40% DO control. The oxygen range was set from 0 to 100%. The agitation/gas flow/oxygen cascade controlled the DO by first increasing agitation to the high limit, then increasing the gas flow to the high limit if DO was under the setpoint. If DO still had not reached 60%, the cascade started to increase the oxygen percentage in the gas. AAO activity and protein concentration were determined for different DO levels."
7,"Concentration, partial purification, and verification of AAO","2.6 Concentration, partial purification, and verification of AAO Concentration and partial purification of crude AAO solutions were carried out using three different methods, i.e. ammonium sulfate salting out, ultrafiltration with polyethersulfone (PES) membrane, and ultrafiltration with regenerated cellulose (RC) membrane. Ultrafiltration was conducted in an Amicon® stirred cell unit (MilliporeSigma, Burlington, MA, USA) equipped with 10 kDa Biomax® PES membrane or Ultracel® RC membrane (MilliporeSigma, Burlington, MA, USA). The stirred cell unit was filled with 50 ml crude AAO solution and pressurized with air at 207 kPa (30 psig), while stirring on a magnetic stir plate at a speed of 400 RPM. After filtration, the concentrated and partially purified enzyme were collected for further determination of AAO activity and protein concentration. Ammonium sulfate salting out was carried out by precipitating protein with ammonium sulfate. The crude AAO solution was precipitated by 80% saturation of ammonium sulfate at 4 °C overnight. Then, the precipitated protein was harvested by centrifugation at 10,000 RPM for 10 min at 4 °C. The protein pellet was resuspended in 50 mM phosphate buffer (pH 7.0). The excessive salts were washed out through Amicon® centrifugal filter units (3 K) (MilliporeSigma, Burlington, MA, USA). AAO activity and protein concentration were determined after partial purification. Calculations of specific activity, purification fold, and recovery: Specific a c t i v i t y U / m g = Total A A O a c t i v i t y U Total p r o t e i n c o n t e n t m g Purification f o l d = Specific a c t i v i t y o f p u r i f i e d f r a c t i o n ( U / m g ) Specific a c t i v i t y o f c r u d e A A O ( U / m g ) Recovery % = Total a c t i v i t y o f p u r i f i e d f r a c t i o n ( U ) Total a c t i v i t y o f c r u d e A A O ( U ) Protein analysis by SDS-PAGE was conducted by dissolving protein in NuPAGE™ LDS (lithium dodecyl sulfate) sample buffer (ThermoFisher Scientific, Waltham, MA, USA) with 5 mM DTT (dithiothreitol) as reducing reagent. The samples were heated at 95 °C for 5 min. After that, the samples were loaded onto a BoltTM 12% Bis-Tris Plus gel and run at 200 V. The gel was stained using colloidal Coomassie Blue. AAO protein identification and verification were conducted by using liquid chromatography-tandem mass spectrometry (LC-MS/MS). The gel band was excised and washed with ammonium bicarbonate/acetonitrile to remove stain and SDS. The proteins were digested overnight with trypsin at 37 °C. The digests were then run by nanoLC-MS/MS using a 1 h gradient on a 0.075 mm × 250 mm C18 column feeding into a Q-Exactive HF mass spectrometer. All MS/MS samples were analyzed by using Mascot 2.6.1 (Matrix Science, London, UK). Scaffold 4.8.4 (Proteome Software Inc., Portland, OR, USA) was used to validate MS/MS based peptide and protein identifications. Peptide identifications were accepted if greater than 80% probability could be established."
8,"Determination of AAO activity, protein concentration, and maltose concentration","2.7 Determination of AAO activity, protein concentration, and maltose concentration Spectrophotometric assay method, which is based on the oxidation of veratryl alcohol (substrate) and reduction of 2, 6-dichlorophenol indophenol (DCPIP, final electron acceptor), was used to determine AAO activity (Benson et al., 1980; Pardo-Planas et al., 2017a). The absorbance of the reaction was monitored at 600 nm (ɛ600 = 21,000 M−1·cm−1) at 50 °C for 2 min with 1 cm pathlength using an UV–visible spectrophotometer (Thermo Scientific Evolution 201 UV–visible Spectrophotometer equipped with Peltier Control and Cooling Unit, USA). Each reaction contained 0.1 ml 2 mM DCPIP, 0.1 ml 250 mM veratryl alcohol, 0.1 ml 50 mM phosphate buffer (pH 7.0), and 0.7 ml crude enzyme sample. The enzyme sample solution and reagents were equilibrated at 50 °C before reaction. One unit of AAO activity was defined as the reduction of one µmol of DCPIP per min. Protein concentration was determined by Bradford assay (Bradford, 1976) using bovine serum as protein standard. In brief, 30 µl of AAO sample were mixed well with 1.5 ml of the Coomassie reagent (Thermo Scientific, USA). Absorbance was measured under 595 nm after incubating the mixture at room temperature for 10 min. Maltose concentration was measured by HPLC (Thermo Scientific Ultimate 3000, Waltham, MA, USA) equipped with an Aminex HPX-87H column (Bio-Rad, Hercules, CA, USA) and a refractive index detector (Shodex RI-101, Japan). The mobile phase was 5 mM H2SO4 with a flow rate of 0.6 ml/min and a column temperature of 65 °C. Experiments were conducted and analyzed in duplicate unless otherwise indicated in the results. Data was collected and presented as means with standard deviations (shown as error bars in the figures, indicating the variability of data). Statistical analysis was performed using JMP® Pro 13 statistical software with a significance level of p less than 0.05 for all experimental data."
9,Results and discussion,
