,sections,Text
0,Introduction,"The large quantity of polluted wastewater generated by petroleum refineries requires treatment technologies to remove hazardous contaminants [1]. In general, the refinery industry generates a wastewater volume that is about 0.4–1.6 times greater than that of the volume of refined oil [2]. Petroleum refinery wastewater (PRW) usually contains a high concentration of contaminants, such as dissolved oil, organics, hydrocarbon derivatives, heavy metals, phenolic compounds, ammonia, and a high concentration of chemical oxygen demand (COD) [3,4]. As reported in many studies, PRW generally contains dissolved oil and grease at 500–3000 mg.L−1, chemical oxygen demand (COD) and biochemical oxygen demand (BOD) at 750–1600 mg.L−1 and 300 −1000 mg.L−1, respectively [5]. Toxic organics, such as phenolic compounds, are found in PRW at approximately 950 mg.L−1, and ammonia and sulfide are typically at 20–80 mg.L−1 and 13–17 mg.L−1, respectively [6]. In some cases, heavy metals and radioactive materials are observed in refinery wastewaters [7]. Existing PRW treatments usually only reduce the total solids and major organic pollutants; however, this treated wastewater still contains phenolic compounds and ammonia at high concentrations. Phenolic compounds are identified as priority contaminants as they are highly toxic and corrosive even at a low concentration [8]. The sources of phenolic compounds in PRW are usually from the tank water drain, multiphase separator, desalter water effluent, and neutralized spent caustic waste. In Pertamina Ltd. Indonesia, the primary source of the phenols, is the residual fluid catalytic cracking (RFCC) waste stream with an average phenol concentration of 960 mg.L−1 [6]. In recent years, phenol and its derivatives have warranted more attention in the field of industrial wastewater because of their toxicity and contamination in wastewater production. Phenolic compounds discharged into the environment remain for long periods and harm the ecosystem, especially humans [9,10]. Phenolic compounds that are commonly found in PRW are phenol, m-p-cresol, o-cresol, tri and tetra chlorophenols, and 4-chloro-3-cresol [11], as shown in Fig. 1 . The US Environmental Protection Agency (EPA) has labeled phenolic derivatives as a priority contaminant in water. The limited concentration of phenol in wastewater discharge was set strictly to avoid environmental damage. The toxicity level of phenol derivatives is usually in the range of 9–25 mg.L−1 for both humans and aquatic life [12]. Long-term exposure to phenol can lead to a serious health problem such as diarrhea, vertigo, salivation, tremors, coma, and respiratory failure for humans exposed to lethal doses. Therefore, industries that produce phenol-contaminated wastewater, such as petroleum refineries, must pay attention to the treatment of wastewater to meet quality standards of wastewater discharge. Another pollutant in petroleum refinery wastewater and petrochemicals that becomes a serious issue is ammonia. Ammonia in wastewater is usually generated from the degradation of nitrogen components. Excessive ammonia in wastewater is highly toxic and harmful to the environment and human health; moreover, ammonia is associated with the malodor problem of wastewater [13]. Generally, the ammonia–nitrogen content in refinery wastewater is in the range of 20–80 mg.L−1 [14]. Treatment using chemical and biological methods are unable to nitrify the ammonia content to the desired level. Ammonia in wastewater is generated from the degradation process of nitrogen-containing compounds. Ammonia is toxic to aquatic life and human health at very low concentrations. The common maximum permitted level of ammonia in discharged wastewater is 0.7 mg.L−1 [15]. Ammonia in water can be in an equilibrium state of dissolved ammonia and ammonium ions or bound as organic amine (R-NH2), as shown in Eq. 1. (1) NH3 + H2O → NH4 + + OH− Wastewater from food processing plants is nutritious enough to enrich the nitrification bacteria by converting ammonium ions to nitrate ions. However, in petroleum wastewater treatment, nitrifying bacteria are seldom observed because of poor nutritional content. Therefore, it is highly important to develop an effective method for phenolic compounds and ammonia removal or neutralization, given their serious environmental threat. In recent decades, many attempts have been made to eliminate contaminants in PRW, such as the advanced oxidation process (AOP), coagulation, absorption, adsorption, chemical, and biological treatments [16–18]. Such methods effectively remove a variety of organic compounds. However, membrane separation is considered a faster and more efficient process than other physically-driven and equilibrium-driven processes. Conventional size exclusion based separations such as Ultrafiltration is unable to remove phenolic compounds or ammonia with high separation efficiency [19]. Hence, a dense membrane, such as reverse osmosis or nanofiltration membrane, is required, resulting in high energy consumption [20] and faster fouling formation. A hybrid process, such as the adsorption prior to membrane separation, has been previously reported [21] using activated carbon followed by an ultrafiltration membrane. This process effectively reduced energy consumption. However, the process is complex as it requires more than one stage. In the past few years, the membrane research is dominated by the development of mixed matrix membranes (MMMs) that combine the molecular sieving mechanism and adsorption of inorganic filler; furthermore, the introduction of inorganic material significantly increases the surface properties, mechanical strength, and perm-selectivity of the fabricated membrane [22]. Polymeric membranes with an embedded microsized inorganic filler have shown excellent performance in removing various organic compounds during water treatment, and the membrane’s hydrophilic property can be significantly improved. However, the incorporation of inorganic filler at normal size (micron scale) into polymeric membranes has the risk of producing defective membranes. A defect membrane might be caused by the formation unselective void as the result of the de-attachment between the polymer and the particle surface [23]. Recent developments include the incorporation of nanosized inorganic particles because of their higher surface area, high shape uniformity, and excellent affinity with a polymer matrix [24]. Many researchers have reported that the incorporation of nanosized inorganic materials and functionalized metal oxides into a polymeric membrane significantly enhance the permeability, structural properties, surface hydrophilicity, antifouling behavior, and separation properties [25,26]. However, in some cases of wastewater with a high organic level, such as PRW, the utilization of the nanohybrid membrane has a short lifetime because of surface fouling [27]. Moreover, the membrane with a smaller pore size that is used to remove molecular pollutants leads to low permeability. In this study, a nanohybrid PSf membrane was used as a support membrane, and a polyvinyl alcohol (PVA) layer was added to improve the membrane surface properties. PVA is a low-cost polymer that possesses good chemical and mechanical stability, excellent hydrophilicity, and film-forming ability, which is widely used as the coating material. PVA can be used to produce a stable membrane with good mechanical properties and selective permeability to water by crosslinking, grafting, or other modification reactions. The objectives of introducing PVA on the PSf membrane were to enhance the removal efficiency of phenol and ammonia in petroleum wastewater and to improve the membrane mechanical properties as well as to minimize the membrane fouling during operation. Furthermore, the removal efficiency and permeability were studied using untreated petroleum refinery wastewater effluent to explore the industrial applicability of this technique."
1,Experimental methods,
2,Materials,"2.1 Materials Polysulfone (Udel® PSU P1700NT) polymer granules were purchased from Solvay, USA, and used as the main polymer of the membrane preparation. N-methyl-2-pyrrolidone (NMP) solvent and sulfuric acid were supplied from Merck, USA. Polyvinyl alcohol (PVA, 86 %–88 % hydrolyzed, Mw 130,000 Da), polyethylene glycol (PEG) with a molecular weight of 4000 Da as a pore-forming agent and glutaraldehyde (GA) as a crosslinking agent were purchased from Sigma-Aldrich, Germany. Nanosized ZnO powder (±350 nm) was obtained from Nano Center Indonesia, Indonesia. PRW (sedimentation-coagulation effluent) was obtained from Pertamina, Ltd., and the characteristics of the wastewater are presented in Table 1 ."
3,Preparation of the nanohybrid PSf-ZnO membrane,"2.2 Preparation of the nanohybrid PSf-ZnO membrane Nanohybrid PSf-ZnO membranes were fabricated via a non-solvent induced phase separation (NIPS) method adapted from a previous study [28]. ZnO nanoparticles were dispersed in NMP at various total solid concentrations, as shown in Table 2 , and the mixture was ultrasonicated for 30 min. PSf and PEG were dissolved in NMP at the polymer concentrations listed in Table 2 and stirred for 8 h. The ZnO suspensions and polymer solutions were blended and homogenized. The polymer solution was then cast using a manual casting machine with an outlet gap thickness of 150 μm. The polymer film was evaporated for 60 s to form a selective layer and was subsequently immersed in pure water for 24 h at room temperature for complete phase separation. The wet membranes were placed between filter papers and dried at 50 °C for 24 h."
4,PVA coating of the PSf-ZnO membrane surface,"2.3 PVA coating of the PSf-ZnO membrane surface According to the previous work [29], the addition of ZnO in polymer matrix significantly improved the permeate flux and mechanical strength of the membrane but risks on creating unselective gap. Coating procedure using PVA polymer on the fabricated nanohybrid membrane one of which aims to help overcoming the aforementioned issue. The PVA coating was prepared by dip-coating the top surface of the membrane to provide a selectivity property [30]. PVA solutions were prepared with the concentrations in Table 2. An appropriate amount of PVA granules was dissolved in deionized water at 85 °C under constant stirring for 8 h. The top side of the membrane was dipped into the PVA solution, and the excess solution on the membrane surface was wiped off using filter paper. The coated membranes were crosslinked using a crosslink-agent containing 5 wt% glutaraldehyde and 0.5 wt% sulfuric acid as the catalyst. The coated membranes were rinsed to remove the residual chemicals. A schematic illustration of the membrane coating using PVA is shown in Fig. 2 ."
5,Membrane characterization by SEM and FT-IR,"2.4 Membrane characterization by SEM and FT-IR The morphology of both the surface and internal structure of the fabricated membranes were evaluated using scanning electron microscopy (SEM, JEOL Series JSM-6510-LA, Japan). The morphological structure of the membrane was observed at low and high magnification (1000x and 20,000x). Fourier-transform infrared spectroscopy (FT-IR, Perkin Elmer Frontier, USA) was used for the investigation of the change in the chemical groups as a result of the modification treatment. The FT-IR spectra of the fabricated membranes were recorded in the wavenumber range of 4000–400 cm−1."
6,Water contact angle and mechanical strength test,"2.5 Water contact angle and mechanical strength test Water contact angle (WCA) measurements were performed via a sessile-drop method with 25 °C pure water used as the probe liquid. The static angle of the water droplet on the membrane surface was measured using an angle-meter (RASE Angle-meter, Japan) at six different points. The membrane mechanical strength was studied by measuring the tensile strength and elongation percentage at break using a testing machine (UTS H001, China). The membrane sample (5cm × 1cm) was clamped and stretched at a rate of 20 mm.min−1 until the break poin. The mechanical strength test was repeated three times for each membrane type."
7,Permeation and rejection performance of the membranes,"2.6 Permeation and rejection performance of the membranes The membrane performance in terms of the pure water permeability (PWP), water flux using untreated PRW, and contaminant removal (total phenols, ammonia, TDS, COD, and turbidity) were performed using a cross-flow filtration setup as shown in Fig. 3 . The tested membrane (with an effective area of 15.90 cm2) was compacted using pure water at 5 bar for 30 min before PWP measurement. The PWP was recorded every 0.5 h at a constant pressure of 5 bar. For untreated refinery wastewater filtration, the pure water was replaced with untreated wastewater. The PWP (Jw ) and wastewater permeate flux (Ji ) were calculated using Eq. 2[31]. (2) J = V A . t Where J is the permeate flux, L. m−2 h−1; V is the permeate volume, L; A is the effective membrane area, m2; and t is the permeation time (h). Pollutant rejections were calculated using Eq. 3 as follows [32]: (3) R = 1 − C p C f × 100 % Where Cp and Cf are the pollutant concentration in the permeate and feed solution, respectively. The ammonia and total phenol concentration were analyzed using spectrophotometric measurements. Other pollutant rejections such as TDS, COD, and turbidity were determined using a conductivity meter, spectrophotometer, and nephelometer, respectively."
8,Fouling evaluation for refinery wastewater treatment,"2.7 Fouling evaluation for refinery wastewater treatment Fouling properties of the membrane in the refinery wastewater filtration were evaluated using a series model of cake resistance measurements [33,34]. The membrane resistance during filtration is contributed to by the intrinsic membrane itself, absorbed foulant compound (irreversible fouling), and cake of the foulant deposition on the membrane surface (reversible fouling). The clean membrane was used in the pure water permeation test and using Eq. 4 to evaluate the intrinsic membrane resistance. To obtain the value of the irreversible fouling resistance, the fouled membrane was rinsed using deionized (DI) water to remove the foulant deposition on the membrane surface. The fouled membrane was used for the DI water permeation test, and the irreversible fouling resistance was evaluated using Eq. 5. The cake resistance was assessed using the total fouled membrane for a DI water permeation test. The cake resistance was determined using Eq. 6. (4) R m = Δ P μ × J 0 (5) R a = Δ P μ × J a − R m (6) R c = Δ P μ × J t − R m − R a (7) R t = R m + R a + R c Where Rm , Ra , and Rc are the resistance of the clean membrane, absorbed foulant, and cake of the deposited foulant, respectively (m−1). J0 , Ja , and Jt are the constant permeate flux of pure water using clean membrane, internal fouled membrane, and total fouled membrane, respectively (m3.s−1); μ is the viscosity of water at 25 °C (8.9 × 10−4 Pa.s); ΔP is the transmembrane pressure (Pa)."
9,Results and discussion,
