,sections,Text
0,Introduction,"Preserving the quality and safety of products from the time of manufacture to the time of consumption is the purpose of packaging. Over the years petroleum-derived plastics have been prevalent as packaging materials. The production and use of plastics in the world have increased enormously in the past decades (Avella et al., 2005). Most of synthetic polymers today are sourced from petrochemicals and are not biodegradable. This leads to its persistence in the environment, thereby leading to environmental pollution, harming wildlife when they are dispersed in nature (Avérous and Pollet, 2012). More than 500 billion plastic bags are distributed every year and less than 3% of the bags are recycled, while 40% of the plastics produced is discarded into land fill (Heap, 2009). Therefore, the great environmental concerns caused by non-degradable synthetic packaging has considerably favoured increased research on biodegradable materials. This is mainly due to the interest in minimizing the ecological impact caused by using synthetic packaging (Said, 2013). Biodegradable materials are materials which can be degraded by enzymatic action of living organisms, such as bacteria, yeasts and fungi. The use of biopolymers is a sustainable development approach that aids in environmental preservation and has gathered considerable attention in the last two decades. This is due to its several advantages including their non-toxicity, biodegradability, wide availability and biocompatibility, especially when compared with their synthetic counterparts (El Miri et al., 2015). It is estimated that the bioplastic material demand would reach 20% of synthetic plastic usage by 2020 (Niranjana and Prashantha, 2018). Besides their biodegradability, biopolymers have other characteristics such as air permeability, low temperature seal ability and low price compared with synthetic polymers. Biopolymers produced from various natural resources such as cellulose, chitosan, starch and various proteins from plant and animal origins have been considered as attractive alternatives to synthetic based plastic packaging materials (Sorrentino et al., 2007; Tang et al., 2012). These biopolymer-based packaging materials have beneficial properties in improving the quality of the packaged materials and extending their shelf-life (Han and Gennadios, 2005). Among the materials being utilized for production of bioplastics, polyvinyl alcohol (PVA) is one of the most widely used. It is a non-toxic, transparent synthetic polymer with high biocompatibility and biodegradability. It is also water soluble, has good film forming properties, highly polar, and forms numerous positive interactions through hydroxyl groups (Naduparambath et al., 2018). Therefore, it shows a potential to interact and be blended with other polar polymers (Ismaiel et al., 2018). On the other hand, gelatin is also a soluble, edible and renewable material used in the production of biodegradable films. It is a protein of animal origin obtained from collagen through acid or alkaline hydrolysis, and it is widely used in both food and pharmaceutical industries (Alves et al., 2015). The use of gelatin in packaging is based on some particular properties such as cost, availability, functional attributes, flexibility, optical properties and barrier effect against gas flow (Ramos et al., 2016). Moreover, cellulose nanocrystal (CNC) is one of the most investigated bio-based fillers. They are cellulose elements with at least one dimension smaller than 100 nm (Habibi et al., 2010). The CNC is formed through the acid or enzymatic hydrolysis of cellulose fibres. They are used as reinforcements in polymer nanocomposites due to their unique properties such as high modulus, the ability to form a highly porous structure, large surface area, biodegradability and environmental benefits (Mariano et al., 2016; Ferreira et al., 2017). Cellulose nanocrystals can be isolated from various source of cellulose in nature. However, among these sources, plant biomass is the most abundant and available. Therefore, they offer the greatest potential for large scale production of CNCs. Though, it should be kept in mind that the properties of nanocellulose such as morphology, size and degree of polymerization also depend on the source from which they were isolated and not only on the isolation methods used (Habibi et al., 2010). One of the natural fibres containing cellulose is water hyacinth (Eichhornia crassipes), which is a free-floating plant species that is found on water and considered as a weed plant in water environment. It is a natural fibre material which is not yet maximally utilized. They are considered as environmental nuisance due to their restrictions of movement on water ways, blocking irrigation channels and rivers, restricting livestock access to water, reducing infiltration of sunlight, changing temperature, pH and oxygen level of water, altering the habitats of aquatic organisms, reducing aesthetic value of water ways, and reducing water quality through decomposing plants (Burton et al., 2010). The isolation of cellulose (Mochochoko et al., 2013) and nanocellulose (Asrofi et al., 2018a, 2018b; Ewulonu et al., 2020) from water hyacinth has recently attracted researchers for its abundance cellulose (Pitaloka et al., 2013) and environmental nuisance (Asrofi et al., 2017). Although bioplastics are considered for developing eco-friendly packaging materials, they also have some limitations such as poor mechanical and barrier properties. However, these properties can be improved by blending two or more polymers with biopolymers. It is one of the most effective methods of creating new biomaterial with desired properties. Films produced through biopolymer blending usually exhibit modified properties (Sionkowska, 2011). The mechanical properties of some biopolymers have been found to increase through blending. The tensile strength and strain at break of starch was found to increase from 1.93 MPa to 4.2 MPa and from 55.62% to 64.7 3% respectively by blending with PVA (Noshirvani et al., 2018). In another study, the tensile strength of PVA was improved by blending with 25 wt% chitosan (Azahari et al., 2011). In addition, PVA as a biodegradable polymer has a very slow degradation rate and this property needs serious attention for PVA to find acceptable application for ‘on-the-go’ food wrappers. Blending PVA with biopolymers such as starch has been shown to improve its biodegradability by 60% after eight weeks burial (Choo et al., 2016). Therefore, since blending improves the properties of biodegradable polymers for packaging purposes, continuous improvement especially in properties such as water vapour permeability, biodegradation and mechanical properties is necessary. Some studies were also carried out to explore the material improvement of biofilms via crosslinking. This was achieved either through chemical or physical crosslinking (Alves et al., 2011; Rahman et al., 2011). A 46% increase in tensile strength was observed after gelatin based PVA underwent gamma irradiation (Rahman et al., 2011). However, the harmful effect of some crosslinking chemicals and methods is of serious concerns in packaging applications (Otoni et al., 2017). Therefore, bio-filler route of biofilm material improvement is under serious consideration. In the improvement of polymer properties to meet different packaging application needs, it has to be combined with other materials, often a filler to modify its properties. Besides, reinforcement with filler enhances the mechanical properties of biodegradable polymers and reduces their hydrophilic character (Chen et al., 2012). The use of bio-based and nanosized fillers have attracted considerable research interest in recent years. The mechanical properties of water hyacinth nanocellulose reinforced thermoplastic starch biocomposite showed a maximum tensile strength of 11.4 MPa and 443 MPa elastic modulus when ultrasonic vibration was employed during processing (Asrofi et al., 2018a). However, the tensile strength and tensile modulus of water hyacinth reinforced tapioca starch biopolymer were improved in another study from 1.03 MPa to 6.68 MPa and 19.66 MPa to 210.95 MPa respectively (Abral et al., 2018). In this study, cellulose nanocrystals were extracted from water hyacinth and used to reinforce PVA-gelatin films. The cellulose nanocrystals from water hyacinth fibre were prepared by acid hydrolysis using sulphuric acid. Little information of incorporating CNC to boast the properties of widely accepted film-forming blends like PVA-gelatin has been reported in literature. Therefore, this work is based on the hypothesis that value can be added to a nuisance weed (water hyacinth) for easy degradation and packaging of on-the-go foods. Expected results from this study would provide interesting application for water hyacinth and also contribute to finding solution to the pressing environmental issues on non-biodegradable and petroleum-based plastics films in food packaging applications especially for on-the-go foods."
1,Materials and methods,
2,Materials,"2.1 Materials Analytical grades of polyvinyl alcohol (molecular weight, 115 000 g/mol; degree of polymerization, 1700–1800), gelatin (bloom strength 185), glycerol (98%), sulphuric acid (99%), sodium hydroxide, sodium chlorite, acetic acid (98%), benzene (99%), ethanol (99%), calcium chloride (96%) and potassium sulphate (99%) were used as purchased from Onitsha Bridge-head Chemical Market, Anambra State, Nigeria. The water hyacinth plant was harvested from Onopa Town Stream in Epie Atisa III, Yenagoa L.G.A, Bayelsa State, Nigeria."
3,Cellulose pulp extraction,"2.2 Cellulose pulp extraction Cellulose was extracted from the water hyacinth stem fibre (WHF) using similar method by Zhou et al. (2017) with slight modification. The fibre was harvested, washed properly and dried. The fibre was cut to about 10 mm length, further ground into powder, and sieved to 150 µm before boiling it in a sodium hydroxide solution. This treatment was carried out for 1 h using 17.5% (w/V) sodium hydroxide at 80 °C. The resultant fibres were then washed thoroughly with distilled water and oven-dried at 100 °C to constant weight. The 1 g of the dried fibre was bleached with 0.6 g sodium chlorite, 0.5 mL acetic acid and 65 mL distilled water for 1 h at 75 °C in line with previous reported bleaching technique (Zhou et al., 2017). Additional bleaching solution was continuously added at 1 h interval and after 3 h the fibres turned white. The fibres were then washed thoroughly with distilled water and air dried to a constant weight. The water hyacinth fibres were characterized to determine its cellulose, hemicellulose and lignin content. Concisely, the WHF were made extractives-free using ethanol-benzene according to Technical Association of the Pulp and Paper Industry (TAPPI) T204 cm-97 (Technical Association of Pulp and Paper Industry, 2007. Solvent extractives of wood and pulp. Available at: www.tappi.org.) after which the Wise chlorite method was used to delignify the fibres to obtain the holocelluloses (Wise et al., 1946). The holocellulose was used to determine the cellulose content according to the TAPPI T 203 cm-99 (Technical Association of Pulp and Paper Industry, 2007. Alpha, -beta, -gamma cellulose in pulp. Available at: www.tappi.org.) and the hemicellulose was gotten from the difference between the holocellulose and the cellulose. Finally, the lignin content was obtained according to TAPPI T 222-om 2 (Technical Association of Pulp and Paper Industry, 2006. Acid -insoluble lignin in wood and pulp. Available at: www.tappi.org.)."
4,Preparation of water hyacinth cellulose nanocrystals (CNC),"2.3 Preparation of water hyacinth cellulose nanocrystals (CNC) The CNC was obtained by controlled acid hydrolysis using 8.75 mL of 64 wt% sulphuric acid (H2SO4) and 1 g dried cellulose pulp. The mixture was vigorously stirred at 45 °C for 30 min in accordance to previous reports (Csiszár and Nagy, 2017; Kargarzadeh et al., 2017). At the expiration of the time, 10 folds of cold deionised water was used to quench the reaction. The cold suspension was centrifuged at 8500 r/min for 10 min and the supernatant liquid decanted. The solid content was continuously diluted and centrifuged until it became turbid. The turbid suspension was then dialysed (SpectraPor 4 dialysis membrane, 12–14 ku) against deionised water for a week till pH of about 6.8 was achieved. The collected suspension was stored in a refrigerator until use and the weight percent of CNC content in the suspension was determined using gravimetric method."
5,Nanocomposite film preparation,2.4 Nanocomposite film preparation The films were prepared by solution casting method similar to the method of Alves et al. (2011). A predetermined weight of PVA (as per the design of experiment) was dissolved in distilled water at 90 °C for 30 min with constant stirring until complete dissolution was obtained to make 100 g solution. A known weight (as per the design) of gelatin was also dissolved in separate distilled water at 60 °C. The PVA and gelatin were then mixed together with continuous stirring for 30 min at 90 °C. Required quantity of CNC was dispersed in glycerol (30 wt% of the total solid content of gelatin and PVA) at ambient temperature and added in drops to the PVA/Gelatin solution while stirring at 90 °C. The mixture was poured into a petri dish of 130 mm diameter after 30 min of stirring and air dried for 48 h to ensure slow evaporation of the solvent. Resultant films were peeled off the dish and stored in a desiccator until their evaluation. The possible reaction route for the formation of the biodegradable nanocomposite films is displayed in Fig. 1 .
6,Experimental design,"2.5 Experimental design Central composite design (CCD) of response surface methodology was used to study effects of the concentrations of poly (vinyl alcohol), gelatin and cellulose nanocrystals as independent variables on the dependent variables (tensile strength and elongation). The factors and levels of the experimental design are displayed in Table 1 . The table also showed the unit of each factor where PVA and gelatin concentrations were obtained with respect to 100 g of the film forming solution, and the CNC reinforcement obtained with respect to the total solid content of the film forming solution (PVA and gelatin). Quantitative composition of the formulation was designed based on the expected contribution of each item on the general performance of the fabricated nanocomposite films in accordance with previous works (Salisu, 2012; Alves et al., 2015; Kargarzadeh et al., 2017). The 20 experimental runs were obtained using the CCD with alpha (α) value of 1.68. These formulations consist of six centre points, six axial points and eight factorial points. The experiments were conducted randomly and the data were analyzed by using Design Expert Software version 10."
7,X-ray diffraction (XRD) analysis of water hyacinth CNC,"2.6 X-ray diffraction (XRD) analysis of water hyacinth CNC The cellulose nanocrystals were examined using Siemens D-500 diffractometer at 40 kV X-ray radiation. Scattered radiation was detected in the angular range (2θ) between 5° and 90° and was plotted as curve used to determine the crystallinity percentage of the CNC in accordance to method described in literature (Segal et al., 1959). (1) Crystallinity ( % ) = I 002 − I am I oo 2 × 100 % where I 002 is the peak intensity of the crystallographic plane and I am is the intensity scattered by the amorphous part of the sample, mostly around 2θ = 18°."
8,Transmission electron microscopy (TEM) of water hyacinth CNC,2.7 Transmission electron microscopy (TEM) of water hyacinth CNC A drop of diluted CNC suspension deposited on a copper grid was allowed to dry and investigated using JEM-2100 transmission electron microscope at 80 kV. The morphological image obtained was analysed for particle size of the cellulose nanocrystal sample using Image J 1.52 visualization software by measuring and averaging the size of over 100 CNC nanoparticles.
9,Morphological and chemical structural analysis of nanocomposite films,"2.8 Morphological and chemical structural analysis of nanocomposite films The dispersion of the CNC fillers within the polymer matrix was examined by scanning electron microscope on a VEGA 3 TESCAN at 5 kV. The film samples were dried overnight under vacuum at 40 °C and then prepared by cryogenically fracturing to expose their cross section for examination. To improve contrast in the scanning electron microscope (SEM), the samples were coated with 5-nm layer of platinum prior to analysis. The chemical structure of the films was studied using an Equinox 55 Fourier transform infrared (FT-IR) spectrometer equipped with a golden gate single attenuated total reflection (ATR) cell. The FT-IR spectra was taken in the transmittance mode between the range of 4000–500 cm–1 with a 4 cm–1 resolution."
