,sections,Text
0,Introduction,"Over the past years, the development of renewable energy as a substitute for diminishing fossil fuels has gradually attracted the attention of the chemical field [1,2]. As a sustainable and readily available resource, biomass feedstock is an unique alternative to traditional fossil resources from which energy, fuels and chemicals can be obtained [3]. In the existence of acidic catalysts, simultaneously combined with basic/metallic sites, sugars and lignin components can be selectively converted into a variety of products, such as organic acids (e.g., levulinic acid and lactic acid) [4], furanic compounds (e.g., furfural (FUR), 5-hydroxymethylfurfural (HMF), and 5-ethoxymethylfurfural (EMF)) [5], polyols (e.g., sorbitol, mannitol, xylitol, and ethylene glycol) [6], and phenolics (e.g., vanillin and veratraldehyde) [7]. FUR is one of the main products derived from the conversion of lignocellulosic biomass. The presence of aldehyde groups and aromatic rings makes FUR become a multi-purpose chemical intermediate [8,9]. Due to its high reactivity, FUR can be converted to other high value-added products by the several chemical routes [7,10]. In the catalytic process, the focus is on the further use of FUR by hydrogenation, oxidation, alkylation and rehydration. Especially, the use of H-donor sources to increase the hydrogen content of oxygenates is one of the significant steps in the efficient and safe production of energy-intensive molecules [11]. Nevertheless, an effective alternative to conventional catalytic hydrogenation using hydrogen as a reducing agent is catalytic transfer hydrogenation, which has been proposed for the conversion of ketones or aldehydes in alcohols because it avoids the use of high hydrogen pressure [12–14]. As reported, Meerwein-Ponndorf-Verley (MPV) can reduce aldehydes and ketones by secondary alcohols in the presence of Lewis acidic or basic catalysts [15]. The Lewis acid sites is capable of activating the CO bond of the aldehyde or ketone, while the alcohol is deprotonated. Moreover, it is speculated that the formation of the six-membered intermediate is due to the participation of hydrogen at the Cα position, and the aldehyde/ketone and the deprotonated alcohol being directly activated on the Lewis acid sites [16–18]. The heteroatoms-modified zeolites and mesoporous silica can be used to prepare Lewis acid catalyst, with which FUR conversion was carried out by MPV reaction [19]. Hydrogenation of the FUR produces FFA, which can be reacted with secondary alcohol to form furfuryl ethers. Noble metals such as Au, Pt and Pd, and non-noble metals such as Cu, Co and Ni are commonly used as catalysts to obtain a target product in a sufficient yield [20,21]. In addition, Such as zirconia, hydrotalcite, hydroxyapatite, zeolite, etc., solid materials are also used as heterogeneous catalysts for biomass conversion [22,23]. Some reports indicated that the assembly of organic molecules (such as polyphenols, porphyrins, and phytic acids) with inorganic metal ions (such as Cu2+, Co2+, and Zr4+) could mimic natural structures and generate a series of active frameworks with good stability, which was a more convenient and controllable alternative for the MPV reaction [24–27]. For this purpose, the preparation of FFA produced by MPV reaction with high efficiency and easy recovery of the organic-inorganic framework structure catalyst still is a subject worthy of study. When considering the use of MOFs as catalysts for the reaction process, the metal oxide nodal component of the MOFs framework is usually used as the active site [28,29]. In general, the introduction of more basic sites to enhance the basicity of the catalyst is an attractive method to improve catalytic efficiency for the MPV reaction of FUR to produce FFA [30]. In our work, we synthesized a new surfactant-assisted, heterogeneous and acid-base functional organic-inorganic Hf-based/nitrogen-containing hybrid catalyst (named Hf-H3IDC-T) based on HfCl4 and H3IDC in N, N-dimethylformamide (DMF) by hydrothermal method (Scheme S1). It provides the possibility to design effective catalysts with high basicity by using H3IDC as a structural unit. Additionally, surfactant (hexadecyl trimethyl ammonium bromide (CTAB)) was used as template agents for synthesis of Hf-H3IDC-T. The surfactant is commonly used to augment the porous structure of metal-organic framework topology [30]. The catalytic process uses 2-propanol as the hydrogen source to catalyze the MPV reaction to provide a satisfactory FFA yield. The structure and performance of the prepared catalysts were comprehensively investigated."
1,Experimental section,
2,Materials,"2.1 Materials 4,5-imidazoledicarboxylic acid (H3IDC, 97%), Hafnium chloride (HfCl4, 99.5%), Hafnium oxide (HfO2,99.9%), 2-propanol-d8 (2-PrOH-d8,99.5%)were purchased from Macklin Corporation, Furfural (FUR, >99.5%), Furfuryl alcohol (FFA, 98%), 5-hydroxymethylfurfural (HMF, >99.0%), 5-methylfurfural (>99%), cinnamaldehyde (>99.5%), citral (>97%), veratraldehyde (>99%), and 2-propanol (>99.0%), hexadecyl trimethyl ammonium bromide (CTAB, 99%), 2,5-Furandicarboxylic acid (FDCA, 98%) were purchased from Aladdin Corporation. All other reagents were used as received unless otherwise stated and were not treated at all."
3,Catalyst preparation,"2.2 Catalyst preparation The catalyst (Hf-H3IDC-T) was prepared by self-assembly of H3IDC with metal chloride (HfCl4) in DMF under hydrothermal conditions. The preparation process is as follows, H3IDC (6 mmol, 0.94 g) and HfCl4 (6 mmol, 1.92 g) were dissolved in DMF (31 ml, 0.4 mol), respectively. The two solutions, which are completely dissolved, are then mixed and transferred to a 100 ml stainless steel reactor. The sealed autoclave was placed in an oven at 120 °C for 24 h under static conditions. After completion of the reaction, the obtained white precipitate was removed by filtration, and then washed with DMF and ethanol for 6–8 times until a colorless transparent filtrate was observed, and then vacuum dried at 100 °C overnight to obtain a target sample designated as Hf-H3IDC. In order to further expand the structure of Hf-H3IDC, CTAB was added as a co-reagent under otherwise identical conditions, and the obtained catalyst was defined as Hf-H3IDC-T. In addition, the CTAB was removed as a co-reagent by filtration and washing. For comparison, Hf-FDCA was also synthesized by hydrothermal method of FDCA with metal chloride (HfCl4) in DMF, according to previously reported procedures [23,28]. HfO2 was calcined at 150 ℃ for 12 h. All solid samples were dried at 90 °C for 5 h prior to catalytic performance testing and catalyst characterization."
4,Catalyst characterization,"2.3 Catalyst characterization The structure and morphology of the catalyst were examined using a scanning electron microscope (SEM) and a high-resolution transmission electron microscope (JEM-2100F) equipped with an EDX analyzer operated at 200 kV. FT-IR spectra were recorded on a Perkin Elmer 1710 spectrometer (KBr disk) with a wavenumber range of 4000–400 cm−1. X-ray photoelectron spectroscopy (XPS) analysis was performed on a physical electron Quantum 2000 scanning ESCA microprobe (Al-Kα Mono, hv = 1486.6 eV), and the binding energy was corrected using C1 s orbital (284.8 eV). X-ray diffraction (XRD) patterns of the powder samples were obtained using a Rigaku International D/max-TTR III X-ray powder diffractmeter with Cu-Kα (λ = 1.542 Å) radiation and 2θ scanned from 5° to 90°. Thermogravimetry (TG) was used to determine the thermal properties of catalysts on a NETZSCHSTA 429 instrument under N2 in a ﬂow rate of 30 ml/min at a programmed temperature range of 50–900 °C with a heating ramp of 10 °C/min. BET surface area, Barrett-Joyner-Halenda (BJH) pore size and volume were measured by N2 physisorption (TriStar II 3flex) at liquid N2 temperature. The determination of acidity and basicity of different samples by NH3 and CO2 (NH3 / CO2-TPD) temperature programmed desorption by a Micromeritics AutoChem II 2920 equipment. The catalyst was firstly degassed under a ﬂowing He (30 ml/min) at 150 °C for 2 h, and then the system was cooled to room temperature in the presence of He. After the solid samples were adsorbed with NH3 or CO2, the system was purged at 50℃ heat flow and the TPD results were gained from 50 °C to 300 °C under ﬂowing He. The ratios of Brønsted and Lewis acid sites of the solid catalysts were determined by pyridine adsorption FT-IR ﬁtted with a Bruker VERTEX V70v system, based on integral area and the characteristic peak position in the wavenumber range of 1400–1700 cm−1. The Hf elemental composition was measured by Inductively Coupled Plasma Optical Emission Spectrometer (ICP-OES) equipment (Spectro Arcos FHX22)."
5,Catalytic reaction,"2.4 Catalytic reaction The MPV reaction of the biomass-derived compounds with 2-propanol was carried out in an oil-heated condition in a 15 ml Ace pressure tube (Synthware, Beijing). Typically, aldehydes (1.0 mmol), catalysts (0.1 g), and 2-propanol (10 mL) were added into the reactor, and then placed into the oil bath at stated temperature of 80–140 °C, followed by the magnetic stirring for specific time at 600 rpm. After completion, the reaction tube was cooled to room temperature with cold water in a beaker. The reaction mixture was centrifuged and collected for analysis. Quantitative analysis of reactants and products on a standard sample using toluene as an internal standard on a GC (Shimadzu Nexis GC-2030) equipped with an HP-5 capillary column (30.0 m × 250 mm × 0.25 mm) and a flame ionization detector. Identification of products were observed using GC–MS (GCMS-QP2010 Ultra) equipped with HP-5MS capillary column (30.0m × 250 mm × 0.25 mm)."
6,Reusability of the prepared Hf-H3IDC-T,"2.5 Reusability of the prepared Hf-H3IDC-T In order to research the reusability of Hf-H3IDC-T, the catalyst was recovered by the centrifugation, and washed five times with DMF and ethanol. After drying at 100 °C for 5 h in an oven, the recovered catalyst was reused for the next cycle of the reaction. The solid residue was removed by filtration, and then the Hf element content immersed in the reaction solution was analyzed by ICP, and the filtrate was diluted with water to an equal volume."
7,Isotopic labelling experiments,"2.6 Isotopic labelling experiments For Isotopic kinetic study of the MPV reaction of FUR to FFA, 1H NMR spectra of the reaction mixture after different time durations were performed in cosolvent tert-butanol and 2-propanol-d8 with a molar ratio of 3:1 on a JEOL-ECX 500 NMR spectrometer operating at 500 MHz at room temperature. To reveal the occurrence of direct hydrogen transfer other than metal hydride route, mass fragmentation analysis was further conduced with GCMS using a cosolvent tert-butanol and 2-propanol-d8 with a molar ratio of 3:1. In the resulting medium, tert-butanol is not able to act as hydrogen source due to the absence of β-H, while it can exchange most D species of OD group in 2-propanol-d8 to OH group and replace active D on metal surface with H [31]."
8,Results and discussion,
9,Characterization of catalysts,"3.1 Characterization of catalysts The synthetic procedure for Hf-H3IDC and Hf-H3IDC-T were described in detail in the experimental section. The synthesized Hf-H3IDC and Hf-H3IDC-T was primarily characterized by SEM, TEM, STEM-HAADF, as shown in Figs. 1 and S1. The Hf-H3IDC-T hybrid was small particles with porous surface (Fig. 1a and b). By comparison, the HfO2 was in small ball structure (Fig. S2). Compared to the SEM and TEM images of Hf-H3IDC hybrid (Fig. S1), the introduction of the CTAB in preparation process not only caused the formation of the network layer structure (Fig. 1c), but also change the surface and porous structure of Hf-H3IDC-T. As observed from the corresponding elemental mappings and the STEM-HAADF image in Fig. 1d and the Hf, O, N and C compositions (i.e., Hf4+ and CO2− moieties) in Hf-H3IDC-T are evenly distributed in Fig. 1e–h. The structural and textural of the as-prepared catalysts were further investigated. Fig. 2 a and b showed the N2 adsorption-desorption isotherms and pore volume of HfO2, Hf-H3IDC and Hf-H3IDC-T, respectively. This indicated that the introduction of organic species (i.e., H3IDC) greatly increased the adsorbed quantity of N2 and generated more distribution of micropores and mesopores, possibly due to the formation of assembled organic-inorganic networks (Fig. 2a), especially in the case of Hf-H3IDC-T. Hf-FDCA had inferior surface area (9.73 m2 g−1) and pore volume (0.0326 m3 g−1) (Table 1 ), although its average pore size is mesoporous (14.02 nm). In contrast, Hf-H3IDC and Hf-H3IDC-T showed much higher surface areas (ca.89.59 and 153.50 m2 g−1) and average pore sizes of 14.49 and 12.94 nm, respectively (Table 1, Fig. 2b). Therefore, the CTAB used in the preparation of Hf-H3IDC-T can enlarge the surface areas of the catalysts, and improving the accessibility of active sites for the substrates [30]. The composition of the catalyst elements was determined by ICP-OES and elemental analysis in Table S1. The results showed that the molar ratio (HfCl4:H3IDC = 1:1) of the synthetic catalyst is reasonable coordination pattern (Scheme S1). FT-IR spectra of HfO2, Hf-H3IDC, and Hf-H3IDC-T in Fig. 2c showed the characteristic signals of HfO bonds at 800 cm−1. For Hf-H3IDC and Hf-H3IDC-T, the enhanced absorptions at 1470 and 1500–1700 cm−1 shows symmetric and asymmetric stretching vibrations of the CO2− group, respectively [32,33]. The bridging coordination mode of H3IDC and Hf (Scheme S2) can be demonstrated by splitting about 93 cm−1 between symmetric and asymmetric peaks, which is consistent with the Hf-FDCA structure (Fig. S3) [34]. In the case of pure H3IDC, only a single stretching vibrations having a split of 205 cm−1 was observed, which was very consistent with the monodentate COH (2500–3200 cm−1) of the carboxyl group in H3IDC [30]. In addition, the broadband at 3300 cm−1 for Hf-H3IDC and Hf-H3IDC-T not only were from the protonated carboxyl group (−COOH) of the H3IDC moieties that are incompletely coordinated with Hf, but also are ascribed to adsorbed water and other hydroxyls [32]. The use of the CTAB for preparation of Hf-H3IDC-T had enhanced the binding of the carboxylate compound to Hf, and its weaker band was well supported at about 3300 cm−1 compared to Hf-H3IDC [30,33]. Meanwhile, the blue shift in the stretching vibrations of the hydroxyl group of Hf-H3IDC-T means that there is an unstable OH group, possibly corresponding to a weak Brønsted acid site, compared to pure H3IDC. Fig. 2d illustrated the XRD patterns of HfO2, Hf-H3IDC, and Hf-H3IDC-T. Compared to the HfO2 having high crystallinity (Fig. 2d) and the clear crystal lattice, these Hf-containing materials hybrids was all amorphous. The intense peaks of Hf-H3IDC and Hf-H3IDC-T were typical reflection, which is similar to that of Hf-FDCA (Fig. S4) [34]. The thermal stability of selected HfO2, Hf-H3IDC and Hf-H3IDC-T samples was investigated by thermogravimetric (TG) analysis at 50–900 °C (Fig. S5). As indicated by these results, Hf-H3IDC and Hf-H3IDC-T were relatively stable at 50–300 °C. Particularly, in the temperature range of 50–300 °C, the weight of Hf-H3IDC and Hf-H3IDC-T are reduced by about 10%, which is slightly higher than HfO2. This is probably own to the removal of extra Brønsted acidic species (OH) and organic solvent residues (e.g., DMF) inside pores of Hf-H3IDC and Hf-H3IDC-T besides physically adsorbed water, and it is consistent with results gained by N2 adsorption-desorption and FT-IR (Fig. 2a–c). The results indicated that the as-prepared catalysts Hf-H3IDC and Hf-H3IDC-T were stable under the reaction conditions which will be discussed in the later parts [35]. CO2 and NH3-TPD were carried out to obtain more information about the acid/base sites for these solid hybrids (Fig. 3 a and b, Table 1). Hf-H3IDC and Hf-H3IDC-T have relatively higher contents of both basic and acidic species, as compared with those of HfO2. The formation of acid-base sites in these catalysts could be attributed to the formation of robust Hf-O-C frameworks with the better heat resistance both acidic (Hf4+) and basic (O2−) species during thermal treatment of H3IDC and HfCl4 [35]. Furthermore, Hf-H3IDC and Hf-H3IDC-T possesses relatively higher contents of basic than Hf-FDCA (Scheme S3). This may be due to the presence of amino groups on the imidazole ring in Hf-H3IDC and Hf-H3IDC-T. (Scheme S1). In addition, it was demonstrated that the presence of Brønsted acidic sites was also beneficial for the Lewis acid-mediated hydrogen-transfer process [36–38]. As shown in Fig. 4 a, pyridine-adsorbed FT-IR spectra of both HfO2, Hf-H3IDC and Hf-H3IDC-T were recorded. The bands at wavenumber of 1450 and 1545 cm−1 were attributed to the pyridine interacting with Lewis acid sites (LA) and Brønsted acid sites (BA), respectively (Fig. 4a). Compared to HfO2, the acid density of Hf-H3IDC and Hf-H3IDC-T was increased obviously. Hf-H3IDC and Hf-H3IDC-T exhibited relatively larger bands than those of HfO2 at around 1580 and 1620 cm−1, which were assigned to hydrogen-bonded pyridine and pyridine-adsorbed on Lewis acidic centers, respectively. It further demonstrated that Hf-H3IDC-T had higher Lewis and Brønsted acid strength. The results of pyridine-adsorbed FT-IR proved the simultaneous presence of Hf-O-C frameworks and protonated carboxyl groups (CO2H) of H3IDC moieties, which contributed to the formation of Lewis acid/base sites and Brønsted acidic species, respectively [37,39]. Apart from the nature and density/content of acid and base sites, the acid-base strength of Hf-H3IDC, Hf-H3IDC-T, Hf-FDCA, and HfO2 was proved by analysis the local environment of the Hf and O element in different materials by XPS technique. The survey spectra further confirmed the presence of the Hf, O, C and N elements in Hf-H3IDC-T (Fig. 4b). A higher Hf 4f binding energy corresponds to the larger positive charge of Hf species, demonstrating that the Lewis acidity of these Hf centers was increased (Fig. 4c) [40,41]. Additionally, the binding energy of O 1s belonging to Hf-O-C coordination interactions in hafnium-based hybrid was higher than for Hf-O-Hf interactions in HfO2 (Fig. 4d) [40,42]. The medium binding energy of O 1s assigned to negative charge on the oxygen atoms indicated the medium basic strength of Hf-H3IDC-T. Evidently, these nitrogen-containing groups in Hf-H3IDC-T could facilitate the formation of the basic sites. These results showed the functional groups in H3IDC could increase the basic contents and stabilize Lewis acidic Hf4+ species achieved by the formation of porous Hf-O-C framework structure [43]. As consistent to FT-IR (Fig. 2c), the results of pyridine-adsorbed FT-IR (Fig. 4a) certified the simultaneous presence of Hf-O-C frameworks and protonated carboxyl groups (CO2H) of H3IDC moieties, which contributed to the formation of Lewis acid/base sites and Brønsted acidic species, respectively."
