,sections,Text
0,Introduction,"Nitric oxide (NO) is a pleiotropic molecule that plays a key role in the normal endothelial functioning [1]. Among other physiological actions, NO is involved in the regulation of smooth muscle cells relaxation and blood flow [2,3], thrombus formation [4], angiogenesis [5] and cell proliferation [6]. This plethora of actions has led to the development of several strategies for delivering NO locally from biomaterials for therapeutic purposes [7]. Topical NO delivery has been used, for example, for accelerating wound healing [8,9], killing bacteria in infected wounds [10], controlling blood pressure [11] and enhancing skin blood flow [12]. In the last case, topical NO delivery may find application for treating ischemic diseases associated with the downregulation of endothelial endogenous NO production, including diabetic peripheral neuropathy [13] and Raynaud's syndrome [14]. In both cases, transdermal NO delivery may increase vasodilation and restore the normal skin blood flow (SkBF) in the microvasculature. In diabetic neuropathy, improved perfusion may prevent the development of neuropathy, decrease existing neuropathic pain, accelerate the healing of existing ulcers and prevent infections [15]. In Raynaud's syndrome, these same NO actions might prevent digital tuft ulceration and necrotic gangrene. However, the rates and doses of NO delivered to tissues in topical applications are critical for obtaining the desired results, since at low concentrations (<1 μM) NO acts as an intracellular signaling species, activating or inhibiting different proteins, while at high concentrations (>1 μM), NO may exert cytotoxic actions though S- and N-nitrosation, nitration and oxidation reactions [16]. Although several polymeric biomaterials have been developed for controlled NO delivery, strategies for modulating the rate of NO release, as well as providing a mechanism for triggering NO release at the desired moment, remain important challenges [17]. To overcome these challenges, many studies have explored distinct strategies over the release-system, including supramolecular hydrogels [18], NO-derived prodrug synthesis [19], and incorporation into nanoparticles [20] and hydrogels matrices [21]. Other methods of NO synthesis such as enzyme-prodrug therapies [22], including the localized conversion of endogenous NO donors [23], are powerful but not applicable in the case of topically applied biomaterials, due to restricted access of prodrugs from blood to the wound or skin surface. In this work, we designed a NO donor-terminated polymer which allows a controlled loading and release of NO for topical applications. We used poly(vinyl alcohol) (PVA), a water-soluble non-ionic polymer that gives rise to biocompatible hydrogels with diverse uses in biomedicine. Specifically, PVA hydrogels are used in tissue engineering, production of embolic bodies, and assembly of vascular grafts [24]. PVA is popular as a polymer for electrospinning from aqueous solutions to produce biomaterials [25], specifically for wound dressing. In our recent studies, we obtained PVA via the reversible addition–fragmentation chain transfer (RAFT) polymerization [26]. RAFT affords excellent control over the polymer molar mass, endows the polymer chains with terminal groups amenable for bioconjugation and functionalization and RAFT-derived terminal groups have previously been modified to serve as NO donors using polymers and micelles [27]. We hypothesized that this strategy is well suited for the design of NO-releasing biomaterials and investigated this opportunity by synthesizing the first S-nitrosothiol-terminated PVA (PVA-SNO), whose SNO ends are capable of releasing NO spontaneously upon hydration. Differently from previously reported crosslinked PVAs with pendant sulphydryl (SH) groups [9,12], the precursor SH-terminated PVA (PVA-SH) herein described, is water-soluble and allows blending with native PVA. Blended PVA/PVA-SH films, which can be converted into blended PVA/PVA-SNO films, emerges thus as a novel strategy for modulating the SNO charge and NO release profile of the films and, in turn, the SkBF response in their topical application. Herein, we present results of this study, including polymer synthesis, blending and characterization, and illustrate controlled loading and release of S-nitrosothiol (SNO) groups and the SkBF response ensuing from the topical application of PVA/PVA-SNO films. Results of this study broaden the use of an already well-established biomaterial, PVA, which was engineered to incorporate a NO-releasing functionality using readily available tools, without sophistication of design."
1,Materials and methods,
2,Materials,"2.1 Materials Vinyl acetate (MW 86, 99%), 2,2′-azobis(2-methylpropionitrile) (AIBN) 98%, poly(vinyl alcohol) (PVA) (nominal Mw 85,000–146,000, 99% hydrolyzed), acetone, methanol, n-heptane, hydrazine monohydrate 98%, O-ethyl xanthic acid potassium salt, N-(Bromomethyl)phthalimide, chloroform, n-heptane, methanol, hydrazine monohydrate, sodium hydroxide, anhydrous magnesium sulfate (MgSO4), sodium nitrite (NaNO2), hydrochloric acid (HCl) 37%, 2-iminothiolane hydrochloride (≥98%), (5,5′-dithio-bis-(2-nitrobenzoic acid) (DTNB), phosphate buffer saline, (PBS), pH 7.4, poly(ethylene oxides) (PEO), ninhydrin and deuterium oxide (D2O), were purchased from Sigma-Aldrich Chem. Co. Ultrapure water (resistivity 18.2 MΩ cm), was obtained from a Milli-Q purification system and used in all procedures."
3,O-ethyl-S-(phthalimidylmethyl) xanthate synthesis,"2.2 O-ethyl-S-(phthalimidylmethyl) xanthate synthesis O-ethyl xanthic acid potassium salt (1.03 g, 6.4 mmol) was suspended in chloroform (20 mL) in a dry two-necked round-bottomed flask. N-(bromomethyl)phthalimide (1.00 g, 4.2 mmol) in chloroform (20 mL) was added dropwise under stirring. The solution became pale yellow and KBr precipitated as the reaction proceeded. The solution was stirred at room temperature for 18 h and the end of the reaction was confirmed by thin-layer chromatography, TLC (product Rf = 0.60, iodobismuthate detection), run on 5 × 5 cm silica gel 60G F254 plates (Merk) with acetone:chloroform 1:1 v/v as the eluent, using a 1.2 × 10-1 mol/L chloroform solution of the product [28]. Additional chloroform (20 mL) was added prior to washing with deionized water (2 × 50 mL) and brine (1 × 50 mL). The solution was dried over anhydrous MgSO4, filtered and the solvent was removed from the filtrate by rotary evaporation yielding O-ethyl-S-(phthalimidylmethyl) xanthate as a solid (yield = 98%). 1H NMR [400 MHz, CDCl3, 25 °C] δH: 1.36–1.44 (CH 3 CH2-), 4.57–4.67 (CH 3 CH2-O), 5.26–5.30 (N-CH 2 -S), 7.66–7.72 (aromatic H), 7.78–7.84 (aromatic H) (Fig. S1) [28]."
4,Amino-terminated PVA (PVA-NH2) synthesis,"2.3 Amino-terminated PVA (PVA-NH2) synthesis Vinyl acetate (4.68 g, 54.4 mmol), O-ethyl S-(phthalimidylmethyl) xanthate (78.7 mg, 0.28 mmol), and AIBN (4.60 mg, 0.028 mmol) were mixed in an ampoule and degassed by five freeze-pump-thaw cycles. The ampoule was next flame-sealed under vacuum and incubated at 60 °C for 13.5 h. After incubation, the ampoule was opened and the crude PVA- O-ethyl S-(phthalimidylmethyl) xanthate (PVA-Phth) was dissolved in acetone and precipitated in n-heptane to remove the ethyl xanthate byproduct. The precipitate (3.35 g, yield > 80%, 1H NMR) was collected and dried under vacuum. The dry product (3.15 g) was dissolved in 30 mL of methanol and hydrazine monohydrate (0.37 g, 7.40 mmol) was added to remove the phthalimide group under stirring at 60 °C for 30 min, yielding amino-terminated poly(vinyl acetate) (PVAc-NH2). The reaction was quenched with hydrochloric acid 1 M and the PVAc-NH3 + Cl− was precipitated in water, washed with water and vacuum-filtered. The removal of the phthalimide group was confirmed by NMR spectroscopy. The saponification of PVAc-NH2 into PVA-NH2 was performed by dissolving the PVAc-NH2 in a mixture of methanol (3 mL) and NaOH 40% (1 mL) overnight, under stirring. The precipitated PVA-NH2 (1.83 g) was vacuum-filtered, washed with methanol and dried under vacuum overnight. The PVA-NH2 was further characterized by the ninhydrin assay. A ninhydrin stock solution was prepared by dissolving 17.5 mg of ninhydrin in 5 mL of milli-Q water (0.02 mol/L). Then, 50 μL of PVA-NH2 solution (160 g L−1) was mixed with 950 μL of ultrapure water and mixed with 1 mL of the ninhydrin stock solution. The solution was heated to 90 °C for 10 min and next cooled down to 25 °C. The blue ninhydrin chromophore formed, with maximum absorption at 570 nm, was characterized by UV–Vis spectrophotometry using a diode-array UV–Vis spectrophotometer (model 8453 Hewlett-Packard/Agilent, Palo Alto, CA, USA)."
5,PVA/PVA-NH2 blending,"2.4 PVA/PVA-NH2 blending Native commercial PVA and PVA-NH2 solutions were previously prepared by dissolving the polymers separately in water under reflux at 90 °C for 30 min. The PVA-NH2 solution (15 wt%) and native PVA solution (20 wt%) were mixed at PVA:PVA-NH2 volume ratios: 70:30, 50:50 and 30:70 inside wells of a 24-wells polystyrene tissue culture plate (500 μL/well), homogenized by manual stirring and allowed to dry in an oven at 60 °C for 45 min, leading to thin films adhered to the bottom of the wells."
6,Sulphydryl-terminated PVA (PVA-SH) synthesis,"2.5 Sulphydryl-terminated PVA (PVA-SH) synthesis The blended PVA/PVA-NH2 films were converted into blended PVA/PVA-SH films (where PVA-SH represents 4-imino-4-amino-PVA-butane-1-thiol), through the heterogeneous reaction between the blended PVA:PVA-NH2 films 70:30, 50:50 and 30:70 prepared by casting on the bottom of the wells of the 24-wells polystyrene tissue culture plate, and aqueous 2-iminothiolane hydrochloride solution 20 mg mL−1 (500 μL/well) at room temperature, during 16 h. The blended PVA/PVA-SH films 70:30, 50:50 and 30:70 formed were further detached from the bottom of the wells with tweezers and abundantly washed with distilled water. The sulfhydrylation reaction was confirmed by NMR spectroscopy and by the Ellman assay by incubating PVA-SH previously dissolved in PBS, pH 7.4, under reflux at 90 °C for 30 min, with DTNB (2 mM in 0.1 M PBS, pH 7.4), protected from light."
7,S-nitrosation of blended PVA/PVA-SH films,"2.6 S-nitrosation of blended PVA/PVA-SH films Blended PVA/PVA-SH films were S-nitrosated by immersion into nitrous acid (HONO) solution freshly prepared by the acidification of NaNO2 solution with HCl (final concentration 24 mmol L−1) for 5 min at room temperature. The films were subsequently rinsed with 30 mL of deionized water each to remove the HONO excess. The blended films of PVA with S-nitroso 4-imino-4-amino-PVA-butane-1-thiol (PVA-SNO) with mass ratios 70:30, 50:50, and 30:70, are designated as PVA/PVA-SNO films 70:30, 50:50 and 30:70, respectively. The formation of SNO groups was characterized by 1H NMR spectroscopy and UV–Vis spectrophotometry, based on the characteristic absorption band of the SNO group at 550 nm [12]. For the spectrophotometric characterization, PVA-SH was previously dissolved in water under heating at 90 °C for 30 min and molded by solvent casting on the cavity of a Hellma demountable quartz cell with detachable windows (0.2 mm pathlength). UV–Vis spectra of the PVA-SH film adhered on the cell were obtained before and after S-nitrosation in the 200–400 nm range."
8,Nuclear magnetic resonance spectroscopy,"2.7 Nuclear magnetic resonance spectroscopy 1H NMR and 1H-1H correlation spectroscopy (COSY) spectra were obtained on a Bruker AVANCE spectrometer operating at 400 MHz for hydrogen using 5 mm OD tubes. All samples were previously dissolved in D2O at 80 °C for 10 min, cooled down and analyzed at 25 °C. The HDO peak assignment was determined based on a standard calibration curve as described by Gottlieb et al. [29]. 1H NMR spectra were used to characterize the formation of PVA-NH2, PVS-SH, PVA-SNO and PVA-S-S-PVA (formed in the NO release reaction of PVA-SNO). To estimate the number-average molar mass (Mn) of the PVAcPhth, PVA-SH and PVA-S-PVA, we identified the end-group resonances of each sample that are not overlapped with the polymeric repeating units. The end-group resonance from 7.8 to 7.6 ppm were integrated as 1 for PCAcPhth, and the resonance at 2.72 ppm was integrated as 2 for PVA-SH and as 4 for PVA-S-S-PVA. The number of -CH2- repeating units of PVA group was then calculated based on end-group integration. We compared the peak areas of the end groups of the PCAcPhth (phthalimide aril-H) and PVA-SH (-NHC(NH2Cl)CH2CH2CH2-SH), and the protons of the head to head linkage -(NHC(NH2Cl)CH2CH2CH2-S-S-CH2CH2CH2 (NH2Cl)NH-) of PVA-S-S-PVA, with the those of the -CH2- repeating units of PVA."
9,Vibrational spectroscopy,"2.8 Vibrational spectroscopy Infrared spectra of dry native PVA and PVA-NH2 films were obtained in Attenuated Total Reflectance (ATR) mode on a Fourier Transform Infrared (FTIR) spectrometer Cary 630 (Agilent, Santa Clara CA, USA), fitted with a diamond crystal type II ATR accessory (penetration 2 mm, active sampling diameter 200 mm), in the range of 4000–400 cm−1."
