,sections,Text
0,Introduction,"About 87% of energy consumption is achieved by using fossil fuel as a major source (Xia et al., 2016). Hydrogen is considered to be one of the alternative source which can be derived from renewable and sustainable source of energy (Plangklang et al., 2012). The hydrogen is a sustainable fuel which generates water and energy, it overcomes the negative effects from the usage of fossil fuels (Poleto et al., 2016). The economic and promising way of producing biohydrogen is using microbes under dark or photo fermentation methods (Argun and Dao, 2017). Several researchers worked with the industrial wastewater from sugar industry, beverage industry, chemical industry, palm oil effluent, distillery industry effluent as substrate for the biohydrogen production (Boodhun et al., 2017). In acidogenic phase of an anaerobic digestion the hydrogen is produced as a by-product and the yield is very low. The dark fermentation methods were established to enhance the production of hydrogen whereas it is a challenge towards commercial use (Kumar et al., 2017). The dark fermentative hydrogen production is improved by pretreating the substrate or inoculum. The pretreatment of inoculum were helpful in suppressing the activity of methanogens and increasing the activity of hydrogen producing bacteria (Venkata Mohan et al., 2008). The efficient and beneficial hydrogen productions by fermentation were influenced by various factors such as substrate composition, nutrient availability, mode and operation of reactors, bacterial consortium and its yield (Mota et al., 2018). The substrate is one of the important factors that are necessary for the metabolism of microbes involved in biohydrogen production and the yield can be increased by the optimization of carbon to nitrogen ratio (Hernández-Mendoza et al., 2014). The optimisation of these factors helps in smooth flow of process of biohydrogen productions. In textile industry and pharmaceutical industry various toxic compounds were produced, which disturbs the overall hydrogen production process. Hydrogen production potential (HPP) are evaluated to know the amount of inhibitory compounds (Lay et al., 2012; Chu et al., 2013). The advancement and the modifications of various factors through technological means help to move towards commercialisation. The technical and economical issues like storage, distribution and expensive infrastructure are the major barriers for commercialisation. The recent progress in large scale hydrogen producing technologies may overcome the technical and commercial issues (Singh and Rathore, 2017). This review article summarizes the various research work carried out in biohydrogen production using industrial wastewater as substrate and various operational parameters which affects the effective hydrogen productions were compared. The major limitation and challenges in biohydrogen production and the advancement in technologies to overcome the issues in large scale biohydrogen production were discussed in detail."
1,Dark fermentation,"1.1 Dark fermentation The anaerobic fermentation in absence of light breaks down the carbohydrate to form hydrogen and other intermediates called dark fermentation and the intermediate compounds like volatile fatty acids (VFA) and alcohols were also produced. Bacteria such as Clostridia sp., and Enterobacter sp. were used for dark fermentation of carbohydrates (Levin et al., 2004). The anaerobic metabolism of pyruvate accelerates the hydrogen production, formate lyase and ferredoxin oxido reductase enhances the breakdown of pyruvate. The main factors like temperature, pH, substrate, nutrition feed etc. should be maintained for efficient biohydrogen production especially, the pH affects the hydrogenase enzyme activity. In a study by Ginkel et al. (2005), the pH was maintained at 5.5–8 to enhance the production of biohydrogen by 60–70%. In a study by Van Niel et al. (2003) the effect of hydrogen inhibitors were studied and shows that the lactate, ethanol, acetate etc. are the major products which inhibit biohydrogen production. Ozmihci and Kargi (2011) used Clostridium butyricum for continuous production of biohydrogen using wheat starch in dark fermentation."
2,Pretreatment of inoculum,"In hydrogen production the pretreatment allows us to select the group of acidogenic bacteria (AB) and thereby inhibiting the methanogenic bacteria (MB) in mixed culture. The hydrogen producing bacteria i.e. AB can produce a layer surrounds its cell surface which protects it from severe environmental conditions whereas the hydrogen consuming bacteria i.e. MB lacks this capacity (Zhu and Beland, 2006). The untreated biocatalysts have wide range of microorganisms with different metabolic activities. The pretreatment helps us to select the microorganisms having the biochemical function towards acidogenesis. Pretreatment of inoculum helps to reduce the substrate degradation which attributes to the inhibition of hydrogen consuming bacteria (Srikanth et al., 2010)."
3,Physical treatment,"2.1 Physical treatment This treatment involves the physical forces to treat biomass without any actions of chemical and enzyme (Zheng et al., 2014). The physical treatment mainly includes microwave and thermal treatment. Microwave pretreatment inactivates the microorganisms through thermal and non-thermal effect. Microwave pretreatment is the irradiation of electromagnetic waves of 300 MHz to 300 GHz frequency which produces heat in liquids and it disrupts the cell wall of biomass and increases the solubility of the medium. The rearrangement of dipoles due to the heat generated is the reason for disruption (Banik et al., 2003). It inactivates the non‑hydrogen producer by extracting the contaminant in inoculum which causes adverse effect to hydrogen producers. In mixed culture, the Clostridium sp. was found to be dominated, when it is pretreated with microwave (Singhal and Singh, 2014; Guo et al., 2015). Heat shock treatment (HST) is a thermal treatment which helps for the growth of hydrogen producing bacteria which suppresses the activity of methanogens. The spore formation indicates the hydrogen producing bacteria and in this treatment the non sporing bacterium were killed i.e. the methanogens and the non sporulating hydrogen producing bacteria (Zhu and Beland, 2006). The parameters of HST will vary according to its temperature between 80 and 104 °C and exposure time between 15 and 120 min (Zhu and Beland, 2006). The HST treatment in batch reactor with mesophillic conditions encourage to produce more hydrogen. The hydrogen yield (HY) of 2.49 mol H2/mol hexose were found by using anaerobic sludge as inoculum at 100 °C temperature and 60 min treating time (De Sa et al., 2013). The microwave treatment shows higher efficiency than the thermal treatment in terms of cell solubilisation when compared under same temperature (Kuglarz et al., 2013)."
4,Mechanical treatment,"2.2 Mechanical treatment Ultrasonication is a wave when propagates in the medium, forms bubbles which when collapse produce highly active radicals, shear force, high temperature and pressure (Wang et al., 2010). The input energy control in inoculum helps to suppress the methanogens and protects the hydrogen producing bacteria (Dhar et al., 2012). The ultrasonic pretreatment of Rhodopsuedomonas palustris QK01 increased the biohydrogen yield by 66.7% (Hay et al., 2016). In an investigation by Budiman et al. (2017) the HY was increased to 14.438 ml H2/mL medium when the inoculum R. sphaeroides NCIMB8253 was pretreated with ultrasonicator for 10 min."
5,Chemical treatment,"2.3 Chemical treatment In chemical treatment process the Acetylene, iodopropane, 2 - Bromo ethanesulfonic acid (BESA) served as inhibitors for hydrogen consuming bacteria. The treatment with BESA facilitates the destruction of methanogens without disturbing the hydrogen producing bacteria. Iodopropane restricts the functioning of B12 enzyme which carries methyl group (Zhu and Beland, 2006). Acetylene has the ability to disturb the metabolic pathway of methanogens and declines the methanogenic functions (Valdez- Vazquez et al., 2006; Chan and Parkin, 2000). Acid treatment was used to kill MB which survives at narrow pH range and thereby protects the acidogenic bacteria which can survive at drastic range of pH (Oremland, 1998). The pH ranges between 5 and 5.5 provides an efficient hydrogen production by suppressing the activity of methanogens (Zhu and Beland, 2006). The acid treated inoculum shows higher biohydrogen production according to Chang et al. (2011), whereas the base treated inoculum shows higher HY due to the difference in microbial distribution as investigated by Yin et al. (2014) and Zhu and Beland (2006)."
6,Biological pretreatment,"2.4 Biological pretreatment The biological pretreatment employs bacteria or enzymes to increase the hydrolysis rate by breaking the bonded structures in wastewater. Enzymatic treatment is an option for the other types of biomass pretreatment. The reaction takes place under mild conditions without any formation of toxic products (Verardi et al., 2012). Apart from these treatment processes the freezing thawing, infrared, forced aeration also provides efficient treatment. In forced aeration the anaerobic sludge will be inoculated with aerated sludge to suppress the activity of methanogens (Terentiew and Bangley, 2003). The infrared and freeze thaw treatment provides efficient removal of methanogens (Wang et al., 2003). In freezing and thawing the extreme changes in temperature leads to the intracellular formation of ice crystals take place and it leads to the disruption of microbial cells (Sawicka et al., 2010). In some cases the single pretreatment methods were not so effective to eliminate the methanogens and combined treatments are required to increase the efficiency to much higher level. The thermal treatments are widely used in case of combined pretreatment. Mohan et al. (2008) investigated the combination of heat shock with acid treatment and achieved higher HY as compared to single method. They also observed the inhibition of hydrogen production when heat shocks are combined with other chemical treatment. Boboescu et al. (2014) investigated the negative effect of combined pretreatment on HY as the irreversible deterioration of all the microbes and mainly the hydrogen producers."
7,Factors affecting biohydrogen production,"The factors which affect the production of Biohydrogen were more likely to be the pH, temperature, organic loading rate (OLR), Hydraulic retention time (HRT), nutrient composition, partial pressure, metabolite concentration, mode and operation of reactors and substrate used for fermentation."
8,pH,"3.1 pH pH is a crucial parameter which affects the efficiency of hydrogen production. The decrease in pH eventually affects the growth and the metabolic production of bacteria. The pH ranges 4.5–9 are considered to be efficient for biohydrogen production (Stavropoulos et al., 2016). The cumulative hydrogen production rate (CHPR) and HY have some influence due to change in pH and the hydrogen accumulation is completely dependent on pH and pH varies inversely with the HY (Silva et al., 2019). The pH at 5 reduces the hydrogen production due to lesser biomass growth and the effective production of hydrogen takes place above 5.5 pH (Sivagurunathan and Lin, 2019). Lower pH affects the activity of hydrogenase enzymes and inhibits the action of hydrogen producers (Liu et al., 2008; Ngo et al., 2012). At extreme pH conditions, the sporulating hydrogen producing microorganisms can survive whereas the methanogens will be eliminated (Shida et al., 2009). As contrast to certain literatures methane generation were also possible at low pH (Silva and Eyng, 2013; Hernández-Mendoza et al., 2014). The pH plays a major role in limiting the growth of bacteria and also shows the total solvent concentration. The optimum pH for high production of hydrogen and lower solvent production are between 5.5 and 6.5 (Ma et al., 2015)."
9,Temperature,"3.2 Temperature Temperature plays a major role since the substrate degradation, hydrogen production, growth of microorganisms and by products are dependent (Perna et al., 2013). The different temperature ranges in anaerobic fermentation are: ambient (15–30 °C), mesophillic (30–49 °C), thermophilic (50–64 °C), hyperthermophilic (65–80 °C), extreme thermophilic (>80 °C). The mesophillic temperature of 30–49 °C is efficient for hydrogen production using mixed culture (Lin et al., 2012) and also favourable in terms of expense and technical features (Vatsala et al., 2008). The fermentative hydrogen productions are effective between 25 and 60 °C (Rosa et al., 2014). Hydrogen production and substrate degradation can be achieved efficiently at higher temperature with negligible energy recovery whereas the energy recovery was possible only at ambient temperature (Mu et al., 2006). The temperature shows opposite effect towards biogas solubility and therefore the connection between the microbes and the biogas in reactor will be smaller and it leads to the consumption of hydrogen produced by methanogenic and acetogenic bacteria (Silva et al., 2019). The increase of temperature from optimum limit leads to degradation of enzymes involved in hydrogen production process (Hernández-Mendoza et al., 2014). In brewery wastewater the increase in temperature from 25 to 40 °C increases the cumulative hydrogen production (CHP) yield and above 45 °C the production rate was affected. The thermophiles can be used when the mesophiles lack the tendency to use cellulose for hydrogen production directly (Dippolito et al., 2010). The hydrolysis rate will be high using thermophiles (Singh et al., 2015). In mesophiles, Clostridium and Enterobacter sp. shows higher hydrogen production rate (HPR) whereas in thermophiles Thermobacterium sp. shows higher yield. Thermodynamically, higher temperature favours hydrogen production due to increment in entropy of the system whereas in economic point of view extreme thermophiles conditions are not possible due to the energy required for maintaining temperature (Hallenbeck, 2005)."
