,sections,Text
0,Introduction,"In recent years, polymer exchange membrane fuel cells (PEMFC) are attracting great interest due to the high power densities that are capable of reaching at relatively low temperatures [1–3]. Hydrogen and methanol have been the most common fuels used in these devices but both have certain drawbacks. Hydrogen has problems of production, storage and distribution, and methanol issues due its toxicity [4]. Nowadays, one of the best alternatives to these fuels is the use of ethanol, easy to store and distribute, cheaper and less toxic than methanol. The main advantages are the high energy density of this fuel, in addition to the fact that ethanol is considered a green chemical. It can be produced as a renewable biofuel from the fermentation of biomass in large quantities and, in addition, both ethanol and its final oxidation products are relatively non-toxic. Direct ethanol fuel cells (DEFC) meet some requirements for a sustainable energy conversion technology, such as high electrical efficiency, easy handling of ethanol, or low operation temperature, and they are attractive power sources for pros electronic devices. However, this technology have important drawbacks as the slow electrode kinetics of ethanol electrooxidation (EOR), the poisoning of catalyst materials and high cost of electrocatalysts [5,6] especially when Nafion® is used as proton exchange electrolyte. Besides, with Pt or Pt alloys nanoparticles a very low conversion is carried out, the CC bond rupture during the EOR is most likely not occurring and the complete conversion to CO2 is very low. Nevertheless, the higher pH of alkaline membranes can improve the reaction kinetics of both processes, EOR and ORR (oxygen reduction reaction), with respect to acidic media. It facilitates the use of a range of non-precious metal catalysts in the cathode and in the anode, reducing the dependence of platinum [7–9]. On the other hand, anion exchange membranes present an important decrease of alcohol permeability [10,11]. It is necessary to take into account that the ionic current is now in reverse direction in comparison with proton conducting membranes [12]. These advantages are the main reason to change the common type of PEMFC devices to others with anion exchange membranes as electrolytes. However, the main issue of the improvement of the performance of these fuel cells was the limited development of the anion exchange polymeric membranes (AEM). At the present, many groups have made important researches looking for materials capable to exchange anions as well as Nafion® for acid media [13,14]. The main objectives for these membranes for DEFCs applications are to increase the ionic conductivity and to decrease the ethanol permeability trough the electrolyte. Some important groups at membrane research collaborated in one of the more important reviews on this topic in 2014 [12]. This article collects the most representative kind of anion exchange membranes that are being investigated nowadays. The main ways to prepare AEMs according to S. Maurya et al. [15] are: i) by polymerization of monomers [16], ii) by the solution casting method [17] or iii) by the grafting method of conventional polymers [18], and iv) by using composites or blends [19]. Despite all the studies that are being carried out, AEMs are still in an early stage of development, with conductivity values lower than the standard membrane in acid medium, Nafion®. This is related to the lower conductivity of the OH− anion used in AEMs compared to the H+ cation used in cation exchange membranes (CEM) [12]. One of the most studied materials for this type of exchange membranes is the polybenzimidazole (PBI) [20–22], but it is necessary to dope it in alkaline medium for several days and, even after this process, its conductivity is still about 10 times lower than Nafion® [23]. Other material that has been used for this application was the polyvinyl alcohol (PVA) [24,25]. This polymer has a hydrophilic nature which is considered as an advantage for some applications but in most cases it becomes a problem because of the high swelling capacity of the membranes in water. To enhance the stability and performance of PVA membranes different modifications have been carried out. The strategy followed in this paper has been to blend it with other polymer, in this case PBI. In the present research, we report a comparative study of the behaviour of different synthesized blend membranes based on PVA and PBI and the influence of the weight ratio. Specifically, we have prepared a series of PVA:PBI membranes, with different weight ratio of polymers (2:1, 4:1, 6:1 and 8:1), using the casting method. The membranes characterization was performed by: Fourier transform Infra-red spectroscopy (FTIR), Raman spectroscopy and X-ray photoelectron spectroscopy, XPS. The mechanical properties and the ionic conductivity measured by AC impedance technique were determined. Also KOH and water uptake measurements were carried out on the PVA:PBI membranes. In addition, we evaluate the performance and applicability of these materials as solid electrolyte in alkaline membrane direct ethanol fuel cells (AMDEFC)."
1,Experimental section,
2,Materials,"2.1 Materials The reagents used were poly(2,2′-m-(phenylene)-5,5′-bibenzimidazole) (polybenzimidazole, PBI), powder (BETWEEN, LizenzGMBH) (density 0.7–0.9 dL g−1); polyvinyl alcohol (PVA), hydrolysed, powder of MW89.000–98.000, 99+% (Aldrich); dimethylsulfoxide (DMSO), 99.9%; N,N-dimethylacetamide (DMAc), 99.5% (Aldrich); and potassium hydroxide (KOH), 85% (Aldrich)."
3,Synthesis of membranes,"2.2 Synthesis of membranes A series of PVA:PBI membranes was prepared from solutions of the precursors by using the following weight ratios: 2:1, 4:1, 6:1 and 8:1. A 4.76 wt. % PVA solution was obtained by heating 1 g of PVA in DMSO (20 g) under continuous stirring at 85 °C for 30 min. Similarly, a solution of 3.5 wt. % PBI was obtained by heating 3.5 g of PBI in DMAc (96.5 g) at 80 °C for 48 h. The required amounts of solved PVA and PBI, according to the weight ratio desired, were transferred to glass beakers and stirred for 40 min at 500 rpm at 80 °C. Then, the solutions were placed in Petri dishes coated with PTFE liners and they were introduced in a vacuum oven (Memmert VO200). The pressure was lowered from room pressure to 10 mbar, and the temperature was maintained at 40 °C. After, the membranes were peeled and stored (see Fig. 1 ). Commercial PBI membrane of the company Danish Power Systems was used for comparison purposes. Some membranes were doped in 6 M KOH at different times. Then the membranes were washed and rinsed with Milli-Q water four times, dried with filter paper and stored in sealed plastic bags until been used."
4,NMR spectroscopy,"2.3 NMR spectroscopy High resolution solid-state 13C CP NMR spectra were measured in a Bruker AV-400- WB spectrometer at ambient temperature working at 13C resonance frequency of 100.61 MHz. Spin-lock cross polarization with magic angle sample spinning (CPMAS) were used to obtain the solid state 13C spectra. Samples were hand-compacted into ZrO rotors with Kel-F end caps. All samples were accumulated one night. Chemical shifts were reference relative to the CH2 signal of adamantane (29.5 ppm) as secondary reference and the TMS (tetramethylsilane) as primary reference. High resolution liquid 1H NMR spectra were recorded using a Bruker DRX 500 MHz spectrometer at 298K, with chemical shifts relative to the TMS. The PBI and PVA powders were weighted (10 mg of each), dried in an oven at 110 °C for 15 h and then dissolved in 0.6 mL DMSO-d6 (deuterated) highly dried separately. The powders PVA were dissolved by heating with a hot-air pistol and agitation with a Vortex machine to achieve complete dissolution. PBI couldn't be completely dissolved using the same methods but the dissolved fraction was enough to clearly color the solution. The spectrum of each one was performed and after 0.4 mL of the PVA solution were mixed with 0.1 mL of the PBI solution, which should give approximately a 4:1 ratio solution. Separately a piece of membrane of 10 mg was partially dissolved in 0.6 mL of DMSO-d6 highly dried. This liquid phase of the dissolved membrane was used to perform the 1H NMR spectrum."
5,TGA/DSC,"2.4 TGA/DSC Thermal stability of the membranes was studied using the thermogravimetric analysis (TGA) technique (TA Instrument 20). The samples were heated from 25 to 900 °C under nitrogen atmosphere at a rate of 10 °C min−1. The differential scanning calorimetric (DSC) was measured in a TA Instrument 10, under nitrogen atmosphere, heating from 25 to 300 °C at a rate of 10 °C min−1 with the samples sealed in aluminium pans."
6,IR and Raman spectroscopy,2.5 IR and Raman spectroscopy The FT-IR/ATR spectra were carried out on a Jasco FT-IR 410 spectrophotometer with an attenuated total reflectance accessory (ATR) between 500 and 4000 cm−1 with a resolution of 2 cm−1. The Raman spectra were measured in a Via Raman spectrometer (Renishaw) with an excitation wavelength of 785 nm. The measurements were performed over a range of 100–3500 cm−1 employing 10 scans and an exposure time of 10 s per measurement. The sharp silicon line located at 520 cm−1 was employed as reference in the Raman shift scale.
7,Mechanical properties,2.6 Mechanical properties Mechanical tensile tests were performed using a MTS® QTest1/L Elite testing machine equipped with a 100 N load cell. Type 4 dumbbell test pieces (according to ISO 37) were tested. The crosshead speed used was 10 mm min−1 with an initial width of 2 mm and an initial gauge length of 20 mm. At least 3 pieces were used for each sample.
8,SEM/EDX measurements,2.7 SEM/EDX measurements Morphology of the membranes surface and cross-section was studied with a Hitachi S-300 scanning electron microscope (SEM). The membrane was first placed in a brass holder and sputtered with a thin gold coat under vacuum. The atomic composition was investigated with an INCAxsight (Oxford Instruments) energy-dispersive X-ray spectroscopy (EDX) system equipped in the scanning electron microscope.
9,KOH and water uptake,"2.8 KOH and water uptake Three pieces of each type of membrane, 2:1, 4:1, 6:1 and 8:1, were cut in rectangular shape of approximately 10 mm × 15 mm. Length, width, thickness, and weight of the samples were accurately measured before drying them in a vacuum oven at 40 °C and 10 mbar for 15 h. Then, they were weighted (W0) and dimensioned again. After that, the samples were immersed in separate baths of KOH 6 M for the doping process. Each membrane was kept in the bath for the number of days required to achieve the maximum conductivity (PVA:PBI 8:1, 1 day; 6:1, 2 days; 2:1 and 4:1, 3 days). Then, the membranes were dried in the vacuum oven, weighted (Wd) and dimensioned. Water and KOH uptake of the membranes were calculated as follows: W a t e r u p t a k e ( % ) = W d − W d d W 0 · 100 K O H u p t a k e ( % ) = W d d − W 0 W 0 · 100 where Wd, Wdd and W0 are weight of the doped (water + KOH), dried doped (KOH), and dry membranes, respectively."
