,sections,Text
0,Introduction,"Biodiesel can be produced from a multitude of oil sources such as soybeans, canola, animal fat, palm, corn, waste cooking oil, and jatropha, but these sources suffer from production limitations. Production of single cell oil (SCO) or microbial lipid by oleaginous yeast [1], fungus [2], heterotrophic microalgae [3], and phototrophic microalgae [4] to be used as biodiesel feedstocks have recently gained considerable attention because of potential advantages, namely, high productivity and the ability to use organic waste as carbon and other nutritional sources. Compared with phototrophic algae growth, the heterotrophic growth process has the advantage of growing cells to high density without light limitation. Its main disadvantage, however, is the high cost of feedstock. Thus, exploiting an inexpensive feedstock is absolutely necessary for commercial microbial lipid biofuel production. A variety of organic wastes and wastewater have been investigated as feedstock for dark fermentative hydrogen production [5]. In this process, bacteria first produce sugars by hydrolyzing the organic wastes, and then convert the sugars to hydrogen [6]. Theoretically, one-third of the carbon in glucose is converted to CO2 along with hydrogen production, while the other two-thirds are converted to acetate or butyrate [7]. These volatile fatty acids (VFA) have to be removed in order to avoid potential downstream pollution. To solve this problem, some researchers have converted residue VFAs to valuable products such as methane [8], hydrogen [9,10], or electricity [6,11]. Recently, Chang et al. [12] proposed a VFA platform to utilize organic waste biomass to produce biofuel such as alcohol and ester, or other biochemicals. This research group also did pioneer work on converting VFA to microbial lipids with oleaginous yeast fermentation [13]. In comparison to former processes, oleaginous yeast culture is a mature technology, and lipid biofuel is in surging demand. If the VFA are converted into oil-enriched yeast biomass in an efficient method, this process will reduce biological oxygen demand (BOD) in the effluent and provide feedstock for biofuel production. Such a strategy will greatly improve the economical viability of single cell oil production. Cryptococcus curvatus has been used in large scale cocoa butter substitute production from cheese whey [1]. It can grow on a variety of carbon sources such as glucose, xylose, lactose, glycerol, and ethanol. When ethanol is used as the carbon source, it is usually first converted into acetate. Thus, strains that can grow on ethanol usually can also grow on acetate. In this pathway, acetyl-CoA is synthesized from acetate, and feed into the glyoxylate and tricarboxylic acid cycles to produce oxaloacetate [14]. Culture condition optimization of C. curvatus has been reported in previous research [1,15–17]. However, our preliminary research found that optimal conditions for C. curvatus’ growth with acetate as carbon source was significantly different from that with glucose. For example, pH 5.5 is usually used in glucose culture, but pH 5.5 with acetate resulted in poor growth. Therefore, culture conditions with VFA as carbon sources need to be investigated and optimized. Furthermore, the hydrogen fermentation process which uses bacteria produces many metabolites, and some of them may inhibit yeast growth. Thus, the presence of potential inhibitors in HPE should be examined. Finally, an actual waste stream should be tested to prove the feasibility of this entire waste-to-biofuel process. In this study, optimal pH and acetate concentration was first determined. To test if inhibitors were produced in the fermentative hydrogen production process, sucrose, instead of the actual waste stream, was tested as surrogate for raw waste material, since pure sucrose will not introduce any inhibitor into the hydrogen production process. Finally, food waste was used as an actual example of potential commercial raw material for dark fermentation hydrogen production, and the effluent was tested as a feedstock for lipid production with C. curvatus culture."
1,Materials and methods,
2,Cell strain and medium,"2.1 Cell strain and medium C. curvatus (ATCC 20509), also known as Candida curvata, was used in this research. The seed cells were pre-cultured with a medium composed of 10 g/L dextrose, 1 g/L of yeast extract (Sigma, St. Louis, MO), and 1 g/L peptone (Sigma, St. Louis, MO). The cells were grown in 250-mL Erlenmeyer flasks, each containing 50 mL of medium and incubated at 25 °C in an orbital shaker set to 170 rpm. Before inoculating into experiment cultures, the seed cells were sub-cultured for 24 h in potassium acetate medium, which contained 10 g/L potassium acetate, 1.0 g/L yeast extract, and 1.0 g/L peptone. The initial pH in that medium was 7.3. The inoculum rate was 5%."
3,Batch cultures without pH control,"2.2 Batch cultures without pH control Basic media for the cultures were same as described in previous work on C. curvatus culture with glycerol [18]. The cells were grown in 250-mL Erlenmeyer flasks, each containing 50 mL of medium and incubated at 30 °C in orbital shakers set to 170 rpm. To test the optimal acetate concentration, eight different concentrations of potassium acetate as shown in Fig. 1 were added to the basic medium, as well as 1.2 g/L ammonium chloride. At the time points shown in Fig. 1, 1 mL of culture broth was taken for optical density (OD) measurement at the wavelength of 466 nm. The initial pH range of 7.0, 8.0, and 9.0 was investigated, in order to test pH effect on cell growth. In these experiments, the basic culture medium was supplemented with 20 g/L potassium acetate and 1.2 g/L ammonium chloride. Three replicates were conducted for each condition. After 24 and 72 hours of culture, 5 mL broth was taken from the cultures, for pH and O.D. measurements (Fig.2a)."
4,pH-stat fed-batch culture in fermentor,"2.3 pH-stat fed-batch culture in fermentor To obtain a more definitive understanding of the pH effect on C. curvatus growth on acetate, three cultures were grown in stirred tank fermentors with precise pH control at 7.00 ± 0.05, 8.00 ± 0.05, and 9.00 ± 0.05. One 1.0-L NBS (Edison, NJ) Bioflo-110 fermentor with a culture volume of 0.5 L, and two other 7.5-L fermentors with culture volumes of 2.0 L were used. The temperature was controlled at 30 °C, and the dissolved oxygen (pO2) was set at 50% saturated air. The aeration rates for the cultures were all set to 1.0 VVM, and the agitation rate control was cascaded to pO2. The desired pH was maintained by adding concentrated feeding medium containing acetic acid (Mallinckrodt Baker Inc., Phillipsburg, NJ). Once the pH reached 0.05 units higher than the set-point, acetic acid medium was automatically added. The feeding medium had a C/N ratio of 49/1, and it contained 700 g/L acetic acid, 21.3 g/L NH4Cl, 4.8 g/L KH2PO4, 1.7 g/LNa2HPO4, 3.6 g/L MgSO4.7H2O, 1.8 g/L yeast extract, 1.8 g/L EDTA, and 178 ml/L spores stock solution. The growth rate of the pH 7.0 culture became very low after 60 h of fermentation, and it was stopped at the 72nd hour. All other cultures were stopped at the same time."
5,Dark fermentation hydrogen production from synthetic wastewater,"2.4 Dark fermentation hydrogen production from synthetic wastewater Sucrose was used as raw material for the fermentative hydrogen production, since the actual waste stream could contain growth inhibitors. The dark fermentation hydrogen production was the same as described by Hu and Chen [19]. Briefly, anaerobic sludge sampled from an anaerobic digester operating at the wastewater treatment plant (Pullman, WA) was pretreated with heat at 105 °C for 2.0 h to inhibit the activity of methanogens. The sludge was then inoculated to the fermentation process for hydrogen production. The fermentation was conducted in a 7.5-L fermentor (NBS Bioflo-110), with a working volume of 5.0-L. The synthetic wastewater contained 20 g/L sucrose, and other nutrients as described in our previous work [19]. The initial pH was 7.5, but it was not controlled during the process. The culture temperature was controlled at 25 °C. When hydrogen production was finished, the effluent was collected and centrifuged to remove the solids, and the supernatant was sterilized by 0.22-μm pore filtration."
6,pH-stat fed-batch culture with hydrogen production effluent (HPE),"2.5 pH-stat fed-batch culture with hydrogen production effluent (HPE) A 1.0-L Bioflo-110 fermentor with culture volumes of 0.5 L was used. Culture temperature was controlled at 30 °C, and pH was controlled at 7.00 ± 0.05. pO2 was set at 50% saturated air with cascading to agitation speed in the range from 300 to 1000 rpm. To test whether any inhibitor was produced, HPE was used as minimal medium, and subsequently supplemented with all of the composites in the basic medium as described in Section 2.2. No carbon source was added to the initial medium, since the HPE contained VFA. With cell growth and VFA consumption, the pH increased gradually. A feeding medium containing acetic acid was fed into the culture for both pH adjustments and nutrient supplementation, as described in section 2.3. After the 96th hour, the culture was fed with acetic acid, but no other nutrients."
7,Hydrogen and VFA production from food waste (FW),"2.6 Hydrogen and VFA production from food waste (FW) Food waste was collected from a student restaurant at Washington State University in Pullman, WA, USA. The FW contained rice, noodles, meat, cream, vegetables, and fruits. The hydrogen production process was conducted in a 7.5-L fermentor (NBS Bioflo-110) with a 2.0 L working culture volume. The medium contained 400 g food waste and 200 mL heat-pretreated anaerobic sludge (as described in Section 2.4). The temperature was maintained at 35 °C. The pH was controlled at 8.0 by automatically adding aliquots of 5 M NaOH. After 7 days of fermentation, FW-HPE was centrifuged to remove the solids and the supernatant was used for yeast culture."
8,C. curvatus culture with FW-HPE,"2.7 C. curvatus culture with FW-HPE The supernatant of FW-HPE was used as initial medium for C. curvatus culture. The culture was conducted in 1-L fermentor (NBS Bioflo-110), with pO2 at 50% and temperature at 30 °C. 50 mL of sub-cultured seed cells were inoculated into 500 mL of medium. However, the cells did not grow in medium made from FW-HPE. To prevent this inhibition from occurring, another culture was established with an initial medium that did not contain FW-HPE, but which was continuously feed FW-HPE after 24 h. The initial medium contained 10 g/L dextrose, 3 g/L yeast extract, 3 g/L malt extract, and 5 g/L peptone. After 24 h, sterilized FW-HPE was fed at a constant dilution rate of 0.86 d−1. The pH was maintained at 8.0 by automatically adding aliquots of 2N HCl."
9,Analytical procedures,"2.8 Analytical procedures 2.8.1 Dry cell weight (DCW) and fatty acids analysis To determine cell dry weight, a 5-mL cell suspension sample was centrifuged at 2500 rpm for 5 min. The cell pellet was then washed twice with distilled water and dried in a pre-weighed aluminum dish at 105 °C for 3 h. For the fatty acids analysis, yeast cells were harvested and freeze-dried. The method of fatty acid methyl esters (FAME) preparation and gas chromatography (GC) analysis were the same as described previously [20]. 2.8.2 VFA analysis Concentrations of VFA in the fermentation broth were analyzed via headspace gas chromatography (HS-GC) analysis [21]. 2.8.3 Biogas analysis The contents of biogas were measured using a GC (Varian Inc.) equipped with a thermal conductivity detector (TCD) and a FID. An 18′ × 1/8′ (inside diameter) Silcosteel column packed with HayeSep Q (80–100 mesh) was used to separate CO2 and CH4. TCD and FID detector temperatures were maintained at 150 and 225 °C, respectively. Nitrogen was used as the carrier gas at a flow rate of 30 mL/min. 2.8.4 Analysis of food waste and HPE The chemical oxygen demand (COD), total nitrogen, and ammonia nitrogen were analyzed by a direct reading spectrophotometer model DR/2400 (HACH Company). Lipid in food waste was extracted by the Bligh-Dyer method from the acidified sample, and was then measured gravimetrically after the solvent was evaporated at 80 °C. Total solids (TS), and total volatile solids (TVS) were analyzed according to Standard Methods [22]. Carbohydrate was measured by the phenol-sulfuric acid method with glucose as standard [23]. The total protein content of sludge was estimated from the corresponding Total Kjeldahl Nitrogen (TKN) concentration [24]. Total residue sugar in HPE was analyzed with an Anthrone solution (Fluka Biochemica, Buchs, Switzerland)."
