,sections,Text
0,Introduction,"Hydrogen (H2) can be produced from water, biomass, natural gas, or coal [1]. Woody or herbaceous biomass is one of the most abundant and sustainable feedstocks. Unlike sugar- or starch-based crops, wood and grass raw materials are not used as food for human consumption [2]. Perennial weeds, paper waste, and wood chips have received attention as important feedstocks for H2 production, because they are inexpensive and readily available [3]. Two conventional processes to convert woody and herbaceous biomass to H2 have been developed: gasification [4,5] and fermentation [6,7]. Gasification involves partial oxidation with air or reforming with steam or carbon dioxide (CO2). Critical technical issues include the large amount of nitrogen in the air, which lowers the H2 content in the products, and the steam or CO2 that requires an external heat supply for the endothermic gasification reactions. Biological H2 production involves three major steps: raw material pretreatment, cellulose hydrolysis, and glucose fermentation. The pretreatment is required to remove lignin from the raw material and to reduce the crystallinity of cellulose. Enzymatic hydrolysis must be performed under precise enzyme control, while catalytic hydrolysis requires treatment of downstream wastes. For both gasification and fermentation, the separation and purification of H2 add to the cost of the hydrogen [8]. These drawbacks limit the utilization of biomass as a biofuel for H2 production. One approach to achieving low-cost and highly efficient biomass H2 production is to electrolyze biomass wastes effectively to H2 in one step. Pioneering works in this field indicated that bioethanol electrolysis enabled H2 production at an onset voltage lower than 1 V through the following reactions [9–11]: (1) C2H5OH + 3H2O → 2CO2 + 12H+ + 12e− (2) 12H+ + 12e− → 6H2 As a result, pure H2 is generated without requiring a separation process. However, this technology has limitations inherent in the fermentation of saccharides. In addition, this process has the disadvantage of leaving high-calorie lignin unused. Similar anode reactions have been demonstrated for cellulose [12,13] and lignin [14]: (3) C6nH10n+2O5n+1 + (7n-1)H2O → 6nCO2 + 24nH+ + 24ne− (4) (C31H34O11)n + 51nH2O → 31nCO2 + 136nH+ + 136ne− Note that Reactions (3) and (4) represent the results of several intermediate steps at the anode, including dissolution of the cellulose and lignin in phosphoric acid (H3PO4), their degradation, and charge-transfer reactions of the degraded products. For lignin, the anode and cathode reactions began at cell voltages greater than 0.3 V, with high current efficiencies of approximately 1.0 for H2 production at the cathode and approximately 0.85 for CO2 production at the anode. The operation temperature was in the range of 100–175 °C, which is thermally self-sustainable, due to the heat generated by the internal resistance of the cell [15]. Biomass wastes are lignocellulosic materials that possess more complex structures and higher molecular weights than pure cellulose and lignin, leading to lower solubility of cellulose and lignin in the H3PO4 solvent. Furthermore, Reactions (3) and (4) were achieved using a Pt/C anode, which is expensive and easily anodically corroded. Newspaper is made through a thermomechanical pulping process that does not remove lignin, unlike chemical pulping processes. In the present study, an attempt was made to electrolyze waste newspaper directly to H2 using a Pt-free anode by functionalizing a porous carbon electrode. Acid functional groups, especially carbonyl groups, have redox activity due to the following equilibrium reaction [16,17]: (5) C = O + H+ + e− ⇌ C – OH Carbon can be functionalized using physical, chemical, and electrochemical processes, as reviewed elsewhere [18–20]. Among these, acid treatment is one of the most useful techniques to modify the carbon surface because it causes less damage to the carbon structure than the other methods [21]. The goals of the present work include: (1) determining the best carbon black species as an alternative to a Pt/C anode, (2) modification of the carbon anode by surface oxygenation, (3) comparison of the electrolysis characteristics of the new anode with those of the Pt/C anode, (4) determining the H2 yield per g of newspaper, (5) demonstrating continuous H2 production, and (6) evaluating the recyclability of the H3PO4 solvent."
1,Experimental,
2,Materials,"2.1 Materials A proton-conducting electrolyte membrane was prepared by mixing 1.0 g of Sn0.9In0.1P2O7 powder with 0.04 g of polytetrafluoroethylene (PTFE) powder, followed by cold-rolling the mixture to a thickness of 250 μm using a laboratory rolling mill. Details of the procedures have described previously [12–14]. Three types of carbon black (Vulcan XC-72R, Ketjen black EC-600JDK, and acetylene black) were purchased from Cabot, Akzo Nobel, and Denka, respectively. The Ketjen black was modified as follows [22]. The carbon (1.0 g) was stirred in 50 mL of 24% nitric acid (HNO3) at room temperature for 0–74 h. After filtering and washing, the residual carbon was dried under vacuum at 120 °C for 6 h. The oxygenated carbon was subsequently heated at 800 °C for 5 h in a flow of 10% H2 in an argon carrier. The unmodified, oxygenated, or partially reduced carbon was dispersed with a small amount of 85% H3PO4 (Wako Chemicals) in a mixer (Thinky AR-100) for 30 min. The slurry obtained was deposited on the surface of carbon fiber paper (Toray TGP-H-090). A commercially available Pt/C (Pt loading: 2 mg cm−2, Electrochem) was used as a control anode and as the cathode. Printed and unprinted newspapers were supplied from Chunichi Shimbun Co., Ltd. The newspaper sample was cut into 2- to 4-mm pieces (for the batch operation) and pieces less than 1 mm (for the flow operation)."
3,Characterization,"2.2 Characterization Printed newspaper samples were characterized using the wood analytical method modified by Saka et al. [23], 13C magic angle spinning (MAS) nuclear magnetic resonance (NMR), and gel permeation chromatography (GPC). Chemical composition of the samples was determined using the following procedures. To determine the moisture content, the sample was heated at 105 °C for 1 h and weighed after cooling to room temperature in a desiccator. To calculate the ash content, the dried sample was incinerated at 600 °C for 2 h. To determine the amounts of alcohol- and benzene-soluble content, dried samples were extracted in a Soxhlet extractor with a mixture of ethanol and benzene for 6 h and then with ethanol for 4 h. The degreased sample was reacted with 72% sulfuric acid (H2SO4) at room temperature for 1 h, followed by dilution to 3% H2SO4, heating in an autoclave at 120 °C for 1 h, and filtering to obtain the acid-insoluble lignin content. The content of acid-soluble lignin in the filtrate was determined from ultraviolet (UV) absorbance at 210 nm [24]. The degreased sample was also treated with sodium chlorite at 70–80 °C for 1 h and filtered to obtain holocellulose [23]. Cellulose was extracted from the holocellulose with 17.5% sodium hydroxide to give the cellulose content [25]. Hemicellulose content was calculated by the difference in weight between the holocellulose and cellulose content. The NMR analysis was conducted using a Bruker AVANCE 400 spectrometer (100 MHz). A cross polarization (CP) technique was used with 1H decoupling during the 13C NMR measurements. Molecular weight distribution profiles were obtained using a TRC GPC-10 chromatograph. Solvents used for cellulose and lignin were lithium chloride/N,N-dimethylacetamide and tetrahydrofuran (THF), respectively. Composition of the saccharide and aliphatic derivatives in the filtrate from the newspaper degraded with 85% H3PO4 was determined using high-performance liquid chromatography with tandem mass spectrometry (LC/MS; Shimadzu LC-30AD). The pore characteristics of the samples were determined by nitrogen adsorption at liquid nitrogen temperature (Bel Japan BELSORP18PLUS-HT). The specific surface area was calculated using the Brunauer-Emmett-Teller (BET) method from adsorption data in the relative pressure range of 0.001 to 0.3. The micro- and mesopore volume distributions were determined using the standard micropore method (MP) and the Barrett-Joyner-Halenda (BJH) method, respectively. Samples for adsorption measurements were pre-treated under vacuum at 200 °C for 30 min. The chemical charge state of C1s was analyzed using X-ray photoelectron spectroscopy (XPS; VG Escallab220i-XL). The quantities of H2 and CO2 evolved from the cathode and anode, respectively, were monitored using a mass spectrometer (MS; Pfeiffer Vacuum ThermoStar)."
4,Electrochemical measurements,"2.3 Electrochemical measurements Batch and flow electrolysis systems were fabricated for the electrochemical measurements. The anode (area: 2.0 cm2) and cathode (area: 0.5 cm2) were used for both cells. The diameter of the electrolyte membrane was adjusted to 16 mm for the batch cell and 30 mm for the flow cell. In the batch cell, 15 mg of newspaper were impregnated with ca. 270 mg of 85% H3PO4, and the paste was deposited on the surface of the anode. The anode was attached to a stainless steel current collector (material: SUS316, diameter: 16 mm; Hohsen) and then sealed using a PTFE gasket (Nitto Denko) with PTFE tape (Nitto Denko). The cathode was supplied with argon at a flow rate of 100 mL min−1. The batch cell was placed in an electric furnace (not illustrated) equipped with a thermocouple to provide feedback for temperature control (Fig. S1). The flow cell consisted of two different types of stainless-steel plates, a PTFE gasket, and the electrolysis cell. A liquid flow channel was created in the anode plate and connected with inlet and outlet tubes. A liquid mixture of newspaper and 85% H3PO4 (newspaper concentration: 0.35 wt%) was pumped to the anode at a flow rate of 0.44 mL min−1 using a syringe feeder. The cathode was supplied with argon in a manner similar to that of the batch cell. A pair of cartridge heaters, 40 mm in length and 5 mm in diameter, and a thermocouple with a diameter of 1 mm (not illustrated) were inserted into the anode plate (Fig. S1). The temperature of the batch and flow cells was monitored by attaching a thermocouple to the cathode surface. Current-voltage (I-V) curves and impedance spectra were obtained using an electrochemical interface (Solartron 1287) and frequency response analyzer (Solartron 1260). The potentiostatic and galvanostatic measurements were performed at a scan rate of 20 mV sec−1 and in a current-density range of 0.06–0.30 A cm-2, respectively. The impedance spectra were recorded at a bias voltage of 0.4 V in a frequency range of 0.1–106 Hz, unless otherwise stated. The current density was normalized using the area of the cathode."
5,Results and discussion,
6,Chemical characteristics of newspaper,"3.1 Chemical characteristics of newspaper Fig. 1 (a) shows the chemical composition of the newspaper used in the present study. This sample consisted of cellulose, hemicellulose, lignin, and ash that originated from the wood raw material, and small amounts of alcohol- and benzene-soluble components originating from the ink. Entezari et al. reported that the composition of newspaper is approximately the same as that of wood [26]. However, the lignin content in this sample (11.8%) was about half of that reported (20–27%), probably due to the difference in the production processes of the newspapers. Newspapers are produced by mixing thermomechanical pulp with the chemical pulp in a certain ratio [27]: hemicellulose as well as lignin are removed with sulfites in the chemical pulping process, which results in a low hemicellulose content, as shown in Fig. 1(a) (0.4%). Assuming that 15 mg of newspaper with this composition is electrolyzed to H2 according to Reactions (3) and (4), the quantity of the H2 produced is 2.4 mg. Fig. 1(b) shows the 13C CP/MAS spectrum of the newspaper. Large, sharp signals recorded in a range of 65–105 ppm were assigned to cellulose C1–6 carbons [28]. Broad signals observed in the range of 110 – 160 ppm and a small signal appearing at 57 ppm were assigned to lignin aromatic hydrocarbons and methoxy groups, respectively [28]. Although the CP/MAS method does not provide a quantitative composition of the respective components, the newspaper likely was cellulose-rich, which is consistent with previously reported results [29]. Molecular weight distributions of cellulose and lignin in the newspaper are shown in Figs. 1(c) and (d), respectively. The weight-average molecular weight (Mw) and number-average molecular weight (Mn) of cellulose were determined to be 1,810,000 and 220,000, respectively (Mw/Mn of 8.2), which were much larger than the values corresponding to a commercially available cellulose (Mw = 68,300, Mn = 13,600, and Mw/Mn = 5.0, Wako Chemicals). In contrast, the Mw and Mn values of lignin were calculated to be 630 and 330, respectively. These low molecular-weight values were likely due to incomplete dissolution of lignin in THF, which prevented inclusion of high-molecular-weight lignin in the estimate of total lignin content. A preliminary experiment was performed to determine the solubility of newspaper in the H3PO4 solvent. A mixture of newspaper (0.1 g) and 85% H3PO4 (1.8 g) was added to a glass container, rather than the electrolysis cell, to acquire a sufficient amount of sample for filtration and analysis. The mixture was heated at 125–175 °C for 30 min and then filtered; both filtrate and residue were collected. As shown in Fig. 2 , the filtrate collected at 175 °C included C14H14O8Na and C5H7O3, the structural formulas of which were determined from the parent and fragment ions. All components of the filtrates are summarized in Table S1. (Sodium ions probably came from the glass container.) Importantly, the amounts of residues at all temperature tested were less than 6 wt%, which decreased to 2.4 wt% at 175 °C. Therefore, a considerable amount of newspaper was decomposed to mono- and disaccharide derivatives and an aliphatic keto acid in the H3PO4 solvent at elevated temperatures."
7,Electrolysis of newspaper using Pt/C anode,"3.2 Electrolysis of newspaper using Pt/C anode As a control experiment, electrolysis of newspaper was performed using the Pt/C anode. Fig. 3 (a) shows I-V curves for the electrolysis cell at temperatures between 100 and 175 °C. The current densities obtained without biomass fuels were less than 0.01 A cm−2 at a cell voltage of 1 V, as previously reported [14], which indicates that water present in the H3PO4 solvent is not electrolyzed under the present conditions. In contrast, the current densities obtained for newspaper were one or two orders of magnitude greater than those in the blank experiments, which became more significant as the temperature increased from 100 to 175 °C. A similar temperature effect was observed for electrolysis onset voltage: onset voltage was ca. 0.4 V at 100 °C, but lowered to ca. 0.2 V at 175 °C. These temperature effects were attributed to the decomposition of cellulose and lignin to small molecules at elevated temperatures, which accelerated the anode reaction due to reactive carbonyl groups in the decomposition products. Interestingly, almost identical I-V curves were observed upon using unprinted newspaper fuel (Fig. S2), which indicates that the ink components did not significantly affect the electrolysis characteristics. Furthermore, the I-V values using the newspaper were somewhat lower than those using pure cellulose, but greater than those using pure lignin (Fig. S3), which reflects the cellulose-rich composition of the newspaper (Fig. 1(a)). Fig. 3(b) shows the impedance spectra for the electrolysis cell at various temperatures. The impedance spectra recorded at 100 °C consisted of three impedance components: ohmic resistance, polarization resistance, and Warburg impedance related to diffusion processes in the electrode. When the temperature was raised, ohmic resistance remained almost unchanged, due to the low activation energy for proton conduction in the electrolyte [30,31]. In contrast, polarization and mass-transfer resistances decreased significantly with temperature, which improved the electrolysis characteristics upon an increase in temperature. The amounts of H2 evolved at the cathode and of CO2 formed at the anode were monitored at 175 °C in a current-density range of 0–0.3 A cm−2, and were compared with the theoretical values calculated using Faraday’s law. Based on Reactions (3) and (4), H2 and CO2 are assumed to be formed by two- and four-electron reactions, respectively, although the number of electrons (z) transferred per CO2 molecule in Reaction (4) is exactly 4.38. For electrolysis with a constant current (I), the mole number (n) of H2 or CO2 formed per minute can be estimated by: (6) n = (I A × 60 second) / (z × 96485 C) The current efficiencies, ratios of the actual rates to the theoretical values, were approximately 1.0 and 0.9 for H2 evolution and CO2 formation, respectively (Figs. 3(c) and (d)), which were comparable to the values obtained for pure cellulose or lignin [14]."
8,Design of highly active carbon anode for newspaper oxidation reaction,"3.3 Design of highly active carbon anode for newspaper oxidation reaction Vulcan carbon black, the carbon support of the Pt/C electrode, was also investigated. Fig. 4 (a) shows current densities obtained at a cell voltage of 1 V as a function of weight of the Vulcan sample at temperatures between 100 and 175 °C. One distinctive feature of the Vulcan anode was the large effect of sample weight and temperature on current density. This resulted in a current density recorded for 16 mg of Vulcan at 175 °C that was comparable to the value observed for the Pt/C anode under the same conditions (indicated by the yellow dotted line). These effects were attributed mainly to the reduction in mass-transfer resistance upon an increase in sample weight, which was further increased by a negligibly small polarization resistance at a temperature of 175 °C, as shown in Fig. 4(b). Data for Ketjen black and acetylene black (16 mg of each) are also included in Fig. 4(a). Current density was dependent on the carbon black species in the order: Ketjen black > Vulcan > acetylene black. This dependence was related closely to the difference in mass-transfer resistance among the carbon species, as shown in Fig. 4(c). One possible explanation for this relation is the correlation between mass-transfer resistance and the specific surface area of the carbon types: 1,216, 214, and 76 m2 g−1 for Ketjen black, Vulcan, and acetylene black, respectively, indicating increases in the adsorption capacity for the decomposition products and in the active site volume for the anode reaction. Acid functional groups are important in both the adsorption and reaction processes. Carboxyl groups enhance the wettability of the carbon surface and consequently increase adsorption capacity of the carbon [32,33]. Alternatively, the carbonyl groups act as redox active sites on the carbon surface [16,17]. Therefore, the Ketjen black sample was treated with HNO3 at room temperature to form acid functional groups [22]. Current densities recorded at temperatures other than 100 °C reached a maximum at a treatment time of 20 h, and then decreased slightly (Fig. S4(a)); this was reflected by the mass-transfer resistance value of the oxygenated Ketjen black samples (Fig. S4(b)). To evaluate the effect of oxygenation on anode activity to enhance this effect, the Ketjen black sample treated for 47 h was used in subsequent experiments. The BET specific surface area of the carbon was nearly unchanged before and after acid treatment (Fig. 5 (a)), as indicated by similar porosity among the samples: average micropore diameter 1.9 and 2.0 nm; mesopore diameter 5.9 and 6.2 nm; micropore volume 0.5 and 0.6 cm3 g−1; mesopore volume 2.4 and 2.5 cm3 g−1 (Fig. S5). In contrast, the XPS spectrum for the treated carbon contained more intense carbonylic CO (287.8 eV) and carboxylic COO (288.9 eV) peaks [34], compared to those in the spectrum of the untreated carbon (Fig. 5(b)). These results imply that the carbon surface was partially oxygenated without structural deformation. Next, the sample was reduced by being subjected to 10% H2 in an argon carrier at 800 °C for 5 h. The resulting carbon had a surface area comparable to that of the oxygenated carbon (Fig. 5(a)), as well as a similar micropore diameter (1.7 nm), mesopore diameter (7.1 nm), micropore volume (0.5 cm3 g−1), and mesopore volume (2.6 cm3 g−1) (Fig. S5). The intensity of the carboxylic COO peak was lower than that of the oxygenated carbon peak, although no significant difference in the intensity of the carbonylic CO peak was seen between the two samples (Fig. 5(b)). Thus, the thermally unstable carboxyl groups apparently were removed mainly by the reduction treatment. Fig. 5(c) shows impedance spectra for electrolysis cells with the untreated, oxygenated, and oxygenated and then reduced Ketjen black anodes. The mass-transfer resistance decreased significantly upon oxygenation and subsequent reduction. Fig. 5(d) shows I-V curves for the electrolysis cells with three carbon anodes at 150 and 175 °C. At both temperatures, current density at each cell voltage increased in the same order as the impedance. Notably, the optimized Ketjen black anode exhibited greater catalytic activity than that of the Pt/C anode at 150 and 175 °C; this was confirmed by the difference in impedance between these anodes (Fig. S6). Based on these results, the following scheme is proposed for the anode process: the transfer distance of reactants to the reaction sites was shortened by an increase in the active site density of the carbonyl groups, decreasing mass-transfer resistance of the Ketjen black anode. In contrast, the wettability of the carbon surface provided by the carboxyl groups was not strongly associated with the mass-transfer resistance of the Ketjen black anode. The I-V curve obtained for the optimized Ketjen black anode (Fig. 5(d)) also showed that onset voltage of electrolysis was ca. 0.2 V at 175 °C, similar to that observed for the Pt/C anode under the same conditions (Fig. 3(a)). The impedance spectra were acquired at a temperature of 175 °C in a bias-voltage range of 0–0.6 V (Fig. S7). Very little difference in impedance was found between 0 and 0.1 V, above which an increase in bias voltage reduced the mass-transfer resistance of the cell, indicating that the electrode reactions began at bias voltages greater than 0.1 V, which correspond to the electrolysis onset voltage seen in the I-V curve."
9,Electrolysis of newspaper using optimized carbon anode,"3.4 Electrolysis of newspaper using optimized carbon anode All experiments in this section were conducted galvanostatically at a temperature of 175 °C for both batch and flow methods. Fig. 6 (a) shows MS spectra of H2 and CO2 during continuous electrolysis in the batch operation at various current densities, with an interval of 200 s at each current density. Constant quantities of H2 and CO2 were produced continuously at the cathode and anode, respectively, at each current density. The quantity of H2 recorded at 0.3 A cm−2 agreed well with the theoretical value, while the quantity of CO2 observed at this current density was smaller than the theoretical value. These characteristics were similar to those observed using the Pt/C anode, which suggests similarity in the reaction process between the two electrodes. Fig. 6(b) shows voltage-time curves for the electrolysis cell under the same conditions as in Fig. 6(a). Cell voltage increased almost linearly with time at each current density, due to a decrease in the amount of available fuel at the anode with time in the batch operation. Voltage-time curves obtained during longer electrolysis periods at 0.06, 0.10, and 0.15 A cm-2 are displayed in Fig. 6(c). The voltage-time curves possessed three common features compared to that of the blank experiment. First, plateau-like behavior in the voltage occurred beyond 1000 to 2000 s, which lengthened as current density decreased. Second, small voltage swells were observed at cell voltages between 1.25 and 1.50 V, due to electrolysis of water molecules in the H3PO4 solvent. Note that the concentration of water in the solvent was much less than the initial concentration (15%) because water molecules evaporated and were consumed in Reactions (3) and (4), as previously reported [12]. Third, the voltage increased rapidly due to depletion of both the fuel and water in the anode. The quantity of H2 produced from the newspaper was calculated from the values for current and time before water electrolysis using Faraday’s law. Results were 3.1, 2.5, and 2.2 mg for 0.06, 0.10, and 0.15 A cm−2, respectively. These values were similar to the value of 2.4 mg calculated from the composition of the newspaper. Thus, 0.15–0.21 g of H2 can be produced from 1 g of newspaper. To better understand electrolysis characteristics, newspaper was electrolyzed using a flow process. Fig. 7 (a) shows voltage-time curves for the electrolysis cell at various current densities. Compared to the results obtained in the batch process (Fig. 6(b)), the voltages were more plateau-like, and cell voltages were lower, due to a continuous supply of fuel to the anode, unlike the batch operation that involved capture of the fuel by the anode; therefore, this electrolysis cell stabilized the cell voltage and provided low mass-transfer resistance of the anode. Overall electrical resistance decreased to ca. 2.5 Ω cm2, which was less than that obtained in the batch operation by about 1 Ω cm2 (Fig. 5(c)). Fig. 7(b) shows the rates of H2 evolved during continuous electrolysis under the same conditions shown in Fig. 7(a). H2 was produced at a constant rate at all current densities tested, although some noise was present. Another important result is the agreement of H2 evolution rates with the theoretical values (brown solid lines), similar to the results from the batch operation. The energy consumed for electrolysis was calculated by integrating the area under the voltage-time curve shown in Fig. 7(a), multiplying by the current, and then dividing by the volume of H2 produced. The energy estimated at a current density of 0.15 A cm−2 was 0.60 kW h (Nm3)−1. In addition, the power consumption of the two cartridge heaters was 0.67 kW h (Nm3)−1, where average voltage and current were 2.5 V per heater and 0.0084 A per heater, respectively. Accordingly, the total amount of electric energy was 1.27 kW h (Nm3)−1, which was less than that reported for ethanol electrolysis [ca. 2 kW h (Nm3)−1] [11]. Therefore, the present approach significantly reduces the amount of energy required for producing H2. Attempts were made to clarify whether electrolysis could proceed without depleting the fuel and whether the H3PO4 could be recycled for subsequent electrolysis. Fig. 7(c) shows voltage-time curves during longer electrolysis periods at a current density of 0.15 A cm−2 and during electrolysis using recycled fuel at this current density. Plateau-like behavior was confirmed for 1 h 50 min (maximum time available for the apparatus used), which greatly exceeded depletion time of the fuel in the batch operation (Fig. 6(c)). Next, when the fuel collected at the outlet was reused for electrolysis, a new plateau appeared at a lower cell voltage. This low cell voltage was likely due to decomposed products that remain unreacted in the recycled fuel, leading to a decrease in the mass-transfer resistance of the anode upon reuse. Furthermore, the pH values estimated for the inlet and outlet solvents were 2.45 and 2.40, respectively, indicating that the H3PO4 concentration was virtually unchanged. These results indicate that the H3PO4 solvent could be recycled, even at a temperature of 175 °C. Note that the present electrolysis does not require any pretreatment outside the cell for newspaper fuel, which distinguishes it from other electrochemical techniques [35,36]."
