,sections,Text
0,Introduction,"Excessive consumption of fossil fuels was accompanied by serious pollution of the environment has become an urgent problem at the moment presently [1–3]. Conversion and storage of solar energy for clean energy by photocatalytic, as an environmentally friendly technology, is considered to solve above problems thoroughly [4,5]. TiO2 has been widely studied in recent years due to its cheap price, stable performance and abundant reserves in water splitting for hydrogen production [6]. Extensive efforts were made to enhance the photocatalytic water splitting for hydrogen generation efficiency of TiO2 in recent years, such as constructing spatial separation structure [7–10], coupling between multiple semiconductors [11,12]and doping of metal or nonmetal [13,14]. Nonetheless, the poor photocatalytic performance is due to its large optical band gap (3.0~3.2 eV) and few exposed active sites, leading to the seriously low solar energy utilization rate (less than 5% of the entire solar power) and extremely lack of industrial application [15,16]. Therefore, a TiO2-based catalyst which has narrow band gap and the ability to fully expose active sites is urgently needed to achieve a high efficiency of photocatalytic decomposition of water into hydrogen. Recently, defect engineering has been widely identified as effective strategy to modify the physicochemical properties and surface active sites of semiconductor photocatalyst [17,18]. Surface defected TiO2 (D-TiO2) comprising crystalline TiO2 core and a disordered shell, generated by the hydrogenation treatment in the reducing atmosphere have recently received much attention [19–21]. The formed disordered amorphous shell with abundant oxygen vacancies can narrow the band gap and enhance the light absorption in the visible and near-infrared regions [22,23]. Jiang et al. reported that the oxygen vacancy-rich TiO2 absorbs ~ 65% of total solar energy by extending the light response range to visible and infrared light. Therefore, the performance of photocatalytic hydrogen production under UV light is as high as 6.4 mmol•g‒1•h‒1, which is 8.5 times that of pristine TiO2, and it also shows excellent performance under visible light (140 μmol•g‒1•h‒1) [24]. Furthermore, the surface oxygen vacancies could act as the capture sites for the electron to inhibit the recombination of charge carriers, therefore leading to enhanced photocatalytic activities [25]. Cai et al. reported that after introducing oxygen vacancies on the surface of TiO2 photonic crystals, the photocatalytic hydrogen production performance was improved from 246 to 491 μmol•m‒2•h‒1, which was due to the oxygen vacancies effectively promoted the separation of photogenerated carriers [26]. Tian et al. also reported that oxygen vacancies can be used as an electrons and holes scavengers to inhibit the recombination of photogenerated carriers. Therefore, the photocatalytic hydrogen evolution performance of defective TiO2 (6.32 mmol•g‒1•h‒1) is much higher than that of pristine TiO2 (0.65 mmol•g‒1•h‒1) [27]. Moreover, Liu et al. demonstrated that the surface defects of D-TiO2 could reduce the energy barrier of absorption and dissociation of reactant or intermediates and thus accelerate the reaction kinetics of water splitting [28]. Despite these aforementioned benefits of the defect engineering, the photocatalytic hydrogen production efficiency is still not ideal, possibly due to the limited exposure of disordered shell layer resulting from the low surface area of TiO2 nanoparticle. In this context, fabrication of D-TiO2 with abundant exposed defect active sites is highly desirable yet remains challenging. Though reducing the particle size into the nanoscale can render the surface with more exposed active sites, the crystallites of small size tends to agglomerate and otherwise reduce the number of exposed active sites owing to the large surface energy [29]. In recent years, oxygen-vacancy-containing defective two-dimensional (2D) nanosheets photocatalyst have received great attention due to some inherent advantages including short carrier diffusion distance, large specific surface area, relatively abundant defect active sites [30,31]. Kong et al. prepared 2D ultrathin TiO2 nanosheets with oxygen vacancies through plasma treatment, showing higher photocatalytic hydrogen evolution performance (160 μmol•h‒1) than pristine one TiO2 nanosheets (96 μmol•h‒1). This is due to the fact that the 2D ultrathin nanosheets can effectively shorten the migration distance of carriers. More importantly, ultrathin structures TiO2 with more edge sites tend to produce more oxygen vacancies than bulk TiO2 [32]. Further controlling the thickness of 2D nanosheets to the ultrathin or atomic scale will facilitate the formation of oxygen-vacancy defect and enhance the photocatalytic activity. Di et al. demonstrated that the atomically-thin Bi2MoO6 nanosheets could expose more active sites and oxygen vacancies than the bulk counterpart, and the yield of photocatalytic conversion of CO2 to CO is 3.62 μmol•g‒1•h‒1, which is 2.55 times that of bulk materials [33]. However, the ultrathin nanosheets with large surface energy inevitably results in the restacking of the nanosheets, which hinders the exposure of active sites and mass transport. Recently, 2D holey nanosheets materials have emerged as a promising catalyst in catalysis and energy storage [34]. Compared to the traditional ultrathin nanosheets, this holey 2D nanostructure not only has the advantages of the 2D nanosheets, but also presents excellent properties of porous structure such as exposed maximum edge sites, favorable electrolyte accessibility, and easy evolved gases penetration. Peng et al. reported that 2D holey ZnFe2O4 nanosheets exhibit more interfaces, which facilitates interfacial transport of ions and lead to shortened diffusion paths. This 2D holey nanosheet material shows excellent energy storage performance and is expected to be used in other catalytic fields [35]. We expect that once the surface defects were introduced into the 2D holey TiO2 nanosheets, abundant exposed surface defects and favorable charge and mass transport will be achieved simultaneously. Unfortunately, few of successful examples on the synthesis of 2D holey nanosheets photocatalysts are reported. The development of a facile strategy to prepare defective 2D holey nanosheets with abundant surface defects is still a big challenge. In this work, we proposed a facile sacrificial template strategy for the synthesis of 2D holey defective TiO2 nanosheets with abundant surface oxygen vacancies. In the synthesis process, the TBOT precursor was slowly hydrolyzed to form TiO2 interconnected nanoparticles with abundant mesopores supported on the graphene oxide matrix due to the excellent interfacial compatibility between graphene oxide (GO) and H2O. After remove of GO template followed by a hydrogenation process, unique HD-TiO2 NSs with typically wrinkled surface, mesopores and abundant surface oxygen vacancies were obtained. Benefiting from the synergistic effect of surface oxygen vacancies and structural features, the resulting optimal HD-TiO2-5h NSs photocatalyst exhibited excellent hydrogen production activity with rate of 8.99 mmol•g‒1•h‒1, which is superior to many other reported defected TiO2-based photocatalysts. To our knowledge, this is the first study that demonstration the preparation of defected 2D holey TiO2 nanosheet with rich oxygen vacancies for the photocatalytic hydrogen evolution, which is expected to pave a new way for design of highly efficient photocatalysts."
1,Experimental sections,
2,Materials,"2.1 Materials All chemicals are of analytical grade and used without further purification. Sulfuric acid (98%), phosphoric acid (85%), hydrogen peroxide solution (30%), graphite powder, potassium permanganate (KMnO4) and absolute ethanol were purchased from Sinopharm Chemical Reagent Co., Ltd (Shanghai, China). Tetrabutyl titanate (TBOT) was purchased from Aladdin China Holding Co., Ltd (Shanghai, China). The water used in the experiment was deionized water."
3,Synthesis of graphene oxide nanosheets (GO NSs),"2.2 Synthesis of graphene oxide nanosheets (GO NSs) The GO NSs were prepared according to a modified Hummers method [36]. In a typical process, 1.5 g of graphite powder was added to a 500 mL beaker. Then, 180 mL 98% concentrated H2SO4 and 20 mL 85% H3PO4 were mixed and dropped into above beaker slowly under mild stirring. The whole solution was heated in an oil bath at 50°C. Subsequently, 9 g of KMnO4 was dispersed in reaction mixture in batches to maintain the reaction system temperature at 50°C constantly. After that, reaction system was remained at 50°C for 12 h under vigorous stirring in sealed condition. Additional 30 % H2O2 was injected slowly from the bottom of the beaker and kept reaction temperature at 50°C. The color of solution changed from black to purple, bright yellow successively until no bubbles. The obtained samples were collected by centrifugation and washed with distilled water until the pH of the centrifugal solution became neutral. The solid was obtained by freeze-dried 1 day and kept in a drying box."
4,Synthesis of holey TiO2 nanosheets (H-TiO2 NSs),"2.3 Synthesis of holey TiO2 nanosheets (H-TiO2 NSs) The graphene-like holey TiO2 nanosheets was synthesized according to a facile two-step process. Firstly, 90 mg of GO was dispersed in 180 mL of absolute ethyl alcohol by ultrasonic treatment for 30 min. Then, 9 mL of ethanol containing 1 mL of TBOT and 8 mL of ethanol containing 2 mL H2O were added to the solution in sequence with rapid stirring, and the solution was kept at 45°C for 12 h to form the GO@Ti(OH)4. The GO@Ti(OH)4 precipitate was separated and collected by centrifugation and washed with ethanol, and dried at 60°C for 10 h in an oven. Subsequently, the GO@Ti(OH)4 was annealed under air at 500°C for 2 h with the heating rate of 2°C min–1 to remove the GO template and the H-TiO2 NSs was obtained."
5,Synthesis of HD-TiO2 NSs,"2.4 Synthesis of HD-TiO2 NSs The HD-TiO2 NSs was annealed under reducing atmosphere (90 vol. % argon and 10 vol. % hydrogen) at 500°C for different time (3, 4, 5 and 6 h) with the heating rate of 2°C min–1. The synthesized samples were denoted as HD-TiO2-3h NSs, HD-TiO2-4h NSs, HD-TiO2-5h NSs, and HD-TiO2-6h NSs, respectively. For comparative purposes, the bulk TiO2 sample was synthesized with the same method as HD-TiO2 NSs without the presence of GO template, and the defective bulk TiO2 was synthesized by the hydrogenation of the bulk TiO2 under the same condition as the HD-TiO2-5h NSs."
6,Materials characterization,"2.5 Materials characterization Transmission electron microscopy (TEM, Tecnai 12) and high-resolution TEM (HRTEM, Tecnai G2 F30 S-Twin TEM) with an acceleration voltage of 120 kV and 300 kV were used to characterize the structure and morphology. The carbon contents in the samples was measured by Elemental analyzer (EA, FLASH1112A). The specific surface area and porous structures were characterized by the TriStar II 3020-BET/BJH Surface Area (BET). The crystal phases were analyzed by the X-ray diffraction (XRD, Cu Kα radiation; λ = 1.5406 Å) with a Bruker D8 Advance X-ray diffractometer in the range of 10 to 80° 2θ at a scan rate of 2° min–1. The surface chemical composition and valence state of the samples were characterized by the X-ray photoelectron spectroscopy (XPS, ESCA PHI500 spectrometer). The Raman spectra were characterized on a DXR (Thermo Scientific) spectrometer. UV–vis diffuse reflectance spectra (DRS) were tested on a Shimadzu UV-2450 spectrophotometer equipped with spherical diffuse reflection attachment. The photoluminescence (PL) spectra of the photocatalysts were characterized by a Varian Cary Eclipse spectrometer with an excitation wavelength of 325 nm. The photocurrent and electrochemical impedance spectroscopy (EIS) measurements were carried out using CHI 660E and the operation conditions were listed in the Supporting Information."
7,Photoelectrochemical measurements,"2.6 Photoelectrochemical measurements Photocurrent measurements were performed in a standard three-electrode electrochemical system. Standard calomel electrode (SCE) and platinum wire were usually used as reference electrode and counter electrode respectively. Generally, 4 mg photocatalyst was dispersed in a mixture of 1 mL ethanol and 5 wt% Nafion solution. Then 90 μL of above solution was dispersed in the conductive surface of a FTO (1 × 2 cm) and dried for 1 hour to obtain a uniform film of photocatalyst. Na2SO4 of 2 M was used as the electrolyte solution and xenon lamp of 300 W was used as the light source to measure the photocurrent. the light/dark short-circuit photocurrent response at zero bias voltage was recorded by a CHI 660E electrochemical workstation. EIS measurements were performed using a CHI660 B electrochemical analyzer in a 0.1 m KCl solution containing 5 mM [ F e ( C N ) 6 3 − / F e ( C N ) 6 4 − ]. Standard calomel electrode (SCE) and platinum wire were usually used as reference electrode and counter electrode. H-TiO2 NSs and HD-TiO2-5h NSs were coated on glassy carbon electrodes as working electrodes, respectively. Each test applied sine wave potential amplitude was 5 mV and the frequency range was 0.01-100,000 Hz."
8,Evaluation of photocatalytic H2 production activity,"2.7 Evaluation of photocatalytic H2 production activity Photocatalytic hydrogen production was carried out in a closed quartz reactor under 25°C reflux. Generally, 5 mL methanol as sacrificial agents, 100 mg catalyst, 20 mL deionized water were added, and a certain amount of chloroplatinic acid was added to make the amount of co-catalyst of Pt deposition is 1%. Then, the reactor was vacuumed to remove dissolved oxygen in the reaction solution under rapid stirring, after that nitrogen was injected to keep the pressure in the reactor at 1 bar. Pt nanoparticles were then deposited on HD-TiO2-5h NSs by exposure to HSX-F300 xenon lamp (NBET, Beijing). 0.4 mL gas was taken out with a syringe per hour and analyzed in a gas chromatograph (GC-7920, CEAULIGHT), which used high-purity nitrogen as the carrier gas. The evaluation of the quantum efficiency (QE) for hydrogen evolution was performed using same closed circulating system under radiation of a 300 W HSX-F300 xenon lamp (NBET, Beijing) with optical filter (365, 420, 450, 500, and 550 nm) system. The QE of photocatalysts calculation details are as follows [37]: QE % = N e N p × 100 % = 2 × M × N A × h × c S × P × t × λ × 100 % where Ne is the amount of reaction electrons, Np is the incident photons, M is the amount of H2 (mol), NA is Avogadro constant (6.02 × 1023), h is the Planck constant (6.626 × 10−34 J•s), c is the speed of light (3 × 108 m/s), S is the irradiation area (0.002826 m2), P is the irradiation intensity measured by a solar power meter (SM206-SOLAR), t is the photoreaction time (s), and λ is the wavelength of the monochromatic light (m)."
9,Results and discussion,
