,sections,Text
0,Introduction,"Alcohol is a primitive addictive factor which causes several social and health problems (Galicia-Moreno and Gutierrez-Reyes, 2014). Although moderate alcohol consumption is recognized for its health benefits such as protection from heart stroke, diabetes, and hypertension (Berger et al., 1999; Sacco et al., 1999), excessive and prolonged alcohol consumption causes alcohol liver diseases (ALD) which are mainly responsible for chronic liver disease, fibrosis cirrhosis and hepatic carcinoma, which can be summed-up with premature mortality elevation and life expectancy shortening (Coelho et al., 2013; Gao and Bataller, 2011). In the progression of ALD, reactive oxygen species (ROS) are known to play a crucial role (Song et al., 2006). Cytochrome P450 2E1 (CYP2E1), one of the three main enzymes involved in alcohol metabolism, metabolizes ethanol to more reactive products elevating ROS generation and is a major target in current therapeutic medicine against alcohol toxicity (Knockaert et al., 2011; Lu and Cederbaum, 2008; Tanaka et al., 1997). CYP2E1 in mitochondria also contributes to the overproduction of mitochondrial ROS and depletes glutathione (GSH) in ethanol exposure (Knockaert et al., 2011). Since ROS are produced in the ethanol metabolic process, cells have developed several protective measures against harmful effects of ROS and maintain the balance between free radicals and antioxidant function (Wu and Cederbaum, 2003). Acute or chronic ethanol exposure is responsible for excessive ROS production in hepatocyte alcohol metabolism and then for the lipid peroxidation, antioxidant depletion, DNA damage, oxidative damage of cellular protein and membrane lipids, hepatocyte injury, which eventually results in cell death (Hemnani and Parihar, 1998; Jaeschke et al., 2002; Wu and Cederbaum, 2003). Hence, maintaining the balance between ROS-triggered apoptotic effect and systemic response against it is crucial in regulating the progression of ALD (Wang, 2014). Drugs like corticosteroids, antiviral, and immunosuppressant are currently prescribed for liver diseases (Abou Seif, 2014). However, such therapeutic agents are inadequate to recover livers from diseases such as fatty liver, cirrhosis, and hepatitis; they often inflict hepatic damages in prolonged use (Abou Seif, 2014). Hence, developing natural product based therapeutic agents is of high interest in managing ALD. Sasa quelpaertensis is a native Korean dwarf bamboo known to inhabit only at mount Halla, Jeju Island, Korea (Kim et al., 2014b). Its leaf extracts contain a mixture of amino acids, polysaccharides, and more importantly polyphenols such as p-coumaric acid and tricin (Kim et al., 2013a, 2015a,b) and are reported to show beneficial biological properties such as anti-inflammatory, antioxidant, lipid metabolism, antiviral, and anticancer activities (Kim et al., 2013a,b, 2014a,b). It is well known that the more phenolic and flavonoid constituent extracts have, the more potent their antioxidant activity is (Khorasani Esmaeili et al., 2015). Health promoting efficacy of S. quelpaertensis leaf extracts has been further examined in more practical contexts recently: they are shown to exhibit protection against radiation induced oxidative stress in mice (Kim et al., 2015a,b) and to attenuate oleic-induced lipid metabolism in HepG2 cells (Kim et al., 2013a). Interestingly, it turns out that different concentrations of ethanol, an efficient solvent for S. quelpaertensis yielding high content of polyphenolic compounds in the extract (Kim et al., 2013b), in solvent medium produce leaf extracts of widely varying potency. For instance, 70% ethanol extract of S. quelpaertensis is identified for modulating antioxidant enzymes in dextran sulfate sodium-induced mouse colitis (Yeom and Kim, 2015). Various fractions (chloroform and ethyl acetate) of 80% ethanol extracts also showed high content of phenolic acids and flavonoids predominantly p-coumaric acid, ruitin and myricetin (unpublished data). In this study, we evaluated different extracts of S. quelpaertensis (Distilled water (DW), 20%, 40%, 60%, and 80% EtOH extracts) for their cytoprotective effect against alcohol-induced cytotoxicity. Identifying 80% ethanol extract of S. quelpaertensis leaves (SQEE80) the most effective against alcohol-induced toxicity, we investigated its hepatoprotective effect against alcohol-induced oxidative stress and antioxidant enzyme expression using HepG2 cells followed by assays using mouse models. In mouse models, we induced liver injury through oral administration of ethanol with or without SQEE80 and investigated the toxicity of ethanol on liver and hepatoprotective effect of SQEE80 on ethanol toxicity."
1,Materials and methods,
2,Bamboo extraction preparation,"2.1 Bamboo extraction preparation S. quelpaertensis leaves purchased from Jeju Plant Resource Lab in 2015 at dry condition were pulverized into 1 mm fine powder to increase the surface area. Then, coarse powder of (5 g) S. quelpaertensis leaf extract (SQE) was obtained by dissolving the pulverized fine powder in 100 mL of distilled water (SQEDW), 20% (v/v) EtOH (SQEE20), 40% (v/v) EtOH (SQEE40), 60% (v/v) EtOH (SQEE60), and 80% (v/v) EtOH (SQEE80), respectively, in ultrasonic bath (Power sonic 520, Hwashin Co., Korea) for 90 min. The extraction process was carried out in triplicate to maximize the yield. The solution was filtered by using Whatman No. 2 filtering papers (Whatman International Limited, Kent, England) and concentrated to dryness by using rotary vacuum evaporator (Hei-VAP Precision, Heidolph, Germany). Dried samples were stored under −20 °C until usage."
3,Cell culture,"2.2 Cell culture HepG2 cells, human liver epithelial-like monolayer hepatoblastoma cells, were used for in vitro assays. Although derived from the liver tissue of a hepatocellular carcinoma patient, HepG2 cells exhibit many characteristic functions of normal human liver hepatocytes and are widely used in liver related studies (Balasubramaniyan et al., 2007; Knasmüller et al., 2004; Louvet and Mathurin, 2015; Reddy et al., 2008). HepG2 cells of initial passage number 100 were obtained from Korean cell line bank (The Korean cell line bank (KCLB) number 88065). Cells were cultured in 75 cm2 cell culture flasks (SPL Life sciences, Korea) containing Dulbecco’s modified eagle medium supplemented with 10% fetal bovine serum and 1% antibiotics (100 U/mL of penicillin and 100 μg/mL of streptomycin, Gibco Life Technologies, NY, USA), and incubated at 37 °C under 5% CO2 in a humidified chamber. Cells reached >80% confluence were subcultured at the density of 4 × 106 cells/dish. HepG2 cells of >95% viability were used in the current study."
4,MTT and colony formation assay to measure cytotoxicity and cytoprotective effect of SQE in ethanol exposed HepG2 cells,"2.3 MTT and colony formation assay to measure cytotoxicity and cytoprotective effect of SQE in ethanol exposed HepG2 cells Thiazolyl blue tetrazolium bromide (MTT) assay was performed to assess the cell viability as previously described (Sun et al., 2011). In brief, HepG2 cells (1 × 104/well) were seeded in 96-well plates in triplicate and allowed for 12 h to adhere to each other at 37 °C under 5% CO2 in a humidified chamber. Then, cells were treated with varying concentrations (0, 3.9, 7.8, 15.6, 31.2, 62.5, 125, 250, 500, and 1000 μg/mL) of various SQEs (SQEDW, SQEE20, SQEE40, SQEE60, SQEE80), respectively, and incubated in a humidified chamber. Similarly, cells were treated with identical set of concentrations of various SQEs, respectively, with simultaneous exposure to 800 mM ethanol and incubated similarly. After 24 h incubation, 15 μl of MTT (5 mg/mL of stock, Sigma-Aldrich) was added to each well of both batches for 4 h incubation. Then formazan crystals were dissolved in 100 μL/well of solubilization buffer [10% sodium dodecyl sulfate (SDS) and 50% dimethyl formamide (Sigma-Aldrich)] and absorbance of each well was read at 540 nm using an immunosorbent assay (ELISA) plate reader. In parallel, we performed colony formation assay to assess the clonogenesity of HepG2 cells. HepG2 cells (1 × 103) were seeded in 6-well plates and incubated for 10 days to form normal colonies, and, after an overnight attachment, cells were exposed to varying concentrations of different SQEs with or without EtOH for 24 h. The cells were then washed with DPBS and allowed to grow for 10 days (Wu et al., 2015). Medium was replaced at every three days. Then the cells were fixed with a methanol/acetic acid (3:1) mixture for 5 s at room temperature. The fixed cells were washed with DPBS and stained with 0.4% crystal violet for 30–60 s. Stained cells were washed with distilled water several times, air dried, and the number of colonies was counted by eye. Confirming that SQEE80 was the most effective extract fraction through preliminary experiments, we utilized it throughout the rest of this study."
5,DCF-DA assay,"2.4 DCF-DA assay Production of intracellular ROS was evaluated using 2,7-dichlorofluorescein diacetate (DCF-DA) assay as previously described with minor modifications (Žegura et al., 2004). In brief, HepG2 cells were seeded at a density of 2.5 × 104/well in 96-well plates in triplicate and allowed to adhere to each other for 12 h in a humidified chamber at 37 °C under 5% CO2. Cells were then treated with varying concentrations (0, 250, and 500 μg/mL) of SQEE80 with a simultaneous application of 800 mM ethanol in order to induce ethanol cytotoxicity. After 24 h exposure, cells were incubated with 2.5 mM of DCF-DA fluorescent dye for 30 min in dark. Fluorescence intensity at excitation wavelength of 485 nm and emission wavelength of 530 nm was determined using a microplate reading spectrofluorometer."
6,Griess assay,"2.5 Griess assay Production of nitric oxide (NO) in culture supernatants of HepG2 cells was measured in the form of nitrite, a quantitative measure of NO using Griess reagent as previously described (Senthil Kumar et al., 2012). In brief, HepG2 cells (1 × 105 cells/mL) were incubated in triplicate in 96-well plates for 12 h and treated with or without SQEE80 (250, 500 μg/mL) in the presence of ethanol (800 mM) and allowed for 24 h for incubation. After that, culture supernatants were reacted with equal volume of Griess reagents (0.2% naphthylethylene diamine in distilled water and 2% sulfanilamide in 10% phosphoric acid) at room temperature for 10 min in dark. The absorbance at 570 nm was measured by using an enzyme-linked immunosorbent assay (ELISA) plate reader. The nitrite concentration in culture supernatants was measured using a standard curve of freshly prepared sodium nitrite."
7,Western blot,"2.6 Western blot HepG2 cells were cultured in 10 cm diameter cell culture dishes in two replicates at a density of 4 × 106 cells/dish. After an overnight incubation, cells were treated with or without SQEE80 (250, 500 μg/mL) in the presence of ethanol (800 mM) and allowed for 24 h for incubation at 37 °C under 5% CO2 in a humidified chamber. Cells were washed twice with cold DPBS and harvested by scraping. Harvested HepG2 cells or liver tissues were homogenized in TNN buffer (40 mM Tris, pH 8; 120 mM NaCl; 0.1% Nonidet P-40; 0.1 mM phenylmethylsulfonyl fluoride (PMSF); 0.5 μg/mL leupeptin; 2 μg/mL aprotinin; 10 mM sodium orthvanadate). Protein concentration was measured by Bio-Rad (Bio-Rad, Hercules, CA, USA) protein assay and equal amount of protein (40 μg/well) was electrophoresed in 10–15% SDS-PAGE (sodium dodecyl sulfate-polyacrylamide gel electrophoresis). After being transferred to, nitrocellulose membranes (Bio-Rad, Hercules, CA, USA) were blocked with 2% skim milk and incubated with primary antibodies (Glutathione peroxidase (GPX)-1, Catalase: Santacruz Biotechnology Inc., Santa Cruz, CA, USA; CYP2E1: Millipore, Temecula, CA; β-Actin: Sigma, Saint Louis, USA) over night at 4 °C. The membranes were washed three times and incubated again with IgG-horse-radish peroxidase conjugated secondary antibody (Santa Cruz Biotechnology, Santa Cruz, CA, USA) for 45 min at room temperature. Binding of each antibody was detected using enhanced chemiluminescence reagents (WestOne, iNtRON, Sungnam, Korea) and densitometric analysis was performed using ImageJ software (version 1.47)."
8,Propidium iodide (PI) staining assay,"2.7 Propidium iodide (PI) staining assay PI staining was performed as previously mentioned (Yao et al., 2011) to identify the possibility of SQEE80 to decrease the proportion of apoptotic sub-G1 cells in ethanol exposed HepG2 cells. In brief, HepG2 cells were seeded in 24-well plates at 1 × 105 cells/well and allowed to adhere to each other for 12 h under the condition of 37 °C, 95% humidity, and 5% CO2. Cells were incubated for 24 h with or without SQEE80 (250, 500 μg/mL) in the presence of ethanol (800 mM) and washed in ice cold DPBS followed by centrifugation. Then, cells were fixed with 70% EtOH at 4 °C for 15 min and the cell pellets were re-suspended in PBS contained 2 mM ethylenediaminetetraacetic acid solution. After centrifugation, cells were incubated with a solution containing 100 μg/mL of PI (Sigma) and 100 μg/mL of ribonuclease A. After 30 min, the proportion of sub-G1 cell population was assessed using CytoFLEX flow cytometer (Beckman coulter, Inc., Brea, CA, USA)."
9,Animals,"2.8 Animals C57BL/6 mice of 8–9 week, weighing 20–25 g were purchased from Orientbio, Inc. (Sungnam, Korea). Mice were housed in a well-ventilated room on a 12 h:12 h light: dark cycle under a constant temperature (23 ± 1 °C) and humidity (50 ± 10%), and supplied with an NIH-07 approved diet and water according to the guidelines of Institutional Ethical Committee of Jeju National University. This research was approved by the Institutional Ethical Committee of Jeju National University (accreditation No. 2016-0053)."
