,sections,Text
0,Introduction,"The ‘carboxylate platform’ concept has been introduced by Holtzapple et al. (1999) to generate energy intense chemicals, specifically carboxylic acids, in single stage bioconversion processes by using undefined mixed cultures. Since then, a variety of chemical and biological conversions in which carboxylates can be used as building block has been shown by different researchers. The principle of the platform is a partial anaerobic digestion of organic matters using mixed cultures in which mainly acetate (C2), propionate (C3) and n-butyrate (C4) in the aqueous phase and hydrogen in the gas phase are produced. It is, however, important to selectively produce one end compound or a favorable ratio of a carboxylates mixture in the first stage, since this will be the precursor for the generation of the target compounds in the second stage (Li and Yu, 2011). For example, in the polyhydroxyalkanoate (PHA) production, the type of carboxylates and mixture composition produced in the carboxylate platform determines the type of PHA produced (Serafim et al., 2008). Organic waste streams are attractive candidates to use as a substrate for generation of biobased chemicals. The main advantage of using waste streams is that they are cheap materials (sometimes with no cost or with a gate fee). Anyhow, large amounts of organic waste are being generated and need to be treated. Fortunately, fermentation of organic waste materials provides both treatment of waste matters and simultaneous generation of carboxylates like acetate, propionate and n-butyrate (Gajdos, 1998). Organic waste materials are mainly composed of carbohydrate, protein and lipid type polymers. Given this complex composition of the starting material, a mixed consortium is required to reduce each polymer to valuable end products (Angenent and Wrenn, 2008). Further, using mixed cultures makes the fermentation process economically more interesting because of elimination of a costly sterilization process. The overall process becomes more stable and flexible without the risk of contamination (Ueno et al., 1995). However, using mixed consortia degrading a complex substrate leads to an effluent containing a mixture of various acids and alcohols in different concentrations. As a result downstream processing is more challenging which increases the production costs of the target products. It is thus crucial to maximize both the concentration and the fraction of a single compound in total products. When more than one product is required the fermentation process needs to be steered towards a certain ratio of desired compounds. Increasing concentrations and tuning the product distribution among fermentation products can be achieved in several ways. In literature, substrate type, concentration of substrate in the fermenter, retention time, reactor design, temperature, and pH were found to alter the concentrations and also the type of products. Table 1 presents reported product concentrations and distributions from different studies in literature. In our previous work, it was shown that headspace manipulation with externally added hydrogen and/or carbon dioxide in variable ratios can increase product concentrations and result in the selective production of a single compound depending on the polymer type in mixed culture fermentation (Arslan et al., 2012). Previously, the effect of feed concentration in batch and continuous mode operation on fermentation products was investigated by Lim et al. (2008), Gomez et al. (2009), Coats et al. (2011) and Badiei et al. (2011) (Table 1). These studies aimed to maximize the total concentration of carboxylates rather than targeting selective generation of a single compound. Yet, in their results it was shown that carboxylate concentrations and distributions were affected by changing the substrate concentration in the fermenter. The aim of this work was to investigate the combined effect on the carboxylate product spectrum by applying only hydrogen or only carbon dioxide at 2bar to the headspace at increasing substrate concentrations."
1,Methods,
2,Inocula and waste streams,"2.1 Inocula and waste streams As inoculum, granular sludge from a potato wastewater anaerobic digester (Opure, Ede, The Netherlands) was used. To avoid methanogenic growth during fermentation, the granules were first washed with 20mM potassium phosphate buffer at pH 5 and sieved through 500μm for three times. They were left in potassium phosphate buffer solution overnight at room temperature. The next day, the granules were heat-treated by boiling in water for 15min. Carbohydrate rich waste streams were collected from a potato processing company."
3,Batch experiments,"2.2 Batch experiments Batch reactors (5L) with 750ml working volume were run as described in Arslan et al. (2012). The organic waste stream was diluted to three different initial substrate concentrations: 8, 13.5 and 23g Chemical Oxygen Demand (COD substrate/L) through the addition of basal medium solution. The basal medium was prepared according to Phillips et al. (1993). To avoid sulfate reduction during fermentation, sulfate salts were omitted. The reactors were inoculated with 8g of wet weight (0.6g Volatile Solids (VS) content) of pre-treated granular sludge. Pressures in the reactors were increased to 2bar by applying only hydrogen or only carbon dioxide. With a manometer, the headspace pressure of each reactor was monitored on-line. If the headspace pressure dropped during the experiment, it was adjusted back to 2bar with the same original headspace gases. A control reactor was prepared in the same way. However, it was flushed with N2 only at the beginning of the experiment and connected to a volumetric gas counter (Milligascounter, BnC-Ritter) working under atmospheric pressure. Reactors were stirred at 100rpm by a magnetic drive stirrer (Büchi-cyclone 075) and kept at 30°C with hot water circulation. The experiments lasted 30days with weekly gas and liquid sampling. The sampling amount was calculated in a way that the liquid to headspace ratio was not disturbed or no underpressure was occurring."
4,Continuous experiment,"2.3 Continuous experiment A continuous reactor (5L) with 3L working volume was prepared in the same way as the batch reactors. The initial wet weight of inocula in the continuous reactor was kept at the same concentration as in the batch experiments. The headspace was flushed with N2 at the beginning of the experiment and then connected to a volumetric gas counter under 1bar of atmospheric pressure. The reactor was kept at 30°C with hot water circulation. The reactor pH was initially not controlled. When the pH spontaneously dropped to 4, it was kept above 3.9 by dosing 2M NaOH. The hydraulic retention time (HRT) of the reactor was 2days. The substrate load to the reactor was 23gCOD/Ld. Waste was diluted with the same basal medium solution as in the batch experiments. The feed tank was kept at 4°C to avoid that fermentation already started inside the tank and was continuously stirred to prevent settling of particles. A grinder pump (Cat DK 40, drive unit X 1740) was connected in a closed loop to the influent tank and continuously circulated the influent solution to reduce the size of the particles coming from the waste material. A peristaltic pump (Watson Marlow 520 Du) was used for regular feeding from the loop to the reactor."
5,Analysis,"2.4 Analysis Gas samples were collected by using a gas-tight plastic syringe and analyzed in a gas chromatograph (Interscience, Thermo Scientific, Trace GC Ultra) equipped with a thermal conductivity detector (TCD). H2 content was analyzed with a 2m stainless steel column packed with a molecular sieve 5A (80/100mesh) using nitrogen as carrier gas at a flow rate of 20ml/min. Carbon dioxide, oxygen, nitrogen and methane gases were analyzed with a 2m stainless steel HayeSepQ (80/100mesh) and molecular sieve 5A (80/100mesh) column connected in series with a valve. Helium was used as carrier gas at a flow rate of 15ml/min. Liquid samples were collected from the stirred bioreactors and influent tank and centrifuged for 5min at 10,000rpm to remove particles. Volatile fatty acid (VFA) samples were acidified with 1:1 (v/v) H2SO4 solution and then extracted with diethyl ether. VFAs were analyzed in a GC (Interscience, CE Instruments, Focus GC) equipped with a flame ionization detector (FID) and a 15m AT-1000 filled capillary column (0.53mm×1.2μm). Helium was used as carrier gas at a constant flow of 6ml/min. Acetone, ethanol and propanol were analyzed in the headspace of the samples at 60°C with the same GC fitted in split mode with a split/splitless injector and AT-WAX capillary column (60m×0.32mm×1.00μm). Helium was used as carrier gas with a flow rate of 1.6ml/min. Lactate was analyzed with a GC (Interscience, CE Instruments- Trace GC) equipped with FID detector in split mode with split/splitless injector and AT-1 capillary column (30m×0.53mm×5μm column). Samples were first treated with Ce(SO4)2 at 60°C for 10min to convert lactic acid into acetaldehyde which was then analyzed in the headspace. Waste streams were analyzed with the Phenol–sulfuric method (Dubois et al., 1956) at 485nm wavelength to determine the carbohydrate concentration. Protein content was measured with the Total Kjeldahl Nitrogen method, by multiplying NH4–N concentrations with a factor of 6.25 (Pierce and Haenisch, 1948). Total and volatile solid contents were analyzed as described in Standard Methods (APHA, 1995). Total Chemical Oxygen Demand (CODt) was determined with Dr. Hach Lange cuvette tests. Soluble COD (CODs), NH4–N and PO4–P concentrations of samples were analyzed with Dr. Hach Lange cuvette tests after filtration of the samples at 0.45μm."
6,Calculations,"2.5 Calculations Hydrolysis degree, COD recovery and fractions of products were calculated with the formulas mentioned by Arslan et al. (2012). The reaction Gibbs free energy values ( Δ G r ′ ) under the actual environmental conditions were calculated by Eq. (1). (1) Δ r ′ = ∑ Δ G f _ products ° - ∑ Δ G f _ reactants ° + R . T . ∑ i ( v i ln c i ) where v i is the stoichiometric coefficient and c i is the concentration for each reactant and product. Standard Gibbs free energy values ( Δ G f ° ) of components were taken from Amend and Shock (2001). For the calculations, it was assumed that the reactions reached thermodynamic equilibrium. Glucose, acetate, propionate and n-butyrate concentrations were set to 1M, hydrogen and carbon dioxide pressure to 1 and 5bar, pH to 5 and temperature to 30°C. The calculations were set up assuming unlimited hydrogen supply and with the substrate as sole carbon source."
7,Results and discussions,"The objective of this study was to investigate the impact of applying 2bar of 100% hydrogen and 2bar of 100% carbon dioxide in the headspace on the fermentation product spectrum at increasing substrate concentration. Firstly, thermodynamics of the fermentation reactions were determined to evaluate the impact of hydrogen and carbon dioxide on reactions from glucose to acetate, propionate and n-butyrate. Glucose was used as substrate in the reactions as it is the monomer of the starch type substrate which constituted the waste streams used in the subsequent tests. Next to the thermodynamic calculations, batch and continuous experiments were performed to evaluate fermentation product spectrum."
8,All carboxylate production reactions from glucose are thermodynamically feasible,"3.1 All carboxylate production reactions from glucose are thermodynamically feasible There are several factors that regulate fermentation reactions such as microbial consortium, kinetics and thermodynamics (Lee et al., 2008). Thermodynamic calculations were thus used to demonstrate under which headspace conditions the VFA generating reactions are feasible. The changes in Δ G r ′ values of reactions from glucose conversion to acetate, propionate and n-butyrate production were studied under 1 and 5bar hydrogen partial pressures as a function of carbon dioxide partial pressure. Fig. 1 shows that all reactions were below the threshold value of −20kJ/mol under all the selected headspace conditions. Hence, they occur spontaneously under the selected actual conditions. From a thermodynamic point of view, it can thus be anticipated that each product has a similar potential to be formed since each reaction yields approximately the same amount of energy. This also explains why in a non-sterilized environment mixtures of carboxylates will be generated in similar concentrations. In general, the effects of hydrogen and carbon dioxide partial pressures on the studied reactions were negligible. Because hydrogen and carbon dioxide are produced in reactions (R1) and (R3), increasing the hydrogen and carbon dioxide partial pressure has an adverse effect on the reactions Δ G r ′ values but they still remain in the exothermic zone, even at partial pressures up to 5bar. Among the three reactions investigated, glucose conversion to propionate (R2) was thermodynamically the most favorable reaction. Because no carbon dioxide is involved in (R2), its partial pressure evidently has no impact on the Δ G r ′ value. (R1) glucose + 2 H 2 O → 2 acetate - + 2 H + + 4 H 2 + 2 CO 2 Δ G r ° ′ = - 216 kJ / mol (R2) glucose + 2 H 2 → 2 propionate - + 2 H + + 2 H 2 O Δ G r ° ′ = - 364 kJ / mol (R3) glucose → n - butyrate - + H + + 2 H 2 + 2 CO 2 Δ G r ° ′ = - 266 kJ / mol Energy calculations showed that all carboxylates production reactions from glucose are feasible and that tuning hydrogen and carbon dioxide levels in the headspace is not sufficient to direct fermentation reactions towards a single product. This makes it more difficult to know how to drive fermentation reactions from real organic waste."
9,Carboxylates were the main fermentation products,"3.2 Carboxylates were the main fermentation products As a substrate, a real organic waste stream from a potato processing industry was used. As can be seen from Table 2 , the characteristics of the waste material batches varied although they were collected from the same point of the industrial process. This caused extra variations in product spectrum apart from the controlled parameters. However the reason of using real waste streams instead of pure substrates such as glucose was to obtain scalable results and increase the practical relevance of the study. Although waste composition differed among the batches, the control reactors always produced a mixture of carboxylates and changes in product spectrum due to the modified headspace could be evaluated for each case. The incoming waste often contained lactate concentrations above 1gCOD/L and lactate concentration in the incoming feed changed with the waste stream collected at different times. Typically, lactate was consumed. In all experiments, total carboxylates constituted over 85% of the total products and the main carboxylates were acetate, propionate and n-butyrate. Alcohols and n-caproate (C6) were lower than 10%, except for a few cases. Ethanol was the main alcohol product. Methane was not detected in any of the experiments."
