,sections,Text
0,Introduction,"The use of biomass as feedstock for chemical industries is seen as a credible alternative to substitute fossil-derived feedstock. A well-known example is the use of vegetable oils for the production of biodiesel or the use of sugar cane and corn for the production of bioethanol. Such feedstock are also involved in food-production supply chains, leading to possible ethical conflicts related to the increase of the price of biomass, as happened in Mexico in 2007 during the so-called “tortilla crisis”, when the grain-price increased up to 400% in one year [1]. To overcome the dilemma of food versus fuel, the academic and industrial research have put their efforts to valorize biomass of 2nd generation as, for example, lignocellulosic biomass. The 2nd generation biomass feedstock is more complicated to valorize because a pretreatment is needed to fractionate/separate biomass components, i.e. lignin, cellulose and hemicellulose. Different industrial processes exist like the production of cellulosic bioethanol or the Biofine process for the production of levulinic acid [2]. According to the US department of energy, levulinic acid (LA) is considered as a top twelve building-block molecules from biomass. In addition, levulinic acid can be upgraded to γ-valerolactone (GVL) which is considered as an important platform molecule [3,4]. As discussed, in the previous articles of our group [3,4], biomass structure is complex and diverse, but it is possible to find a relationship between their structure and reactivity. During the pretreatment of lignocellulosic biomass (i.e. acid catalysis), different solvents could be used such as water, methanol, ethanol or butanol leading to molecules with different substituents such as levulinic acid, methyl levulinate (ML), ethyl levulinate (EL) or butyl levulinate (BL) [5–11]. Some articles have studied the effect of the substituent alkyl on the production of GVL by using different hydrogen donors such as molecular hydrogen [12] or other chemical species (e.g. formic acid and alcohols [13,14]. Nevertheless, there is no study in literature trying to establish a correlation between the structure of the alkyl groups and the reactivity of the system. The production of GVL by hydrogenation of LA or alkyl levulinate has been widely studied by different research groups, some being focused on process intensification [15,16], some on catalytic aspects [17,18] and some on process safety issues [19]. The most common catalyst is Ru/C and one should mention the work of Piskun et al. and Negahdar et al. [20,21] who have developed different kinetic models for the production of GVL by molecular hydrogen. The corrosive behavior of levulinic acid can be a limit to the industrial-scale implementation of the upgrading process to GVL. For this reason, the study of alkyl levulinate hydrogenation is becoming more and more interesting. In this work, hydrogenation of LA, EL, ML and BL over Ru/C was studied. GVL was used as a solvent to solubilize all these substrates, whereas water cannot do and alcohol can lead to the side reaction of esterification. Furthermore, GVL as solvent has shown significant advantage in biomass valorization [22,23]. In addition, using GVL as a solvent could simplify the layout of the plant, minimizing the downstream processing. Herein, the main objective is to link the kinetics of these reactions to the structure of the reactant. As shown in Fig. 1 , only the alkyl group R varies between these four compounds. For that, the kinetic constants were tested towards Taft equation, which is derived from Linear Free Energy Relationships. To verify if hydrogenation of LA and the corresponding levulinates follow the Taft equation, a kinetic model was developed by taking into account gas-liquid mass transfer and the variation of physicochemical properties of the solvent with temperature. To the best of our knowledge, there are no such studies in the literature. Usually, Taft equation is tested in the presence of only one reaction center and by using apparent kinetic constants [24]."
1,Materials and methods,
2,Chemicals,"2.1 Chemicals Levulinic acid (wt% ≥ 97%), γ-valerolactone (wt% ≥ 99%) and methyl levulinate (wt% ≥ 98%) were purchased from Sigma-Aldrich. Ethyl levulinate (wt% ≥ 98%) and furfural (wt% ≥ 99%) were obtained from Acros Organics. Ru/C (5 wt% ruthenium on activated carbon powder, reduced and 50% water wet) and n-Butyl levulinate (wt% ≥ 98%) were provided by the Alfa Aesar. H2 (>99.999%) was supplied by Linde. Acetone (Analytical grade) was bought from VWR. All the chemicals were used without further treatment."
3,Gas-liquid mass transfer and kinetic experiment of hydrogenation,"2.2 Gas-liquid mass transfer and kinetic experiment of hydrogenation To determine Henry’s constant of hydrogen gas in pure γ-valerolactone, a 300 mL reactor equipped with efficient gas entrainment impeller, gas reservoir and recording system was used (Fig. 2 ). Firstly, valve V1 was opened and a desired amount of hydrogen gas was purged into the reservoir from the gas storage bottle through the pressure regulator R1. Secondly, valve V1 was closed and GVL solvent was poured into the reactor and vacuumed to make sure there is no air in the reactor. Thirdly, the reactor was heated to the desired temperature. The reactor temperature was kept constant. Fourthly, valve V2 was opened and the outlet pressure was set to 20 bar by adjusting the pressure regulator R2. Fifthly, the valve V3 was opened and the reactor was purged with hydrogen. Then, the stirring was set at 1000 rpm and valves V2, V3 and regulator R2 were kept open until the end of the experiment to make sure the experiment was performed in isobaric conditions. The experiment lasted for 30 min (to reach the equilibrium), then all the valves were closed and the reactor was cooled down. The pressure and temperature of the reservoir and reactor were recorded online during the experiment. To evaluate the value of gas-liquid mass transfer coefficients, four experiments in pure GVL were carried out at 20 bars at four temperatures: 373.15 K, 393.15 K, 413.15 K and 423.15 K. For the kinetic experiments of hydrogenation of levulinic acid and its esters, the same procedure above described was employed. The desired amount of γ-valerolactone, substrates and Ru/C catalyst were introduced into the reactor. During the reaction, the samples were obtained from valve Vs at different times and reserved for further treatment and analysis. Experimental matrix for the hydrogenation is shown in Table 1 ."
4,Analytical methods,"2.3 Analytical methods The evolution of density and viscosity with temperature for γ-valerolactone at atmospheric pressure were obtained by using DMA 4100 M and LOVIS 2000 ME microviscometer (Anton Paar, Austria). Temperature range from 283 K to 363 K with 10 K step was employed for the measurement with temperature accuracy of 0.02 °C, density accuracy of 0.05 kg·m−3,viscosity accuracy of <0.5%. To identify and quantify the chemical compounds from the hydrogenation kinetic experiments, at first, samples obtained were immediately filtered to separate the Ru/C catalyst in the solution. Then, the colorless samples were diluted in acetone by using furfural as internal standard. Later the diluted solutions were prepared in vials for the further qualification and quantification analysis. The identification of intermediate products from hydrogenation of levulinic acid and its esters, such as HPA, MHP, EHP, BHP, was performed by using GC-MS analysis. Gas chromatography Varian 3900 with Varian Saturn 2000 were applied with a capillary column (ZB-5 ms, 30 m × 0.32 mm internal diameter × 0.25 μm film thickness). Helium (99.99%) was used as carrier gas at a constant flow rate of 1.0 mL·min−1. The temperature of the injector and the detector was set at 270 °C. The oven temperature was programmed as 35 °C (3 min)-15 °C min−1-300 °C. The injection volume was 5 μL, and the split ratio was 30:1. The concentration of levulinic acid and its esters, γ-valerolactone and intermediate products was obtained from GC analysis. Bruker Scion GC436 gas chromatography (GC) equipped with FID detector (flame ionization detector), an autosampler and capillary column (Rxi-5 ms, 30 m × 0.32 mm internal diameter × 0.25 μm film thickness) were used. Helium (99.99%) was used as carrier gas at a constant flow rate of 1.2 mL min−1. Other configurations of GC methods were the same with the GC-MS analysis. The standard deviation of the measured concentrations was found to be lower than 0.70% showing the high repeatability of the analysis."
5,Results and discussion,
6,Kinetics,"3.1 Kinetics As described in several articles [19–21], hydrogenation of levulinic acid or its corresponding esters occurs in two reaction steps. The first step is the hydrogenation of the ketone group producing the following intermediates: 4-hydroxypentanoic acid (HPA) for LA, methyl 4-hydroxypentanoate (MHP) for ML, ethyl 4-hydroxypentanoate (EHP) for EL or butyl 4-hydroxypentanoate (BHP) for BL. The second step is the ring closure reaction of the intermediate to GVL. The mechanism of hydrogenation is illustrated in Fig. 3 . The second reaction is often described as reversible for the case of hydrogenation in aqueous solvent [20,35]. Based on our experimental observation, the reaction was found to be irreversible when using GVL as a solvent. As mentioned in the work of Piskun et al. [20], the second reaction was assumed to occur in the liquid bulk phase. The rate of hydrogenation of LA/ML/EL/BL to HPA/MHP/EHP/BHP on the catalyst can be described as (1) R 1 = k 1 ∗ H 2 liq ∗ S u b s t r a t e liq ∗ ω Cat . where, ω Cat . is the catalyst loading (kg·m−3). The rate equation for the second reaction (ring-closure) can be expressed as (2) R 2 = k 2 ∗ I n t e r m e d i a t e The first reaction can be described by a more complex reaction mechanism such as Langmuir-Hinshelwood. Nevertheless, the description of such mechanism needs the adsorption coefficients that are cumbersome to estimate. In this study, we have deemed that the use of Eqs. (1) and (2) can perfectly describe the kinetic rates. The Taft equation is expressed as follows: (3) log k i T k reference T = ρ ∗ ∗ σ i ∗ + δ ∗ Es i + ψ where, the left side of the equation represents the ratio between the reaction rate of the substituted substrate with respect to the reference. On the right side of the Taft equation, there are three contributions. The first describes the polar effects of the substituent, multiplying the sensitivity factor of the reaction to polar effects ( ρ ∗ ) by the polar substituent constant ( σ i ∗ ), which is a near-quantitative measure of the polar effect of the substituent. The second term describes the steric effects, multiplying the sensitivity factor of the reaction to steric effects ( δ ) by the steric substituent constant ( Es i ), which is a near-quantitative measure of the steric effect of the substituent. The term ψ represents the resonance effect between the substituent and the reaction center. This term is equal to zero for the studied system because there is no resonance. The Taft equation uses the substrate with the substituent methyl as the reference, that is the rate constant for the hydrogenation of methyl levulinate for the first reaction ( k 1 , M L T ) and the rate constant of methyl 4-hydroxypentanoate ring closure for the second reaction ( k 2 , M H P T ). The term (T) was added to highlight the fact that these rate constants depend on the reaction temperature. By introducing Taft equation in Eqs. (1) and (2), we obtain: (4) R 1 , S u b s t . = k 1 , M L T ∗ 10 ρ 1 ∗ T ∗ σ Subst . ∗ + δ 1 T ∗ Es Subst . ∗ H 2 liq ∗ S u b s t r a t e liq ∗ ω Cat . (5) R 2 , I n t . = k 2 , M H P T ∗ 10 ρ 2 ∗ T ∗ σ Int . ∗ + δ 2 T ∗ Es Int . ∗ I n t e r m e d i a t e liq where, Subst. and Int. are the suffix for substrate and intermediate, respectively. The values of σ i ∗ and Es i are available from literature [25] for each substituent as summarized in Table 2 . The substrate and the corresponding intermediate have the same substituent, thus the same values of Taft parameters. From a previous study of our group [25], we have noticed that Taft parameters ρ ∗ T and δ T are temperature dependent. For that reason, the term (T) was added for these parameters. In this study, a linear relationship between ρ ∗ T and δ T and the reaction temperature was assumed. Therefore, one can describe them by the following equations: (6) ρ 1 ∗ T = A 1 + B 1 ∗ T ( K ) (7) δ 1 T = C 1 + D 1 ∗ T ( K ) (8) ρ 2 ∗ T = A 2 + B 2 ∗ T ( K ) (9) δ 2 T = C 2 + D 2 ∗ T ( K ) During the modeling stage, the rate constants k 1 , M L T and k 2 , M H P T , and the parameters A1, B1, C1, D1, A2, B2, C2 and D2 were estimated."
7,Mass balance,"3.2 Mass balance Experiments were performed under isobaric and isothermal conditions. 3.2.1 Mass balance in the liquid phase Mass balance for the different compounds present in the liquid phase can be expressed as: (10) d C Substrate dt = - R 1 (11) d H 2 liq dt = k L . a ∗ H 2 liq ∗ - H 2 liq - R 1 (12) d C Intermediate dt = R 1 - R 2 (13) d C ROH dt = R 2 (14) d C GVL dt = R 2 where, H 2 liq ∗ is the concentration of hydrogen at the gas–liquid interface, that was determined using Henry’s constant He ( T ) = H 2 liq ∗ P H 2 , R e a c t o r (mol·m−3·bar−1), k L · a is the volumetric gas to liquid mass transfer coefficient for hydrogen (s−1). The detailed description of the mass transfer study is given in the following paragraph."
8,Mass transfer study,"3.3 Mass transfer study This is a gas–liquid-solid reaction system, thus, mass transfer plays an important role. A two-film theory was used to describe the mass transfer of hydrogen from the gas to the liquid phase [26–29]. The resistance from the gas side was neglected. The effect of external mass transfer (from the bulk of the liquid phase to the surface of the solid catalyst) was experimentally verified for levulinic acid and butyl levulinate hydrogenation by varying the stirring rate. It was found that the external mass transfer resistance can be neglected above 1000 rpm (see Supplementary Material). The effect of internal mass transfer (diffusion in the pores of the solid catalyst) was evaluated by using the Weisz-Prater criterion as used in Piskun et al. [20]. It was found that internal mass transfer can be assumed to be negligible because this criterion was found to be lower than 0.01. In order to have an accurate description of gas to liquid mass transfer for hydrogen, an expression for the volumetric mass transfer coefficient for hydrogen kL·a taking into account the temperature, viscosity and density of the system was developed [29,31]. Due to the low concentration of the different substrates (<20% by weight), the evaluation was done considering pure GVL. Kawase and Moo-Yong [32] have demonstrated that the mass transfer coefficient in an aerated tank reactor can be expressed as: (15) k L = 2 π ∗ D H 2 / L i q ∗ ξ 0.25 ∗ ρ Liq μ Liq 0.25 where D H 2 / L i q is the coefficient for the diffusion of hydrogen in the liquid phase (m2·s−1), k L is the gas–liquid mass transfer coefficient of hydrogen from liquid side (m·s−1), ξ is the energy dissipation rate per unit mass (W·kg−1), ρ Liq is the density of the liquid (kg·m−3) and μ Liq is the dynamic viscosity (Pa·s). The diffusion coefficient D H 2 / L i q can be expressed by the correlation of Wilke-Chang [33]: (16) D H 2 / L i q = 7.4 ∗ 10 - 8 ∗ ϕ ∗ M Liq 1 2 ∗ T Liq μ Liq ∗ V H 2 0.6 where, ϕ is the association factor (−), MLiq is the molar mass of the solvent (g·mol−1), T Liq is the temperature of the liquid phase (K), μ Liq is the viscosity (cP) and V H 2 is the normal molar volume of hydrogen equal to 14.3 (cm3·mol−1). By combining Eqs. (15) and (16), we obtain: (17) k L . a = k L . a modified ∗ T Liq μ Liq 0.5 ∗ ρ Liq μ Liq 0.25 where k L . a modified = 2 π ∗ 7.4 ∗ 10 - 8 ∗ ϕ ∗ M Liq 0.5 V H 2 0.6 ∗ ξ 0.25 was assumed constant for all the experiments, considering GVL as the main chemical compound. The temperature dependence of the density and kinematic viscosity of GVL was measured, and the results are shown in the next paragraph. To estimate the mass transfer coefficient k L · a modified , different experiments with only GVL solution were performed in the absence of chemical reactions. It was assumed that the number of moles disappearing in the reservoir corresponds to the number of moles of hydrogen in the liquid phase. Ideal gas law was used to determine the number of moles based on the pressure. ODE (11) was solved in the absence of chemical reactions, i.e., R1 = R2 = 0 mol·m−3·s−1. Finally, in order to determine Henry’s constant as a function of temperature, mass transfer experiments were carried out at four different temperatures for a long period, in order to reach the thermodynamic equilibrium. Van’t Hoff equation was used to express Henry’s temperature’s dependence: (18) H e T R = H e T Ref = 373.15 K ∗ e x p - Δ H Sol . R ∗ 1 T R - 1 373.15 For the mass transfer study, the number of moles of hydrogen in the liquid phase was used as an observable. The objective function was defined according to Eq. (21) and solved as described in paragraph 3.5 (Modeling)."
9,Physicochemical properties,"3.4 Physicochemical properties The same methodology developed by our group [34] was used to measure the evolution of density and kinematic viscosity of GVL with temperature. Density (kg·m−3) varies with temperature T (K) as (19) ρ = a ' + b ' ∗ T Viscosity follows an Arrhenius law: (20) μ = A × e - E a R ∗ T where, μ is the dynamic viscosity (Pa·s), A is the pre-exponential factor, Ea is the activation energy (J·mol−1), R is the universal gas constant (J·K−1·mol−1) and T is temperature (K). Fig. 4 shows the evolution of the measured density versus temperature, as per Eq. (19). Fig. 5 shows that viscosity follows Eq. (20)."
