,sections,Text
0,Introduction,"Clean and sustainable energy is one of the principal foci of the economic development of national economies, whose principal aim meets the need of increasing energy supplies due both to the growth of the world population and to environmental issues [1, 2, 3, 4]. Therefore, hydrogen as an ecofriendly energy vector can be an efficient alternative to fulfill the energy demands. However, the three forms hydrogen storage: compressive gas, cryogenic liquid, and solid-state storage, are a major challenge for storage and transportation [5]. Hydrogen production from solar energy is a target to obtain clean energy from renewable energies. The coming paradigm change must be accompanied by the development of new materials to incorporate hydrogen in the energetic matrix of society. Production and storage of this energy can involve novel rechargeable batteries and the development of devices for H2 storage and compression of H2 gas. In this way, some of the promising materials identified are metal hydrides, chemical H2 storage and sorbent materials (MOF and carbon nanotubes) [3, 6, 7]. To this end several investigations [5, 8] focus on research of hydrogen storage in solid-state form, due economical and safety considerations, where hydrogen combines with materials and alloys through physisorption or chemisorption. Over the last years, there has been a research interest of the scientific community in the synthesis of carbon nanotubes (CNTs) due to its wide spectrum of application [4, 5, 7, 8, 9, 10] as well on the hydrogen storage problem. Since the discovery of carbon nanotubes (CNT) by Iijima [11], carbonaceous materials and mainly CNTs are the most widely used materials for the study and storage of hydrogen [3, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17]. But, although their adsorption properties have been studied experimentally, the mechanism of the hydrogen storage capacity of CNTs is not yet clear [3, 12, 16, 17]. Thus, several research groups have carried out theoretical and experimental studies achieving remarkable progress to reach the benchmark of 5.5 wt% with a volumetric capacity of 40 g of H2/L, set by the US Department of Energy (DoE) for the year 2025 and ultimate full fleet (UFF) of 50 g of H2/L for hydrogen storage on-board automobile application [3, 18]. However, an effort has been made by the scientific community to solve this problem in order to find a solution. The situation that the DoE benchmark has not been achieved makes this issue an interesting and very relevant topic for research. Research on H2 storage in carbon materials, such as graphene and graphene oxide (GO), single walled- and multi walled-carbon nanotubes (SWCNTs, MWCNTs, and purified), carbon nanofibers (CNFs), and activated carbon (AC) has been dominated by announcements of high storage capacities in carbon nanostructures [3, 17, 19]. The storage of hydrogen in solid materials such as carbonaceous materials (GO, SWCNTs, MWCNTs, CNFs, and AC), can be carried out through physisorption or chemisorption, which present high H2 storage capacity due to their high specific surface area (SSA) and low mass density [3, 19, 20]. Thus, the capacity of physisorption-based hydrogen storage in carbon materials depends on its pore size (micropores (<2 nm), mesopores (2–50 nm) and macropores (>50 nm)). Therefore, theoretical and experimental studies on hydrogen storage of carbonaceous materials and carbon-based hybrid structures are continually being studied [3, 12, 15, 16, 17, 21, 22]. Recent studies reported that the H2 storage capacity for carbon materials is less than 10 wt% [3, 12, 15, 16, 17, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34], the values obtained so far have not reached the required DoE benchmark. Furthermore, the great challenge of finding a material capable of storing enough hydrogen under ambient conditions remains. Nevertheless, it is believed that the growth method and synthesis conditions [34], purification [35, 36, 37, 38], and structure (with high specific surface area (SSA) and large free pores volume) [3, 17, 19] of carbon-based architectures, such as CNTs, could have a strong effect on hydrogen storage capacity and adsorption kinetics. Due to synthesis methods, the fabricated CNTs present impurities such as metal catalyst and carbonaceous materials in the final product, consequently it is important to reduce or eliminate these impurities in the as-grown CNTs, depending on the application field. The purification has an important effect on adsorption process in carbon nanotubes [37, 38] and several methods have been reported and modified to remove these impurities. However, different purification methods have been used to modify CNTs and to improve their hydrogen storage capacity and adsorption behavior [35, 36, 37, 38]. Moreover, the type of CNTs, the types and defects density, the number of walls, and pores sizes are important parameters to clarify. In this work, multi-walled carbon nanotubes grown by aerosol assisted chemical vapor deposition (AACVD) and purified have been characterized by different techniques to study their structure, specific surface area (SSA), grade of graphitization and quality of them, respectively. The hydrogen storage capacity and adsorption kinetics were studied by using a quartz crystal microbalance (QCM) technique. The maximum adsorption capacity achieved at room temperature was 3.46 wt. % at 12.79 kPa of H2 exposure pressure. The results indicate that MWCNTs synthesized and purified in this research present excellent adsorption performance, considering that they were studied under a range of low hydrogen exposure pressures. In future work, studies on the hydrogen storage capability and adsorption kinetics under higher H2 exposure pressures will be carried out for comparative analysis."
1,Experimental details,
2,Carbon nanotubes growth,"2.1 Carbon nanotubes growth Multi-walled carbon nanotubes (MWCNTs) were grown by using aerosol-assisted CVD (AACVD) method. The experimental synthesis parameters (catalyst/support proportion and carrier gas) used are reported in Table 1 and Ref. [15, 16]. When the system was cooled naturally to room temperature (RT), the blackened powder was collected for characterization without purification process (see Ref [15, 16])."
3,Carbon nanotubes purification process,"2.2 Carbon nanotubes purification process The purification process of the samples was carried out using fluorhydric acid (HF) and chlorhydric acid (HCl) to determine the effect of the purification of the MWCNTs on the impurity phases present and hydrogen storage properties. Figure 1 shows the schematic diagram of the purification process. First (Step:1), a quantity of MWCNTs (∼500 mg) was placed in a tubular furnace at 450 °C for 1 h (rate: 15 °C/min) and after that, the system was cooled down to room temperature (RT) by its own thermal inertia. XRD was employed to characterize the samples. Subsequently, the MWCNT samples are immersed in an HF solution at a volume ratio (HF: MWCNT) of 1: 3 and sonicated for 1 h (Step 2). Afterwards, deionized water was used to clean the MWCNTs with centrifugation at 3500 rpm to obtain a pH neutral value of the solution (Step 3). The samples were then dried (Step 4) in an oven for 48 h at room temperature to characterize them by XRD. In Step 5, the MWCNT samples are immersed in a HCl solution at a volume ratio (HCl:MWCNTs) of 1:3 for 24 h at RT. In Step 6 the samples were thoroughly washed with deionized water and centrifuged to obtain a pH neutral value. Finally (Step 7), the MWCNT samples were dried in a vacuum oven at 80 °C for 1 h."
4,Characterization techniques,"2.3 Characterization techniques The phase purity and the crystallinity of the prepared samples were characterized at room temperature (RT) using a Bruker D8 X-ray diffractometer with CuKα radiation. The X-ray diffractometer was operated at 45 kV and 40 mA, with 2θ within the range of 2°–80° and step size of 0.01°. Thermogravimetric analysis (TGA) of carbon nanotubes (MWCNTs) was carried out with a TA Instruments, TGA Q50, under nitrogen (N2) gas and heated from room temperature (RT) to 800 °C with a rate of 10 °C min−1. The specific surface area (SSA) and the pore dimension of the carbon nanotubes were determined by N2 adsorption-desorption isotherms at –196 °C in a Micromeritics ASAP 2010. Raman scattering were recorded at RT using a LabRam 010 from ISA to identify the structure and crystallinity of purified carbon nanotubes. A He–Ne laser at 632.8 nm with a nominal power of 5.5 mW was used as the Raman excitation source. Structural characterization was done by high-resolution transmission electron microscope (HRTEM, Tecnai F20 FEG-S/TEM) operated at 200 kV. TEM samples were ultrasonically dispersed in isopropyl alcohol and then collected in an ultrathin holey carbon-coated Cu grid."
5,Hydrogen adsorption microgravimetric measurements,"2.4 Hydrogen adsorption microgravimetric measurements The H2 adsorption capability studies of the highly purified MWCNTs were performed by means of a microgravimetric technique using a quartz crystal microbalance (from MDC model SQM-310) placed inside a vacuum chamber adapted with gas injection lines and pressure gauges (Figure 2 ), as described in our previous work on hydrogen adsorption studies [15, 16]. For this technique a quartz crystal microbalance (QCM) was used as supporting substrate where the purified MWCNTs is deposited. The experimental procedure here is the following: first, the purified MWCNTs powder is dispersed in isopropyl alcohol by sonication using an ultrasonic bath for about 5 min. Next, the suspension is deposited onto the QC top-face and dried under air at RT. The sample-loaded QC was placed in the working head of the microbalance system and transferred into the vacuum chamber. Then, the chamber was pumped down to ∼1.19 × 10 −7 kPa using turbo and rotatory pumps working in series. For the gas adsorption measurements, a gate valve placed between the chamber and the turbo pump was used to isolate the chamber, this allowed pressurization with H2 gas (Indura, 99.995 %, O2 < 5 ppm, H2O < 8 ppm, CO2 + CO < 4 ppm, N2 < 20 ppm and THC <5 ppm); the gas flow was controlled through a manual needle valve. When exposed to H2 the sample adsorb a certain amount of the gas, which translates into a gain of mass by the loaded-QC. These changes in mass are monitored in real-time by recording the resonance frequency of the QC. The purified MWCNTs samples were exposed to hydrogen for 8 min under a working pressure from 0.39 up to 13.33 kPa, measured with a capacitive gauge (Baratron from MKS instruments). Following H2 exposure, the chamber was pumped back down to 9 × 10−7 Torr, and the hydrogenation cycle was repeated with the next sequential gas pressure, until reaching the 13.33 kPa limit. The relationship between the mass gained by the QC, Δm, due to the H2 adsorption of the purified MWCNTs and the shift of the resonance frequency of the QC, Δf m , can be expressed by Eq. (1), Sauerbrey equation [39, 40, 41]: (1) Δ f m = − 2 f 0 2 A ρ × μ Δ m where f o is the unloaded-QC resonant frequency, ρ is quartz density, μ is the bulk modulus of the AT-cut QC and A is the area covered by the mass. This equation indicates that a negative variation of the resonance frequency corresponds to a gain in mass. However, other factors besides the deposited or adsorbed mass on the QC can affect the resonance frequency of the crystal. In general, the total measured, QC resonance frequency change, ΔF, can be expressed as in Eq. (2): (2) Δ F = Δ f m + Δ f T + Δ f P + Δ f μ + Δ f R where Δ f P is a function of the gas pressure, Δ f T is a term dependent on the crystal temperature, Δ f μ is related with the density and viscosity of the gas, and Δ f R is associated with surface roughness [42]. The relevance of these different terms in the context of the present work was assessed as follows. First, the effect of temperature on the QC's resonance frequency was minimized by using a water-cooling system (see Figure 2) to maintain the crystal at a temperature of 20 °C and thus the Δ f T term was deemed as negligible. Second, in order to reduce the influence of the H2 gas pressure, density and viscosity ( Δ f P and Δ f μ terms), a bare QC was exposed to H2 in the experiment pressure range (0.39–13.33 kPa) and its resonance frequency change calculated for each exposure pressure. Third, the roughness term Δ f R was not considered in our calculations (more details below in the Discussion section). Finally, the frequency shifts associated to the adsorbed gas mass, Δ f m , was calculated by subtracting, for each exposure pressure, the blank QC's resonance frequency shifts from the total shift Δ F of the MWCNT-loaded crystals. Similar methods based on comparing a reference bare crystal to a sample-loaded one have been followed in the literature for measuring gas mass adsorption by various materials [43, 44, 45, 46]."
6,Results and analysis,
7,Characterization of purified MWCNTs,"3.1 Characterization of purified MWCNTs In order to investigate the degree of hydrogen storage of purified multi-walled carbon nanotubes (MWCNTs) and their performance on gas adsorption/desorption cycles, MWCNTs were synthesized by AACVD [15, 16] and then purified using thermal treatment and acid treatments, as is shown in Figure 1. After thermal purification process, the weight loss was calculated between initial mass and final mass, where the variation in mass is important because there is a relationship with amorphous carbon or a graphitic weak bond present in each sample. Consequently, a small weight loss was found, less than 1.5 % for samples: CNT11, CNT13, CNT14, and CNT15, respectively; instead, for CNT12 the weight loss was 7.91 %. The results are shown in Table 2 . During the purification procedure, X-ray diffraction (XRD) was used to study the impurities phases present in the samples. XRD results are shown in Figure 3 . In all samples, the peak assigned to graphitic structure was observed at approximately 2θ = 26°, which is associate with the graphitic plane (0 0 2) or the wall-to-wall distance in MWCNTs [16, 47]. Before and during the purification process, the XRD patterns exhibited the presence of the catalytic and support (w/T), as well as the appearance of new oxidized species due to thermal treatment (TT) and to the acid treatment (HF, HCl) (see Figure 3). Using the assigned value of 2θ for the diffraction plane (0 0 2), the associated interplanar distance (d002) was determined by the Bragg's law [48], which is expressed in Eq. (3): (3) n λ = 2 d h k l s i n θ where n is an integer associated to the order of the diffraction peak, λ is the wavelength of CuKα radiation (0.154 nm), and d h k l is the interplanar distance with ( h k l ) Miller index. The interplanar distance calculated with Eq. (3) is detailed in Table 1. All the samples presented chemical modification indicating an improved purification. For example, an oxidative phase (Fe2O3) appeared after thermal treatment. In the case of fluorination, it was possible to observe nickel fluoride and iron fluoride. The zeolite disappeared after the process of washing. These XRD results were supported by Raman measurements and TEM images. Finally, the purification process was highly efficient and easy to operate, reducing the presence of impurities. The N2 adsorption isotherms (at 77 K) was used to determine the surface characteristics, namely the specific surface area (SSA) and average pore size of the MWCNTs. The results are shown in Table 3 . Brunauer–Emmett–Teller (BET) surface analysis [49] of samples showed that the sample CNT15 had the highest SSA, being 10 times higher in comparison with the other samples. Additionally, all samples are mesoporous with sample CNT13 having the biggest average pore size, being followed by sample CNT15. Considering these two aspects of SSA and average pore size, it is possible to propose that the sample CNT15 will exhibit favorable behavior for H2 adsorption. Raman spectroscopy is a powerful technique for the characterization of the structure of CNTs and here it is performed to confirm the degree of crystallinity of the samples. Figure 4 shows the Raman spectra of the raw and purified MWCNTs at the 633 nm laser excitation wavelength. As shown in Figure 4a (raw MWCNTs), two distinct peaks were observed at about 1580 and 1327 cm−1 corresponding to the high-frequency E 2g first-order vibrational mode (G-band (I G )) and to the disorder (D-band (I D )) of the graphite structure. Whereas, for the purified carbon nanotubes of Figure 4b, the characteristic G- and D-bands were observed at around 1570 and 1345 cm−1. Hence the purified carbon nanotubes presented a shift of G-band and D-band frequency to higher and lower wavenumber with respect to raw carbon nanotubes. This shift may be attributed to an inter-tube van der Waals interaction [16]. However, when the number of walls increases the inter-tube spacing decreases. Besides, the samples present a lower intensity in the G-band that is comparable with intensity of the D-band, being typical in MWCNTs. On the other hand, the intensity ratio (I D /I G ) is indicative of the crystallinity of the carbon nanotubes [15, 16, 50, 51], where values closer to one indicate more defects contained in the graphene wall and the presence of a lower degree of crystallinity of the carbonaceous material [15, 52]. From the Raman spectra in Figure 4, Table 3, and I D /I G ratio, it is observed that the samples present a low degree of crystallinity, as well as defects contained in graphene walls of the nanotubes. As shown in Figure 4b, these characteristic vibrational modes in the Raman spectra are still present after acid treatments. Furthermore, it is observed that for purified carbon nanotubes, the ratio I D /I G decreases for CNT11, CNT14, and CNT15 and increases for CNT12 and CNT13 as compared to unpurified MWCNTs. Thus, defects are still present in the purified samples. These may adsorb hydrogen molecules more selectively in contrast to the ideal hexagonal structures of CNTs [8]. The Raman results are in good agreement with our XRD results and the morphologies observed in the TEM analysis, where all samples presented chemical and structural modification after purification stage. In addition, small loss mass and the absence of impurities content indicate the purity of CNTs. Figure 5 shows TEM and HRTEM images of purified MWCNTs. Figure 5(a)–(c) show images of straight carbon nanotube (CNT12). From Figure 5(c) can be seen that there is no catalyst present at the tip of the nanotube, and it is found to be broken. Using the interplanar distance ( d 002 ) from XRD, the number of nanotubes was estimated. Figure 5(b) shows that the CNT12 sample has ∼48 concentric carbon nanotubes. While Figures 5(d) and (e), the MWCNTs (CNT15) present a very different morphology due to that the sample grew under different synthesis conditions, using magnetite (at 90%) and zeolite-like support and under an Ar flow. Additionally, the CNT15 sample displayed ∼115 concentric carbon nanotubes. Also, there is no catalyst present in the carbon nanotubes, only with some defects seen in the graphite layers. Furthermore, the outer surface of the tube wall is free of amorphous carbon layer."
8,Adsorption kinetics and H2 storage capacity of purified MWCNTs,"3.2 Adsorption kinetics and H2 storage capacity of purified MWCNTs 3.2.1 Gas adsorption kinetics under hydrogenation cycles To study the H2 adsorption kinetics and storage capacities of the MWCNT samples, a quartz crystal microbalance (QCM) system was used, following the procedure described in the 2.4 section. Figure 6 shows four representative curves of the H2 exposure and adsorption process (acquired from sample CNT13), as determined by the changes of the QC resonance frequency in real-time. Three different stages are observed: (a) the resonance frequency of the QC while in vacuum of ∼1.19 × 10−7 kPa (base frequency), (b) a spike on the resonance frequency caused by the injection of H2 at around 60 s and an immediate drop in the resonance frequency, and (c) a region with a relatively stable resonance frequency (final frequency). The difference between the final and base resonance frequencies is substituted into Sauerbrey's equation (see Eq. (1)) for calculating the gas adsorption capacities, while considering the correction term described in 2.4 section. With respect to the adsorption kinetics, it is seen in Figure 6(a) that the resonance frequency shows a decreasing trend during the whole H2 exposure time (between the 60 and 480 s), without reaching a clear saturation condition. On the contrary, the curves shown in Figure 6(b) display a faster decrease in the resonance frequency after the gas injection, and then a small positive slope during the rest of the H2 exposure. Due to these differences in the adsorption behavior at different pressures, the adsorption kinetics were studied by estimating the time required by the samples to reach a 95 % of the total H2 adsorption (t95%) as obtained under a certain pressure during the 7 min that lasts the gas exposure. The obtained t95% values were plotted as a function of H2 pressure, as shown in Figure 7 , and error bars were estimated based on the time required to reach the different H2 pressures by means of the injection valve (Figure 2). This is because in general a higher pressure requires longer injection times; the longest injection time measured was selected for the error estimation to reduce the influence of possible variations in the manually driven gas injection process. From Figure 7, samples CNT11, CNT12, CNT13 and CNT15 present a similar trend in their t95% curves: higher H2 exposure pressures tend to increase the H2 adsorption speed, which means lower t95% time values. In general, for this set of samples, after 1.99 kPa of exposure pressure only slight differences in t95% are observed, where practically the H2 adsorption process occurs between 29 and 55 s depending on the type of sample, as established in Figure 7. In contrast, sample CNT14 (Figure 7(b)) presents a different behavior, starting with a decrease in t95% for exposure pressures between ∼ 0.39 and ∼2.66 kPa (first and fourth hydrogenation cycle, respectively), with an abrupt increase on t95% for the ∼3.07 kPa exposure pressure (fifth cycle). Finally, it shows a new decrease on the t95% value over the last four H2 exposures. In general, it was found that the adsorption kinetics accelerate with increasing the H2 pressure, up to 2.66 kPa. This assumption is based on the fast response exhibited by the bare QCs when exposed to different types of gases (H2, CO2, CO) and pressures (results not shown here). The bare QCs have response times that are one order of magnitude shorter than those loaded crystals. 3.2.2 Hydrogen storage capacity under increasing exposure pressures The H2 adsorption capacities of the purified MWCNT are shown in Figure 8 . For comparison purpose, previously reported H2 adsorption data for unpurified samples CNT11 to CNT14 [15,16] have been included. From Figure 8 and focusing on the purifies samples, only sample CNT15 displayed an H2 adsorption capacity above the 1.0 wt%, while the rest of samples did not cross this threshold. A maximum adsorption capacity of 3.4 wt% was achieved by sample CNT15 at an H2 pressure of 5.73 kPa. The maximum adsorption capacities achieved by each sample are summarized in Table 4 , indicating also the corresponding H2 exposure pressure at which each capacity was reached. Interestingly, it was found that purification decreased the H2 adsorption on samples CNT11 to CNT14, contrary to what was observed in sample CNT15. This observation will be commented in the discussion section. Finally, to test the stability of the measured H2 capacity of samples CNT15, a repetition test was carried out on over a year after the first measurements. The obtained results are presented in Figure 9 , where the dotted line marks the maximum H2 adsorption capacity of the other CNT samples beside CNT15. As shown in this figure, sample CNT15 reached a peak adsorption capacity of around 3.3 wt% but exhibited a slight decrease in its H2 adsorption capacity with increasing pressures. However, the measured H2 adsorption capacity of CNT15 remained higher than of the others CNT samples. 3.2.3 Performance on reversibility of H2 loading/unloading process Another relevant aspect for hydrogen storage by low pressure sorption is the stability of the sorbent during cycles of H2 loading and unloading. In this work, the stability of the purified MWCNTs was evaluated by comparing the measured base resonance frequency of the loaded QCs for each specific hydrogenation step, with the initial value obtained before the first H2 exposure. For example, a stable base frequency is an indicator of a good capacity to release the adsorbed H2. The results obtained from the base resonance frequency comparison are summarized in Figure 10 , where Δ f n = f B n − f B 1 , with f B n and f B 1 corresponding to the base resonance frequency of the nth and first hydrogenation steps, respectively. Here it is observed that three samples (CNT11, CNT13 and CNT15) exhibited a better stability across the successive hydrogenation steps, with variations in the base resonance frequency of less than ±2 Hz. Among the group of the more stable samples, CNT15 stands out as the one with the flatter Δ f B curve. On the other hand, the remaining two samples, CNT12 and CNT14, exhibited important variations on their base resonance frequency between the different hydrogenation steps."
9,Discussion,
