,sections,Text
0,Introduction,"Diminishing worldwide fossil resources and increasingly serious environmental issues, such as airborne pollution and climate change, urge people to explore and utilize sustainable alternatives. Biomass is a unique carbon-containing renewable global resource, so the efficient catalytic conversion of this natural material to platform chemicals and bio-fuels is a promising approach to realize a carbon cycle [1,2]. Various bio-chemicals, for example, 5-hydroxymethylfurfural, furfural, lactic acid, etc., have been obtained from lignocellulosic biomass via a number of procedures [3]. As a versatile bio-chemical (Scheme S1), γ-valerolactone (GVL) can be directly used as a high quality fuel additive due to its ΔHc,liq value of −2.65MJmol−1 (-1.37 and −3.37MJmol−1 for ethanol and methyl tert-butyl ether respectively) [4], is an ideal solvent for organic synthesis and biomass pre-treatment [5,6]. At the same time, it is an eco-friendly starting material for the preparation of a series of important fine chemicals (e.g., 1, 4-pentanediol, pentanoic acid, 2-methyl tetrahydrofuran, etc.) [7]. Generally, GVL can be obtained directly from the depolymerization of renewable biomass via various domino reaction pathways. For instance, glucose can be generated by the hydrolysis of cellulose, which is then isomerized to fructose, 5-hydroxymethylfurfural is obtained by dehydration of fructose and converted to levulinic acid (LA) or its ester via rehydration [8,9]. GVL is finally produced by lactonization of alkyl 4-hydroxypentanoate, which is obtained through hydrogenation of LA or its ester [10]. Usually hydrogenation is the crucial step in all the above processes, due to the need of special catalysts to meet the requirements of different hydrogen sources. Therefore, numerous efforts have been made to develop novel and efficient catalytic hydrogenation systems for this reaction [10]. There are two types of hydrogenation technology for GVL formation, direct and transfer hydrogenation. The former is usually conducted over a series of noble metal catalysts (such as Ru, Au-Pd and Pd) in the presence of molecular hydrogen (>30bar) [11,12], but this is obviously limited by the high cost of the catalyst, excessive hydrogenation of substrate, high pressure hydrogen, etc. In contrast, transfer hydrogenation using formic acid or alcohols as hydrogen donors is more attractive and safe due to the absence of molecular hydrogen [13,14]. Noble metal catalysts (such as Au, Pt, Pd and Ru) are often utilized as they have good catalytic activity [15,16]. However, the high cost of these metals makes this strategy an unattractive proposition. As such, a series of non-noble metal catalysts (such as Raney Ni, Fe3(CO)12, CuO and Zr-based materials) have been developed [17–20]. Among which, Raney Ni and CuO based on metal hydride and in-situ H2 formation routes respectively. But, they are restricted partly by the stability of the catalyst, for example, Raney Ni is very sensitive to air and CuO is readily reduced to Cu2O or metallic Cu. Compared to these catalytic systems, Zr-containing materials based on Meerwein-Ponndorf-Verlry (MPV) reduction have attracted significant attention due to their high chemical stability and outstanding catalytic activities. For example, ZrO2 and Zr(OH)4 were used previously as solid bases to convert levulinate esters to GVL [20,21]. Zr-Beta, a typical Lewis acid catalyst, was also employed, its activity is mainly influenced by the hydrophobicity of the catalyst and the addition of strong Brønsted acid sites [22,23]. Recently, Zr-HBA and Zr-Phy were utilized for the conversion of levulinate esters to GVL in isopropanol, where excellent GVL yield could be obtained by modification of the acid and base sites of the catalyst [24,25]. Similarly, ZrOCl2·8H2O, Zr-CA, Zr-MOF, Ni-Zr and Al-Zr mixed oxides had been applied in this reaction [26–30]. However, the synergistic effect of both acidic sites and their catalytic mechanism for GVL production needs to be further investigated. It has been previously demonstrated that Lewis acid sites are responsible for converting LA and its esters to alkyl 4-hydroxypentanoate [23,31], which is then converted to GVL in the presence of Brønsted acid sites [32,33], but most current studies ignore the synergistic effect between the two different acid sites. Zirconium phosphate, another important and environmentally benign material, has found application in the biomass refinery and features both adjustable Brønsted and Lewis acid sites [34–40]. To the best of our knowledge, little information regarding its performance for transfer hydrogenation of carbonyl compounds has been studied. In this report, the production of GVL by transfer hydrogenation of LA and its esters is investigated using zirconium phosphate as the catalyst and isopropanol as the hydrogen donor. The influence of varying the ratio between Lewis and Brønsted acid sites and their catalytic mechanism for GVL production were discussed by examination of the relationships between catalyst composition, physiochemical properties and catalytic activity. In addition, the effect of reaction parameters and catalyst deactivation were discussed, and a plausible reaction pathway was proposed."
1,Experimental,
2,Materials,"2.1 Materials Levulinic acid (99%), isopropanol (99%), methyl levulinate (97%) and γ-valerolactone (98%) were purchased from J&K Scientific Ltd (Beijing, China). Ethyl levulinate (98%), butyl levulinate (98%) and naphthalene (98%) were purchased from TCI (Shanghai, China). Other reagents were purchased from Guanghua Chemical Factory Co. Ltd (Guangdong, China). All reagents were of analytical grade and used without further purification. Propyl levulinate and isopropyl levulinate were synthesized by esterfication of LA with the corresponding alcohol catalyzed with concentrated HCl solution and purified through distillation. Gas chromatography-flame ionization detection (GC-FID) analysis showed that their purities were greater than 99%."
3,Catalyst preparation,"2.2 Catalyst preparation The zirconium phosphate catalysts (ZrPO-X, where X stands for the theoretical molar ratio of phosphorus to zirconium, namely P/Zr) were prepared according to the reported literature [34]. In a typical ZrPO-1.00 preparation, a solution of NH4H2PO4 (1.0molL−1, 70mL) was added rapidly to a solution of ZrOCl2∙8H2O (0.5molL−1, 140mL) under vigorous stirring at room temperature. The obtained white precipitate was filtered, washed with deionized water (200mL×3), dried at 373K for 24h, ground to a powder and calcined at 673K for 4.0h to obtain the ZrPO-1.00 sample. Other catalysts were prepared following the same procedure with varying NH4H2PO4 concentrations."
4,Catalyst characterization,"2.3 Catalyst characterization N2 adsorption-desorption isotherms were collected on a Micromeritics ASAP 2020 micropore size analyzer at 77K. Samples were degassed at 473K for 12h under vacuum prior to measurement. The surface area (SBET) was calculated from the linear portion of the plot according to the Brunauer–Emmett–Teller (BET) method. The pore size distribution was calculated using the adsorption branch of the nitrogen adsorption-desorption isotherm by the Barrett–Joyner–Halenda (BJH) method. The single-point pore volume (Vpore) was calculated from the adsorption isotherm at a relative pressure of 0.99. Average pore size (Dmean) was calculated from the adsorption average pore diameter (4V/A by BET). H2O vapor adsorption isotherms were measured on a 3H-2000PW apparatus at 298K. Samples were degassed at 473K for 12h under vacuum prior to measurement. X 0.15, a good metric to evaluate surface hydrophobicity, was calculated by the ratio between volumetric H2O uptake to that of nitrogen at P/Po=0.15 [41–43]. X-ray diffraction (XRD) patterns of the samples were recorded on a Rigaku D/MAX-3A Auto X-ray diffractometer with Cu Kα radiation (λ=0.15418nm) operated at 40kV and 40mA over a 2θ range of 10–80° with a 0.05° step size and a counting time of 1s per point. X-ray photoelectron spectroscopy (XPS) experiments were performed on a Thermo ESCALAB 250Xi with a hemispherical detector operating at constant pass energy (100.0eV) and an X-ray source at 150W and Al Kα radiation (1486.6eV). The carbon content of the spent catalyst was determined on a Vario EL III elemental analyzer, samples were dried at 373K for 12h under vacuum prior to analysis. Thermal analysis was performed on a NETZSCH STA 449C. Before analysis, all samples were dried at 333K for 12h under vacuum, then, approximately 4mg of sample was heated from 308 to 1073K at a rate of 10Kmin−1 with an air flow rate of 40mLmin−1. The contents of P and Zr in the bulk samples were determined by inductively coupled plasma atomic emission spectroscopy (ICP-AES) on a Prodigy High Dispersion ICP apparatus (Prodigy, Leeman Teledyne). Prior to measurement, the sample was dried at 333K for 12h under vacuum, then, 60mg of sample was dissolved in concentrated hydrofluoric acid (40wt% in water). The resulting solution was diluted with distilled water until the concentration of the measured ion was in the range of 1–9mgL−1. Sample acidity was studied with temperature programmed desorption of NH3 (NH3-TPD) using a Micromeritics AutoChem II 2920 chemisorption analyzer coupled with a thermal conductivity detector. Approximately 100mg of sample was degassed at 673K for 1.0h and cooled to 373K under 20mLmin−1 He. NH3 was adsorbed for 0.5h, after which He (20mLmin−1) was introduced to purge the system and remove physically adsorbed NH3 for 2.0h. The resulting sample was heated to 1073K at a rate of 10Kmin−1 in a He flow of 20mLmin−1. Fourier transform infrared (FT-IR) spectra were recorded between 400 to 4000cm−1 on a Bruker VERTEX 33 spectrometer using KBr pellets. Before the test, the sample was dried at 333K for 12h under vacuum. The Brønsted and Lewis acid sites of the sample were determined by FT-IR spectra with pyridine as the probe molecule (Py-FTIR) using a Bruker Tensor 27 spectrometer at 4cm−1 resolution. Prior to analysis, approximately 25mg of sample was pressed into a 13mm self-supported wafer and activated in the IR cell at 673K for 4.0h at 10−3 Pa. Following which, it was cooled to room temperature, the sample was exposed to pyridine vapor under vacuum for 0.5h followed by evacuation of excess pyridine for 0.5h. Then, the cell was heated to 423K at a rate of 10Kmin−1 and kept at this temperature for 1.0h to remove physisorbed pyridine. The concentration of the Brønsted and Lewis acid sites was calculated via Eqs. (1) and (2) respectively [44]. (1) C B ( μ m o l g − 1 ) = 1.88 × I A B × R 2 W (2) C L ( μ m o l g − 1 ) = 1.42 × I A L × R 2 W where CB and CL stand for the concentration of Brønsted and Lewis acid sites, respectively, IAB and IAL stand for the integrated absorbance peak at 1540cm−1 for Brønsted acid sites and peak at 1450cm−1 for Lewis acid sites, respectively, R stands for the radius of the self-supported disk and W stands for the weight of the sample."
5,Catalytic activity test,"2.4 Catalytic activity test Batch reactions were carried out in a Teflon-lined stainless steel autoclave (30mL) with an external temperature controller. In a typical procedure, a mixture of butyl levulinate (BL, 2.0mmol), catalyst (100mg) and isopropanol (10mL) were added to the Teflon liner. The reactor was sealed, purged with N2 three times and pressurized to 1.0MPa with N2. Subsequently, the autoclave was placed into a preheated oil-bath at the desired temperature and stirred at 800rpm. When the designated time elapsed, the autoclave was cooled to ambient temperature with flowing water. After centrifugation (10000rpm, 10min) and filtration, the isolated solid catalyst was thoroughly washed using isopropanol (3mL×3) and dried at 333K under vacuum for 4.0h to test catalyst recyclability. The obtained solutions (including reaction and washing solutions) were mixed and diluted to 25mL with isopropanol for qualitative and quantitative analysis. The regenerated catalyst was obtained by the calcination of the spent catalyst at 773K for 4.0h under air. The catalyst leaching test was conducted under optimized conditions except for the reaction time. After the reaction time of 1.5h, the autoclave was immediately cooled to room temperature using flowing water, then, the solid catalyst was removed, and the liquid phase was reheated to the desired temperature for a designated time."
6,Product analysis,"2.5 Product analysis Qualitative product analysis was undertaken with gas chromatography-mass spectrometry (GC–MS, Agilent 7890B/5977A) based on an Agilent MS library. A HP-5 MS capillary column (30m×250μm×0.25μm) was used for product separation. The initial oven temperature was 323K with a hold time of 1.0min, then heated at a rate of 20Kmin−1 to 523K where it was held for 1.0min prior to cooling. Quantitative product analysis was performed on an Agilent GC-7890B gas chromatograph equipped with a flame ionization detector (FID) using the same capillary column and temperature program as those employed in GC–MS analysis with naphthalene as the internal standard. The BL conversion, GVL yield and selectivity were calculated according to Eqs. (3)–(5) respectively. (3) C B L ( m o l % ) = ( 1 − M F M I ) × 100 % (4) Y GVL ( mol % ) = M G M I × 100 % (5) S GVL ( mol % ) = Y GVL C BL × 100 % where CBL, YGVL, SGVL, MF, MI and MG stand for the BL conversion, GVL yield, GVL selectivity, the final BL molar amount, the initial BL molar amount and the final GVL molar amount, respectively."
7,Result and discuss,
8,Catalyst characterization,"3.1 Catalyst characterization FT-IR is used for functional group characterization of all samples (Fig. 1 ). Peaks at 3450 and 1630cm−1 are assigned to the stretching vibration of the OH group on the catalyst surface and physically adsorbed water [45]. The band at 1069cm−1 is attributed to the stretching vibration of the POZr network [46]. The peak at 754cm−1 is ascribed to the deforming vibration of the POP group [47], meanwhile, relative peak intensity of this group is observed to increase with P/Zr, indicating an increase in the amount of polyphosphate. The bands at 2350 and 528cm−1 are assigned to the stretching and deforming vibrations of the (P)OH group [48], respectively. As presented in Fig. 1, the aforementioned bands can be clearly observed in all samples, suggesting that as-synthesized catalysts are a mixture of phosphate, polyphosphate and hydrophosphates. XRD of the resulting catalysts indicate that they are amorphous in nature with no obvious diffraction lines relating to any crystalline zirconium phosphate phases (Fig. S1) [49,50]. The total acid sites of the catalysts were studied by NH3-TPD. Fig. 2 shows that all samples exhibit broad profiles in the range of 373–1073K, indicating the coexistence of weak, moderate and strong acid sites (c.a. 447–454K, 511–546K and 671–744K respectively) according to peak fitting deconvolution (Fig. S2). It shows clearly that the strength and sum of acid sites, by and large, increase with P/Zr. However, the strength of strong acid sites enhances significantly when P/Zr increases from 1.25 to 2.00, as indicated by the variation in maximized desorption temperatures from 672 to 744K. This phenomenon can be attributed to increasing polyphosphate content, which can withdraw electrons from the residual phosphate groups on the surface [34]. The amount of different acid site strengths and total acid sites increase with P/Zr within the range 0.50–1.75, which can be attributed to the increase of surface area and phosphorus content [36,51]. However, further increasing P/Zr reduces the number of acid sites, this may be rationalized by the increase in polyphosphate content of ZrPO-2.00, which is consistent with the evident change in the P-O-P groups observed via FT-IR (Fig. 1 and Table 1 ). To generate a concise understanding of the change in acidic species, the individual concentrations of Brønsted and Lewis acid sites on ZrPO-X samples are further quantified according to Py-FTIR (Fig. 3 ). The bands at 1450 and 1610cm−1 are attributed to pyridine adsorbed on Lewis acid sites, which include ZrOP and coordinatively unsaturated zirconium ions [36]. The vibrations at 1545 and 1640cm−1 are assigned to pyridine adsorbed on Brønsted acid sites of P(OH)n (n=1, 2) and the peak at 1490cm−1 is due to pyridine adsorbed on both Brønsted and Lewis acid sites [47]. As shown in Table 1, the Lewis acid concentrations of the catalysts possess a narrow range, from 153.5 to 187.8μmolg−1, meaning that approximately constant accessible Lewis acid sites exists in all samples despite the reduced content of zirconium with increasing P/Zr (confirmed by ICP-AES). Unlike Lewis acid sites, Brønsted acid site concentration sharply increases from 28.8 to 113.8μmolg−1 with P/Zr from 0.50 to 2.00, which can be attributed to the increase of phosphorus content, correspondingly, the molar ratio of Lewis to Brønsted acid concentration (L/B value) decreases markedly from 5.33 to 1.53. Therefore, we can conclude that the P/Zr ratio has a significant effect on Brønsted acid sites, while its influence on Lewis acid sites is negligible, i.e. the total acid concentration and L/B value can be readily tuned via the application of catalyst component modification. The textural properties of various catalysts were characterized using N2 physisorption. Results show that the surface area of the ZrPO-X catalyst increases with the P/Zr ratio between 0.50 and 1.50, little change is observed at 1.75 and a slight increase is found at 2.00 (Table 1). Compared with the surface area, the changes in pore volume and average pore diameter are different. They increase sharply when P/Zr increases from 0.50 to 1.25, and then both slightly decline with larger P/Zr values (Table S1). N2 adsorption-desorption isotherms (Fig. S3) demonstrate that all catalysts exhibit typical type IV isotherms with H3-type hysteresis loops and a broad distribution of pore sizes. These indicate that the ZrPO-X materials have a layered structure, which is further confirmed by SEM images (Fig. S4). It has been reported that lower X 0.15 value indicates a more hydrophobic catalyst surface [41–43], the results listed in Table 1 clearly show that as the P/Zr ratio increases so does the X 0.15 value, corresponding to an improvement in the hydrophilic character of the catalysts surface. All samples possess similar XPS profiles (Fig. S6), peak-fitting deconvolution shows that all ZrPO-X materials exhibit significant increases in their Zr 3d and O 1s binding energies in comparison to that of ZrO2 (Fig. 4 , Table S2). This can be explained by the decrease of electron density of zirconium caused by the introduction of phosphorus [24] and the increase of surface hydroxyl groups [33] respectively. Zr 3d5/2 and Zr 3d3/2 binding energies increase from 182.0 and 184.4eV (ZrO2) to 183.3 and 185.7eV (ZrPO-1.00) respectively (Fig. 4b). Zr 3d and P 2p binding energies are found to increase with phosphorus content (Table S2). The former may be attributed to the increase in phosphorous content, which is known to effectively adjust the acidity of the zirconium Lewis acid sites [25,52,53], while the latter is associated with the formation of surface hydroxyl groups [34]. Similarly, the O 1s binding energies of the zirconium phosphate catalysts, in general, exhibit an increase trend with P/Zr, indicating the apparent change in the nature of oxygen. However, this general trend is not replicated for the deconvoluted components of O 1s signal (Table S2), which can be attributed to the diversity of oxygen-containing structures. For instance, O 1s of ZrPO-1.00 can be deconvoluted into two peaks situated at binding energies of 531.7 and 533.5eV (Fig. 4d), which correspond to POZr (in coexistence with contributions from PO, ZrOH) [21] and POH [54,55] respectively. XPS data listed in Table S2 indicates that surface P/Zr is similar to that of the bulk when it is in the range 0.50–1.25. However, this ratio is significantly lower than that of the bulk when more phosphorus is introduced. This suggests that polyphosphate is more likely to exist in the bulk phase, which results in a sharp increase in strong and total acid sites as discussed previously (Figs. 2, 3 and Table 1)."
9,Catalytic activity evalution,"3.2 Catalytic activity evalution 3.2.1 Catalyst screening Catalytic performance of the prepared catalysts is investigated and the results are shown in Table 2 . The degree of BL conversion is negligible in the absence of catalyst, indicating that BL is highly stable under non-catalyzed reaction conditions (Table 2, entry 1). However, in the presence of a ZrPO-X catalyst, the BL conversion and GVL yield increase substantially (Table 2, entries 2–8). 98.1% BL conversion and 95.7% GVL yield are obtained with ZrPO-1.00, both of which are similar to those of traditional Zr-containing materials, for example, ZrO2 and Zr(OH)4 (Table 2, entries 4, 11–12). Table 2 demonstrates that GVL is the dominant product as its selectivity is higher than 53.8% in each test, implying that efficient transfer hydrogenation of BL occurs over all ZrPO-X catalysts. Besides, trace amounts of isopropyl levulinate (i-PL) and its derivatives, isopropyl pent-2-enoate (i-PP2E), isopropyl pent-4-enoate (i-PP4E) and isopropyl 4-isopropoxypentanoate (i-P4(i-P)PA), are also detected (the chemical structures of these compounds can be found in Table S3), suggesting the existence of intensive competition between transfer hydrogenation and trans-esterification during BL conversion. It has been reported that Lewis acid sites are responsible for transfer hydrogenation of BL to butyl 2-hydroxypentanoate [22,30], which is further converted to GVL in the presence of Brønsted acid sites [32,33]. Therefore, a catalyst containing a suitable amount of both Lewis and Brønsted acid sites should favor BL transfer hydrogenation for this cascade process. For example, 98.1% BL conversion with 97.6% GVL selectivity are obtained when L/B is 4.70 (Table 2, entry 4). However, it is clear that excessive Brønsted acid sites lead to decreased BL conversion and GVL selectivity. For instance, when the L/B ratio decreases from 4.70 to 1.53, the BL conversion and GVL selectivity decrease from 98.1 and 97.6% to 32.5 and 53.8% respectively (Table 2, entries 4–8). This was further demonstrated upon addition of H3PO4 to the reaction mixture which exhibited decreased GVL selectivity (Table 2, entry 9). This observation is in agreement with previous work undertaken with Zr-Beta, where, addition of H2SO4 to the reaction mixture led to a significant decline in GVL yield [23]. The decreased trend of BL may be attributed to the decreased average pore size (Table S1) and the increased hydrophilicity of catalyst (Table 1). On the other hand, the lack of Brønsted acid sites results in inefficient BL transfer hydrogenation and a decline in potential GVL selectivity (the sum of GVL and i-PL). Simultaneously, by-products shift from i-PL to i-PP2E, i-PP4E and i-P4(i-P)PA, which indicates that limitation exists in the transformation of isopropyl 2-hydroxypentanoate to GVL (Table 2, entries 2–6). Hence, the introduction of phosphorus play a number of important roles: (a) increasing Lewis acid strengths which facilities the step of MPV reduction of LA and its esters, (b) supplying suitable amount of Brønsted acid sites which benefits for the cyclization of the alkyl 2-hydroxypentanoate, (c) altering the textural properties and hydrophilicity of catalyst. Thus, it is important to keep a balance between Lewis and Brønsted acid sites to obtain high yield and selectivity of GVL, which explains the highest catalytic activity of ZrPO-1.00. 3.2.2 Effect of catalyst dosage Fig. 5 demonstrates that catalyst dosage is critical for BL transfer hydrogenation, where more ZrPO-1.00 results in improved BL conversion and GVL yield. The conversion of BL and the yield of GVL sharply increase from 78.4 and 58.7% to 98.1 and 97.6% respectively when the ZrPO-1.00 dosage increases from 50 to 100mg. After which, changes in BL conversion and GVL yield are insignificant with a catalyst dosage of 125mg, which indicates 100mg of the catalyst would be the optimum amount under the reaction conditions. 3.2.3 Effects of reaction temperature and time Fig. 6 illustrates the effects of reaction temperature and time on BL transfer hydrogenation. BL conversion substantially increases from 26.5 to 78.2% with a complimentary increase in GVL yield from 17.8 to 63.9% when the temperature increases from 453 to 483K at 1.0h. In contrast to the optimized conditions, a GVL yield of 68.2% at a BL conversion of 78.2% is obtained at 453K after 5.0h, indicating the positive influence of temperature on BL conversion and GVL yield within the range explored. The major by-product i-PL exhibits a relatively minor increase with reaction time at 453K, suggesting that lower temperatures may not conducive towards the conversion of i-PL. At higher temperatures (463 and 473K) an initial increase is found in the yield, but, at longer time on stream a gradual decline is observed. Similarly, an obvious increase in GVL (Fig. 6a) and the sum of other minor products (i-PP2E, i-PP4E or i-P4(i-P)PA, Fig. 6b) is found, indicating a favorable reaction route for the conversion of i-PL. At 483K this effect is more pronounced at shorter time on stream, indicating that higher temperatures allow for more rapid conversion and a propensity towards increased initial formation of i-PL. However, this effect may simply be conversion based, specifically, when the achieved conversion increases beyond 90% the i-PL yield exhibits a decline, correlating with the formation of more GVL and additional products. The latter of which did not individually exhibit any correlation with time or temperature (Fig. S7). Regardless, it can be determined that increases in both time and temperature are beneficial for the formation of GVL. 3.2.4 Effects of various hydrogen donors Table 3 demonstrates that BL transfer hydrogenation is significantly influenced by the choice of the hydrogen-donating solvent. For example, little GVL is obtained when a primary alcohol (methanol or ethanol) is employed as the hydrogen donor, whereas levulinate ester, derived from BL trans-esterification, is found to be the dominant product (99.4% selectivity in methanol and 88.5% in ethanol, Table 3, entries 1 and 2 respectively). It is interesting to see that transfer hydrogenation performance is enhanced when a secondary alcohol is utilized, as indicated by the change in the product distribution. For example, 90.9% BL conversion with 90.5% GVL selectivity is achieved when 2-pentanol is used as the hydrogen donor, although trace amounts of 2-pentyl levulinate, 2-pentyl pent-2-enoate, 2-pentyl pent-4-enoate and 2-pentyl 2-pentyoxypentanoate are also generated (Table 3, Entry 5). According to van der Waal et al. [56], the reduction potential of the alcohol increases as follows: 2-pentanol<2-butanol<isopropanol<ethanol<methanol (listed in Table S4), this indicates that primary alcohols have higher reduction potentials than secondary alcohols. Namely, secondary alcohols have stronger hydrogen donating capability than primary alcohols, which helps to explain the variation in BL transfer hydrogenation performance in the presence of different solvents. As listed in Table S4, secondary alcohols show similar reduction potentials, however, it is of interest to note that the highest catalytic activity is obtained in isopropanol (Table 3, entry 3). This phenomenon may be explained by the steric effect of the solvent and the hydrophilicity of the catalyst. The former of which increases significantly with the elongation of the carbon chain, which results in reduced GVL production and modification of the product distribution. Previous studies demonstrate that the hydrophobicity of the catalyst has a positive influence on the transfer hydrogenation of the carbonyl group [23,56]. Here, the hydrophobicity of the alcohol is significantly enhanced with the elongation of the carbon chain. However, ZrPO-1.00 generally exhibits hydrophilic character due to the presence of P-OH groups. Therefore, suppression of the formed transition state between the catalyst and hydrogen donor is more pronounced in alcohols with longer carbon chains, which leads to reduced transfer hydrogenation activity even though lower reduction potential is displayed. 3.2.5 Effects of various substrates Transfer hydrogenation of levulinate esters and LA were further investigated at 443K up to 2.0h. As listed in Table 4 and presented in Fig. S8, the process efficiency exhibits significant differences according to the feedstock choice. Compared with levulinate esters, LA shows the best performance, 99.8% of LA conversion with 96.9% GVL yield can be obtained (Table 4, entry 1), this observation accords well with the work of Han et al.[25]. Table 4 shows that the hydrophobicity and steric hindrance of the levulinate ester have significant influences on GVL production. It is well known that hydrophobicity of the substrate becomes more obvious with the elongation of the carbon chain of the alkyl group. In this study, methyl levulinate with less hydrophobic character is found to be the most active feedstock, giving 99.4% ML conversion and 62.8% GVL yield, while for the more hydrophobic butyl levulinate (BL), merely 35.8% BL conversion and 18.8% GVL yield can be obtained at the same reaction conditions (Table 4, entries 2 and 6). It should be noted that i-PL shows poorer transfer hydrogenation performance than propyl levulinate due to steric hindrance (Table 4, entries 4–5). Besides, the ultimate selectivity of GVL is approximately 89.2% for i-PL as the substrate (Fig. S8), indicating that i-PL should maintain a moderate concentration in the conversion of LA and its ester to GVL. 3.2.6 Catalyst leaching and reusability Stability and reusability are crucial for an industrial catalyst, hence a leaching test under optimal conditions was undertaken. As displayed in Fig. 7 , upon removing the catalyst at 1.5h, the GVL yield remains at the same level, suggesting that no catalytically active phase is present. ICP-AES analysis shows that the concentrations of Zr4+ and P5+ in the filtrate are less than 1.0ppm, thus, it is considered that catalyst leaching is negligible for this system. Examination of the reusability of ZrPO-1.00 demonstrates that this catalyst still maintains a relatively satisfactory activity after ten cycles (85.2% BL conversion and 80.7% GVL yield, Fig. 8 ), which confirms that this catalyst has reasonable stability. However, there is a slight loss in catalytic activity after the tenth cycle as shown in Fig. 8, therefore, the fresh and used ZrPO-1.00 catalysts (after the first and tenth cycles) were comparatively characterized. Textural information obtained by N2 adsorption-desorption isotherms demonstrates that the catalyst recovered after the first cycle and ZrPO-1.00 have similar surface areas and pore volumes, with only a small decrease of the average pore diameter (Fig. S10 and Table S1). But, these parameters are observed to decrease markedly after the tenth cycle, further analysis using ICP-AES (Table 1) and FT-IR spectra (Fig. 1) show that no obvious difference in absorbance occurs after the first and tenth cycles. This implies that the main component and characteristic functional groups of ZrPO-1.00 remain largely unchanged after transfer hydrogenation. XPS spectra (Fig. S11) reveal that the binding energies of Zr 3d, P 2p and O 1s show no change after the first cycle, but they shift to lower values after the tenth cycle, indicating that the chemical environment of ZrPO-1.00 gradually changes with increased cycle number. Meanwhile, a minor increase in the intensity of O 1s at 532.4eV is found (Fig. S11), which may be assigned to the accumulation of active surface oxygen containing organic compounds. It is also observed that the color of the spent catalysts gradually change from white to pale yellow with increasing cycle number (Fig. S12). These observations were believed to be indicative of carbon deposition during the reaction, which was verified by elemental analysis, the carbon content was found to be 0.48wt% after the first cycle and 5.78wt% after the tenth cycle. This is also verified by TG/DTG analysis (Fig. 9 ). The curve of the fresh ZrPO-1.00 catalyst shows a continuous weight loss from 308 to 1073K, this weight loss can be attributed to the volatilization of absorbed water (4.3wt%, less than 473K) and dehydroxylation of hydrophosphates in conjunction with the formation of pyrophosphates (3.1wt%, above 473K) [57]. But, the spent ZrPO-1.00 catalysts show different weight loss behaviors, where three weight loss regions are observed. The weight loss at temperature lower than 473K can be attributed to the vaporization of physisorbed water and low boiling point reagents, while the weight loss above 473K can be assigned to the vaporization/decomposition of chemisorbed reagents and/or high boiling point organic compounds on the catalysts surface. It is clear that the first weight loss remains constant after the first cycle and decreases to 2.8wt% after the tenth cycle, indicating part of the moisture is replaced by absorbed organic chemicals, which vaporize and decompose at higher temperature. Fig. 9 demonstrates that the total weight loss is approximately 7.4wt% for the fresh catalyst up to 1073K, but this value increases to 12.9 and 20.0wt% for the spent catalysts after the first and tenth run, respectively. It was found that the catalyst after the tenth run could be effectively regenerated after calcination, exhibiting 97.2% BL conversion and 94.8% GVL yield (Fig. 8). As discussed above, this transfer hydrogenation process is promoted efficiently with zirconium phosphate possessing appropriate acid sites. Hence, the total acid amount and the L/B value fresh, spent and regenerated catalysts were compared (Table 1, entries 3 and 8–10). Results show that the changes of these values are negligible for the spent catalyst after the first run, whereas, both total acid site concentration and L/B ratio decrease from 1890μmolg−1/4.70 to 1743μmolg−1/4.63 for the fresh catalyst and the one after tenth cycle respectively, which can be completely recovered after calcination. In view of the results achieved from the TG-DTG and elemental analysis, this indicates clearly the Lewis acid sites are partly poisoned in preference to the Brønsted acid sites. Therefore, based on these results, it is suggested that organic species can accumulate on the Lewis acid sites gradually, this enrichment leads to a decline of the surface area, altered pore structure and a reduction in the L/B ratio, which are responsible for reduced catalytic activity during consecutive runs."
