,sections,Text
0,Introduction,"Atomically dispersed heterogeneous metal catalysts, including supported molecular catalysts [1,2] and single-atom catalysts (SACs) [3–5], are desired in catalysis. SACs have attracted extensive research interest since the pioneering reports by Lee and co-workers in 2007 [6] and by Liu, Li, Zhang, and co-workers in 2011 [4], which not only maximized the utilization of metal, but also resulted in unique catalysis as size of the active sites was down to atomic scale [7]. MeNC catalysts are a class of SACs in which transition-metal atoms (typically Fe, Co, and Ni) are stabilized in a carbon lattice by surrounding nitrogen atoms. They were first derived from metallomacrocyclic complexes and studied as electrocatalysts [8–10]. So far, various approaches have been proposed to synthesize high- performance MeNC electrocatalysts [11–13]. Beller and co-workers synthesized FeNC and CoNC catalysts by the pyrolysis of metal acetates and nitrogenous ligands with carbon black as support and pioneered their applications in organic synthesis [14–21]. In the early contributions, the roles of MeNC and metal/metal oxide have not been well distinguished, which puzzled the understanding of catalysis over MeNC SACs. By applying a post-acid-washing strategy, Zhang et al. [22] and our group [23] identified CoNC, but not cobalt particles, as the active sites for oxidative CC coupling and oxidative esterification of alcohols, respectively. To date, several configurations of MeNC active sites for organic synthesis have been discriminated by integrating advanced characterizations and theoretical calculations, such as FeN4 for H2O2 oxidation of benzene [24], CoN4 C8 for hydrogenation of nitroarenes [25], and distorted (NiN4)‧‧‧N for hydrogenation of cellulose [26]. Upon these SACs, very high activity and durability under harsh conditions have been observed. The aerobic oxidation of alcohols to corresponding aldehydes or ketones is important for the manufacture of drugs, fine chemicals, and fragrances. We have demonstrated that CoNC was the active site for the aerobic oxidation of alcohols to esters in methanol [18,23]. Davis and co-workers [27] have investigated the aerobic oxidation of benzyl alcohol (BA) on MeNC (Me = Cr, Fe, Co, Ni, Cu) SACs in the aqueous phase and found that the activity of CoNC approached that of Pt/C [28]. Despite these promising results, it is still vague how MeNC SACs are involved in the activation of oxygen and the formation of products. It is widely accepted that the aerobic oxidation of alcohols undergoes a stepwise mechanism on noble metal catalysts: namely the insertion of metal within the OH bond, β-hydride elimination (usually rate-determining), and the regeneration of active sites by oxygen [29,30]. In this mechanism, metal particles can concurrently activate oxygen and alcohols [31,32]. In the case of nonprecious transition metal oxide catalysts, the Mars–van Krevelen (M−vK) mechanism is usually cited to elucidate the oxidation of alcohols, where an adjacent site allowing for the transfer of lattice oxygen is prerequisite [29]. For MeNC SACs, a fundamental issue is how to rationalize the multimolecular transformation for organic synthesis on a single metal atom, which is important for designing SACs and broadening their applications. It also should be noted that the elementary reactions may be complicated in the presence of solvent and other moieties in the liquid phase. Regardless of the common poisons, such as halogen anions [33], H2S [34], and SCN− [35], MeNC SACs are easily deactivated by products/intermediates, such as benzoic acid in the case of BA oxidation [28]. Chung et al. [9] found that bare FeN4 tends to bind with OH in water, which would hinder oxygen adsorption and activation on the bulk-hosted FeN4 sites during the oxygen reduction reaction (ORR). For the oxidation of BA over CoNC, Li et al. [36] reported much higher activity in dimethyl formamide than in water, acetonitrile, or toluene, implying the significant influence of the solvent on the SACs. Hitherto, knowledge of the molecular picture depicting the complicated interplay between reactants/solvents and the assembly composed of the metal and coordinated atoms from the support has still been lacking. Here, we present a facile synthesis of a highly active CoNC SAC on planar graphite sheets for the selective aerobic oxidation of BA to benzaldehyde (BDH), using glucose, NH4Cl, and Co(NO3)2·6H2O as feedstocks. The formation of SAC was ascertained by aberration-corrected transmission electronic microscopy and high-resolution electron energy loss spectroscopy (EELS). A systematic kinetics and density functional theory (DFT) study revealed that high activity would be achieved at a medium concentration of BA and oxygen pressure. Competitive adsorption of BA and oxygen was observed, emphasizing the significance of balanced adsorption and activation of two reactants on SACs."
1,Experimental and Methods,
2,Materials,"2.1 Materials Co(NO3)2·6H2O from Tanjin Kermel, glucose from Tanjin DAMAO, and NH4Cl from Guangzhou Chemical Reagent Factory were used without further purification. BA was from Tanjin Kermel and other substrates were from Energy Chemical. Co2O3, Co3O4, CoO, and cobalt(II) phthalocyanine (CoPC) were purchased from Aladdin. The synthesis of cobalt(II) tetraphenylporphyrin (Co/TPP) is described in the Supporting Information."
3,Preparation of CoNC SACs,"2.2 Preparation of CoNC SACs The CoNC catalysts were prepared as follows. First, 5 g of glucose, 10 g of NH4Cl, and 5 g of Co(NO3)2·6H2O were dissolved in 50 ml of water. Then the solution was stewed in an oven at 180 °C for 12 h to dehydrate glucose slowly [37]. After being cooled to room temperature, the mixture was collected and ground. The obtained powder, denoted as CoNC, was heated to 800 °C at a ramp rate of 4.5 °C min−1 and kept for 2 h in Ar. For comparison, NC was prepared in a similar way without Co(NO3)2·6H2O. Next, the CoNC was thoroughly washed with 6 M hydrochloric acid at room temperature for 6 h and then was filtered and washed with DI water several times. After being dried at 60 °C overnight, the obtained powder was denoted as CoNC-H. Then the CoNC-H was annealed at 500–900 °C for 2 h under Ar. The resulting sample was denoted as CoNC-H-T, where T represents the annealing temperature. Next, the CoNC-H-T was treated by pickling again, denoted as CoNC-H-T-H. If it was annealed again, the sample was denoted as CoNC-[H-T]2. The synthesis offers a high yield of carbon, up to 65%. Typically, 1.3 g CoNC-H-800 can be obtained in one synthesis, allowing facile mass production."
4,Catalyst characterization,"2.3 Catalyst characterization Brunauer–Emmett–Teller (BET) specific surface areas (S BET) were measured by N2 adsorption at 77 K in an ASAP 2010 analyzer. X-ray diffraction (XRD) patterns were recorded on a Bruker D8 ADVANCE diffractometer equipped with a rotating anode using Cu Kα radiation (40 kV, 40 mA). X-ray photoelectron spectroscopy (XPS) was performed in a Kratos Axis ultra (DLD) spectrometer equipped with an AlKα X-ray source. The binding energies were referenced to the C1s peak at 284.6 eV. Spectrum decomposition was performed using the XPS PEAK 41 program with Lorentzian–Gaussian (L/G = 20%) functions after subtraction of a Shirley background. High-resolution transmission electron microscopy (HRTEM) images and electron energy loss spectroscopy (EELS) spectra were recorded using a FEI Tecnai G2 F20 microscope. Spherical-aberration-corrected scanning transmission electron microscopy (AC-STEM) images were recorded using a FEI Titan Cubed Themis G2 300 microscope. Elemental analysis was conducted using a Vario EL III (Elementar, Germany). The content of Co was measured using atomic absorption spectroscopy (Hitachi Z-5000)."
5,Catalytic test,"2.4 Catalytic test The oxidation of benzyl alcohol was carried out in a PXF-6 parallel reactor (Xi’an Taikang Co.) consisting of six 15-ml parallel tubes with condensers. Typically, 2 mmol of BA, 10 ml of n-heptane, and 50 mg of catalyst were added into the reactor. After being purged with O2, the suspension was heated to 90 °C. Then O2 (1.1 atm) was fed into the reactor with stirring at 1500 rpm (defining t = 0) to initiate the reaction. After a certain reaction time, liquid products mixed with catalysts were transferred from the reactor and then catalysts were filtered. The products were analyzed by gas chromatography to calculate the conversion and selectivity. The reaction was also carried out in a 50-ml stainless steel autoclave lined with Teflon with stirring at 1000 rpm to study the kinetics. To study the solvent poisoning effect, the catalyst was added into 6-M HCl, NaCl, and KCl and 3-M H2SO4 aqueous solutions and different organic solvents with stirring for 6 h. Then it was dried overnight at 100 °C in Ar. For the recyclability test, the catalyst was filtered and washed with ethanol several times after reaction and dried at 60 °C overnight. Prior to the next reaction, the catalyst was regenerated for 3 h in 50% H2 at 250 °C."
6,DFT calculations,"2.5 DFT calculations All geometry calculations were carried out with the Gaussian 09 program [38] in liquid media. The self-consistent reaction field (SCRF) method based on the universal solvation model SMD [39] was adopted to evaluate the effect of n-octane instead of n-heptane, the solvent in the experiment, because n-heptane was not found on Gaussian's list. Considering the close physicochemical properties and dielectric constant of n-octane (ε = 1.94) to those of n-heptane (ε = 1.92), it is suitable to select n-octane as solvent for the calculation, rather than simply changing the ε value, which will not define a new solvent properly. For the catalytic reaction, the dispersion-corrected density functional DFT-D3(BJ) method [40,41], B3LYP-D3(BJ), with the 6-31+G(d, p) standard basis set for C, H, O, and N atoms and Lanl2tz basis set and the corresponding effective core potential (ECP) for the Co atom, were adopted to simulate the reaction mechanism. The natural charges and dominant occupancies of natural bond orbitals were analyzed using natural bond orbital (NBO) analysis [42,43]. Unless otherwise mentioned, the Gibbs free energy of formation (ΔG) is relative to the initial reactants obtained at B3LYP-D3(BJ)/6-31+G(d, p)(SMD, n-octane), Lanl2tz level by frequency analyses in n-octane solution at experimental temperature (363 K)."
7,Results and discussion,
8,Synthesis of CoNC single-atom catalysts,"3.1 Synthesis of CoNC single-atom catalysts As a widely accepted scenario for the construction of MeNC sites, well-defined coordination between metal ions and nitrogenous ligands is desired to generate the MeN x assembly, as typically represented by 1,10-phenanthroline in the pyrolysis method [25] and nitrogen-containing linkers in MOFs [12,44]. In this work, a facile method was adopted to prepare CoNC SACs without employing expensive organic ligands. We attempted to fabricate CoNC starting from glucose as carbon source and the inorganic salts ammonium chloride as nitrogen source and cobalt nitrate as cobalt source. The slow dehydration of glucose at 180 °C allows good dispersion of cobalt and ammonium ions. Subsequently, carbonization at 800 °C resulted in the formation of a mixture of cobalt oxides and CoNC assemblies. After the removal of CoO x particles via thorough acid washing, graphite sheets doped with cobalt and nitrogen (CoNC-H) was obtained. As shown in Fig. S1 in the Supporting Information, uniform cobalt particles with a diameter of about 20 nm on porous carbon materials are observed after carbonization. Acid washing removed most of the cobalt particles to leave planar carbon flakes. The HRTEM images indicated the absence of particles, while the coexistence of N and subnanometer Co was demonstrated by the corresponding energy filtration TEM images. The removal of Co/CoO x particles was also supported by the XRD analysis (Fig. S2). To exclude the potential effect of metastable Co species and surface contaminants, CoNC-H was subjected to annealing at 800 °C and washing with HCl again. As shown in Figs. S2 and S3, the annealing caused the XRD reflection of Co nanocrystals at 44.2°, indicating the reaggregation of metastable subnanometer Co atoms, which could be further removed by HCl washing. By this treatment, the effect of unstable Co sites could be minimized (Fig. S4). Fig. 1 shows HRTEM and AC-STEM images of the CoNC-H-800 catalyst. Thin graphite flakes with wrinkles were generated by this simple method, as shown in Fig. 1a. The AC-TEM image (Fig. 1b) clearly shows the decoration of Co single atoms on the flat carbon flakes, demonstrating the formation of SACs. The N dopants were revealed by the EDS elemental mapping (Fig. 1c and d). The coexistence of Co and N on the flat carbon substrate suggested the coordination of Co and N atoms in this SAC. EELS was employed to reveal the chemical nature of the CoN coordination. As depicted in Fig. 1e, a broad π* peak at ∼401 eV in the N K-edge is indicative of sp 2 bonding of N with carbon atoms [45]. The broad peak at ∼408 eV corresponds to the σ* contribution, which is a signature of nitrogen-containing pentagonal defects, that is, pyrrolic nitrogen [46]. The chemical environment of Co, that is, the valence state, can be revealed by EELS by the intensity ratio or distance of L 2 and L 3 lines through a calibration method (see the Supporting Information for the calculation) [47,48]. The dependence of the valence state of cobalt oxides, using Co2O3, Co3O4, and CoO as standard samples, on the L 3/L 2 intensity ratio was first measured (Fig. S5). As shown in Fig. 1f, the good linearity validates the L 3/L 2 intensity ratio as a descriptor of the chemical nature of cobalt compounds. The ratio of CoNC was measured and compared with two typical cobalt complexes, cobalt(II) phthalocyanine (CoPC) and cobalt(II) tetraphenylporphyrin (Co/TPP). The L 3/L 2 ratios of CoNC are close to those of CoPC and Co/TPP. The CoNC-H is almost the same as that of CoPC. After annealing at 800 °C, the ratio increased slightly, suggesting a change of chemical environment and a reduced valence state. Compared with the L 3/L 2 intensity ratios of Co/TPP and CoPC, it can be concluded that the chemical environment of CoNC SACs may be analogous to a Co atom coordinated with four nitrogen atoms embedded in carbon lattice, namely the CoN4 structure, which has been reported by several groups [12,25,28]."
9,BA oxidation activity of CoNC,"3.2 BA oxidation activity of CoNC The catalytic activity of CoNC SAC was probed by the selective oxidation of BA. As shown in Table 1 , the as-prepared CoNC and acid-washed CoNC-H have similar catalytic performance (entries 3 and 4), though the former has tenfold higher Co content in the form of cobalt oxide, corresponding to 13.4 times higher TOF after pickling. It is reasonable to conclude that the large Co particles are inactive in this oxidation reaction, in contrast to the atomically dispersed Co species surviving from the acid washing. This result indicates the crucial role of CoNC SAC to the catalysis [23]. The activity can be further elevated by annealing at high temperatures (see Table S1 for the effect of annealing temperature). To our surprise, CoNC-H-800 displayed such prominent improvement that 39-fold enhancement of TOF was achieved. Using 100 mg of CoNC-H-800 catalyst, high selectivity can be maintained in the whole oxidation process (Fig. S6), and 93.8% BA conversion with 97% BDH selectivity can be reached within 8 h. The excellent selectivity to BDH can be further supported by the oxidation experiment of BDH, which gave very low activity (Table S2). Considering the reaggregation of metastable Co atoms as aforementioned, the CoNC-H-800 was subjected again to acid washing and annealing to guarantee the absence of Co particles. CoNC-[H-800]2 displayed BA conversion very close to that of CoNC-H-800, while the TOF was high, up to 126.2 h−1, because of the removal of inactive metastable cobalt. This is among the most active non-noble-metal catalysts for BA oxidation (see Table S3). Table 2 shows the effect of substituent groups of the aromatic alcohol on the reactivity of Co-NC-H-800. Among the substituted methyls, the ortho substituent had a remarkable negative impact on the conversion of alcohol (entry 4), due to the steric effect. Regarding the electronic effect of substitutes, compared with H, electron-withdrawing halogens reduced the selectivity for aromatic aldehyde with increasing benzyl benzoate selectivity (entries 5 and 6), while electron-donating groups enhanced the selectivity (entries 2 and 7). This indicates that the electron-donating substituent groups are beneficial for the selective oxidation of aromatic alcohols. Co-NC-H-800 also exhibited excellent catalytic performance in the oxidative esterification reactions (Table S4), showing wide application prospects."
