,sections,Text
0,Introduction,"The development of heterogeneous catalytic processes towards to the nitrogen-containing compounds is being made significant contributions in organic chemistry. Amide bond has widespread attention due to the most popular chemical linkages in the scaffold of biomolecules, pharmaceuticals, agrochemicals, polymers, detergents, and as well as natural products [1–4]. The ubiquity of the amide has received considerable attention in numerous laboratory and industrial aspects [5]. Accordingly, extensive efforts have been arisen on the generation of this valuable functional motif through an appropriate strategy in contemporary chemistry. The traditional synthetic process for the preparation of amide involves the reaction of activated carboxylic acids derivatives (acyl halides, anhydrides, esters, etc) or non-activated carboxylic acids with an amine and through coupling reagents [6,7]. Furthermore, other prevalent procedures such as Beckmann rearrangement [8], Ugi [9], Schmidt reaction [10], Staudinger reaction [11], and Ritter have been applied alternatively [12]. Despite important progress achieved, the several drawbacks associated with aforementioned methods such as the use of hazardous reagents, harsh conditions and poor atom-efficiency. Additionally, conversion from an alcohol to an acid adds an extra step, and can be challenging in multifunctional compounds. In this regard, several excellent strategies like transamination of primary amides with amines [13], catalytic hydroamination of alkynes [14], acylation of amines with carboxylic acids [15], and oxidative amidation have been reported during recent decades [16]. Among these protocols, transition-metal-catalyzed oxidative amidation of alcohols emerged as an economical and high atom-efficiency chemical transformation to achieve desired amide. Particularly, the use of readily accessible, stable and inexpensive starting materials, as well as high selectivity and environmentally benign of this approach has led to its potential performance as an attractive synthetic route. Generally, stoichiometric amount of various transition metals such as “Ru” [17], “Rh” [18], “Au” [19], “Ir” [20], and “Cu” have been applied in one-pot processes [21]. From a safety and economic point of view, copper nanoparticles become one of the most affordable and environmentally friendly metals for various applications including oxidation and catalysis [22,23]. On the other hand, presence of the copper–cofactor pairs and Cu+/Cu2+ oxidation-reduction couple in the alcohol oxidation through radical copper oxidases lead to using various copper catalysts and organic radicals for this process [24]. Nevertheless, the catalytic performance of metal nanoparticles is considerably limited by agglomeration. Indeed, controlling the metal particles size and surface area plays a vital role in their catalytic ability [25]. In this context, the immobilization of metal nanoparticles to the appropriate solid support with large surface area and ideal surface interfacial effects could prevent aggregation and therefore enhances the catalytic performance. Over the past few years, have witnessed intensive research on the properties and applications of 2D polymeric graphitic carbon nitride (g-C3N4) as a promising class of carbonaceous materials. g-C3N4-based nanocomposite have attracted immense consideration for various applications including photodegradation of dyes [26], solar cells [27,28], supercapacitor devices [29], water splitting [30], sensors [31], hydrogen evolution [32,33], metal-free heterogeneous catalysts [34–36], reduction [37], and oxidation [38,39] due to its notable merits like synthesis using widely affordable materials (e.g., melamine, urea, thiourea, cyanamide), large specific surface area, high thermal and chemical resistance and unique electronic structure. More interestingly, owning to incorporation of nitrogen atoms in to carbon architecture that related to condensation of amino functional groups with tertiary and aromatic amines, the g-C3N4 can utilize as an effective support material with electron-rich surface and active chemical sites for loading nanoparticles [40]. In addition, immobilization of metal particles onto the g-C3N4 matrix improves its catalytic performance through production of delocalized electrons as well as promotion of photo-induced charge separation at the interface of the metals and substrates [41,42]. To increase the adsorption capacity, active chemical sites, specific surface area, and pore volume of graphitic carbon nitride which improves its performance as a catalyst support, creating of porosity in its structure and generating well-ordered mesoporous g-C3N4 is a more interest solution [43]. Great efforts have been made to prepare mesoporous g-C3N4 using different strategies during recent years [44,45]. A common method towards the preparation of ordered mesoporous graphitic carbon nitride is a hard or soft templating method. In spite of the facile one-pot feature of soft templating method, the obtained mesoporous g-C3N4 via this protocol shows a lower surface area as well as it cannot always control the size and morphology of mesoporous g-C3N4 [46]. As a result, Applying the hard template synthesis method using mesoporous silica (SBA-15, FDU-12, KIT-6, and INC-2) to achieve controlled mesoporous structure g-C3N4 with higher surface area have been widely applied during recent years [47]. Given the notable advantages of SBA-15 materials such as synthesis by using inexpensive precursor (tetraethyl orthosilicate) at low temperature under simple preparation method, tunable pore size and high hydrothermal stability, SBA-15 is the most appropriate material to prepare mesoporous g-C3N4 with high surface area [48]. Based on our general interest in carbon based heterogeneous catalysis, due to the intriguing properties of well-ordered mesoporous g-C3N4 as a host material to enhance the catalytic activity of metal nanoparticles, and in pursuit of our previous efforts to synthesize efficient polymeric supported heterogeneous catalysts for the preparation of valuable chemical compounds [49–53], herein we have attempted to introduce a new heterogeneous catalytic process consisting of g-C3N4-based material modified by copper (Cu/g-C3N4) for the one-pot direct oxidative amidation of benzyl alcohols with amine hydrochloride salts under mild conditions (Scheme 1 ). Specially, Cu/g-C3N4 was prepared and characterized as a novel and recyclable heterogeneous catalyst via a simple preparation method for the first time. It is noteworthy that, immobilization of Cu particles as a low-cost and available metal onto the g-C3N4 matrix leads to the improvement of catalytic performance in the generation of desired products with high to moderate yields. Moreover, the reusability of this novel and environmentally friendly catalyst did not show a significant decrease after up to six runs."
1,Experimental,
2,Reagents and instruments,2.1 Reagents and instruments All reagents and solvents were supplied by Merck or Flucka and were of the highest purity available. Analytical TLC using Al-plates coated with 0.2 mm silica gel F254 was used for monitoring progress of the reaction. Experimental melting points were characterized in open capillariesan utilizing electrothermal 9100 apparatus. X-ray diffraction (XRD) patterns were given in a PANalytical X-PERT-PRO MPD diffractometer in the 2θ = 0.5° to 10° and 2θ = 10° to 80° with a 2θ step size of 0.02ο using Cu Kα radiation source (λ = 1.5406 Å). The specific surface area measurement and also pore size distributions were assessed using Brunauer-Emmett-Teller (BET) method and Barrett-Joyner-Halenda (BJH) model. Fourier transform (FT)-IR spectra was carried out in the spectral range of 400–4000 cm−1 using Shimadzu 800 IR 100 FT-IR in KBr pellets. Thermogravimetric and differential thermal analyses were carried out using STA504 analyzer system with heating rate of 10 °C/min at 20–800 °C in air. Energy-dispersive X-ray spectroscopy (EDS) was employed to investigate the composition and structure of the synthesized catalyst and was recorded on Oxford Instrument (ZEISS- Sigma VP). The FESEM images were taken on a MRIA3 TESCAN-XMU model. Transmission electron microscopy (TEM) images were taken on a Zeiss-EM10C-100 KV. Purity and composition of the desired products were confirmed by 1H NMR spectra using Burker DRX-500 Avance spectrometer in DMSO‑d 6.
3,Synthetic procedure for the preparation of ordered mesoporous silica (SBA-15),"2.2 Synthetic procedure for the preparation of ordered mesoporous silica (SBA-15) SBA-15 silica was synthesized and employed as a mesoporous template for the production of g-C3N4 utilizing pathway described previously in the literature [54]. Typically, Pluronic P123 (3.5g) was dissolved in 1.6 M HCl (120.0 mL) with vigorous stirring at 38 °C for 24 h. Subsequently, tetraethyl orthosilicate (7.5 g) was introduced into the obtained solution drop by drop and the mixture continued to be stirred for another 24 h. The obtained milky liquid sealed in an autoclave and heated hydrothermally at 150 °C for 24 h. The final product was filtrated, thoroughly rinsed with de-ionized water, dried at ambient temperature and then heated at 550 °C for 5 h under air atmosphere."
4,Synthetic procedure for the preparation of well-ordered mesoporous graphite carbon nitride (g-C3N4),"2.3 Synthetic procedure for the preparation of well-ordered mesoporous graphite carbon nitride (g-C3N4) To the aqueous solution containing cyanamide (8.0 mL, 3.5 g) was added as-prepared SBA-15 (1.0 g) and sonicated for 2 h, followed by stirred at ambient temperature within 6 h. The obtained powder was filtered, dried at 60 °C, then was calcined at 550 °C for 5 h under N2 atmosphere. The resulting precipitate was poured into 40.0 mL of NH4·HF2 (4.0 M) aqueous solution and was stirred at ambient temperature during 24 h to eliminate the silica template. The final well-ordered g-C3N4 was collected by filtration, frequently rinsed with de-ionized water and ethanol and dried at 60 °C overnight."
5,Synthetic procedure for the preparation of Cu/g-C3N4,"2.4 Synthetic procedure for the preparation of Cu/g-C3N4 0.05 g of as-prepared g-C3N4 was dispersed in 50.0 mL of distilled water for 30 min to gain a uniform suspension. To this well-dispersed mixture was added 50 ml of CuCl2 (0.1 M) aqueous solution and then sonicated at 80 °C within 4 h. Afterward, The excess CuCl2 was removed by filtration and washing with di-ionized water several times and then, the residue was dried overnight."
6,General method for tandem oxidative amidation of alcohols with amine hydrochloride salts,"2.5 General method for tandem oxidative amidation of alcohols with amine hydrochloride salts To a mixture of amine hydrochloride (1) (1.0 mmol), benzyl alcohol (2) (1.5 mmol) and Cu/g-C3N4 (20.0 mg) in CH3CN (3 mL) was added CaCO3 (1.1 equiv) and 4 equiv of TBHP 70 wt % in H2O under N2 atmosphere. The reaction was continued at 80 °C for 4 h (Table 2) and the progress of the reaction was monitored by TLC. At the end of the reaction, the catalyst was separated from the reaction media, rinsed with EtOH and dried at room temperature for further use in fresh reactions. Thereafter, the reaction mixture was extracted with ethyl acetate, the volatiles was evaporated at reduced pressure and the pure desired product was afforded by column chromatography."
7,Selected spectral data,"2.6 Selected spectral data 2.6.1 Chemical characterization of N-benzyl-4-chlorobenzamide Mp: 162–164 °C; 1H NMR (500 MHz, DMSO‑d 6) δ (ppm): 4.48 (d, J = 5 Hz, 2H, NCH2), 7.36–7.24 (m, 5H, ArH), 7.56 (d, J = 10 Hz, 2H, ArH), 7.93 (d, J = 10 Hz, 2H, ArH), 9.15 (s, 1H, NH). 2.6.2 Chemical characterization of N-benzyl-4-methoxybenzamide Mp: 100–103 °C; 1H NMR (500 MHz, DMSO‑d 6) δ (ppm): 3.81 (s, 3H, CH3), 4.46 (d, J = 5 Hz, 2H, NCH2), 7.00 (d, J = 8.5Hz, 2H, ArH), 7.30–7.32 (m, 5H, ArH), 7.87 (d, J = 5 Hz, 2H, ArH), 8.88 (s, 1H, NH). 13C NMR (125 MHz, DMSO‑d 6) δ (ppm):40.5, 43.3, 55.9, 114.3, 127.2, 127.9, 128.6, 129.7, 140.6, 162.2, 166.1."
8,Results and discussion,
9,Catalyst characterizations,"3.1 Catalyst characterizations The bonding and chemical characteristics of the prepared samples (g-C3N4 and Cu/g-C3N4) can be revealed by FTIR spectroscopy (Fig. 1 ). As shown in Fig. 1, the broad peak located in the region of 3000–3500 cm−1 could be ascribed to the stretching vibration of the N-H of NH2 and –NH groups that are present on the g-C3N4 framework. The obvious peaks from 1234 to 1641 cm−1 represent the C–N stretching vibrations of the C–N heterocycle. Additionally, the intense peak at 806 cm−1 is assigned to the stretching vibration of tri-s-triazine units. The Fourier transform infrared spectrum of the Cu/g-C3N4 demonstrated the same characteristic absorptions, suggesting that immobilization of Cu ions had no evident influence on the chemical structure of g-C3N4 support. The pore structure of the prepared graphitic carbon nitride (g-C3N4) was examined by X-ray diffraction (XRD) measurement (Fig. 2 ). As previously reported in the literature, SBA-15 exhibits three main peaks correspond to the (100), (110), and (200) planes of the highly ordered 2D hexagonal lattice in small-angle region of XRD pattern [46]. As shown in small-angle X-ray diffraction pattern of the well-ordered mesoporous g-C3N4, there is a decrease and broadness in the intensity of these peaks, which indicate that a low ordering structure for the g-C3N4 was obtained after removing SBA-15, as the hard silica template. The results of the small angle region of XRD pattern for prepared g-C3N4 are similar to the described in the literature [46,55]. Chen et al. reported the small-angle X-ray scattering (SAXS) of ompg-C3N4 [56]. The powder X–ray diffraction pattern of the ompg-C3N4 in this report in the 2θ range from 0.5° to 2.0° exhibited very similar diffraction pattern with as-prepared g-C3N4 (Fig. 2a). The wide-angle X-ray diffraction pattern of the g-C3N4 confirms the phase structure of the graphitic carbon nitride (Fig. 2b). It shows two obvious peaks at 2θ = 27.4° and 13.6°, attributed to the interlayer stacking reflection (002) of the conjugated aromatic segments and in-plane structural packing motif of tri-s-triazine rings (100) respectively. As evidence from the XRD pattern of the Cu/g-C3N4, the typical peaks of the g-C3N4 are retained after the immobilization of Cu ions. The EDX spectrum and elemental mapping of the Cu/g-C3N4 depicts only C, N, Cu, and very low amount of oxygen (O) elements present in the structure of the prepared catalyst and there was no evidence of a Si peak in the EDX spectra, which suggest that the SBA-15 was removed successfully (Fig. 3 ). The presence of a low amount of oxygen can be attributed to the adsorbed water by pore channels of g-C3N4, which is confirmed by TGA-DTA analysis. The quantitative analysis by using by ICP-OES proved the presence of Cu at 4.36 wt%. Thermal gravimetric analysis (TGA) and differential thermal analysis (DTA) of the g-C3N4 and Cu/g-C3N4 were also carried out to confirm the immobilization of the Cu species on the g-C3N4 (Fig. 4 ). DTA and TGA diagrams of the g-C3N4 exhibit that the g-C3N4 as catalyst support is stable up to ~600 °C. The first weight loss step (~6% at 100–200 °C) is associated with the removal of adsorbed water by pore channels, while the other loss step at about 600 °C is due to the decomposition of the g-C3N4 structure. As can be seen that the immobilization of Cu2+ into g-C3N4 framework (Cu/g-C3N4) displays a low loss in the thermal stability compared to g-C3N4 due to the incorporation of Cu ions into the tri-s-triazine units. The N2 adsorption/desorption isotherms were applied to study the BET surface area and pore structure of the g-C3N4. Fig. 5 indicates the hysteresis loop of the g-C3N4, which regards as the typical type IV isotherm, suggesting the presence of the mesopore structure. The specific BET surface area (SBET), pore size, and BJH pore volume of the g-C3N4 are summarized in Table 1 . These results revealed that the large specific surface area and suitable BJH pore volume of the g-C3N4 (73.8 m2 g−1 and 0.128 cm3 g−1 respectively) can afford a favorable space for immobilization of copper ions. FE-SEM was applied to further verify the successful synthesis of the ordered mesoporous structure graphitic carbon nitride (g-C3N4). The FE-SEM images of the g-C3N4 (Fig. 6 a, b, c) evidently prove that the distinctive rod-like morphology of the silica hard template (SBA-15) is replicated in the ordered mesoporous graphitic carbon nitride. From the FE-SEM images, Cu/g-C3N4 maintains the rod-like structure of g-C3N4 and illustrates that Cu species are immobilized on the surface of g-C3N4. As shown in Fig. 6 (e, f), the Cu species are uniformly distributed on the g-C3N4 and also the structure with typical rod-like morphology of the Cu/g-C3N4 was proved."
