,sections,Text
0,Introduction,"Against the background of increasing consumption of fossil fuels, hydrogen has drawn great attention as a promising sustainable energy carrier due to its high gravimetric energy density, ability to be derived from renewable energy sources, and environmental friendliness (zero emissions at point of use) [1–10]. Among various technologies, the electrochemical hydrogen evolution reaction (HER) is regarded as one of the most promising methods for hydrogen production, making the development of high-efficiency electrocatalysts an area of intense research [11]. To date, platinum and platinum-group-based metals are predominantly used as the electrocatalysts for the HER, with the challenge of high cost and low crustal abundance impeding commercial use and further scale-up. Therefore, it is imperative to discover and develop high-efficiency, low-cost, and alternative non-noble metal electrocatalysts (e.g. transition-metal carbides [12,13], oxides [14,15], sulfides [16,17], selenides [18–20]). Generally, free H+ exhibits low adsorption energy during the HER process (Eqs. (1) and (2)) in acidic solution. However, it tends to form the hydronium ions (commonly formulated as H13O6 +) by surrounding water molecules via strong hydrogen-bond interactions, where each H(aq) + ion in water solvent is surrounded by six water molecules to form a much more stable hydronium ion [21–24]. As a result, the positive charge density of H+ is dramatically decreased owing to the hydration effect, which hinders the efficient adsorption of H+ on the surface of electrocatalyst. From the perspective of physical chemistry, the adsorption of H+ is regarded as the rate-determining step [25], making the hydration act as a bottleneck for the HER process. Recently, Feng et al. [26] discovered an efficient way to eliminate the effect of coordinate water molecules around H+ by constructing polyaniline (PANI) nanodots-decorated CoP supported on carbon fibers, leading to an enhanced electrocatalytic activity toward HER. This ingenious multi-dimensional structure inspires us that surface engineering may be an ideal strategy to avoid the hydration effect in metal-based electrocatalysts by creating a 3-phase boundary of electrocatalyst, electrolyte, and H2 gas during HER process. Recently, it has been reported that multi-transition metal-based compounds of group VI, nickel-cobalt-based oxide/sulfide/selenide [NiCo2A4 (A = O, S, Se)], display excellent electrocatalytic performance for the HER. According to our previous work, Lai et al. prepared a series of NiCo2O4 nanosheets wrapped hollow nitrogen-doped carbon polyhedrons with doped transition-metal domains, which are beneficial to boosting the electrocatalysis towards overall water splitting. The enhanced performance is attributed to the synergistic effects of energy level matching for electron transfer, and partial charge delocalization-induced rich active sites for reactant adsorption [27]. As demonstrated by Xue et al., this work reported GD-supported bifunctional electrodes using 3D GD foam as scaffolds and NiCo2S4 nanowires as building blocks, which exhibits outstanding catalytic activity and stability toward both OER and HER [28]. Furthermore, Fang et al. present a novel insight into tuning the HER electrocatalytic properties in Ni/Co-based HER electrocatalysts. The metallic nature and the synergistic effect of Ni/Co atoms favor the electron transfer kinetics between the catalyst and current collector, and the moderate electron delocalization reduces the barrier of proton binding, thus favoring the HER kinetics [29]. This is attributed to their high electrical conductivity [30,31], versatile redox nature [32,33] and hybrid orbitals [29,34], applying larger sizes of anions could expose more active sites with multivalent states for HER process. In spite of the similar chemical and electronic properties of oxygen, sulfur and selenium anions in NiCo2A4, their electrochemical properties are still strongly affected by the different spin-orbit coupling effects between cations and anions [35–38]. Of the relative positions within the group VI elements, the Se possesses the largest atomic radius (RSe: 117 pm; RS: 104 pm; RO: 66 pm) and the lowest electronegativity (Se: 2.48; S: 2.58; O: 3.44). This characteristic makes it much easier to transfer the electrons from the electrocatalyst substrate to the adsorbed H+. From the perspective of surface engineering, a pristine NiCo2A4 surface is not beneficial for an inhomogenous charge distribution to weaken the shackles of H+ ions in H13O6 +. In order to overcome these limitations and activate NiCo2A4 electrocatalysts, introducing atomic-scale modifications (such as the engineering of vacancies [39,40], heteroatom doping [41,42], and structural strain [43]) represents promising strategy. Among them, anionic vacancy engineering can introduce abundant point defects in NiCo2A4 crystals, leading to a rise in local charge density. These anionic vacancies can not only restrain the hydration effect for fast H+ adsorption, but also lower the energy barriers during the following hydrogen reduction processes. In this work, a series of anionic vacancy-rich NiCo2A4 (A = O, S, Se) nanowires on nitrogen-doped carbon nanofibers (VA-NiCo2A4-NWs/NCNFs, A = O, S, Se) have been successfully prepared by combining a hydrothermal approach and controlled annealing treatment. The electrochemical HER test results and density functional theory (DFT) calculations consistently confirm that VA-NiCo2A4-NWs/NCNFs electrocatalysts display higher electrocatalytic activity than the corresponding vacancy-free NiCo2A4-NWs/NCNFs systems. The presence of anionic vacancy in VA-NiCo2A4 is beneficial for H+ capture from hydronium ions, and thus will weaken the shackles of hydronium ions to accelerate the HER. More importantly, the obtained VSe–NiCo2Se4-NWs/NCNFs electrocatalyst shows an optimized overpotential of 168 mV at 10 mA cm−2 in acid media and a low Tafel slope of 49.8 mV dec−1, which is much better than those of VS-NiCo2S4-NWs/NCNFs and VO-NiCo2O4-NWs/NCNFs electrocatalysts. These results demonstrate that larger anionic vacancy size favours higher HER performance. Therefore, this work demonstrates the deeper correlation between anionic vacancy and intrinsic HER catalytic activity in multi-transition metal based electrocatalysts and provides novel insights into the design of electrocatalysts with outstanding durability and high efficiency."
1,Experimental section,
2,Preparation of NCNF,"2.1 Preparation of NCNF The PAN nanofibers were prepared through a facile single-nozzle electrospinning technique using a commercial electrospinning system (UCALERY Beijing Co., Ltd, China). Typically, 0.9 g of PAN and 0.1 g of urea were dissolved in 9 g of N, N-dimethylformamide under vigorous stirring at room temperature to form a homogeneous electrospinning precursor solution. Then the precursor electrospinning solution was loaded into a 20 mL plastic syringe equipped with a stainless needle. Electrospinning process was carried out at a voltage of 15 kV at a feeding rate of 0.15 mm min−1 through a stainless needle. The distance between the aluminum drum collector and stainless needle was 30 cm. The pre-oxidized process of the PAN nanofiber membrane was conducted at 250 °C in air atmosphere for 1 h with a heating rate of 1 °C min−1. The carbonization of electrospinning nanofibers was operated in a tube furnace under nitrogen atmosphere at 800 °C for 2 h with a heating rate of 5 °C min−1. After that, nitrogen-doped carbon nanofibers were obtained, and denoted as NCNF."
3,Preparation of Ni–Co-precursor nanowires on nitrogen-doped carbon nanofibers,"2.2 Preparation of Ni–Co-precursor nanowires on nitrogen-doped carbon nanofibers Typically, 0.5 mmol of Ni(NO3)2⋅6H2O, 1 mmol of Co(NO3)2⋅6H2O, and 1.5 mmol of urea were added into 40 mL of deionized (DI) water, which was stirred for 30 min to form a homogeneous solution. Then, a piece of NCNF membrane (2 cm × 4 cm) was immersed into the above solution, and transferred into 80 mL Teflon-lined stainless-steel autoclave. The tightly locked autoclave was maintained at 120 °C for 8 h. After cooling to room temperature naturally, the membrane of Ni–Co-precursor nanowires (Ni–Co-pre-NWs) on nitrogen-doped carbon nanofibers was removed from the solution, washed with DI water and alcohol for several times to remove any unreacted residues, dried at 80 °C overnight, and denoted as Ni–Co-pre-NWs/NCNFs. Except for NCNF template, the pure Ni–Co-pre-NWs powder was obtained via the same steps for comparison."
4,Preparation of oxygen vacancy-rich NiCo2O4 nanowires on nitrogen-doped carbon nanofibers,"2.3 Preparation of oxygen vacancy-rich NiCo2O4 nanowires on nitrogen-doped carbon nanofibers The above Ni–Co-precursor nanowires on nitrogen-doped carbon nanofibers were heated in nitrogen atmosphere at 300 °C, resulting in the generation of oxygen vacancy-rich NiCo2O4 nanowires on nitrogen-doped carbon nanofibers (VO–NiCo2O4-NWs/NCNFs). For comparison, the pristine NiCo2O4 nanowires on NCNFs (NiCo2O4-NWs/NCNFs) were obtained by annealing Ni–Co-pre-NWs/NCNFs in air atmosphere at 300 °C. In addition, the oxygen vacancy-rich NiCo2O4 nanowires powder was prepared by annealing pure Ni–Co-pre-NWs powder in nitrogen atmosphere at 300 °C (VO–NiCo2O4-NWs). Similarly, the NiCo2O4 nanowires powder was also prepared by annealing pure Ni–Co-pre-NWs powder in air atmosphere at 300 °C (NiCo2O4-NWs)."
5,Preparation of sulfur vacancy–rich NiCo2S4 nanowires on nitrogen-doped carbon nanofibers,"2.4 Preparation of sulfur vacancy–rich NiCo2S4 nanowires on nitrogen-doped carbon nanofibers Firstly, sodium sulfide (Na2S·xH2O) was used to prepare a 0.2 M solution in DI water. Then, a piece of NiCo2O4-NWs/NCNFs membrane (2 cm × 4 cm) was immersed into 40 mL of the above solution, transferred into 80 mL Teflon-lined stainless-steel autoclave, and reacted at 180 °C for 6 h by using hydrothermal method. After cooling to room temperature, the sample was washed with ethanol and DI water for several times, followed by drying at 80 °C overnight, which was named as NiCo2S4 nanowires on nitrogen-doped carbon nanofibers (NiCo2S4-NWs/NCNFs). After high-temperature annealing treatment of NiCo2S4-NWs/NCNFs at 450 °C for 6 h, the sulfur vacancy-rich NiCo2S4 nanowires on nitrogen-doped carbon nanofibers (VS–NiCo2S4-NWs/NCNFs) were successfully synthesized. Furthermore, the sulfur vacancy-rich NiCo2S4 nanowires powder (VS–NiCo2S4-NWs) was prepared from NiCo2O4-NWs via the same steps as VS-NiCo2S4-NWs/NCNFs, except for adding NCNF template."
6,Preparation of selenium vacancy-rich NiCo2Se4 nanowires on nitrogen-doped carbon nanofibers,"2.5 Preparation of selenium vacancy-rich NiCo2Se4 nanowires on nitrogen-doped carbon nanofibers Typically, 0.25 mmol of Na2SeOX was dissolved into 35 mL of DI water. Then, a piece of NiCo2O4-NWs/NCNFs membrane (2 cm × 4 cm) was immersed into the above solution. After dropping 5 mL of N2H4, the mixture was refluxed at 180 °C for 2 h. After cooling to room temperature, the sample was washed with DI water and ethanol for several times, followed by drying at 80 °C for overnight. Subsequently, the NiCo2Se4 nanowires on nitrogen-doped carbon nanofibers (NiCo2Se4-NWs/NCNFs) membrane was annealed in Ar/H2 atmosphere (Ar:H2 = 95:5, in volume) at 600 °C for 6 h with a heating rate of 5 min−1, to obtain selenium vacancy-rich NiCo2Se4 nanowires on nitrogen-doped carbon nanofibers (VSe–NiCo2Se4-NWs/NCNFs). Similarly, the selenium vacancy-rich NiCo2Se4 nanowires powder (VSe–NiCo2Se4-NWs) was prepared from NiCo2O4-NWs via the same steps as VSe–NiCo2Se4-NWs/NCNFs, except for adding NCNF template."
7,Electrochemical measurements,"2.6 Electrochemical measurements All electrochemical measurements were conducted on an electrochemical working station (CHI600D, Chenhua Instruments Co. Ltd., Shanghai) in a typical three-electrode configuration at room temperature with 0.5 M H2SO4 electrolyte, where graphite rod, and Ag/AgCl reference electrode (3 M KCl) were used as counter and reference electrode, respectively. The linear sweep voltammetry (LSV) was carried out at 5 mV s−1. The stability test was recorded after 1000 CV cycle scanning at 50 mV s−1. The double layer capacitance (C dl ) was used to evaluate the active surface areas for composites, where the measured voltages are in a relatively narrow window without faradaic reaction processes. Electrochemical impedance spectroscopy (EIS) measurements was performed using a CHI 660D electrochemistry workstation by applying AC amplitude, with a frequency range from 100 kHz to 0.1 Hz with an amplitude of 5 mV. All polarization curves were corrected with IR drop. Moreover, all potentials in this work were calibrated to corresponding potentials versus the RHE using the equation: E (RHE) = E Ag/AgCl + 0.212 + 0.0591*pH. The typical HER process in acidic solution can be divided into the following two radical steps (Eqs. (1) and (2)): (1) M + H+ ads + e → M − H (2) M−H + H+ + e →M + H2 The values of turnover frequency (TOF) were calculated by assuming that every atom (Ni, Co, O, S, Se) is involved in the catalysis (lower TOF limits were calculated) (Eq. (3)): (3) TOF = j × A 4 × F × n where j (mA cm─2) is the measured current density at η = 200, 250, 300 mV, A is the geometry surface area of electrode, F is Faraday’s constant (96485 C mol−1), and n is the moles of coated metal atom on the electrode calculated. The electrochemically active surface areas (ECSA) were estimated by cyclic voltammetry and calibrated. In a narrow potential window, the electrode displays electrical double-layer capacitor mechanism without Faradaic processes, which was used to indicate the active surface areas for comparison. Subsequently, the double layer capacitance (C dl ) can be estimated by the half slope of the linearly fitted curve of the capacitive current (j = j anodic − j cathodic) plotted against the scan rate."
8,Characterization,"2.7 Characterization The morphology of the sample was observed by field-emission scanning electron microscopy (FESEM, Ultra 55) and transmission electron microscopy (TEM, Talos F200S). X-ray diffraction (XRD) patterns were measured using an X’Pert Pro X-ray diffractometer equipped with Cu Kα radiation (λ = 0.1542 nm) at a current of 40 mA and voltage of 40 kV. The Raman spectra were collected using a LabRAM-HR Confocal Laser Micro Raman Spectrometer with a 532 nm laser diode as the excitation source. Brunauer-Emmett-Teller (BET) nitrogen adsorption/desorption isotherms were tested by using a Quantachrome Autosorb-iQ/MP®XR system. X-ray photoelectron spectroscopy (XPS) was measured by Thermo Scientific ESCALAB 250Xi equipped with Al Kα X-ray source at an energy of 1486.6 eV. The curve fitting of all XPS spectra was accomplished using XPS Peak 4.1 software. All XPS spectra were calibrated according to the C 1s line at 284.8 eV, while curve fitting and background subtraction were accomplished using the RBD AugerScan 3.21 software provided by RBD Enterprises. The liquid phase samples were tested on a Varian 600 MHz spectrometer at ambient temperature, and the chemical shifts were calibrated by CD3SO."
9,Computational methods,"2.8 Computational methods First-principle calculations were performed by density functional theory (DFT), where Vienna Ab-initio Simulation Package (VASP) package is used [44]. The generalized gradient approximation (GGA) with the Perdew−Burke−Ernzerhof (PBE) functional was used to describe the electronic exchange and correlation effects [45]. Spin-polarization was included for their magnetic properties. The calculated lattice constants are a = b = c = 5.52 Å after full relaxation. The K points meshing for Brillioun zone was set up as a 5 × 11 × 1 grid centered at the gamma point regarding Monkhorst Pack Scheme for geometric optimization of the slab surfaces. The simulation was run with a cutoff energy of 450 eV throughout the computations. Spin-polarized density functional theory (DFT) calculations were carried out with the Vienna Ab-initio Simulation Package (VASP) [46], within the projector-augmented wave (PAW) method [47]. The exchange-correlation interaction functional is described by generalized gradient approximation (GGA), in Perdew, Burke, and Ernzerhof (PBE) functional. The strongly correlated interaction of Co 3d electrons is considered with GGA + U (U = 4.0 eV) method [48]. The cutoff energy of 500 eV was adopted for the plane-wave basis set. The structures were relaxed by conjugate gradient algorithm implemented in the VASP code until the forces on the atoms were less than 0.01 eV/Å. The criterion for the total energy is set as 1 × 10−5 eV."
