,sections,Text
0,Introduction,"Alcohol consumption and its related toxicity have shown to be third most communal cause of morbidity and it occupies fifth most public cause of disease burden worldwide [1,2]. World Health Organization has stated that over the 2014, 3.3 million deaths were recorded due to excess intake of alcohol [3]. On the other hand, National Institute on Alcohol Abuse and Alcoholism (2020) has reported that, about 88,0005 deaths were recorded every year due to abnormal alcohol intake [4]. However, the risk of alcohol consumption has a pivotal factor that could be involved in molecular and cellular mechanisms of tissue injury [5]. Moreover, overconsumption of alcohol can cause an augmented disease burden which distressing several more organs such as liver, eye, brain, kidney, reproductive system and heart etc., [6,7]. The liver is a more important target organ of ethanol mediated toxicity that can cause inflammation, steatosis and oxidative stress [8]. The onset of alcoholic liver disease (ALD) has been linked with the overproduction of reactive oxygen species (ROS) and modulation of cellular signaling molecules in the liver [9]. Primarily, the elevation of ROS could cause pathogenesis in alcohol associated hepatotoxicity. The overproduction of ROS includes superoxide anion, nitric oxide, hydroxyl radicals, etc., consequently resulted in oxidative stress in macromolecules and resultant in the ultimate synthesis of lipid peroxidation [10]. Antioxidant enzymes and nonenzymes are involved to protect and/or safeguard cells from the ROS and lipid peroxidation mediated oxidative damage [11]. Mitogen activated protein kinases (MAPKs) are highly preserved serine therionine kinaseses which include JNK, ERK, and p38 involved in oxidative stress and apoptosis [12]. These MAPKs family proteins are subsequently phosphorylated by overproduction of ROS during the exposure of ethanol ensuing cellular damage in hepatocytes [13]. The nuclear factor erythroid 2 related factors (Nrf2), a crucial antioxidant gene transcription factor may over regulate the array of downstream target genes in order to make cytoprotection [14]. There are numerous studies were documented that Nrf2 activation has been implicated as a possible therapeutic invention for the treatment of alcoholism depended hepatic disease [15]. Besides, heme oxygenase-1 (HO-1) also shown as an attracted biomarker, which was over expressed during the stress in hepatocytes and it is also participating in several biological activities. The cytochrome P450 2E1 (CYP 2E1) has shown to be critically involved in ROS overproduction during the ethanol metabolisms that result in liver injury [16]. The transcriptional role of Nrf2 positively regulates the HO-1 and negatively regulates MAPKs related proteins and CYP 2E1 protein in hepatocytes [17]. The aspartate aminotransferase (AST), alanine aminotransferase (ALT), alkaline phosphatase (ALP) and lactate dehydrogenase (LDH) are the most critical and sensitive biomarkers to understand the liver function and it can protect the liver from the toxic substances and/or radicals. The failure of these enzyme activities is directly implicated in hepatic cell apoptosis [18]. p-Coumaric acid (PCA), belongs to the hydroxycinnamic acid family of a phenolic derivative. PCA has been extensively found in plants and mushrooms and it has the strongest antioxidant in nature. PCA is widely dispersed in fruits and vegetables (e.g. Apples, berries, pears, grapes, oranges, tomatoes, beans, potatoes, and onions) [19]. Huge investigations have found that PCA display various biological functions such as antioxidant, anti-inflammatory, antimutagenic, antitumor, anti-ulcer, antiplatelet and atherosclerosis; PCA also protects cardiac damage, UV-induced ocular tissue damage, neuronal injury and diabetes [20]. Our earlier study, stated the PCA nullifies the toxic effect of alcohol on the reproductive system of rat [19]. Interestingly, PCA was also studied for its efficiency in inhibiting alcohol induced nephrotoxicity in rat kidney cells by blocking NF-kB transcription [20]. However, the role of PCA and the molecular mechanism behind the alcohol induced hepatic cells has not been understood yet. Therefore, we took the first stand to examine the role of the PCA on ethanol exposed hepatotoxicity and oxidative stress mediated MAPKs signaling, apoptosis and Nrf2 signaling in rat liver tissue."
1,Materials and methods,
2,Chemicals and antibodies,"2.1 Chemicals and antibodies p-Coumaric acid and monoclonal primary antibodies related to MAPKs family i.e phosphorylated ERK1, JNK, p38 and Nrf2 related marker such as CYP 2E1, HO-1, and Nrf2 and β-actin loading control marker were bought from Sigma-Aldrich, St. Louis, Missouri, USA. The molecular grade of ethanol (>99% purity) grade was procured from Merck Chemicals, Bangalore. The secondary antibodies such as goat anti-rabbit and goat anti-rat were bought from Santa Cruz, CA, USA. All other solvents and chemicals for biochemical and histological experiments were used as a molecular grade in this work."
3,In vitro cell culture,"2.2 In vitro cell culture In this experiment, we used normal human hepatocells (L-02) and human hepato carcinoma cells (HepG2) for the studies of ethanol induced hepatotoxicity. L-02 cells were procured from Type Culture Collection of the Chinese Academy of Sciences, Shanghai, China and HepG2 cell lines were procured from NCCS, Pune, India. Both L-02 and HepG2 cells have been plated in DMEM culture and maintained at 37 ֯C temperature, 5% CO2 and 95% air environment."
4,MTT assay,"2.3 MTT assay MTT assay was performed to determine the nontoxic concentration of PCA and ethanol on L-20 and HepG2 cells [21]. The cells were equally distributed in the well with 100 μl of DMEM as final concentration. Further, the plates encompassing cells were incubated for 24 h in incubator. Following incubation, the cells were subjected to PCA treatment with varying concentration ranging from 10 to 100 μM. After 1 h cells were treated with ethanol and again incubated for another 24 h. Further 100 μg of MTT solution was added to the wells and incubated for 4 h to determine the viability of the cells. Finally, the cells were treated with DMSO (100 μl) to dislodge the purple formazan crystals. The plates were read at 570 nm in Multimode reader."
5,DCFH-DA staining,2.4 DCFH-DA staining PCA mediated ROS formation in both L-02 and HepG2 cells were perceived by the method of DCFH-DA staining [22].
6,Rhodamine 123 staining,2.5 Rhodamine 123 staining PCA on ethanol exposed mitochondrial transmembrane alteration was evaluated by the method of Rhodamine-123 (Rh-123) staining with measuring fluorescence intensity [23].
7,Hocheast staining,"2.6 Hocheast staining PCA mediated apoptotic nuclear fragmentation in both L-02 and HepG2 cells was stained by Hocheast and method was followed by Britto et al., 2017 [24]."
8,Animals and experimental design,"2.7 Animals and experimental design Male Wistar rats were used for determining the ethanol induced hepatotoxicity. All the experimental animals were maintained in fixed temperature (23 ± 2 °C), humidity (40 ± 5%) with an appropriate day/night cycle, and provided with nonrestricted admission to water and diet inside each respective cage. The experimental study was carried out in Bharathidasan University, Ethical Committee of the Experimental Animals under the registration number (BDU/IAEC/2017/NE/03/dt.21.03.2017). The entire experiments and the study were done with the guidelines of care and use of laboratory Animals. The experimental design was adopted from our previous study [19,20]. 30 Wister Albino rats were used for the study and grouped into five groups with 6 in each individual group. Group-1 served as control where rats remained untreated with regular diet with distilled water. Whereas, once in a week all the animals in group-2, 3, 4 and 5 were orally administrated with increased dose of ethanol 25% v/v (5,8,10 and 12 g/kg body weight in each group) for the period of 28 days [25]. During 3rd and 4th week, the experimental groups-3, 4 and 5 rats were orally administrated with PCA with three varying concentrations ranging from 50, 100 and 200 mg/kg b. wt; 1 h prior to ethanol treatment. Finally, at the end of the experiment animals were killed after overnight fasting and liver samples from each group were collected for performing various experiments."
9,Activities of liver marker enzymes,"2.8 Activities of liver marker enzymes The liver marker enzymes such as AST, ALT, and ALP were measured by using the method of King & Armstrong, (1954) [26]. Whereas, the enzymes GGT (γ glutamyl transpeptidase), LDH (Lactate dehydrogenase) were measured by using the following methods Rosalki and Rau., (1972) [27] and King, (1965) [28]."
