,sections,Text
0,Introduction,"Energy is one of the most important factors to global prosperity, however, as a main energy source used, fossil fuel has been overly consumed and is one of the significant causes of global warming and acid rain. Hence the need for a new energy source attraction to fossil fuel has become a sky rocketing demand. Hydrogen, a clean renewable energy source is regarded as an attractive fossil fuel. Hydrogen is a high-value industrial commodity with a wide range of applications. It is an ideal fuel, producing only water upon combustion. It may be converted into electricity via fuel cells or directly used in internal combustion engines. It can also be used for the synthesis of ammonia, alcohols and aldehydes, as well as for the hydrogenation of edible oil, petroleum, coal and shale oil [1]. Hydrogen is produced in large amounts by chemical and physical methods like steam reforming, partial oxidation of fossil fuels, which make hydrogen production expensive and also huge environmental pollution. However, hydrogen production via biological route provides a cost-effective and environmentally harmless alternative carried out under mild operating conditions with a wide variety of renewable resources. Biological hydrogen production may be either by fermentation [2,3] or photosynthesis [4,5]. Fermentative hydrogen production is more advantageous over photosynthetic hydrogen production since it does not rely on the availability of light sources and the transparency of the mixed liquor [6]. Production of hydrogen by fermentation has been studied for a large group of fermentative bacteria, such as Enterobacteria [7,8], Klebsiella [9], Citrobacter [10] and Escherichia coli [11]. However studies of hydrogen production by mixed cultures have attracted research attention only recently [12]. Extensive research is carried out for hydrogen production using various waste materials and wastewater from industrial process such as rice slurry wastewater [13], food and domestic wastewaters [14] and citric acid wastewater [15]. Use of industrial wastewater as substrate facilitates both treatment and renewable extraction of clean gas simultaneously. However, no previous study has been reported on the use of probiotic wastewater as substrate for the production of hydrogen. The aim of the present study, therefore, is to evaluate anaerobic biohydrogen production process using probiotic wastewater which is a live carbohydrate rich feed supplement used for farm animals and humans. Additionally, system operating conditions such as effect of wastewater, pH and substrate concentration are also monitored."
1,Materials and methods,
2,Probiotic wastewater,"2.1 Probiotic wastewater Probiotic wastewater (suspended solids (SS) – 640mg/L; total dissolved solids (TDS) – 1430mg/L; total solids (TS) – 2164mg/L; COD – 9480mg/L and pH 7.4) is obtained from a local fermentation company Uni-sanqiuo, Hyderabad, India is used as substrate. Influent is prepared by using the raw wastewater as the sole carbon source, without adding any nutrients. The pH of the mixed liquor in the reactor was adjusted by using 6N NaOH and 6N HCl solutions. Prior to addition in to the reactor, the wastewater is heat treated at 50°C for 10min to inactivate non-sporogenic bacteria present in the wastewater. No significant change in the feed stock is observed following heat treatment."
3,Inoculum,"2.2 Inoculum Hydrogen producing microflora for the batch experiments are taken from the pilot scale, UASB reactor treating local slaughterhouse manure treatment plant (Alkabeer, Hyderabad, India). It is stored anaerobically at room temperature for 6months. Prior to use, the sludge is sieved to remove stone, sand and other coarse material. Thereafter, the seed sludge is heated at 85°C for 1h and acid treatment at a pH of 3–4 for 24h before inoculation to inactivate hydrogenotophic methanogens and enrich hydrogen producing bacteria."
4,Batch reactor,"2.3 Batch reactor The anaerobic batch experiments are performed in a 5L capacity round bottom flask consisting of wide mouth, suitable inlet and outlet arrangements. The reactor is provided with a three way outlet ports. One is for the gas outlet and other is for transfer of treated biomass and third port is for the removal of sludge. The anaerobic batch reactor is represented in Fig. 1. The gas outlet is connected through rubber tube to the liquid displacement system to measure the gas production. The reactor is placed on a magnetic stirrer for continuous and homogenous mixing. The reactor is covered with an aluminum foil to inhibit the growth of photosynthetic bacteria. Nitrogen gas was sparged in to the digester for 3–5min to create strict anaerobic conditions prior to seeding of the active anaerobic sludge. The reactor temperature is maintained at 37°C. The entire system is checked thoroughly for gas leakages."
5,Analytical methods,"2.4 Analytical methods The hydrogen gas percentage was calculated by comparing the sample biogas with a standard of pure hydrogen using a Gas Chromatograph (Amil Nucon 5700, Italy) equipped with a thermal conductivity detector (TCD) and 6 feet stainless column packed with porapak Q (80/100mesh). The operational temperatures of the injection port, the oven and the detector are 100°C, 50°C and 100°C respectively. Nitrogen is used as the carrier gas at a flow rate of 30ml/min. The concentrations of the volatile fatty acids (VFAs) and the alcohol are analyzed using same GC under following conditions; column: chromosorb 101, carrier gas: nitrogen, flow rate: 30ml/min, column temperature: 200°C, injector temperature: 220°C, detector temperature 220°C, and detector: FID. The pH values inside the digesters are measured by a microcomputer pH-vision 6071."
6,Operation,"2.5 Operation Three series of experiments are conducted to investigate the individual effect of operational parameters. In series 1, the effect of raw wastewater on hydrogen production with and without nutrients. In series 2, the effect of pH on hydrogen production and in series 3 the effect of substrate concentration in wastewater are monitored. Each series is repeated three times for reproduction of values. The effluent biogas compositions are simultaneously monitored along with operational parameters and steady-state conditions are reported."
7,Results and discussion,
8,Effect of nutrients,3.1 Effect of nutrients Representative biogas production curves from batch tests conducted with and without nutrient amendments are shown in Fig. 2. The initial pH of wastewater is maintained at 5.5 for a substrate concentration of 5g/L carbohydrate. From the graph it is observed that wastewater with nutrients produced a biogas of 232ml and without nutrients 250ml. It is concluded from the above results that almost equal amounts of biogas is produced with (or) without addition of nutrients since the probiotic wastewater itself might be rich in nutrients. This indicates that addition of nutrients is not always needed to maximize hydrogen production from the wastewater samples.
9,Effect of pH,"3.2 Effect of pH pH is one of the important factors of anaerobic fermentation process. It has a profound effect on hydrogen production. A set of tests are performed at variable pH from 4.5 to 7.0, keeping the other operating conditions (temperature=37°C, substrate concentration=5g/L) constant. It shows that, the initial pH values significantly effects on: (a) total biogas and hydrogen gas; and (b) hydrogen yield and substrate removal. Fig. 3a illustrates that, the hydrogen production increased from 114ml/h at an initial pH 4.5 to 168ml/h at an initial pH 5.5. No methane gas is observed at pH 5.5 which may be due to the suppression of methanogenic activity under acidic condition with respect to substrate degradation. This is in coincidence with the results obtained by Fang and Liu [16] who reported the production of methane free biogas at pH 5.5. At pH higher (or) lower than this, the hydrogen production decreased, and it is completely eliminated below pH 4. Kim et al. [17] reported acidogenic conditions to be most suitable for hydrogen generation from anaerobic fermentative consortia. Zhang et al. [18] also reported an optimum pH range of 5.5–6.0 for hydrogen generation by anaerobic fermentation. Suppression of methanogenesis and solvent genesis at this pH indicates that during fermentation some organic acids are also produced as metabolic products [19]. Accumulation of these acids causes a sharp drop of culture pH and subsequent inhibition of bacterial hydrogen production. The poor hydrogen production at pH lower than 5.5 could be due to the increased formation of acidic or alcoholic metabolites, which destroys the cell's ability to maintain internal pH. It might have resulted in lowering of intracellular level of ATP, thereby inhibiting glucose uptake [20]. Fig. 3b illustrates that substrate degradation increased from 86% to 93% at pH 4.5–5.5, and remained nearly constant (91–93%) for pH ranging from 5.5–7. It can also be inferred that the hydrogen yield reached on optimum at pH 5.5. It shows that the maximum yield of 1.8±0.1mol H2/mol substrate observed in this study is substantially higher than the yields reported for other mixed cultures. The results showed that the pH control could stimulate the microorganisms to produce hydrogen and would achieve the system having a maximum hydrogen yield, but the activity of hydrogenases would be inhibited by low (or) high pH values in overall hydrogen fermentation. Overall, pH 5.5 was identified in this study as the suitable pH range for hydrogen production from carbohydrates under the mesophilic condition. Anaerobic hydrogen production is always accompanied with VFA production. The VFA concentration distribution and their fractions have been successfully used as indicators for monitoring hydrogen production [21]. Table 1 lists the distribution of the key VFA and alcohols in the effluents at various pH. It shows that butyrate and acetate are the two main products in all fermentation batches. Increase of pH from 4.5 to 7.0 resulted in the decrease of butyrate but an increase of acetate. With in a pH range of (4.5–7.0) the effluent contained mostly butyrate (46.1–33.2%), followed by acetate (23.4–47.3%). In hydrogen producing process the pathway may shift from VFA producing to alcohol, when the pH is lowered 4.5 or below. However, increase of pH did result in increase of propionate, from 1.3% of the total VFA/alcohols at pH 4.5 to 6.8% at pH 7.0, and the decrease of ethanol, from 9.2% at pH 4.5 to 3.2% at pH 7.0. Methanol is also detected in all batches except pH at 7.0. The above results demonstrate that the distribution of final VFAs and alcohols are influenced by variations in initial pH."
