,sections,Text
0,Introduction,"Increasing demand for fuel as well as the depletion of oil resources has created interest in alternative fuel sources. A promising route for the production of high quality fuels and chemicals is the gasification of biomass and the synthesis of hydrocarbon compounds like Fischer–Tropsch (FT), DME (Dimethylester), methanol, ethanol and MA synthesis. The thermochemical pathway over gasification and chemical synthesis has, in comparison to fermentation technologies, the ability to convert a wide variety of biomass feed stocks into usable products. Second-generation biofuels are generated by this technology route, which has the advantage that the provided fuels are not in competition with the food industry like first generation biofuels. MA synthesis is an interesting route for the production of a bioblending component for gasoline with a high octane number [1,2]. MAs are defined as a blend of alcohols with carbon numbers in the range of one to five. The advantages of MAs are a better octane number, reduced toxic exhaust gas, lower Reid vapor pressure, higher energy content and better miscibility in gasoline versus other fuels like pure methanol or ethanol. Besides their use as blending components for gasoline, they can also be used in the chemical industry as a base material [3]. The possibility of producing methanol and other alcohols over an alkali doped Zn- and Cu-based catalyst at a certain temperature and pressure has been well known since the 1920s. Co- and Fe-based catalysts for the production of mainly non-oxygenated hydrocarbons (FT products) diverted attention away from the production of synthetic alcohols. No commercial plants for MA synthesis exist today, but it is still an interesting field of research with great future potential [4]. The research is now more focused on MA synthesis with alkali-doped molybdenum sulfide (ADMS) catalysts, because it seems to be the most economically promising catalyst. The main advantage is the resistance to sulfur, which reduces the investment costs in such a plant tremendously. The chemistry of MA synthesis on the basis of an ADMS catalyst is complicated. Besides the formation of MA, several side reactions occur (FT synthesis of paraffins and olefins, WGS, ester formation). The produced MA and paraffins, respectively, follow an ASF distribution. An ADMS catalyst is also used in the Güssing pilot plant. The main focus of experiments with the pilot plant was to carry out parameter variations of temperature, pressure, gas composition and space velocity to yield sufficient experimental data to disclose the mass balance of the plant and select the proper plant setup and reaction conditions for a plant on a demonstration scale. During parameter variation a sufficient amount of raw experimental data was generated. The closing of the mass balance using raw experimental data was not possible. A mathematical model of the MA synthesis reactor and product separation using a “black-box” model approach was developed with the simulation tool IPSEpro. The developed simulation model was further used for validation of the experimental data. This paper gives an overview of modeling the MA reactor and condenser unit and testing the model with example calculations. Validated experimental results from 2012 parameter variation are shown and a comparison between experimental and validated quantities is carried out. A comparison with literature data shows that the observed tendencies are in good correlation to literature."
1,Material and methods,
2,CHP plant Güssing,"2.1 CHP plant Güssing A dual fluidized bed (DFB) steam gasification system is used in Güssing to produce a high quality synthesis gas. Fig. 1 shows the functionality of the DFB steam gasification system as an allothermic gasification process with an external heat input. In principle, a bubbling fluidized bed gasification reactor, which is fluidized with steam, is coupled with a circulating fluidized bed combustion reactor that is fluidized with preheated air. The bed material and non-gasified carbon are transported from the gasification zone through a chute into the combustion zone. The bed material is heated up in the combustion zone and separated from the flue gas by a cyclone. The separated bed material transfers the heat in the gasification zone. The bed material covers the energy demand for the strongly endothermic gasification process. In the gasification zone the biomass is converted at temperatures of 1123K to 1173K over the main steps heating up, drying and devolatilization, mainly into H2, CO, CO2, CH4, H2O (gas) and C (char). Small amounts of by-products like C2H4, C2H6 and undesirable components like tar, NH3 and H2S are also produced. The synthesis gas is further cooled to 433K–453K with a water cooled heat exchanger, particles and tar are separated with a fabric filter, and residual tars and the water are removed with a scrubber using RME (rapeseed methyl ester) as solvent. In the gas scrubber, the product gas is cooled to approximately 313K. The scrubber also lowers the amount of water by 50 to 10vol.% [5,6]. The cleaned synthesis gas can then be used for the production of heat and power in a gas engine or for gas synthesis applications like the production of FT, H2 or MAs. In Table 1 , the gas composition of the cleaned synthesis gas with water content of about 10vol.% is shown [6]."
3,Mixed alcohol synthesis,"2.2 Mixed alcohol synthesis MA synthesis is an exothermic chain propagation reaction. The stoichiometry and exothermic nature of the reaction dictate that the catalyst should be operated at low temperatures and high pressures. The main reaction is the formation of alcohols. Possible side reactions are the formation of hydrocarbons and the water gas shift reaction [7]. The following reactions can occur [7,8]: • Formation of alcohols: n C O + 2 n H 2 → C n H 2 n + 1 O H + n − 1 H 2 O • Formation of hydrocarbons: n C O + 2 n + 1 H 2 → C n H 2 n + 2 + n H 2 O • Water gas shift (WGS) reaction: C O + H 2 O → C O 2 + H 2 . Hydrogenation, the breaking of C–O bonds and CO insertion all take place over MA synthesis catalyst. An acyl intermediate is formed over the CO insertion into a metal-alkyl bond. The hydrogenation of the acyl intermediate can form an alcohol molecule. The formed intermediates are dependent mainly on the type of catalyst used in the composition, structure and reaction conditions. The formation of intermediates and their further reaction are influenced by the active metals used, the preparation formula and the process conditions [7]. Heterogeneous catalysts for the synthesis of ethanol and higher alcohols can be classified into two main categories [7,4]: Noble metal-based catalysts: • Primarily supported Rh catalysts, which produce mainly ethanol and other C2-oxygenates Non-noble metal-based catalysts, which favor the formation of a spectrum of MAs with carbon numbers between one and six: • Modified high pressure methanol synthesis catalysts such as alkali-doped ZnO/Cr2O3 • Modified low pressure methanol synthesis catalysts such as alkali-doped Cu/ZnO and Cu/ZnO/Al2O3 • Modified FT catalysts such as alkali-doped CuO/CoO/Al2O3 • Alkali-doped molybdenum sulfide (ADMS) catalysts. The MA synthesis mechanism consists of a number of reaction pathways with miscellaneous routes to different products. Research ADMS catalysts provided by our project partner Albemarle were used for the experiments with Güssing MA synthesis pilot installation. ADMS catalysts (using K as a dopant) form predominantly linear alcohols in an extremely complicated reaction system with several possible products. The CO insertion mechanism is a generally accepted mechanism for alcohol formation over Mo-based catalysts. The elementary steps of the MA synthesis reactions can be classified as initiation of chain growth, chain growth reactions and termination of chain growth. The mechanism starts with associative adsorption of CO and dissociative adsorption of H2 on the catalytic active site. The methyl intermediate R1Os is formed by repeated hydrogenations by adsorbed H on adsorbed CO. The insertion of CO and its hydrogenation forms various adsorbed precursors of the final product (esters, alkanes, alkenes, methanol and other alcohols). The termination of chain growth is initiated with the hydrogenation of the precursors of the final products [8]. Maximum alcohol formation occurs between 593K and 623K [9,8,3]. Temperature is one of the most critical parameters because it has a profound influence on the MA synthesis kinetics and their selectivity. CO conversion, the formation of CO2 and the formation of paraffins increase with rising reaction temperature. Above a reaction temperature of 593K–623K, the FT reactions to paraffins, like CH4 and C2H6 are significantly enlarged [8]. With an increase in the reaction pressure, CO conversion and the formation of CO2 are increased [8]. The H2/CO ratio mainly influences the product distribution. The formation of methanol and CH4 is favored by H2/CO ratios over two [8]. H2/CO ratios less than one can deactivate the catalyst by coke formation [4]. With a decrease in space velocity the tendency to side reactions like the formation of hydrocarbons is increased [8]."
4,MA synthesis pilot plant and experimental measures,"2.3 MA synthesis pilot plant and experimental measures Fig. 2 gives an overview about the plant setup and the online measurement points for important quantities. The gas is taken before the gas engine, after the gas cleaning steps at the biomass CHP, so particles and heavy tars are already removed. A stable system pressure before the compressor is guaranteed by a product gas blower before the steam reformer. The pressure before the compressor is kept constant over the frequency controlled blower, which levels out the pressure drop over the reformer. Hydrocarbon compounds (CH4, C2H6, C2H4 and aromatic compounds) are converted to H2 and CO. The steam reformer also represents the main gas cleaning device in the plant setup. The reforming unit consists of two heat resistant stainless steel pipes. The gas is first heated up to around 773K and steam is added. The second pipe is the reactor pipe where the gas is heated further to around 1173K and reforming reactions take place on the surface of a noble metal based catalyst. The gas is cooled below 373K by an air cooled heat exchanger. Afterwards the gas is dried in a glycol scrubber. Nearly all the water from the synthesis gas is separated from the gas stream by cooling to about 275K. A pressure of 9 to 30MPa can be delivered by the compressor. The maximum flow is around 5Nm3/h. A bypass system is deployed for adjusting the volume flow over the MA synthesis plant. The MA synthesis reactor operates as a fixed bed reactor. The cleaned synthesis gas enters the reactor from the top and flows through the catalyst packed bed. The temperature range for this type of synthesis is in the range between 523K and 623K. The separation of the MAs from the gas stream is carried out by condensation in a cooled heat exchanger in the high pressure part of the plant. The separated alcohols are withdrawn over a needle valve into a collection vessel. The off-gas is expanded over an expansion valve to ambient pressure and sent back to the CHP plant. Measured quantities at several points of the plant are: • Temperatures (TIR) • Pressures (PIR) • Flows (FIR) • Compositions (AR). Temperature, pressure and flow are continuously measured and recorded during experiments. From examination of the main parameters it can be seen that a stable and stationary operating condition was reached. At stationary operating conditions the composition of the gas stream is determined by online measurements via gas chromatography (GC) using a GC Clarus 500 from Perkin Elmer. The GC is equipped with three different columns, i.e. two apolar and one 5Å mole sieve, connected by two automated valves and a 500μl injection loop. Helium is used as the carrier gas. Two types of detectors are used: a thermal conductivity detector (TCD) and a flame ionization detector (FID). The TCD is used to analyze the concentrations of permanent gases (O2, CO, CO2, and N2). Hydrocarbons with carbon numbers up to three were analyzed using the FID detector. H2 was calculated as 100 minus the sum of all other components given by both detectors. The final MA condensed product composition is measured by GC as well, in this case not online but by taking several samples. The composition of the yielded alcohols was determined by gas chromatography using a GC Clarus 500 from Perkin Elmer. The alcohols were identified with a FID detector and a TCD detector was used to determine the quantity of water in the product. The flow of the MA final condensed product is not directly measured, but calculated by dividing its total mass by the operating time."
5,Introduction to IPSEpro simulation software,"2.4 Introduction to IPSEpro simulation software 2.4.1 Model development with MDK and flow sheet simulation with PSE IPSEpro is a stationary equation orientated flow sheet simulation software for the creation of process models and for utilizing these models throughout the lifecycle of a process plant, from conceptual design to online monitoring and optimization. Its main areas of application are energy engineering and chemical engineering [10]. Equation oriented means that the model equations together with the information from the flow sheet form a system of equations. These equations can be solved by numerical methods like the Newton–Raphson-Algorithm. The main advantage of an equation oriented approach is the rapid convergence of the system, with an average calculation time in only a few seconds. The stationary simulation tool allows the simulation of steady state operating points. Time dependent phases in an operating plant cannot be simulated [10]. Fig. 3 gives an overview of the fundamental system architecture of IPSEpro. The MDK model package allows the creation and modification of models in an existing library or the creation of a new library [11]. The PSE unit represents the environment where the stationary process is simulated. The process can be created on the basis of objects from a library loaded by the user. Within the PSE no information is stored. The icons are chosen from the menu; they are placed properly and connect appropriately. The numerical data are entered and displayed in the same project window together with numerical calculation results. The imposed numerical data can be “set” at values identified by the user, while others are calculated by PSE as “estimates” [12]. The thermodynamic property data are typically not included in the actual simulation software, but are imported from external property libraries in the format of a dynamic link library (DLL). Needed new substances can be introduced by the user by creating an additional property-DLL [10]. The PSE Kernel uses a two-phase equation-oriented approach. In the first step PSE determines the best resolution path for the process in such a way that the variables are collected in groups. The number of variables should be minimized to find the best numerical calculation for each group. In the following step the numerical solution for each group is carried out with a Newton–Raphson-Algorithm based method [11,12]. IPSEpro defines three classes of models [11]: • Units: These are nodes in the network structure and represent actual pieces of equipment. • Connections: These connect units in the network structure, representing the information that is transferred between two units (e.g. streams for mass flow, engine shafts for energy). • Globals: These are information not directly sketched in the network structure but shared by an undefined number of objects (e.g. qualitative chemical compositions). 2.4.2 Validation of experimental data with PS Validate The module PS Validate of the IPSEpro program package applies the method of least-squares for data reconciliation. The process model is solved with a data adjustment algorithm that minimizes the weighted sum of the squares of the differences between redundant measured values and adjusted values, adhering to the conditions of respected process model equations. The great advantage of PS Validate is that the same process models developed in PSE can be used. The only difference is that some variables have to be defined as “measurements”, thereby creating a redundancy within the process model. The process of reconciliation is applied on all variables stated as “measurements” [13]. The statistical assessment in PS Validate is the application of statistical tests on the just reconciled values [13]. PS Validate employs the “Lagrange multipliers method” to solve the data reconciliation problem. It is applied similarly to the standard PSE-Kernel solver in a two-step approach: 1) System analysis: the least square criterion is incorporated in the total equation system using Lagrange multipliers and thereby the problem becomes solvable. The equation system is analyzed and divided into groups as is done in PSE-Kernel. 2) Numerical solution: following the order established previously, a numerical solution is found. The final calculation results for the reconciliation problem are shown in a calculation protocol. PS Validate uses statistical considerations that require certain assumptions about the statistical significance of the data. The most common one is to consider variables as normally distributed. With this information it is possible to calculate the standard deviations of reconciled results using the law of error propagation, give confidence of reconciled intervals for the adjusted variables and consequently be able to identify and eliminate unreliable data [13]. Several statistical tests can be performed to verify the results' correctness at a chosen confidence level (usually 95%). If a test fails, either the quality of the data was overestimated or the process model doesn't adequately represent the real phenomenon."
6,Results and discussion,
7,Modeling of MA synthesis in IPSEpro,"3.1 Modeling of MA synthesis in IPSEpro A model of the MA synthesis reactor and condenser had to be developed in order to obtain more reliable information about process performance in the sense of conversion rates, productivities and so on. The development of a detailed MA synthesis reactor model based on ADMS with integration of all possible side reactions and a thermodynamic and kinetic approach requires quite extensive development work. The final scope of the presented work was to establish a closed mass balance for MA synthesis in a stationary computer simulation in IPSEpro. The application is not oriented to study the chemical behavior of a catalyst in detail, but to provide useful quantitative information in the context of economic feasibility or scale-up analysis. Defining the most relevant chemical equations from the entire product pool of MA synthesis is substantial work for a simple model with short calculation time in PSE and shorter programming time in MDK. It has been reported in the literature [7,8] and confirmed by Güssing's experimental results that within all classes of reaction for MA synthesis on ADMS the truly quantitatively relevant ones are: • Alcohol formation, • FT alkane formation • WGS reaction. The formation of esters and FT alkenes can be ignored. It is also known that because of the MA synthesis mechanism on ADMS, only linear alkanes and primary linear alcohols are produced [14,8]. Based on experimental results only alcohol and alkane carbon chain lengths from C1 to C3 need to be considered. It is known from the literature that alcohols and alkanes produced by MA synthesis on ADMS follow the ASF distribution [14,8]. 1-Propanol generated from Güssing's experiments shows a different behavior. The measured experimental concentrations of 1-propanol were always higher than predicted by the ASF distribution in accordance with methanol and ethanol. It has been shown that this higher propanol amount arises from a side reaction of C2H4 with CO and H2 [15]. The presence of C2H4 in the syngas leads to the possibility of its hydrogenation to C2H6, which results in additional amounts of 1-propanol beyond what is calculated by ASF distribution of FT alkane formation. Below the chemical reactions necessary in the MA synthesis model are obvious. Primary linear alcohol formation [main reaction]: (3.1) i C O + 2 i H 2 → C i H 2 i + 1 O H + i − 1 H 2 O i = 1 , … , 3 F–T alkane formation [side reaction]: (3.2) i C O + 2 i + 1 H 2 → C i H 2 i + 2 + i H 2 O i = 1 , … , 3 Ethylene to propanol [side reaction]: (3.3) C 2 H 4 + C O + 2 H 2 → C 3 H 7 O H Ethylene hydrogenation [side reaction]: (3.4) C 2 H 4 + H 2 → C 2 H 6 Water gas shift [side reaction]: (3.5) C O + H 2 O → C O 2 + H 2 A “black-box” approach was used for modeling the MA synthesis reactor and condenser in a unique unit with compressed syngas as inlet, tailgas (with unreacted syngas and gaseous products) and condensed MA aqueous solution as outlets. The black-box representing the MA synthesis reactor and condenser model assumes that the water and alcohols are flowing out of the reactor totally condensed and they constitute the MA synthesis liquid product. The unreacted syngas and side reaction products constitute the syngas. It is stated that alcohols and water are perfectly separated by condensation, while other species behave as permanent gases. Fig. 4 shows the MA synthesis reactor and condenser in one unit object. The performance of the MA synthesis is focused on CO conversion. CO is consumed in all reactions except C2H4 hydrogenation. The total CO conversion X CO can be defined as a summation of the CO conversions in each one of these chemical paths (Eqs. (3.6) and (3.7)). For linear primary alcohol formation X CO a and FT paraffins X CO P a total CO conversion into alcohols or paraffins from C1 to C3 can be assumed because of the assumption of ASF distribution inside each class of products: (3.6) X C O = X C O a + X C O P + X C O side propanol + X C O W G S X CO Total CO conversion [%] X CO a Linear primary alcohol formation [%] X CO P Linear FT paraffin formation [%] X CO side propanol Formation of side propanol [%] X CO WGS CO consumption water gas shift reaction [%] (3.7) X C O k = C O moles consumed in reaction "" k "" C O moles fed t o reactor mol / h mol / h X CO k CO conversion in reaction k [%]. The ethylene hydrogenation also has to be considered. Because the hydrogenation of C2H4 is independent from the CO, the definition of another reference substance is necessary. C2H4 is the reference substance and its conversion in hydrogenation is: (3.8) X C 2 H 4 hydrogenation = C 2 H 4 moles consumed in hydrogenation C 2 H 4 moles fed t o the reactor mol / h mol / h . X C 2 H 4 hydrogenation Conversion of C2H4 in hydrogenation [%]. The production or consumption of moles of each substance is expressed as a function of CO conversion or C2H4 conversion in hydrogenation. After the definition of all molar variations occurring in the reactor they can be used as “generative terms” to write stationary molar balances around the MA synthesis reactor/condenser unit object. A total mass balance around the unit and molar balances for all chemical species belonging to global objects, whose connection objects that cross the MA synthesis reactor/condenser unit refer to, is important to ensure the stability of the unit model in IPSEpro and to satisfy the mass conversion principle. The disadvantage of the black-box modeling approach is the loss of details about energy fluxes. A global enthalpy balance in the closed MA synthesis reactor/condenser unit was established by defining an overall enthalpy difference. This approach provided an order of magnitude of relevant energy fluxes. (3.9) Δ H overall = F h T + F tailgas h tailgas T tailgas − F syngas h syngas T syngas ΔH overall Overall enthalpy variation across MA synthesis reactor/condenser unit [kW] F Mass flow of MA synthesis liquid product [kg/s] h(T) Specific enthalpy of MA synthesis liquid product at T [kJ/kg] F tailgas Mass flow of tailgas [kg/s] h tailgas(T tailgas) Specific enthalpy of tailgas at T tailgas [kJ/kg] F syngas Mass flow synthesis gas [kg/s] h syngas (T syngas) Specific enthalpy synthesis gas at T syngas [kJ/kg]. It is assumed that tailgas and MA synthesis liquid product have the same temperature (T tailgas = T). Furthermore, an overall temperature decrease across the unit and pressure drops for gas and liquid in the unit have to be implemented. The MA synthesis reactor/condenser unit was tested with example calculations. The main parameters in the unit from the point of view of mass balance were seven: • Alpha values for ASF distribution in products of reactions (3.1) and (3.2); • Conversion of CO in reactions (3.1), (3.2), (3.3), (3.5) and C2H4 conversion in reaction (3.4). The following quantities were fixed for testing the established model: • Syngas flow, composition, temperature, pressure; • MA synthesis liquid product flow, composition, pressure; • Tailgas concentration of CO2, C3H8, C2H6, temperature and pressure. The model back-calculates the following quantities: • Both alpha values; • Conversion of CO in reactions (3.1), (3.2), (3.3), (3.5) and C2H4 conversion in reaction (3.4); • Overall pressure drop in the gas and liquid exit streams; • Overall temperature decrease. Table 2 shows the fixed and calculated values of an example calculation with the developed reactor model in IPSEpro."
8,MA synthesis pilot plant simulation and data validation,"3.2 MA synthesis pilot plant simulation and data validation The first step in validating the raw experimental data from the Güssing MA synthesis pilot plant is the building up of a reliable process model in IPSEpro, by the BG_library upgraded with new objects about MA synthesis. In Fig. 5 the simulation flow chart in IPSEpro PSE of the MA synthesis pilot plant at Güssing is presented. In the figure the steam reforming simulation part is accentuated with green. The syngas coming from the CHP plant is identified as “raw gas”. This gas enters the steam reformer. The measurements of gas composition are on a dry basis, but it is known that it is usually saturated in water at 314K. In the PSE the water content in raw gas can be calculated by using “gas saturation” units, where the saturation temperature of the humid gas stream can be set, back-calculating the corresponding water fraction. Items about steam injected in the steam reformer can be assumed to be constant in all experiments: 573K, same pressure of raw gas, and 3.84Bm3/h as the operating flow rate. Steam is simulated by a gas connection referring to a gas global where the pure water composition is set. The steam reformer is heated externally over electrical trace heating. In the PSE this is simulated by a modular strategy, being divided into a separate heating operation (simulated by “gas_electrical_heating” unit) and a reaction operation (simulated by “gas_reactor” unit). The reaction temperature is set on the exit stream of the gas reactor (reformed syngas) and heating energy is back-calculated by the “gas_electrical_heating” unit. The conversion of each hydrocarbon is back-calculated by fixing its fraction in the reformed syngas. The pressure before and after the steam reformer is known, so pressure drops can be calculated. The water scrubbing is marked in blue within the flow chart. The gas scrubbing was simulated with a “gas_water_separation” unit. The exiting “syngas” temperature was set to 275K (measured value) and this stream is saturated in water, so all water in excess with respect to the thermodynamic limit is separated as “scrubbed water”. The temperature of the exiting gas stream is so low that the amount of water remaining in the vapor state can be neglected (usually <0.6%). The compressor simulation is accentuated in red. The compression is carried out in three stages (simulated by “gas_compressor” units). The inter-cooling stages between the compression steps are simulated by “gas_water_heat_exchanger” units. It is assumed that the compression ratio is equally distributed in the three stages. The syngas temperature after each inter-cooling step is 313K. The inter-cooling service water is entering at 298K and exits at 308K. Each compression stage has the following efficiencies: • Adiabatic–isentropic: 75% • Mechanical: 97% • Electrical: 98% The syngas inlet and outlet pressure ratio in the first and second compression stages is set. The actual power of compression is calculated as the sum of the actual power requests in each stage. The simulation of the MA synthesis reactor and condenser is marked in yellow. A “gas_electrical_heater” is used before the MA synthesis unit in order to reach the reaction temperature, the temperature is set for the “syngas” stream. Analysis of the MA synthesis liquid product showed the presence of other compounds beside alcohols and water (benzene, toluene and unidentified compounds). They are not accounted for in the model because they aren't important for the purpose of closing the mass balance. Benzene and toluene are only a dilution. The respective mass flow of unidentified compounds was subtracted from the total mass flow to correct the simulation results. The accounted for components and flows consider only water and alcohols, without the contributions of all other components."
9,Validation results,"3.3 Validation results The PSE model for the MA synthesis pilot plant was used for validation of experimental data to obtain a perfectly closed mass and energy balance by IPSEpro simulation. The validation data is given to the PSE process model as “measurement” inputs, creating a data redundancy. PS Validate varies all “measurements” in such a way that PSE model equations are respected, but the validated values are as close as possible to the raw experimental data. A “measurement” setting must be declared with its absolute tolerance range within which PS Validate tries to make its adjustment. Table 3 shows the relative tolerance for each kind of experimental data, based on the reliability of the corresponding measurement instrument. Table 4 is showing the validation of experimental data yielded on 21/06/2012. The used experimental conditions were a pressure of 11MPa and reaction temperature of 593K. In the column “Measure” the measured quantities can be seen. The measured quantities are also in correlation to presented sampling points in Fig. 2. The measured components are visible in the column “Component”. The given tolerances are corresponding to Table 3. The experimental values, the validated values by IPSEpro and the calculated relative error between measured and validated values are shown in the last three columns of the table. The corrections to measured values of inlet gas flow, outlet gas flow and product mass flow are marginal and within given tolerance of 15%. IPSEpro calculated a noticeable correction for the C2H6 amount at the outlet of the MA synthesis reactor. The measured value of C2H6 was corrected by 110%. Also the amount of N2 was corrected at the inlet and outlet of the reactor. The corrections to the other gas components were within the given tolerance of 5%. The corrections to MA product composition are marginal. Table 5 shows an overview about obtained relative errors between experimental and validated values for the experiments carried out in the year 2012. The table gives a good overview about the corrections which were carried out by IPSEpro to obtain a closed mass balance for the corresponding experiments. The given tolerance for each measurement in percent can be seen in the column “Tolerance”. During the process of validation all process hypotheses developed for the PSE MA synthesis Güssing pilot plant simulation remained valid. An evaluation of presented data in Table 5 shows that the corrections between measured and validated values are normally within the given tolerance range. The simulation model is very accurate about MA synthesis liquid product composition. The corrections are, in the worst case, very close to the given measurement tolerance of 10% and usually minor, at about 1% or less. The corrections on gas and liquid flow rates are always less than 15% of the original value, so they're very much inside the tolerance given for gas flow meters and indirect MA liquid flow calculation. The validations of gas composition are overall satisfactory, but the relatively low values for hydrocarbon concentrations of C2H6 and C2H4 are often far from the original values on a relative scale. Significant corrections had to be carried out for the amount of C2H6 after MA synthesis reactor by IPSEpro to close the mass balance. The corrections are between 2 and 4400%. Nevertheless, the absolute magnitude of the original values and their corrected versions is very small and always below 0.3vol.%dry, the validation is not altogether influenced. Measurement inaccuracies are more likely than some unaccounted for chemical reaction in IPSEpro. The corrections for the N2 amount before and after MA synthesis reactor are also exceeding the given tolerance of 5%. The corrections are between 0 and maximum of 55%. The influence of N2 corrections on the overall validation result is negligible. In Table 6 the validated mass balance for the considered example experiment on 21/06/2012 is visible. The mass balance was calculated over the MA synthesis reactor and condenser. Table 7 gives an overview about the validated MA synthesis reactor performance of several experiments from 2012. A validated experiment from 2014 with a second batch of MoS2 based catalyst is also displayed for the reason of comparability. In accordance with the literature [16], WGS free based items were used to evaluate the performance of the MA synthesis reactor. The CO conversion reached on a WGS free base with the first batch of catalyst was around 18% at 593K. Around 28% CO conversion at WGS free based could be achieved with the new batch of catalyst at a reaction temperature of 583K. The considered parameters in the table are: • Conversions in all modeled reactions (X CO side propanol, X CO WGS, X C 2 H 4 side propanol , X C 2 H 4 hydrogenation , X C 2 H 4 ) • CO conversion to Cj alcohol within primary alcohol formation (X CO a, X CO a,1, X CO a,2, X CO a,3) • CO conversion to Cj paraffin within FT paraffin formation (X CO p, X CO p,1, X CO p,2, X CO p,3) • CO conversion, WGS free (X CO, WGS free) • Total CO conversion (X CO) • CO selectivity, side propanol (S CO side propanol) • CO selectivity, WGS free based to Cj alcohol within linear primary alcohol formation (S CO a, S CO a,1, S CO a,2, S CO a,3) • CO selectivity, WGS free based to Cj paraffin FT paraffin formation (S CO p, S CO p,1, S CO p,2, S CO p,3). The influence of reaction temperature on CO conversion is visible, but there are not enough experimental data points to infer a quantitative dependence. The tendencies are similar to data in the literature [8] over the examined temperature range: • The CO conversion in linear primary alcohols, FT paraffins, and side 1-propanol from C2H4 formation increases with rising reaction temperature. • The CO selectivity, WGS free based, towards FT paraffin formation increases at the expense of linear alcohol formation, while, for 1-propanol from C2H4, it remains nearly constant. • Within linear primary alcohol formation products, the total CO selectivity WGS free based decrease is mainly related to methanol reduction, while ethanol selectivity remains constant and 1-propanol has a small increase. The increase in reaction temperature pushes the production of higher alcohols. • Within FT paraffin formation products, the CO conversion WGS free based is directed nearly entirely to the production of CH4."
