,sections,Text
0,Light-driven hydrogen production,
1,Background,"1.1 Background Efforts to harness renewable energies since the 1970s have mainly been driven by concerns about the “energy security”, that is the fear about the limited availability of fossil fuels in the future [1]. The access to fossil fuels has become a complex political issue which imposes great threats to the political stability of nations in the Middle East and other regions on the planet. The growing population together with the industrial development on the Asian continent has intensified these problems further [2]. In the last decade, environmental concerns have provided additional motivation for scientists to move the world forward towards renewable, alternative forms of energy. Carbon dioxide has been identified as the main agent responsible for green house effect and global warming and large efforts are considered to be necessary in order to achieve a stabilisation of the atmospheric carbon dioxide content [3,4]. The capture of sunlight and its conversion into readily available forms of energy may be able to satisfy mankind's energy demands of the future. Unless used directly for solar heating, sunlight is usually converted to electricity, a form of energy which is difficult to store and is best consumed the instant it is produced. Conversion of solar energy into hydrogen, on the other hand, provides a solution to this problem, as hydrogen is a valuable fuel which can be stored in large quantities in pressurized vessels. With the development of more efficient fuel cells, molecular hydrogen has now emerged as a true alternative to fossil fuels as the energy carrier of the future [5]. From an environmental viewpoint, combustion of hydrogen is unobjectionable since the only “waste” product is water (Eq. (1)). (1) 2 H 2 + O 2 ⇌ 2 H 2 O Until now, the production of hydrogen has relied mainly on fossil fuels, a fact which makes the idea of its use as a clean fuel highly debatable. If the reverse reaction of Eq. (1), that is the splitting of water, could be driven directly by the action of light, hydrogen could be produced and combusted in a truly cyclic process with no waste product ever being formed. This perspective provides the motivation for the development of supramolecular systems capable of catalyzing the light-driven splitting of water. One of the main difficulties in achieving the splitting of water by light-induced charge transfer events is that the two half reactions are multi-electron processes. The generation of hydrogen (Eq. (2)) requires two and the oxidation of water (Eq. (3)) releases four electrons [6]. (2) 2H2O+2e− →H2 +2OH− (3) 2H2O→O2 +4H+ +4e− With the standard potential for Eq. (2) being −0.41V versus normal hydrogen electrode (NHE) and that for Eq. (3) being +0.81V at pH 7, photons with an energy higher than 1.23eV, which corresponds to minimum energy of 1008nm could theoretically induce the cleavage of water. The absence of any water absorption in the visible region together with the fact that the cleavage reaction involves multi-electron transfer processes is responsible for large overpotentials and that his photoreaction does not occur under ambient conditions. A supramolecular system designed for the oxidation/reduction of water has to contain certain elements which take both of these factors into account. A photosensitizer is required to harvest the incoming light and to transfer the reduction/oxidation equivalent to a suitable catalyst, which has to be capable to store two electrons for the reduction and four electron holes for the oxidation reaction. A molecular assembly that catalyzes both half reactions is unprecedented, however, model systems that address either half reaction have been described [6,7]. It is noteworthy that more systems for the two-electron reduction of water are known compared to the four electron oxidation. Some of these reports will briefly be discussed in the next section to illustrate the general principle of this process."
2,General principle and model systems,"1.2 General principle and model systems First reports of multi-component systems which were capable to catalyze the light-driven reduction of water appeared in the late 1970s, only a few years after the energy crisis. In perhaps the most prominent examples [Ru(bpy)3]2+ is employed as the photosensitizer [8–10]. Once excited by the absorption of a photon, *[Ru(bpy)3]2+ is capable of reducing methyl viologen (Eq. (4)). The reduced methyl viologen radical cation can now react with water on the surface of a platinum dioxide catalyst to form hydrogen and thereby regenerate its dicationic form (Eq. (5)). The catalytic cycle is closed and the photosensitizer regenerated after reduction of the photo-oxidized ruthenium complex by triethanol amine (TEOA), which acts as a sacrificial electron donor (Eq. (6)). (4) *[Ru(bpy)3]2+ +MV2+ →[Ru(bpy)3]3+ +MV + (5) 2MV + +2H2O ⟶ Pt O 2 2MV2+ +H2 +2OH− (6) TEOA+[Ru(bpy)3]3+ →TEOA+ +[Ru(bpy)3]2+ Since these early reports, a variety of multi-component arrays have been examined for the reduction of water [6,7]. Polypyridyl complexes of ruthenium(II) or porphyrinoids are frequently employed as photosensitizers. Bipyridines, lanthanoid ions or transition metal complexes are used as electron mediators, amines and methoxybenzenes as sacrificial donors and noble metal complexes as proton reduction catalysts. More recently, heterogenous systems based on doped TiO2 semiconductors have attracted a lot of attention in this field [11,12]."
3,Iron hydrogenase active site mimics,
4,Model complexes and reactivity,"2.1 Model complexes and reactivity Hydrogenases are enzymes which regulate the metabolism of hydrogen in cyanobacteria and other microorganisms. Having this function, they can catalyze both, the oxidation of hydrogen as well as the reduction of protons [13–15]. Iron hydrogenases seem to be more involved in the latter process and generally achieve higher turnover numbers than the evolutionary unrelated, but functionally related nickel–iron hydrogenases [16]. The structure determination of iron hydrogenases by X-ray crystallography has provided the synthetic chemist with crucial information of the composition of its active site (Chart 1a ) [17,18]. In the so-called H-cluster, two iron cations are linked by an unusual bridging dithiolate ligand. This ligand has been suggested to contain a nitrogen hetero-atom and to possess the structure S–CH2–NH–CH2–S [19,20]. The remaining primary coordination sphere around the dinuclear iron core is occupied by CO and CN− diatomic ligands as well as by a thiol-linked tetranuclear iron cluster which is part of the electron transfer chain to and from the active site [13,14]. In the natural system one coordination site remains vacant to allow for hydride, water or hydrogen coordination. Fuelled by this knowledge, great efforts have been directed towards the preparation of model complexes mimicking the structure as well as the function of the natural system. The “parent” propyldithiolate (PDT)-bridged [(μ-PDT)Fe2(CO)6] 1 (Chart 1b) [21] has been synthesized and elaborated complexes have been prepared where carbonyl ligands were replaced by isonitriles [22], cyanides [23,24], thioethers [25–27] and phosphines [28,29]. Darensbourg and co-workers [28] have reported that [(μ-H)(μ-PDT)Fe2(CO)4(PMe3)2]+ is a catalyst for H2/D2 scrambling, whereas Rauchfuss and co-workers [30,31] demonstrated that [(μ-PDT)Fe2(CO)4PMe3(CN)]− serves as a catalyst for electrochemical hydrogen evolution. Ourselves, we have reported of [(μ-SCH2-NHR-CH2-S)Fe2(CO)6]+ which catalyzes the electrochemical reduction of protons at the moderately negative potential of −1.4V versus Fc+/0 [32]."
5,Iron hydrogenase mimics in supramolecular systems—the hypothesis,"2.2 Iron hydrogenase mimics in supramolecular systems—the hypothesis In context of our interest in photochemical fuel production [33,34] we became intrigued by the possibility to covalently link a biomimetic model of the iron hydrogenase active site to a ruthenium photosensitizer in an attempt to afford hydrogen production by light. The projected process is illustrated in Fig. 1 . It commences with the absorption of a photon by the ruthenium photosensitizer (step 1). The photo-excited ruthenium complex is oxidatively quenched by the dinuclear iron site, giving rise to a reduced iron species (step 2). After regeneration of the photosensitizer (by an external electron donor), this process is repeated in order to accumulate two electrons on the diiron unit. Alternatively, electron injection to the diiron site may be feasible from a ruthenium(I) complex which can be formed by reductive quenching of the ruthenium(II) excited state. Having acquired sufficient reducing power, the diiron complex should then be capable of reducing two protons and, hence, to generate hydrogen. Naturally, the driving force for a second electron transfer to an already reduced diiron complex will be greatly diminished. However, we hope to be able to compensate for this effect by a protonation of the mono-reduced diiron species and hence, the neutralization of the generated charge. The possibility of introducing ligands different from CO on the diiron portion offers additional opportunities to alter the redox characteristics of the complex. With these options, we intend to tune the redox properties of the isolated components in the supramolecular structure to suit the electronic requirements for hydrogen evolution."
6,Functionalized diiron complexes,"2.3 Functionalized diiron complexes For the construction of ruthenium–diiron dyads, iron hydrogenase active site model complexes had to be designed which feature functional groups on the periphery of the diiron core to allow for the attachment of the photosensitizer. We identified the dithiolate bridge as the most suitable position for this chemistry and endeavoured in the synthesis of functionalized complexes. In the first instance, a complex with a free amine group was targeted as it would allow the attachment of the photosensitizer via an easily formed amide bond (Scheme 1 ) [35]. The alcohol in 1,3-dibromopropan-2-ol was esterified with Boc-protected p-aminobenzoic acid under usual coupling conditions. Subsequent treatment with potassium thioacetate afforded the dithioacetate 2 which could be converted to the dithiol 3 by treatment with hydrazine monohydrate. Attachment of the diironhexacarbonyl moiety was afforded in the usual manner and the amine functionality was liberated under acidic conditions with TFA to form 5. Another diiron hexacarbonyl complex has recently been made available where the two iron nuclei are coordinated by cysteinyl ligands [36]. As illustrated in Scheme 2 , complex 6 is accessible as a mixture of e,e and e,a isomers by an oxidative addition of cysteine to [Fe3(CO)12]. Interestingly, upon extended heating or addition of acetic acid to a solution of the complex in toluene, 6 undergoes an unusual intramolecular nucleophilic cyclization with inversion of the configuration to form the chiral ethyldithiolate-bridged diiron complex 7. The molecular integrity of 7 and the absolute configuration of the chiral center was confirmed by single crystal X-ray diffraction analysis (Fig. 2 ). Other approaches to synthesize functionalized active site models in our group are based on azadithiolate (ADT)-bridged systems and the idea that arylhalides can be bound to the nitrogen heteroatom. Moreover, this strategy benefits from the fact that the nitrogen heteroatom on the disulfide bridge offers a basic site close to the catalytic center, which is thought to be a crucial structural feature for the production of hydrogen in the enzyme [19,20]. The attachment of aryliodides or bromides allows the elaboration to supramolecular systems in palladium-mediated Sonogashira cross coupling reactions with suitable acetylenic photosensitizers [37]. Hence, 4-iodoaniline was reacted with the lithium salt of diironhexacarbonyl disulfide in THF at low temperature to afford the functionalized diiron complexes 8 in a single operation in good yield (Scheme 3 ) [37,38]. Complex 9 which features an additional methylene group between the nitrogen heteroatom in the dithiolate bridge and the aromatic moiety was synthesized from p-bromobenzylamine in a similar procedure [32]. The crystal structures of complexes 5, 8 and 9 (Fig. 3 ) feature the usual pseudo square-pyramidal geometry around the iron nuclei where the two μ-S atoms, C1 and C2 define the base and C3 the apical position. The two iron nuclei are in bonding distance of 2.499(1), 2.499(1) and 2.5083(7)Å, respectively, in good agreement with the values reported for related structures [28,39]. As expected, the aromatic linker in 5 prefers an equatorial position of the metalloheterocycle. A similar solid state conformation is observed for the ADT-bridged complex 9, where the organic tether is pointing away from the diiron core. In contrast to these conformations, the π-conjugation between the nitrogen heteroatom and the aromatic moiety in 8 forces the linker in a pseudo-axial position. As a consequence, the Fe–C–O angle between the nearby apical carbonyl ligand and the appended iron atom is considerably bent and has to adopt an angle of 173° compared to an almost linear geometry in 9. This steric congestion is also reflected by the non-bonding C ⋯ N distance between the ADT nitrogen and the apical carbonyl carbon in 8, which is significantly elongated compared to that in the benzyl-substituted analogue 9 (3.5Å versus 3.02Å). As evident from the crystal structures, complexes 5, 8 and 9 differ only marginally around the Fe2(CO)6 core, but significantly in the organic dithiolate ligand and the nature of its central atom. Spectroscopic and electrochemical measurements were conducted in order to probe the influence of this variation. The IR spectra of the complexes feature three signals in the carbonyl region between 2075 and 2000cm−1. A small difference is noticeable when comparing the PDT- and ADT-based complexes with the signals of the latter being shifted by 3–4cm−1 towards higher wavenumbers. The UV–vis spectra of the dinuclear iron complexes 5, 8 and 9 are dominated by a strong absorption in the UV region around 270nm. A second intense absorption is visible in the near UV around 330nm. Depending on the coordination sphere around the iron nuclei, this absorption can be substantially shifted. This might be an indication for the involvement of metal as well as ligand orbitals in this transition. A broad and featureless absorption reaching up to 600nm with an extinction coefficient of maximal 1800M−1 cm−1 is responsible for the dark red colour of these iron coordination compounds. Albeit being only of relatively small amplitude, this absorption may become problematic since ruthenium polypyridyl complex are emitting in the same region. As a result of the spectral overlap, the excited state of the ruthenium complex may be quenched by unwanted energy transfer processes to the diiron moiety. The cyclic voltammogram of the diiron complex 4 features two irreversible oxidations below 1.0V originating from an oxidation of the diiron moiety and of the amine functionality. On the cathodic scan, an irreversible reduction is observed at a potential typical for [(μ-PDT)Fe2(CO)6] type of complexes at −1.69V versus Fc+/0 [40]. For the [(μ-ADT)Fe2(CO)6] complexes 8 and 9, an irreversible oxidation is observed at a potential around 0.60±0.05V versus Fc+/0. The exact location of this process is ambiguous as it could be centred on the amine as well as on the diiron portion of the complex. Efforts to determine the location of the electron hole in oxidized 8 and 9 by spectroscopic techniques (ESR, UV–vis) were unsuccessful due to the instability of the oxidized species [41]. The irreversible reduction associated with the diiron unit proceeds at a potential somewhat less negative than that of 4, around −1.55±0.02V. From these data, it seems that [(μ-ADT)Fe2(CO)6] complexes are superior as acceptors in electron transfer processes to the all-carbon bridged analogues."
7,Ruthenium–diiron dyads,
8,Synthesis,"3.1 Synthesis Starting from the functionalized diiron complexes 5, the synthesis of the corresponding dyad 11 proceeded as anticipated. Hence, the acid chloride of [(bpy)2Ru(4-Me-4′-COOH-bipyridine)]2+ 10 which is available by heating the latter complex in thionylchloride, reacts smoothly with the amino-equipped 5 to form dyad 11 in good yield (Scheme 4 ) [42]. Model complex 12 [43] was prepared from 10 and alanine ethylester in a similar procedure and was used for comparison of the photophysical properties of 11. The iodo-functionalized diiron complex 8 could be converted to the corresponding dyad by reacting the former complex with 4′-ethynyl-2,2′:6′,2″-terpyridine [44,45] under Sonogashira cross-coupling conditions [46] to afford the diiron complex 13 with an appended terpyridine metal binding site (Scheme 5 ). In the solid state, the iron carbonyl portion of 13 is stable towards ligand substitution by the polypyridine as unambiguously demonstrated by single crystal X-ray diffraction (Fig. 4 ). Apart from the ethynylterpyridine fragment, the crystal structure of 13 closely resembles that of 8. Benefiting from the rigidity of the system, the distance from the nitrogen atom (N) of the central pyridine ring to the two iron cations could be calculated to be 11.892(3) and 13.996(3)Å, respectively. Solutions of 13 in organic solvents are unstable at room temperature and decompose within minutes upon exposure to light, presumably due to light-induced decarbonylation followed by intermolecular terpyridine complexation. However, as a freshly prepared solution in methanol which is kept in the dark, ligand 13 coordinates readily to the (terpy)Ru fragment, [47] giving rise to the desired trinuclear complex 14. In contrast to 13, solutions of 14 are stable and can be stored at ambient atmosphere for weeks. However, over a period of months, dyad 14 decomposes even in the solid state, presumably due to oxidative degradation of the acetylene linker. In order to have a reference system comparable to 14, the 4-(N-piperidyl)phenylethynyl-terminated [Ru(terpy)2]2+ complex 16a as well as its phenylethynyl-analogue 16b were synthesized in procedures analogous to that for the preparation of 14. Hence, iodo-4-(N-piperidyl)benzene [48] was reacted with 4′-ethynyl-2,2′:6′,2″-terpyridine [45] to produce the acetylenic ligand 15a and phenyl acetylene was reacted with 4′-[((trifluoromethyl)sulfonyl)oxy]-2,2′:6′,2″-terpyridine [44,49] to form 15b. Subsequently, both ligands were separately coordinated to the (terpy)Ru fragment in refluxing ethanol, thereby forming 16a and 16b (Scheme 6 ) [41]. Dyad 14 differs from 11 in many respects, most prominently in that it contains a [Ru(terpy)2]2+-type photosensitizer compared to a [Ru(bpy)3]2+-type chromophore in 11. Terpy-based systems offer the advantage that a linear geometry becomes accessible and no isomeric mixtures are obtained when the system is further extended, i.e. by the covalent attachment of an electron donor. However, this strategy also suffers from certain drawbacks as the excited state lifetimes are generally shorter and the excited state energies lower compared to bpy-based systems. Whereas the linking unit in 11 is flexible which could give rise to several conformers, the rigidity of the phenylacetylene tether in 14 allows precise control over the spatial separation between the ruthenium and diiron moiety. Furthermore, less functional groups in the linker may translate to higher chemical stability, in particular towards nucleophilic attack. Finally, the potential proton reduction site is composed of a diiron hexacarbonyl portion in both dyads, but differs in the nature of the central atom in the dithiolate bridge. The extend to which these different designs influence the properties of the dyads are discussed in the following section."
9,Electronic properties,"3.2 Electronic properties 3.2.1 IR spectra The IR spectrum of dyad 11 (recorded in CH2Cl2) features three characteristic peaks between 2075 and 2000cm−1 originating from the carbonyl ligands. In this region, the spectrum of 11 is essentially identical to that of the precursor 4 which lacks the ruthenium tris-bipyridine moiety. Furthermore, both spectra are in agreement with that reported for [(μ-PDT)Fe2(CO)6]. Since an electronic communication between the diiron moiety in 11 and the appended ruthenium photosensitizer would most probably result in changed carbonyl IR frequencies, the absence of such a shift points towards an electronic isolation of the two redox active moieties in the ground state. Similar to the situation in 11, a comparison between the IR spectra of dyad 14 and those of the related precursors 8 and 13 reveals that they are almost superimposable in the carbonyl region and that no communication between the different units is operating in the ground state. 3.2.2 Electronic absorption spectra The trinuclear ruthenium–diiron complex 11 displays an electronic absorption spectra typical for [Ru(bpy)3]2+ type of complexes [50]. The strongest absorption in the UV around 290nm is usually attributed to bpy-centred π→π* transitions. The longest wavelength absorption around 460nm is caused by metal-to-ligand charge transfer (MLCT) transitions of the [Ru(bpy)3]2+ moiety [50]. An additional band at 328nm is visible which correlates well with a transition in the isolated diiron complex 5 at similar energy. The low energy MLCT band overlays the weak absorption from the diiron portion in 11. The piperidine-containing terpyridine 15a features a strong absorption at 362nm in addition to a band in the far UV. The UV–vis spectrum of ligand 13 exhibits three intense absorptions at 278, 341 and 357nm, thereby suggesting that it can be regarded as a simple combination of the spectra of 8 and that of the reference ligand 15a (Fig. 5 ) [41]. As expected for [Ru(terpy)2]2+ type complexes [50], the absorptions in the UV–vis spectrum of the trinuclear complex 14 are red-shifted compared to those of dyad 11 with strong absorptions at 310nm and around 500nm. The latter band overlays the weak, low-energy absorption from the diiron moiety in 14. The diiron-based transition at 325nm is visible as a shoulder in the spectrum of 14. 3.2.3 Electrochemistry The driving force for an electron transfer from the photo-excited ruthenium polypyridyl portion to the diiron site in the dyads can be calculated from the electrochemical data in conjunction with the excited state energies (see emission section below). Hence, a knowledge of the redox properties of the dyads is clearly desired. The cyclic voltammogram of dyad 11 features presumably three overlaying oxidations below 1V, originating from the irreversible oxidation of the diiron portion, the irreversible oxidation of the amine and the reversible RuIII/II oxidation. On the reductive scan, a poorly resolved reduction is visible around –1.6V versus Fc+/0, besides further irreversible peaks arising from the reduction of the bipyridine ligands coordinated to the ruthenium center. The Ru(II)/Ru(III) couple in the [Ru(terpy)2]2+ complexes 14, 16a and 16b is observed at 0.93±0.02V. The irreversible oxidation of the diiron moiety in 14 proceeds at 0.65V and is thus shifted to higher potentials by 100mV compared to the oxidations of isolated diiron complexes 8 and 9. Reduction of 14 at −1.49V proceeds at a potential slightly less negative than those usually observed for the reduction of the terpyridine ligands and can thus be assigned to the reduction of the diiron portion. The remaining reduction waves for 14 at −1.67 and −1.89V and around −1.6 and −1.9V for 16a and 16b are typical for [Ru(terpy)2]2+ complexes and arise from the reduction of the terpyridine ligands [50]. 3.2.4 Emission data The driving force for electron transfer from the ruthenium to the diiron site in dyads 11 and 14 can be calculated from the excited state energies and the reduction potentials discussed in the previous section, using the Rehm–Weller equation [51]. With the assumption that the excited state energy of dyad 11 is similar to that of the reference complex 12, this process can be determined to be endothermic by roughly 400mV. The emission of dyad 11 follows a double exponential decay function with lifetimes of τ 1 =234ns (with an amplitude of circa 20%) and τ 2 =1190ns (80%). Compared to the emission of the reference complex 12 which decays single exponentially with a lifetime of 1380ns, it appears that the emission from 11 is quenched to about 70%. Steady-state emission data show similar results with the emission of 11 being quenched to 60%. The quenching is attributed to energy transfer and the non-exponential behavior to different conformations of the flexible linker. Although the linker appears to be linear in the crystal structure of diiron complex 5, the tether could bend and place the diiron unit close to the ruthenium chromophore in solutions of 11. The excited state energies of complexes 14 and 16a, 16b were determined from the emission spectra recorded in a solvent glass at 77K [52–54]. For complexes 14, 16a and 16b the excited state energies were calculated to be 1.89, 1.89 and 1.91eV, respectively. As an effect of the better electron accepting capacity of the ligands in these complexes, these values are slightly lower than that for [Ru(terpy)2]2+ (2.07eV) [55]. The driving force for electron transfer from the ruthenium to the diiron site was calculated as above with the Rehm–Weller equation [51]. Using the reduction potentials from the cyclic voltammetry data and omitting the work term arising from coulombic interactions, the driving force was calculated to be uphill with ΔG 0 =0.59eV. The excited state decay, as determined from the time-resolved emission decay traces, gave lifetimes of 23ns for 16a, 13.5ns for 16b and 6.5ns for 14. The excited state decay is significantly faster in 14 than in 16a and 16b. The quenching rate constant k q can be estimated as k q =1/τ 14 −1/τ 16a =1.1×108 s−1. Since the electron transfer to the diiron moiety is strongly endothermic, the quenching is not induced by electron transfer but rather by dipole–dipole energy transfer. A calculation of the rate constant using Förster's equation [56] with the orientation factor κ set to 1 and a donor acceptor distance of 8.5Å gave a value of a similar magnitude as the experimental one. The exact location of the excited state in 14 is somewhat ambiguous but a donor–acceptor distance of 8.5Å is not unreasonable, considering that the distance between the terpyridine ligand and the diiron center was found to be 12–14Å in the crystal structure of complex 13. It appears therefore that Förster energy transfer is a plausible explanation for the quenching in 14 [41]."
