,sections,Text
0,Introduction,"A wide variety of α,β-unsaturated alcohols serve as important fine chemicals applied in agrochemicals, flavorings, pharmaceuticals, fragrances industrials, and these alcohols can be manufactured through the chemoselective hydrogenation of the carbonyls in α,β-unsaturated aldehydes and ketones [1–4]. Although such reaction route has a high degree of atom-economy, it is still subject to the issue of unsatisfactory hydrogenation selectivity, because CC bonds possess lower bond energy than CO bonds and both thermodynamics and kinetics favor the activating hydrogenation of CC bonds over CO bonds [5,6]. Different kinds of heterogeneous metallic catalysts have been developed to accomplish the selective hydrogenation of α,β-unsaturated aldehydes and ketones to corresponding unsaturated alcohols through the structural optimization on active metal sites and supports as well as ligands [7–14]. With respect to focused researches of the precious metal catalysts, Pd catalysts prefer to selectively catalyze hydrogenation of CC moiety over CO moiety, causing the formation of CC hydrogenated products [15]. On the other hand, the high-cost limits the practical application of Ir and Pt catalysts in the hydrogenation of α,β-unsaturated aldehydes and ketones, although numerous optimization efforts have been successful [16–22]. In consideration of affordable price and moderate catalytic hydrogenation ability, metallic Ru heterogeneous catalysts have potentials to meet the challenges of efficiently selective transformation of α,β-unsaturated aldehydes and ketones into α,β-unsaturated alcohols. There are various attempts to enhance the performance of Ru-based catalysts in selective hydrogenation reactions of α,β-unsaturated aldehydes and ketones. Moderate size distribution and high dispersion degree of metallic Ru nanoparticles on the catalyst surfaces is necessary to increase the catalytic activity, however, excessively small particle size leads to decreased hydrogenation selectivity towards the unsaturated alcohols [23,24]. Introducing a second metal additive to form alloy structure has also been proved as a feasible strategy to improve both catalytic hydrogenation activity and selectivity for Ru-based catalysts [25,26]. Benefited to electronic effects and geometric effects, satisfactory catalytic property can be gained on those bimetallic alloy Ru-series catalysts, e.g., Ru-Fe, Ru-Pt, Ru-Pd, etc. [27,28]. In addition, an appropriate support such as SiO2, Al2O3, active carbon, carbon nanotube and zeolite can afford specific interaction with the active Ru sites, and consequently promote the reaction rate, the selectivity as well as the recycling stability [29–32]. Cubic fluorite CeO2 is frequently employed as the support to stabilize the active metallic sites by providing the strong interaction. The relatively high lattice oxygen mobility and the superior redox ability of CeO2 support can not only strongly modify the structural properties of supported metal sites, but also specifically attract with the reaction-relevant intermediates. CeO2-supported Ru particle has been reported as effective catalysts in hydrogenation reactions such as CO2-to-CH4 and amides-to-alcohols [33–35], however, it has not been adopted in the selective hydrogenation of α,β-unsaturated aldehydes and ketones into unsaturated alcohols. Hence, a rational design strategy should be explored to preferentially produce active and durable CeO2-supported Ru catalysts for the hydrogenation reaction. In addition to the structural regulation on catalysts, the catalytic hydrogenation performances depend on the reaction conditions, especially the solvent environment. In particularly, the utilization of water as polar solvent has attracted extensive interests in organic synthesis in view of its substantial economic and ecological advantages, as well as separation convenience [36,37]. However, water molecule is in general not an innocent spectator as solvent, and it plays a critical role in the catalytic hydrogenation cycle [38]. It has been recognized that, in contrast to a non-polar solvent, a polar solvent could afford a facile reaction environment to achieve highly selective hydrogenation of CO groups and production of unsaturated alcohols with similar polarity [39–42]. One of the reasons is identified as the preferential adsorption of hydrophilic CO bonds over CC bonds on the catalyst surfaces with the aid of dipolar water solvent [43–45]. The water molecules can coordinate with the homogeneous complex catalysts to form hydroxo species, modifying the structural properties of active metal sites and accelerating hydrogenation or transfer hydrogenation reactions by hydrophobic effects or hydrogen-bonding interactions with substrates [46–48]. The water molecules can also accelerate the hydrogen diffusion across the surface of metal oxide support, determining the hydrogen spillover process and thus affecting the catalytic hydrogenation activity [49,50]. Furthermore, our previous works have presented an active pathway of water-involved hydrogen exchange, which is coexisted with direct hydrogenation with dissociated H2 during selective hydrogenation reaction of cinnamaldehyde to cinnamyl alcohol over Pt-based catalysts [51]. The combining results from isotope labeling experiments and theoretical studies have suggested that the water molecule acted as a bridge to facilitate hydrogen exchange between the reactant substrates and the Pt sites with a lower thermodynamic energy barrier. Therefore, water can act as green solvent or catalytic promoter in both homogeneous and heterogeneous hydrogenation reactions, however, great progress in more advantageous use of water remains to be done. In present work, we finely tune the chemical structure of active Ru sites supported by CeO2 via the co-modification with tin and boride additives. The Ru/CeO2-series catalysts with low Ru loadings are applied in the chemoselective hydrogenation reaction of cinnamaldehyde to cinnamyl alchol with pure water as solvent instead of commonly used organic solvents. In addition, a series of detailed characterizations are performed to verify the structural information of Ru-based catalysts. The isotopic experiments of H2-D2 and H2-D2O exchange as well as D2O-involved kinetics tests are also carried out for illustrating the catalytic effects of water molecules in the Ru-catalyzed hydrogenation reactions."
1,Experimental,
2,Materials,"2.1 Materials Ruthenium chloride hydrate (RuCl3·xH2O, 35.0–42.0% in Ru basis), tin chloride dihydrate (98.0–103.0%), boric acid (99.8%), cerium oxide (99.9%), dodecane (98%), ethyl acetate (99.8%), cyclohexane (99.7%), and toluene(99.5%)were purchased from Aladdin Reagent Corp. (Shanghai, China). Cinnamaldehyde (99.0%), phenylpropyl aldehyde (95.0%), cinnamyl alcohol (98.0%), 3-phenylpropanol (99.0%) and isopropanol (99.9%) were obtained from Sigma-Aldrich (Shanghai, China). D2O (deuteration degree >99.8%) was provided by J&K Scientific (Shanghai, China). H2 (99.999%), Ar (99.999%) were supplied by Nanjing Special Gas Factory (Nanjing, China). D2 (99.999%, deuteration degree >99.8%) was obtained from Suzhou Changyou Gas Co., LTD. (Suzhou, China)."
3,Catalyst preparation,"2.2 Catalyst preparation All Ru-based catalysts were prepared by the incipient wetness impregnation method and dry commercial CeO2 particles were employed as the support. A series of CeO2-supported Ru, Sn or/and B catalysts with the theoretical molar ratios were synthesized using RuCl3, SnCl2 and H3BO3 as the precursors. The ethanol solution containing certain amounts of the precursor salts was incipient impregnated into 1.0 g of the CeO2 support. After impregnation, the sample was maintained at room temperature for 2 h and then dried overnight in an oven at 100 °C. The catalyst was finally obtained after reduction process in a tube furnace under 60 mL/min of 15 vol.% H2/Ar flow at 350 °C for 3 h with a heating rate of 2 °C/min. The accurate loading amounts of Ru, Sn and B in the catalysts were verified with the ICP-OES analyses and the data were summarized in Table 1 . The Ru weight loadings were fixed at approximately 0.7 wt.%, while the molar ratios of Sn and B to Ru were approaching 1:2 for Ru2Sn1/CeO2, Ru2B1/CeO2 and Ru2Sn1B1/CeO2 catalysts."
4,Catalyst characterization,"2.3 Catalyst characterization Inductively coupled plasma-optical emission spectrometry (ICP-OES, Perkin Elmer, Avio 200) was used to measure the Ru, Sn and B loadings in different catalysts. X-ray diffraction (XRD) patterns were recorded on a Bruker AXS D8 Focus diffractrometer in the 2θ range of 15° to 75° at 40 kV and 40 mA operating conditions. Transmission electron microscope (TEM) images were acquired on a Hitachi HT7700 TEM operated at 120 kV. X-ray photoelectron spectroscopy (XPS) was performed on an Escalab 250Xi electron spectrometer (Thermo Scientific) with a monochromatic 150 W Al Kα radiation source. The Brunauer-Emmett-Teller (BET) specific surface areas were obtained from the N2 adsorption-desorption measurements performed at −196 °C on a Quantachrome Autosorb-iQ3 adsorption analyzer. The samples were first degassed under vacuum at 200 °C for 8 h. The Raman spectra were recorded on a Horiba HR Evolution spectrometer with 532 nm excitation laser source. Temperature programmed reduction (TPR) was performed on a chemical adsorption analyzer (AutoChem 2920, Micromeritics) with a U-shaped quartz tube. 80 mg of catalyst was loaded and then pretreated in 30 mL/min of Ar flow for 1.5 h at 300 °C. After cooling down to room temperature and reaching a steady state, the reduction TCD signal was started to record with heating sample to 550 °C in 20 mL/min 10 vol.% H2/Ar at a specific rate of 10 °C/min. The diffuse reflectance infrared fourier transform spectroscopy (DRIFTs) of CO adsorption was performed on a Nicolet iS10 FTIR spectrometer equipped with a Harrick diffuse reflection cell and a liquid nitrogen-cooled MCT/A detector. The sample was pretreated at 300 °C for 90 min and cooled down to 25 °C in 30 mL/min of Ar flow before CO adsorption experiment. The background spectrum was collected after 60 min in 30 mL/min of Ar gas, followed by introducing 10 mL/min of CO flow to start the chemisorption. After the CO adsorption lasting for 30 min, the sample was further purged with 30 mL/min of Ar flow for 30 min and then the spectrum was acquired. Accumulating 16 scans and a spectral resolution of 4 cm−1 were set for all recorded spectra."
5,Catalytic hydrogenation reaction,"2.4 Catalytic hydrogenation reaction The cinnamaldehyde hydrogenation reaction was proceeded in a 50 mL Hastelloy batch reactor (NS-50-C276, Anhui Kemi Machinery Technology Co., Ltd.) with a Teflon liner. Catalyst (20 mg), and CALD (200 μL) in solvent (10 mL) were added into the reactor. The residual air inside the reactor was removed by repeatedly pressurizing and releasing H2 gas. The reaction was performed at 60 or 100 °C under 1 or 20 bar of H2. For eliminating the external mass transfer limitation, 700 rpm of stirring speed was used in all the reactions. After the reaction was completed, the reactor was cooled to room temperature and the high-pressure H2 was released. The catalyst powder was separated by 1400 rpm centrifugation. All the liquid products were analyzed using a flame ionization detector (FID)-equipped gas chromatograph (GC, Agilent, 7890B). A CP-WAX 52 CB column (30 m × 0.25 mm × 0.25 μm) was armed in the GC for products separation. The byproducts were identified by a gas chromatography-mass spectrometry (GC–MS, Agilent, 6890N-5973). Tetradecane was served as the internal standard and the carbon balance was kept >99% in all the hydrogenation reactions. For recycling tests, the reused catalyst was hot filtrated and washed with ethanol several times after each reaction run, and then kept drying before next reaction run. The catalytic reaction data were calculated based on the following formulas: Conversion = [Nin(CALD) - Nout(CALD)] / Nin(CALD) × 100% Selectivity(i) = Nout(i) / ∑iNout(i) × 100% Carbon balance = [Nout(CALD) + ∑iNout(i)] / Nin(CALD) × 100% Specific reaction rate = [Conversion × Nin(CALD)] / [Time × Ntotal(Ru)] Where i represented hydrogenation products; Nout(i) was the molar amount of corresponding product i; Ntotal(Ru) was the molar number of total Ru atoms in employed catalyst. The experimental CALD concentration as a function of time were plotted according to a rate law of first order with respect to CALD. The reaction rate constant k was calculated by the linear fitting method with the following formula: ln (Ct / C0) = - k × t where Ct represented the CALD concentration at reaction time t, and C0 was the initial CALD concentration."
6,Isotope labeling measurement,"2.5 Isotope labeling measurement H2-D2 exchange experiments were performed in a fixed-bed reactor with a quartz tube (8 mm in inner diameter). A 10 mg portion of catalyst was loaded in the reactor and the feeding gases consisted of 8 mL/min of H2, 8 mL/min of D2 and 36 mL/ min of Ar balance gas. Prior to the exchange reaction, the sample was pretreated in Ar flow at 120 °C for 30 min. After cooling to 40 °C, the gas flow was switched to H2-D2-Ar mixture to start the H2-D2 exchange reaction. The exchange reaction-relevant gases of H2, HD and D2 were analyzed with a mass spectrometer (MS, QGA, Hiden Analytical Ltd.). H2-D2O exchange measurements were performed in a batch reactor operated at 100 °C and 20 bar of H2. The loading amount of Ru-based catalyst was 20 mg and the exchange reaction was lasted for 2 h. After the reaction was completed and the reactor was cooled down, the gaseous mixture inside the reactor, including H2, D2 and HD, was collected with a gas bag and then was analyzed on the MS. Isotope-labeling kinetic studies were also performed in a batch reactor. The reaction conditions were similar to the regular catalytic hydrogenation reaction tests except of using D2O to replace H2O as solvent. The certain conditions were 20 mg of Ru-based catalyst, 200 μL of CALD, 10 mL of D2O solvent, 60 or 100 °C, 1 or 20 bar of H2, and 2 h of time duration. The liquid products containing deuterated molecules were analyzed on the GC–MS. The reference experiments were also carried out to clarify the exchange degrees between three kinds of primary hydrogenated products (CALA, HCALD and HCALA) and pure D2O in the absence of the Ru catalysts. The reference experiment of exchange between D2 and products was further performed in the presence of catalyst (conditions: 20 mg of Ru2Sn2B1/CeO2 catalyst, 60 μL of product, 10 mL of n-dodecane, 100 °C, 1 bar of D2, and 12 h of time duration)."
7,Results and discussion,
8,Catalytic performance of Ru catalysts in water,"3.1 Catalytic performance of Ru catalysts in water These CeO2-supported Ru catalysts with various compositions were applied in the selective hydrogenation of cinnamaldehyde (CALD) to cinnamyl alcohol (CALA) at a relatively low temperature (60 °C) with pure water as the solvent. For evaluating the specific reaction rate under a comparable level, the CALD conversion in each test was kept at approximately 40% through reregulating the reaction time duration and/or catalyst amount. As presented in Fig. 1 A, monometallic Ru/CeO2 catalyst displayed an unsatisfactory hydrogenation selectivity towards CALA at 60.2% and a lower specific reaction rate of 11.0 h−1 (consumed CALD moles derived by total Ru mole in the catalyst per hour). The modification with B additive in Ru2B1/CeO2 catalyst led to a decreased CALA selectivity at 47.7%, however, it caused near two times improvement in the reaction rate to 29.3 h−1, as compared to Ru/CeO2 catalyst. For Sn-modified bimetallic Ru2Sn1/CeO2 catalyst, both the reaction rate and CALA selectivity further increased up to 118.2 h−1 and 71.8%, respectively. In contrast to monometallic and binary Ru-based catalysts, ternary Ru2Sn1B1/CeO2 catalyst exhibited a significantly promoted catalytic hydrogenation performance that its specific reaction rate and the CALA selectivity could reach up to 223.2 h−1 and 89.7%, respectively. The CALD hydrogenation reaction was performed in the kinetic region to further compare the catalytic properties of Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalysts. The reaction rate constants (k) over these two catalysts were measured in the initial reaction stages, and the linear dependence of ln(Ct/C0) as a function of reaction time suggested that the catalytic reaction followed psudo first-order with respect to CALD reactant, as shown in Fig. 1B. The Ru2Sn1B1/CeO2 catalyst displayed a k value of 0.289 h−1, which was two times as high as that of Ru2Sn1/CeO2 catalyst (k = 0.133 h−1). In addition, the CALA selectivity of Ru2Sn1/CeO2 catalyst was always less than 80% during the whole reaction stages, whereas Ru2Sn1B1/CeO2 catalyst can maintain a superior CALA selectivity beyond 90% in the hydrogenation reaction. These results indicated that the CeO2-supported Ru catalyst jointly decorated with Sn and B species could efficiently catalyze the selective hydrogenation reaction of CALD to CALA in water solvent (Scheme 1 ). The solvent effect cannot be ignored in the heterogeneous catalysis, especially in the catalytic hydrogenation of α,β-unsaturated aldehydes and ketones to α,β-unsaturated alcohols [42,51]. The optimized Ru2Sn1B1/CeO2 catalyst was employed to verify the superior catalytic properties in pure water over varieties of organic solvents in CALD hydrogenation reactions. With same reaction conditions and time durations, poor CALA selectivity at less than 50% and low CALD conversion at less than 30% were obtained in those common organic solvents such as ethyl acetate, cyclohexane, n-dodecane and toluene, as shown in Fig. 2 A. Specifically, isopropanol has been served as the most frequently used solvent in the hydrogenation reaction of unsaturated aldehydes, nonetheless, the CALA selectivity and the CALD conversion of Ru2Sn1B1/CeO2 catalyst with isopropanol as solvent were only 75.0% and 24.0%, respectively, which were still dramatically inferior to that with water as the solvent (93.9% for CALA selectivity and 96.0% for CALD conversion). When small amount of water was added into isopropanol (molar ratio of water to isopropanol = 5:100, 10:100), obvious increase of conversion (29.5% and 33.0%) was observed, suggesting the acceleration effect of water molecules in the hydrogenation reactions. The first order reaction rate constants (k) in water and isopropanol solvents were further measured in the kinetic reaction regions. The k value of 0.289 h−1 was observed in water, which was over five times higher than that of 0.051 h−1 obtained in isopropanol solvent, as shown in Fig. 2B. These results clearly demonstrated that water solvent molecules played a critical role in enhancing both catalytic activity and hydrogenation selectivity in CALD hydrogenation reaction. The catalytic effects of water would be worth more detailed discusses in the following sections. The catalytic stability and reusability of the optimal ternary Ru2Sn1B1/CeO2 catalyst was also investigated by repeated reaction tests in water solvent, and the performances were presented in Fig. 3 . After each recycling reaction run, the catalyst was hot filtrated and washed with ethanol several times, and then kept drying overnight till the next cycle run. Both the CALD conversion and the CALA selectivity were maintained approaching 90% in six-cycle runs, suggesting great catalytic and structural stabilities of the Ru2Sn1B1/CeO2 catalyst in aqueous phase selective hydrogenation of CALD to CALA."
9,Structure characterization of CeO2-supported Ru catalysts,"3.2 Structure characterization of CeO2-supported Ru catalysts A series of CeO2-supported Ru catalysts were prepared by the incipient wetness impregnation method. The dry commercial CeO2 nanoparticles (NPs) were employed as the support and the Ru loadings were fixed at approximately 0.7 wt.% for all the Ru-based catalysts, which were confirmed by the ICP-OES analyses results as listed in Table 1. The molar ratios of Ru:Sn and Ru:Sn:B were approaching 2:1 and 2:1:1 for Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalysts, respectively (Table 1). Since these Ru catalysts exhibited distinctly different catalytic performances in the CALD hydrogenation reactions, their composition and structure were carefully characterized to gain a clear physical chemical insight on the relevance between the catalytic activity and the catalyst structure, namely the nature in structure-function relations. The powder XRD patterns in Fig. 4 A revealed that only the standard diffraction peaks of the cubic fluorite CeO2 phase were observed on either pure CeO2 support or the Ru-based catalyst. The legible peaks at 28.4°, 32.9°, 47.3°, 56.2° and 58.9° were corresponding to the (111), (200), (220), (311), and (222) planes of CeO2, respectively. Neither metallic Ru nor RuO2 phase was observed in these supported Ru catalysts. In addition, the diffraction peaks of SnO2, Sn or B-related phases were not found in the XRD patterns of Sn or B-containing catalysts, possibly due to the relatively low loading amounts or high dispersion of Ru, Sn and B species on CeO2 surfaces. The nitrogen adsorption isotherms exhibited similar specific BET surface areas for the catalysts (approximately 20 m2/g, Table 1), suggesting that the impregnated deposition of Ru, Sn or B species cannot apparently vary the surface area of CeO2 NP supports. The visible (532 nm) Raman spectra of the CeO2-supported catalysts in Fig. 4B-C were dominated by a strong peak at 461 cm−1 with a weak band at 1172 cm−1, which were corresponding to the F2g symmetry vibrational mode and the second-order longitudinal optical (2LO) mode of the fluorite CeO2 lattice, respectively [52]. Neither defect-induced band at ca. 590 cm−1 nor bands of surface oxygen species at 830, 890 or 1139 cm−1 was observed on these catalysts, indicating that there was no abundant oxygen-vacancies and adsorbed oxygen species on the catalyst surfaces [53,54]. In addition, the typical peaks of A1g and B2g vibration modes of Sn-O bonds in crystalline SnO2 (at ca. 632 and 724 cm−1, respectively) were absent on the Raman spectra, suggesting the absence of bulk SnO2 species in Sn-containing catalysts [54–56]. The TEM images in Fig. 5 illustrated that the Ru nanoparticles could highly disperse on the CeO2 support in all Ru-based catalysts. For CeO2-supported monometallic Ru NPs, the average particle size was comparatively small, 2.3 ± 0.7 nm as shown in Fig. 5A-B. The modification of Sn or B additives could not cause obvious changes in the particle size distributions. As shown in Fig. 5 C-F, the similar particle sizes were observed at 2.1 ± 0.7 and 2.6 ± 0.8 nm for Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalyst, respectively. XPS measurements in Fig. 6 presented the electronic states of Ru and Sn species on the Ru-based catalysts surfaces. Since the signal of Ru 3d 3/2 orbit overlapped with that of C 1s orbit, the Ru 3d 5/2 peak was used to determine the chemical states of Ru species in all the catalysts. The metallic Ru0 and oxidative Ruδ+ surface species were confirmed to be coexisted in monometallic Ru/CeO2 catalyst, which both metallic Ru0 peak at 280.1 eV in binding energy (BE) and oxidative Ruδ+ peak at 281.6 eV were presented in the spectrum in Fig. 6A [57,58]. The peak corresponding to Ru0 surface species disappeared on bimetallic Ru2Sn1/CeO2 catalyst, however, the peak of Ruδ+ species was distinguishable in the XPS spectrum (Fig. 6B). In the case of the ternary Ru2Sn1B1/CeO2 catalyst, two peaks of Ru0 and Ruδ+ species appeared in parallel, as shown in Fig. 6 C. The calculated atomic ratios of Ru0/Ruδ+ in the Ru-based catalysts were summarized in Table 1, which the values were 80/20, 0/100 and 26/74, for Ru/CeO2, Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalyst, respectively. XPS results also provided the distributions of surface Sn-related species, and the coexisted metallic Sn0 and oxidative SnOx species were observed on all Sn-containing catalysts, as presented in Fig. 6D-F. Furthermore, SnOx species dominated over metallic Sn0, which the ratios of Sn0/Sn2+/4+ were 10/90 and 24/76, for Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalyst, respectively ( Table 1 ). According to the XPS analyses results, the addition of SnOx species led to the disappearance of metallic Ru0 surface species in Ru2Sn1/CeO2 catalyst, might due to full coverage of SnOx on Ru atoms or incorporation of Ru into SnOx matrix. The further modification with B species in Ru2Sn1B1/CeO2 catalyst allowed the partial exposure of metallic Ru0 and Sn0 sites on the surface, possibly attributed to the electric neutrality demanding in the presence of positive B3+ species [57,59]. To investigate the structural redox properties of various phases on the catalyst surface and their interactions, H2-TPR analyses were performed on these series of Ru catalysts. As presented in Fig. 7 , only one prominent peak at ca. 460 °C was observed on pure CeO2 support, which was assigned to the reduction of surface oxygen species on CeO2 [60]. A wide hydrogen-absorption reduction region at 180–450 °C with a peak at 250 °C was attributed to the reduction of SnOx species with strong interactions with the CeO2 support for the Sn/CeO2 (Sn: 0.4 wt.%) catalyst. A peak of CeO2-stabilized RuOx species at 65 °C was observed on the monometallic Ru/CeO2 catalyst. Modification of Sn additive on Ru in the Ru2Sn1/CeO2 catalyst exhibited two overlapping peaks at 100 and 160 °C, located in the middle of each reduction peaks of RuOx and SnOx surface species. The enhanced anti-reduction ability reflected the formation of SnOx matrix-immobilized RuOx structure with strong interactions between these two components. Ru2Sn1B1/CeO2 catalyst with further B modifications revealed a similar H2-TPR pattern except of a slightly shifted reduction peak at 100 °C. In addition, the individual reduction behavior of RuOx species was evidently distinguishable, compared to that in Ru2Sn1/CeO2 catalyst, suggesting that the B additives could effectively introduce migration of Ru atoms inside SnOx matrix into the surface. This result was also conformed to the varying tendency of Ru0/Ruδ+ ratio from XPS spectral results. The DRIFT spectra of the chemisorption of CO probe molecules provided sensitive structural information of the Ru sites on the catalyst surface as well as the synergistic effect of RuSnB ternary species. The experiments were carried out at 25 °C and the in-situ DRIFT spectra were recorded after CO desorption in the Ar flow. The spectra in Fig. 8 were displayed in Kubelka-Munk (K-M) unit and fitted with five types of the chemisorption configurations of CO on Ru sites, as summarized in Table 2 . Two distinct peaks at relatively higher frequencies (HF) of 2140 and 2088 cm−1 and three peaks at lower frequencies (LF) of 2055, 2017 and 1969 cm−1 could be precisely fitted with three Ru catalysts. The LF peak at 1969 cm−1 was assigned to the bridge-bonded CO on the metallic Ru0 atoms, and the LF peaks at 2017 and 2055 cm−1 were associated with the adsorption of dicarbonyl CO species on oxidative Ru2+ site and on the metallic Ru0 site, respectively [61–63]. Two HF peaks at 2088 and 2140 cm−1 were corresponding to the adsorption models of CO species on the oxidative Ruδ+ sites, including dicarbonyl, tricarbonyl and linear models [61–63]. The CO-adsorption DRIFT spectral features clearly indicated different distributions of metallic Ru0 and oxidative Ruδ+ surface sites in these three Ru-based catalysts. The ratios of Ruδ+/Ru0 in Ru/CeO2, Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalysts were 12.3/87.7, 84.9/15.1 and 84.6/15.4, respectively, according to the fitted peak areas. Dramatically reduced amount of metallic Ru0 surface sites in Ru2Sn1/CeO2 and Ru2Sn1B1/CeO2 catalysts compared to that in Ru/CeO2 catalyst was in accord with the H2-TPR results that part of Ru atoms were incorporated into the SnOx matrix. It also agreed with the H2-TPR results that B-modified Ru2Sn1B1/CeO2 catalyst had a slightly increased proportion of metallic Ru0 surface sites than Ru2Sn1/CeO2 catalyst. Furthermore, the role of B additive in the electronic modification of Ru was evidenced by the blue-shift of the CO-adsorption characteristic peaks [64,65]. For instance, either bridge-bonded CO-Ru0 peak or dicarbonyl CO-Ru2+ peak shifted towards higher frequencies over Ru2Sn1B1/CeO2 catalyst in contrast with Ru2Sn1/CeO2 catalyst (1969 to 1971 cm−1 and 2017 to 2022 cm−1, respectively). Therefore, these combined characterization results presented that the optimal Ru2Sn1B1/CeO2 catalyst might consist of RuSn alloy phase encapsulated by SnOx-matrix on CeO2 support. The Sn additives largely modify the surface electron density of active Ru sites for improving the adsorption and reactivity of the CO bond, while the geometric effect of intermetallic RuSn-encapsulated SnOx species can play a part in the suppression of CC bond adsorptive hydrogenation [66–68]. The electronic and catalytic properties of Ru could be further modified by their interaction with Sn and B promoters for most promising hydrogenation catalysts based on ternary RuSnB compositions [57–59,64,69]."
