,sections,Text
0,Introduction,"Energy is one of the substantial factors of a country's economy. It is a key derivative of human living standards of any country. Since industrial revolution, there has been a major focus on fossil fuels as a source of energy to the world. They are non-renewable resources and take millions of years to be produced again and are not environment friendly. The utilization of fossil fuels is associated with Greenhouse Gas (GHG) emission, mainly consisting of CO2, the production of which has increased >40% since the industrial revolution (Moreira and Pires, 2016). The increase in CO2 emissions is affecting the natural climatic patterns of the earth such as changes in temperature and patterns of precipitation, which are imposing negative impacts on human lives (Costello et al., 2009). For resolving these increasing problems of climatic changes, the use of carbon dioxide neutral fuel systems must be encouraged as suggested in the Copenhagen Climate Conference, 2009 (Christiansen et al., 2018). The increasing population along with pollution and the fast depletion of non-renewable fossil fuels have forced the world to shift to renewable energy sources (Singh and Mahapatra, 2019). The major sources of energy are oil, coal and natural gases. According to the Energy Statistics 2018, the production of coal has increased from 2.9% in 2007–2008 to 3.79% in 2016–2017 whereas its consumption has increased from 2.22% in 2007–2008 to 5.29% in 2016–2017 (Statistics, 2013). The energy demand of the world is likely to be 50% more than the current scenario (Christiansen et al., 2018). Among the renewable sources of energy, the molecular hydrogen shows a huge potential to be used as an alternative source of energy and helps in combating all these problems (Mona and Kaushik, 2015). Hydrogen was first identified by Cavendish when dissolving metals in dilute acids (Cavendish, 1776). Biological hydrogen production was first reported by Gaffron in green microalgae (Gaffron, 1939; Gaffron and Rubin, 1942). Hydrogen can also be utilized in the fuel cell for electricity generation from chemical energy (Rosenbaum et al., 2005). It is also a carbon neutral energy carrier having 2.75 times higher energy yield than the fossil fuels (Singh and Mahapatra, 2019). Further, it has wider applications such as production of fertilizers (ammonia), removal of impurities in oil refineries, methanol production, in pharmaceutical industries, cryogenics, rotor coolants, petroleum recovery, as a fuel in rocket engines, hydrogenating and reducing agent etc. (Shaishav et al., 2013; Singh and Mahapatra, 2019). Hydrogen can be produced by different methods from fossil fuels, coal, biomass gasification, natural gas, and splitting of water or water electrolysis. Since long time, steam reforming of hydrocarbons has been extensively utilized for hydrogen production along with hydrogen/carbon monoxide gas mixtures (Steinberg, 1999), which is also adverse to the environment. Therefore, the present review article has attempted to compile the information available on the production of hydrogen, role of enzymes involved in production, factors affecting the rate of hydrogen production and their challenges and future perspectives."
1,Biohydrogen from biomass,"Biohydrogen can be produced through various feedstocks via thermochemical technologies such as steam reforming of biobased oils, pyrolysis, supercritical gasification of water, simple gasification, gasification of steam (Demirbaş, 2001) and biological processes (Fig. 1 ). These processes are as follows."
2,Thermochemical conversion process,"2.1 Thermochemical conversion process The total efficiency of thermal conversion of biomass to hydrogen is 52% but the production costs of thermochemical processes are less. The yield of hydrogen from biomass is >15% of the dry weight of biomass, which is relatively low (Demirbaş, 2001). The energy content and yield of hydrogen and biomass, respectively, are compared in Table 1 (Wang et al., 1999). All the thermochemical procedures of gasification including supercritical water gasification, air gasification or gasification of steam can directly utilize wet biomass without predrying and gives higher efficiency at a low temperature (Yan et al., 2006). However, one of the major disadvantages of the biomass feedstock is its decomposition, which produces char and tar (Swami et al., 2008). Gasification of biomass is a type of pyrolysis which occurs at higher temperatures and produces a gaseous mixture comprising hydrogen of >6.0% (Demirbas, 2009). The gas (synthetic in nature) produced by biomass gasification is a mixture of hydrogen, carbon dioxide, carbon monooxide, methane, nitrogen, oxygen, and tar and the removal of tar is difficult through physical dust removal method (Yoon et al., 2010). Factors such as temperature and the type of the reactor influence the composition of the gas and the products formed (Stevens, 2001)."
3,Biological process,"2.2 Biological process There is an urgent need to search for a better source of fuel production, which will not only control pollution or another process of climate change but also aids in putting less pressure on consumption of fossil fuel. Therefore, an alternate of energy production is needed. A biological process is an effective approach for hydrogen production as it is environment friendly in nature. Biological production of hydrogen is seen in several species of blue-green algae, bacteria, green algae and also in higher plants (Stevens, 2001). Photoproduction of oxygen and hydrogen, catalyzed by microorganisms occur at an ambient pressure and temperature (Gaffron and Rubin, 1942; Spruit, 1958; Khetkorn et al., 2017). This process leads to the generation of renewable energy from the most plentiful resources such as water and solar energy (Anjana and Kaushik, 2014). Biohydrogen has a huge potential (Table 2 ) to put back other hydrogen production technologies, which use fossil fuels and have drawn attention all over the globe (Show et al., 2012). These advantages (Table 2) render hydrogen as a potential candidate to reduce the reliance on conventional fossil fuels (El-Sharnouby et al., 2013). 2.2.1 Dark fermentation For carrying out dark fermentation, a large number of wild and genetically modified strains of anaerobic fermentative bacteria are available (Sen et al., 2008). Several substrates (glucose, sucrose, starch, cellulose) are also available for enhancing the production rate of hydrogen through the complete conversion of 1 mol of glucose has 12 mol of hydrogen atom (Hallenbeck and Benemann, 2002): (1) C 6 H 12 O 6 + 6 H 2 O = 12 H 2 + 6 CO 2 and produces 4 mol of hydrogen in dark fermentation with organic acids as byproducts (Sen et al., 2008): (2) C 6 H 12 O 6 + 6 H 2 O = 2 CH 3 COOH + 4H 2 + 2CO 2 In dark fermentation, CSTR (Continuously Stirred Tank Bioreactor) and UASB (Upflow Anaerobic Sludge Blanket Reactor) are majorly used along with some other fermentative reactors. The yield was reported (Gavala et al., 2006) to be higher in UASB especially at low retention times under similar reaction conditions. The rate and yield of the dark fermentation process is higher than the others but the problem associated with this process is a low hydrogen concentration (40–60%; v/v). Therefore, the fuel cells cannot use the fermentative effluent gas and a purification step is required (mechanical/chemical process). About 73% hydrogen is formed in a two-step gas membrane separation process. For yield improvement, some pretreatment methods have been reported (Wang et al., 2003). The nature of microflora has direct influence on the hydrogen production yields. Also, the inoculum provided at the proper stage of the dark fermentative process can have a significant increase in hydrogen production yields (Turhal et al., 2019). The pretreatment steps in hydrogen production method inhibit methanogenic bacterial activity and hence, the hydrogen consumption decreases and the yield increases. Biological hydrogen production processes are more ecofriendly when compared with other thermo and electrochemical processes (Das and Veziroǧlu, 2001). The production of hydrogen using anaerobic bacteria has been studied since 1980s (Nandi and Sengupta, 1998). Microbial hydrogen production is a beneficial area of technological development that uses a diversity of renewable resources (Cheong and Hansen, 2006). The pathways of fermentation and their end products determine the amount of hydrogen produced from the glucose molecule (Ren et al., 2006) with acetic and butyric acid, which comprise about 80% of the total end products (Tang et al., 2008). 1 mol of glucose produces 4 mol of hydrogen in the acetate type fermentation while 2 mol of hydrogen are generated in the butyrate type fermentation (Wang et al., 2003). There have been various studies on the fermentative hydrogen production from feedstocks such as wastewaters, municipal wastes and leftovers of agricultural and food industries (De Vrije et al., 2010). Nevertheless, this process has a low yield of hydrogen even from the fermentation of the simplest sugars (Zheng et al., 2009). This can be rectified by a two-stage hybrid system wherein the amalgamation of dark and photofermentation occurs. In the hybrid system, glucose or starch is used by anaerobic bacteria via an acetate fermentative pathway and the photosynthetic bacteria convert the resultant acetate into hydrogen in a separate reactor and there is a twofold increase in hydrogen yield when compared with the dark fermentation (Tao et al., 2007). The economical production of hydrogen is the basic concern of various researchers (Basak and Das, 2007). Several investigations have revealed that the hydrogen production cost is reliant upon the feedstock cost. Hydrogen production from the gasification of biomass involves a higher cost due to lack of technology and problems for extensive market and infrastructure arrangement. 2.2.2 Photofermentation In this process, the photosynthetic bacteria such as Rhodopseudomonas capsulata, R. sphaeroides, R. palustris, Rhodospirillum rubrum, etc. are used for hydrogen production (Tang et al., 2008). These bacteria use sunlight to convert small organic molecules into biomass releasing carbon dioxide and hydrogen under anaerobic conditions (Basak and Das, 2007). Purple non-sulfur bacteria are very efficient for hydrogen production because of the following reasons (i) having a good efficiency of substrate conversion, (ii) being anaerobic, they can manage the issue of oxygen sensitivity, which affects the [Fe-Fe] hydrogenase, the hox EFUYH [NiFe]-hydrogenase, and nitrogenase enzymes (iii) the ability to utilize both visible and near infrared regions of the spectrum, (iv) the potential to use a variety of substrates (Das and Veziroǧlu, 2001). These are gram negative organisms and have been extensively utilized for the physiological and genetic investigations of hydrogen production (Greenbaum, 1979; Madigan et al., 1997). Purple non-sulfur bacteria require less free energy for decomposing organic substrates as compared to the algal hydrogen production, which oxidizes water and produces >8.0 kJ/mol hydrogen from the lactate decomposition (Greenbaum, 1979). Under nitrogen deficiency conditions, purple nonsulfur (PNS) bacteria produce hydrogen as a byproduct of nitrogenase activity, which is facilitated by sunlight and small organic molecules serving as substrates. The anoxygenic phototrophs perform electron transport and generate proton motive force leading to ATP production by using sunlight. A huge amount of energy is needed to perform nitrogen fixation and hydrogen production reactions (Cheong and Hansen, 2006): (3) N 2 + 8e − + 8H + + 16 ATP → 2NH 3 + H 2 + 16 ADP + 16 Pi The common reaction of photofermentation is as follows: (4) CH 3 COOH + 2H 2 O + light = 4H 2 + 2CO 2 Factors such as intensity and wavelength of light influence the production of hydrogen in the bacterial system. Light intensity has a direct relationship with the hydrogen production rate until it attains a saturation point, which further depends on the substrates and the microorganisms used (Nakada et al., 1999; Khetkorn et al., 2017). There is a decrease in the photoproduction of hydrogen by 39% if infrared light (750–950 nm wavelengths) is lacking. Theoretically, 1.6, 4.0 and 2.8 mol of hydrogen are produced from 1 mol of acetic acid, butyric acid and propionic acid, respectively. Mostly organic acids, which are bulk components of the industrial wastes and the effluents of the dark fermentation process, are used as substrates. Photofermentation have been proven to be a better mechanism for hydrogen production when compared to dark fermentation. A study conducted to produce biohydrogen from corn stover compared three different processes namely dark fermentation, photofermentation and dark-photo co-fermentation for various parameter of substrate consumption, hydrogen production, by-products and energy conversion efficiency. Photofermentation was found to be the most promising method with maximum hydrogen content of 59% and highest energy conversion efficiency of 10% which was higher than the other two methods studied (Zhang et al., 2019). Photofermentation can be coupled with dark fermentation or used as a wastewater treatment technique. Wastewater treatment using photosynthetic bacteria has given satisfactory results. The concentration of hydrogen in biogas can be as high as 96%. Eroğlu et al. (2008) got a maximum production of hydrogen by using olive oil mill wastewater (OMW). 2.2.3 Photobiological process Photobiological hydrogen production can be fermentation based or photosynthesis based. Photosynthesis based fermentation uses cyanobacteria containing chlorophyll a and other pigments that can utilize solar energy with the help of photosystems (PSII and PSI) to produce sugars and oxygen (Olson and Bernstein, 1982). The PSII (P680) absorbs photons having a wavelength < 680 nm, produces strong oxidant, which converts water to oxygen, protons and electrons as described in Fig. 2 . The energy level of reducing equivalents generated as a result of the oxidation of water is utilized by the photons at PSI and PSII and the reducing equivalent, NADPH generated from this cycle is further used for the reduction of carbon dioxide in the dark phase of photosynthesis to produce carbohydrates. The reducing power through Fd is transferred to hydrogenase (H2ase) to produce hydrogen (Yu and Takahashi, 2007). The electrons pass via a sequence of cytochrome carriers to photosystem I in a non-cyclic manner that forms a Z pattern. The H+ with a wavelength around 700 nm are absorbed by the pigments in photosystem I, which further reduce the oxidized ferredoxin (Fd) and/or NADP+ into their reduced forms by accepting electrons. ATP is generated through the proton gradient formed as a result of phosphorylation across the thylakoid membrane with the help of ATP synthase. The ATP and NADPH produced are used further to reduce carbon dioxide in the carbon fixation pathways. Hydrogenase and nitrogenase reduce protons to produce molecular hydrogen by using reducing equivalents (ferredoxin) under certain conditions and are represented as 2H+ + 2Fd− → H2 + 2Fd (Mertens and Liese, 2004). As suggested by Gaffron and Rubin, Scenedesmus, a green microalga produced molecular hydrogen in dark anaerobic conditions with the use of reversible enzyme (Gaffron and Rubin, 1942; Lütz et al., 2006). Benemann and Weare (1974) reported hydrogen evolution in Anabaena cylindrica, a nitrogen fixing cyanobacterium in the presence of oxygen when kept in an argon atmosphere (Benemann and Weare, 1974). Nitrogenase reduces nitrogen into ammonia (NH3) and also produces hydrogen (Masukawa et al., 2002). Both hydrogenase and nitrogenase are sensitive to oxygen and get deactivated even at low partial pressures of oxygen (<2% v/v) (Volbeda et al., 2002; Lee and Greenbaum, 2003). This internal inefficiency of biophotolysis becomes a major hindrance for sustained hydrogen evolution (Ghirardi et al., 2000). There has been an effort to overcome this barrier by modifying the technologies. The biophotolysis (direct and indirect) by green algae and cyanobacteria have also been studied (Benemann, 1997). Phototrophic microorganisms have diverse physiological and metabolic pathways, which can be utilized to produce hydrogen like photofermentation (Dasgupta et al., 2010). 2.2.3.1 Direct biophotolysis In this process, solar energy is transformed into chemical energy as: (5) 2H 2 O + light energy = 2H 2 + O 2 Microorganisms performing this activity are species of different green algae (photoautotrophic organism) and cyanobacteria. Chlamydomonas reinhardtii is the most commonly used microalga, besides Scenedesmus obliquus and Chlorella fusca for hydrogen production. It is an attractive way to produce hydrogen as it uses water and sunlight as an energy source (Sen et al., 2008). Photosynthetic organisms reduce ferredoxin and NADP+ by extracting electrons and protons from water. NADP+ and ATP are essential energy sources for the metabolic reactions in a cell. In direct photolysis, the light energy absorbed by PSI and PSII reduces water by transporting electrons to ferredoxin (Eroglu and Melis, 2011). The reduced ferredoxin becomes an electron donor and transports electrons to the hydrogenase enzyme, which reversibly catalyzes the conversion of a proton to hydrogen (Melis et al., 2000): (6) 2H + + 2FD − ↔ H 2 + 2FD Like higher plants, green algae with the help of photosystems I and II utilize light energy and perform oxygenic photosynthesis. When there is an oxygen deficiency, the hydrogenase uses e− from the reduced ferredoxin to reduce H+ and generates hydrogen. (7) 2H 2 O + hν → O 2 ↑ + 4H + + Fd red 4e − → Fd red 4e − + 4H + → Fd ox + 2H 2 Green microalgae have [Fe-Fe] hydrogenase enzyme, which has a relatively high efficiency i.e. 12–14% to convert sunlight to hydrogen (Melis, 2009) and also oxidize water to produce hydrogen (Melis and Happe, 2001; Melis, 2002). The major problem with this process is the inhibition of all hydrogen related reactions such as enzymatic catalysis, mRNA stability and gene expression and presence of oxygen. The time period of occurrence of the direct biophotolysis is very short and before there is accumulation of oxygen, which inactivates the hydrogen production process. This can be overcome by removing oxygen through inert gas purging in the reaction mixture (Greenbaum, 1982; Greenbaum, 1988) or making cells capable of using their own mitochondrial respiration to consume oxygen than the hydrogen generation can be sustained for many days (Melis et al., 2000; Hemschemeier et al., 2009). The hydrogen production from different processes with their advantages and disadvantages has been discussed in Table 2. Hydrogen production from microalgae (Table 3 ) is an attractive and ecofriendly process as it produces hydrogen from water, which is easily available and sunlight as an energy source with no accumulation of carbon dioxide and a solar energy efficiency of >80% (Ley and Mauzerall, 1982; Greenbaum, 1988). However, practically, the efficiency is low i.e. 11–13% as green algae tends to assemble a large array of light absorbing chlorophyll antenna molecules in their photosystems. At high light intensity, the rate of photon absorption is much higher in the first few layers of chlorophyll antennae molecules than the rate at which the photons are actually used in photosynthesis, which causes the dissipation of the excess photons through fluorescence or heat (Greenbaum, 1988). Desertifilum sp. IPPAS B-1220 was found to have 20-fold greater amount of hydrogen produced in the light as compared to dark in a study conducted to find new cyanobacterial strains capable of producing hydrogen and to optimize conditions for improving hydrogen production in light dependent process (Kossalbayev et al., 2020). The species of Oscillatoria has been studied to evolve hydrogen via dark biophotolysis (Kossalbayev et al., 2020). 2.2.3.2 Indirect biophotolysis The normal process of photolysis of water and the production of hydrogen gets hindered when there is sulfur deprivation. D1 protein in photosystem II gets degraded and there is a drop in the activity of PS II and the D1 protein needs sulfur to get repaired. As a result, the breakdown of starch occurs and its electrons are transferred to hydrogenase via the plastoquinone mediated pathway and hydrogen is produced (Kruse and Hankamer, 2010; Esquível et al., 2011). Moreover, the cyanobacteria are filamentous nitrogen fixing organisms and contain specialized cells called heterocyst. Some of the nitrogen fixing genera are Nostoc, Anabaena, Calothrix and Oscillatoria, and non-nitrogen fixing genera include Synechocystis, Synechococcus and Gloebacter (Das and Veziroǧlu, 2001). In cyanobacteria, hypoxic nitrogen fixation and oxygenic photosynthetic reactions are separated from each other (Table 3). The anaerobic environment is provided by the heterocysts for nitrogen fixation where hydrogen is also generated, represented as (Sen et al., 2008): (8) N 2 + 8e − + 8 H + + 16 ATP → 2NH 3 + H 2 + 16 ADP + 16 Pi Cyanobacteria have the simplest nutritional requirements and are considered as the ideal candidates for the above mentioned process. The commonly used species are Anabaena, Oscillatoria, Calothrix, and Gloeocapsa. This is a highly energetic process demanding not only the reducing equivalent but also energy in the form of ATP (16 molecules) per mole N2 fixed and hydrogen produced (Tamagnini et al., 2002). The energy requirement is met via cyclic photophosphorylation in the thylakoid membranes of heterocyst. Hydrogen is also produced by some non-nitrogen fixing genera of cyanobacteria viz., Synechococcus, Synechocystis and Gloebacter. These possess two different kinds of [NiFe] hydrogenases possessing various functions and properties. These are encoded by genes known as hup (Tamagnini et al., 2002). These hydrogenase enzymes are co-expressed and co-regulated with nitrogenase, which helps in capturing and recycling the hydrogen produced. Another group is encoded by hox FUYH genes, which is a multi-subunit [NiFe] hydrogenase and has the potential to uptake and produce hydrogen. This enzyme is also used by the non-nitrogen fixing genus to produce hydrogen (Aslan et al., 1999; Tamagnini et al., 2007). The maximum light conversion efficiency of this process is 16.3%. At low light illumination, a better light conversion efficiency is achieved and it decreases with the increasing light illumination. Practically, the conversion efficiency is 1–2% (Aslan et al., 1999; Lindblad et al., 2002; Troshina et al., 2002). Different species of cyanobacteria possess different kinds of hydrogenase and nitrogenase and different metabolic ways producing hydrogen. Nitrogenase activity of cyanobacterial strains have been focused more for hydrogen production. Few non heterocystic strains have been studied. Synechocystis sp. PCC 6803 and Phormidium corium B-26 produced the greatest amounts of hydrogen in the dark (Kossalbayev et al., 2020). Desertifilum sp. IPPAS B-1220 had less amount of hydrogen production in the dark. This species contains both hydrogenases and nitrogenase activity. The species of Anabaena has been studied to evolve hydrogen via dark and indirect biophotolysis both (Kossalbayev et al., 2020)."
4,Enzymes involved,"The two main hydrogen producing enzymes are hydrogenases and nitrogenases. Hydrogenase is present in all the three domains of life viz., archaea (methanogens and some extremophiles), eubacteria, and eukaryotes (green algae). Hydrogenase is a metal enzyme that plays a vital role in the metabolism of energy in various microbial communities (Das et al., 2006). Hydrogenase can be categorized into two non-homologous classes based on their metal catalytic subunits – First is the Fe-hydrogenase, which contains only Fe at the active site and the others are [Ni–Fe] hydrogenase and [Ni–Fe–Se] hydrogenase, which contain Ni Fe and sometimes, Se (Malki et al., 1995). These two differ in their metal subunits, subunit composition, molecular weight, electron carrier specificity, sensitivity to oxygen (Fe-Fe is more sensitive), cellular location and their physiological roles (Hallenbeck et al., 1978). Some hydrogenase containing organisms, produce hydrogen along with the anaerobic energy metabolism (Benemann, 1996; Nandi and Sengupta, 1998). Green algae (Fig. 3 ), some anaerobes, Protista and fungi are the sources of FeFe-hydrogenases. Hydrogenase gene has been found in a variety of green algal species, including C. reinhardtii, S. obliquus, C. moewusii and Chlorella fusca. Only metal iron is present in the FeFe hydrogenases (Ghirardi et al., 2009). They contain an iron-sulfur center, which has carbon monoxide and cyanide on the active site of enzyme (Benemann and Weare, 1974). Fe-Fe hydrogenases have a higher turnover (Dasgupta et al., 2010). NiFe-hydrogenases (Fig. 4 ) are not related to the FeFe-hydrogenases phylogenetically and are more predominant than the FeFe-hydrogenases and are found in archaea, bacteria and cyanobacteria. The simplest forms of NiFe-hydrogenases are heterodimeric in nature, along with the complex forms consisting of five subunits of bidirectional hydrogenases, which are found in the cyanobacteria. These hydrogenases contain a catalytic center that is connected to the large subunit known as HoxH, having Fe and Ni atoms attached to the CO and CN ligands with S atoms in cysteine residues in the surrounding protein. The small subunit known as HoxY contains a [4Fe-4S] cluster, which is needed for the transfer of electrons to the large subunit. In the catalytic site, three other subunits known as HoxE, HoxF and HoxU form the diaphorase moiety. Ni-Fe hydrogenases are oxygen tolerant and are typically involved in the hydrogen uptake reactions but can also generate hydrogen (Eroglu and Melis, 2011). Nitrogenase is found only in prokaryotes and is an irreversible catalyst. Its natural function is to produce nitrogen and some amount of hydrogen with more hydrogen production when nitrogen is deficient (Benemann, 1998). Nitrogenases in cyanobacteria are spatially separated by heterocyst, which provides oxygen free conditions as they lack photosystem II, which is responsible for producing oxygen and therefore, anaerobic hydrogen production occurs. This is a highly energy consuming process (Dasgupta et al., 2010). Nitrogenase contains two subunits i.e. nitrogenase reductase and dinitrogenase complex. The reductase subunit contains Fe-S protein and is encoded by the nif gene. It is a homodimer of 65 kDa molecular weight and carries electron from the external electron donor to the dinitrogenase complex. Mo-Fe-S protein is present in the dinitrogenase complex, which is a heterotetramer containing α2β2 units and having 230 kDa molecular weight. It reduces dinitrogen (N2) into two molecules of ammonia in a stepwise manner (Hallenbeck and Benemann, 2002; Allakhverdiev et al., 2010). Simultaneous reduction of proton into molecular hydrogen also occurs. On the basis of metal cofactors in their catalytic sites, nitrogenases are categorized as iron, molybdenum and vanadium types (Hu et al., 2011). The different stoichiometries of production of ammonia and hydrogen by different types of nitrogenases are reported as: (9) Mo − nitrogenase : N 2 + 8H + + 8e − → 2NH 3 + H 2 (10) Fe – nitrogenase : N 2 + 21 H + + 21 e − → 2NH 3 + 7 . 5H 2 (11) V − nitrogenase : N 2 + 12 H + + 12 e − → 2NH 3 + 3H 2 Some electron transfer steps are endergonic; therefore, ATP is required for the production of ammonia and hydrogen. “Pressurized” hydrogen is produced through this irreversible and unidirectional process (Eroglu and Melis, 2011)."
5,Factors affecting biohydrogen production,"Numerous factors influence the hydrogen production such as type of the bioreactor used, pH and temperature of the culture media, dissolved oxygen, microalgal strains, composition of the culture medium, the intensity of light and the type of mixing. These factors are discussed below in detail."
6,Type of bioreactors used for the production of biological hydrogen,"4.1 Type of bioreactors used for the production of biological hydrogen In mass culture, saturation of light is a very important factor for the performance of photosynthesis, which influences the hydrogen yield and the efficiency of the process (Fig. 2). The incident light and energy conversion efficiency of photosynthesis showed an inverse relationship (Koku et al., 2003; Polle et al., 2003). Therefore, to determine its yield and efficiency, the efficient use of light in photobioreactors is an evaluative parameter (Table 4 ). The reactors utilized for the production of biomass and hydrogen are categorized into batch, fed-batch and continuous based upon the mode of operation. The photobioreactors are majorly categorized into these following types: (i) Open system, consisting of raceway ponds, lakes, etc. (ii) Closed system, consisting of tubular, pyramidal, conical, flat plate, fermenter etc. 4.1.1 Open system In an open pond system, algae are cultivated where the natural conditions for their growth are maintained in a shallow pond having a depth of 1 ft. The raceway configuration is designed in which a paddle wheel provides circulation, which assists in the mixing of nutrients for the growth of algal cells (Fig. 5 ). The raceways are simply made by digging the earth and are bordered with plastic or made with concrete so that the liquid doesn't seep into the ground. This system is a continuous mode where the nutrients such as nitrogen, phosphorus, and other inorganic salts are added in front of the paddle wheel. The algal broth is circulated from behind the paddle wheel (Fig. 5). As it is an open air system, it faces challenges such as water loss due to evaporation. The uptake of carbon dioxide is not efficiently done by the growing microalgae; thus, limiting the biomass production (Chisti, 2007). The contamination due to unwanted species limits the productivity of the system. The maintenance of optimum culture conditions is also difficult in open ponds and the cost of recovery of the biomass from dilute culture is also high. 4.1.2 Closed system The amount of biomass produced has been found to be three times more in the closed systems than in the open systems (Borowitzka, 1996; Carvalho et al., 2006), which also reduces the harvesting costs. Vertical tubular reactors (VTR) are a type of closed reactors and these include bubble column and airlift reactors. VTR consists of transparent vertical tubes, which are made of polyethylene or glass where agitation is attained with the help of bubbles produced at the bottom. In this type of reactor, CO2 supply and O2 removal is very necessary. This system has a low contamination risk, high transparency, efficient biomass productivity, high area to volume ratio and reduced material costs. There is difficulty in scaling up, gas holdup, gas transfer at the top regions of the reactor temperature control. Another type of closed reactors includes horizontal tubular reactors (HTR), which are designed in such a way to face sunlight and have high light conversion efficiency. The gas is supplied into the tube connection through the gas exchange unit. Temperature control is the major limitation of HTR. Photobleaching occurs as a result of oxygen buildup and the efficiency is reduced (Miron et al., 1999). Near horizontal tubular reactors (NHTR) contains parallel tubes, which are tilted at an angle of 5° from the surface and connected at the top and bottom ends (Tredici et al., 1998). In NHTR, the elevation is helpful in reducing the holdup of gas and O2. Helical tubular reactors are made of coiled tubes containing plastic (flexible in nature) with 3-Dimensional helical frameworks. These reactors also have heat and gas exchangers. The α-shaped reactor is a form of tubular photobioreactor where the algal physiology and the direction of sunlight are the criteria of their design (Lee et al., 1995). Flat plate reactors and alveolar panels have a high A/V ratio with a minimum thickness (Carvalho et al., 2006). They have an open area for gas transfer, which reduces the requirement of the degassing unit. A flat panel reactor (V-shaped) because of its engineering features has a very low shear stress and a high rate of mixing (Iqbal et al., 1993). Alveolar panel bioreactors consist of alveoli made with transparent PVC or polycarbonate. Oxygen buildup is one of the major disadvantages of this alveolar panel system. The internal or external exchange systems of gas have also been recommended for alveolar panels for hydrogen production (Ugwu et al., 2008)."
7,Temperature and pH,"4.2 Temperature and pH Temperature and pH are the crucial factors influencing the fermentation process. Considering temperature, dark fermentative processes can be categorized as ambient having the temperature range of 15–27 °C, mesophilic with the range of 30–45 °C, thermophilic with the range of 50–60 °C, and extremely thermophilic with temperature higher than 60 °C temp (Yokoyama et al., 2009). Hydrogen production at high temperature is thermodynamically favorable (Chandrasekhar et al., 2015). pH regulates various metabolic pathways. Pyruvates formed as fermentative metabolites determine the yield of hydrogen (Antonopoulou et al., 2008). The pH-dependent fermentations are affected by the pH dependent activity of the microorganisms. For the production of hydrogen in the dark process, the suitable pH range is 5.5–6.0, which also prevents methanogenesis and solventogenesis (Chandrasekhar et al., 2015)."
8,Nutrients,"4.3 Nutrients To increase the hydrogen production, the availability of nutrients is also important, which is required for the microbial growth (Mona et al., 2011). Phosphorus has a major role in energy production in the form of ATP (adenosine triphosphate) and act as a buffer and an alternative to carbonate. For any fermentative process, the availability of a suitable nutrient is necessary for the proper functioning of enzymes, which are consistently related with cellular transport and essential for the growth and metabolism of microbes."
9,Hydraulic retention time (HRT),"4.4 Hydraulic retention time (HRT) For the selection of microorganisms, the hydraulic retention time is a necessary feature so that microbes can withstand the mechanical dilution caused as a result of continuous volumetric circulation. When the time of fermentation exceeds, it causes a metabolic shift from acidogenesis to methanogenesis, which is not favorable for the production of hydrogen. Several factors such as the type of microorganisms used, type and composition of substrate used, rate of organic load, and the system redox condition, influence HRT."
