,sections,Text
0,Introduction,"The growing trend of urbanization and industrialization is becoming a censorious issue regarding energy scarcity and environmental problems [1–4]. There is an urgent need to explore the carbon-free energy supply to meet the imminent demand for energy and mitigate the climate change issue [5–7]. Hydrogen is considered a clean source of solar energy having heat value 120–142 MJ kg−1 among other hydrocarbon fuels. At present, the worldwide production of hydrogen is more than 44.5 million tons [8] and it will be the major source of energy up to 2080 [9]. Although there are many techniques to produce hydrogen-like thermolysis [10], electrolysis [11], biomass [12], photolysis [10], hydrolysis [13–16] etc. through which photocatalytic water splitting is a promising approach as it has gained significant attention for its diverse potential in energy and environmental applications. The artificial photosynthesis is one of the only green sustainable solutions to address the energy and environmental crisis in the future [17–19]. There are numerous photocatalyst materials that have already been studied by a group of researchers [20–22]. Unfortunately, most of the photocatalyst is ultraviolet (UV) light-responsive that is only 5% of the solar energy [23]. Among them, TiO2 has been widely studied as a promising candidate for water splitting due to its esteemed physical and chemical properties, high stability, earth-abundant, low cost and non-toxic but its high bandgap (3.0 eV–3.2 eV) restrict its absorption at UV region [24]. Moreover, graphitic carbon nitride (g-C3N4) has widely studied due to its multifunctional physical and chemical properties, low costing, earth-abundant, easy synthesis, environmentally friendly and most important visible light-responsive due to narrow bandgap of 2.7 eV [25–27]. Though, the fast recombination rate and low surface area limit its photocatalytic efficiency. Till now, many researchers have studied the heterojunction of TiO2 and g-C3N4 as it provides a high surface area, reduces charge recombination and absorbs visible light but still, photocatalytic efficiency has not improved considerably [28,29]. These semiconductor materials have shown impressive performance in hydrogen generation when they are combined with the noble metals (Pt, Au, Ag, Pd) because they work as reduction cocatalyst and reduce charge recombination [30–33]. However, the scarcity of noble metals and high cost restrict their usage for large production of hydrogen. Therefore, there is a need to find a promising alternative to these expensive metals to enhance the hydrogen performance of the photocatalysts. Two dimensional (2D) layered material, especially transition metal dichalcogenides (TMD’s) are emerging material due to their unique properties and have been utilizing in different applications [34,35]. Among this sizeable 2D family of TMD’s, the member from the IVA-VIA group especially tin dichalcogenides SnX2 (XS, Se) have attracted significant attention due to low cost, earth-abundant and most important environmentally friendly [36–38]. The synthesis method of the X-Sn-X sandwich-like structure can easily synthesize due to weak van der Waals (vdW) interaction between layers. The direct bandgap, strong light absorption and large surface to volume ratio are those properties that attract them in the field of photocatalytic water splitting for hydrogen production. Tin diselenide (SnSe2) is an n-type semiconductor with a narrow bandgap of about 1.37 eV having a CdI2 type layered structure, in which Sn sandwiched between two layers of Se planes and both atoms are covalently bonded with each other [39,40]. The different morphologies of SnSe2 have been synthesized until now by various techniques [41–46] and implemented in a wide variety of applications such as energy storage, solar cells, and electronics [47]. However, the role of SnSe2 in photocatalytic water splitting has not been studied until now except for a few theoretical findings [48,49]. Since SnSe2 has tremendous potential for photocatalytic performance due to appropriate bandgap and structure that can absorb visible light. The theoretical studies showed that SnSe2 has an ability to act as co-catalyst because it can promote charge separation by providing trapping and reduction sites for protons to produce hydrogen [48]. The ability to generate photoinduced electrons at its own surface becomes SnSe2 a novel among other co-catalyst. However, bare SnSe2 performance is not adequate due to the limitation of fast electron recombination and low CB level so there is a need to use it with other suitable material because it will help to reduce the recombination of charge carriers. Tan et al. studied the photocatalytic performance of SnSe2 by building heterojunction with Ag3PO4 [50]. A very recent theoretical study has also proved that the heterostructure of SnSe2 with other semiconductor help to improve the photocatalytic water splitting [48,51]. Here, we report the heterojunction between hierarchical one-dimensional (1D) TiO2 fiber and Quantum Dots (QDs) of g-C3N4 as 1D structure provides a smooth pathway for the fast movement of electrons due to high surface to volume ratio [52,53] and branched structure increases the surface area while QDs also facilitate the absorption of photons on the photocatalytic surface and their smaller size reduces the charges recombination and increase the photocatalytic performance [54–57]. A key factor determining the activity of a photocatalyst is the rate of charge carrier recombination relative to that of interfacial charge transfer. A high rate of charge carrier recombination inevitably decreases the number of free electrons and holes that are available to react with adsorbed molecules and thereby generate free radicals. In particulate systems, decreasing the average particle size is expected to increase the rate of interfacial charge transfer [58]. A lower particle size increases the specific surface area and therefore also increases the number of active surface sites where the photogenerated charge carriers can react with absorbed molecules to form hydroxyl and superoxide radicals. Moreover, the surface charge transfer rate will be improved by an increase in the amount of reactant adsorption [59]. The photoabsorption properties of semiconductors also depend on the particle size in the nanometer range [60]. After that SnSe2 nanoflake grown over this heterojunction by using the CVD method that worked as co-catalyst to enhance the hydrogen performance. Till now, researchers only used mica/Silicon substrate to grow SnSe2 flakes, but we first time tried semiconductor material as a substrate to load tin dichalcogenide by CVD. The composite revealed the highest photocatalytic performance in the visible light irradiation (λ = 420 nm) by generating hydrogen about 2375 μmol. g−1.h−1 with a quantum efficiency of 16.5 %. The photoluminescence, time decay fluorescent spectra and photoelectrochemical results ratified that SnSe2 not only reduces the charge recombination by increasing the transfer of electron but also provides a reactive site for hydrogen production as a cocatalyst. Hence, the photocatalytic hydrogen performance has been increased."
1,Materials and Methods,
2,Chemical and materials,"2.1 Chemical and materials Polyvinylpyrrolidone (PVP: Mw = 1300000), Tetrabutyl titanate (C16H40O4Ti), ethyl alcohol (C2H5OH), Selenium 99.99 % (Se), Tin Selenide (SnSe), Melamine (C3H6N6) were obtained from Sino Pharm Chemical Reagent Co., Ltd. All the reagent was used without any purification."
3,Fabrication of electrospun nanofibrous TiO2,"2.2 Fabrication of electrospun nanofibrous TiO2 First, 20 ml of methanol and 1.5 ml of tetra butyl titanate (TBT, 98 %) mixed in a 25 ml Erlenmeyer flask followed with 1.5 ml glacial acetic acid. After that, 2.0 g of Polyvinylpyrrolidone (PVP: Mw = 1300000) dissolved in it and the solution was stirred about 12 hr to form a clear solution. Afterward, 10 ml of the solution was taken in a syringe having a steel needle. The needle connected with a high voltage of 13 kV and the distance between needle and foil maintained about 10 cm. Lastly, the nanofibers were calcined at 500 °C for 2 h in a muffle furnace to get original TiO2 nanofibers (OTF)."
4,Preparation of hierarchically branched TiO2 nanofibers (HBT),"2.3 Preparation of hierarchically branched TiO2 nanofibers (HBT) The hierarchically branched TiO2 fiber obtained by using alkali hydrothermal treatment. Typically, 0.5 g of OTF and 50 ml of NaOH (10 M aq.) solution put in a Teflon lined autoclave and heated for 3 h at 120 °C. After that sample washed thoroughly with deionized water and treated with HCl (0.1 M aq.) solution to remove Na+ ions by the ion-exchange method. The sample was dried at 60 °C overnight after washing with ethanol."
5,Coating of g-C3N4 onto (HBT) nanofibers,"2.4 Coating of g-C3N4 onto (HBT) nanofibers The nanostructured g-C3N4 loaded on HBT fibers by the vapor deposition method using a self-made setup. It consists of a 100 ml crucible having a small cylinder inside (3 cm height). In general, 50 mg of HBT fibers placed over the top of the cylinder and 6.0 g of melamine on the side of the cylinder. The covered crucible was put in a muffle furnace at a temperature of 520 °C for 4 h with a heating rate of 15 °C min−1. After the treatment, the white color of HBT fibers changes to yellow that shows nanostructured g-C3N4 grew on the surface of HBT fibers. It is employed that the process of growing g-C3N4 on the surface of the fiber without direct contact with melamine is due to the sublimation ability of melamine and the gaseous phase reaction aspect during the polymerization reaction of melamine to g-C3N4 [69,70]. After that, we denoted this sample as HBTCN. The melamine different amount (2.0, 4.0, 6.0, 8.0, 10.0 g) was used while 6.0 g found to be very suitable so all the characterization is also done with a 6.0 g dosage."
6,Loading of SnSe2 onto (HBTCN) nanofibers,"2.5 Loading of SnSe2 onto (HBTCN) nanofibers The loading of SnSe2 nanoflakes was carried out in a tube furnace by the CVD method. The Se powder (99.9 % alfa) placed in a ceramic boat at the upper stream side of the furnace where temperature maintained about 270 °C. The pure SnSe powder (99.9 % alfa) placed in a separate quartz boat at the center of the furnace. The small amount of HBTCN fiber placed at the downstream side of the furnace where the vapors of Se and SnSe were brought together by Ar/H2 gas flowing at a rate of 30 standards cubic centimeters per minute (sccm) under pressure of 120 Torr. The heating zone temperature was maintained between 750 °C at a ramp rate of 15 °C/min and kept it for 15 min, and then the furnace was cooled naturally to room temperature."
7,Characterization,"2.6 Characterization The crystal structure of the samples was investigated by X-Ray diffraction (XRD) pattern using X'pert MPD Pro (PANanalytical Co), using Cu Kα radiation (40 kV, 40 mA). The morphology was examined by Field Emission Scanning Electron Microscopy (FESEM) using a Gemini SEM 500 instrument and Transmission Electron Microscopy (TEM) analysis performed on JEOL JEM-2100 plus. The EDX mapping done on a JEOL JEM-2100 plus instrument. Nitrogen adsorption-desorption isotherms obtained by using the ASAP 2020 device according to Brunauer–Emmett– Teller (BET) and Barrett–Joyner–Halenda (BJH) methods. UV–vis absorption spectroscopy (DRS) obtained by PE lambda 950 spectrometer operating between 800 and 240 nm wavelengths. BaSO4 used as a reflectance sample. The X-ray Photoelectron spectroscopy data collected using a Thermo Fisher ESCALAB Xi+ (USA) instrument (Al (mono) X-ray source), while the binding energy was calibrated using the C 1s = 284.8eV. Raman analysis was carried out using Laser Raman Spectrometer with a laser wavelength of 532 nm. The time decay fluorescent spectra were recorded using the FLS980 transient steady-state fluorescence spectrometer instrument and samples were excited by 532nm laser. Photoluminescence spectra were examined by the exciting sample at wavelength 532nm."
8,Photoelectrochemical measurement,"2.7 Photoelectrochemical measurement The electrochemical measurements conducted on the Chenhua CHI660D electrochemical workstation in a three-electrode system that consists of Platinum wires as a counter electrode, photocatalyst as the working electrode and Ag/AgCl used as reference electrode while 0.5 M Na2SO4 electrolyte solution used. The slurry for the working electrode (1 cm x 1 cm) prepared by using mixing 25 mg photocatalyst, 30 mg polyethylene glycol (MW:20,000) and 500 μl ethanol. After that, the working electrode annealed at 250 °C for 30 min. The electrochemical impedance recorded under AC amplitude of 5 mV and the frequency range from 0.1 Hz to 1000 Hz. The transient photocurrent was measured using 0.5 V bias voltage under light illumination of the 300 W Xe lamp."
9,Photocatalytic hydrogen production,2.8 Photocatalytic hydrogen production The experiment was done using a 300 W xenon lamp with a cutoff filter (λ = 420 nm) and dispersing 20 mg photocatalyst in a 50 ml solution of 0.25 M Na2S and 0.35 M Na2SO3 that act as sacrificial agent. The oxygen is removed by providing N2 for 30 min before irradiation. The amount of hydrogen generation measured on gas chromatography (Agilent Technologies: SP 2100) with TCD equipped with a 5 Å molecular sieve using N2 as the carrier gas.
