,sections,Text
0,Introduction,"Considering the limited petroleum reserves and the potential application of higher alcohols as clean fuels, versatile additives, and other intermediates for chemical feedstocks, the synthesis of higher alcohols via coal-, natural gas- or biomass-based syngas has received considerable interest [1–5]. However, the existing technologies for higher alcohol synthesis via syngas are still at the laboratory stage due to the poor stability of the catalysts or low selectivity to higher alcohols. At present, there are four types of the catalysts for higher alcohol synthesis via syngas, namely, modified methanol catalysts [6–10], Cu-modified Fischer–Tröpsch catalysts [11–17], Mo-based catalysts [18–22], and Rh-based catalysts [23–27]. Among them, Cu-modified Fischer–Tröpsch catalysts exhibit high catalytic activity and comparatively better selectivity to higher alcohols at milder reaction conditions, and are seemed to be promising for practical application. The formation of higher alcohols on Cu-modified Fischer-Tröpsch catalysts needs the synergistic function of metal Cu and Fischer-Tröpsch elements (Fe, Co, Ni, etc.). Metal Cu assists in non-dissociative activation of CO, while Fischer-Tröpsch elements act as active sites to dissociate CO to form surface alkyl and promote the carbon chain growth [13]. However, Cu-modified Fischer–Tröpsch catalysts usually have relatively lower thermal stability due to the easy sintering of the Cu particles [28,29]. Furthermore, the agglomeration of the Cu particles could also lead to phase separation in metal Cu and Fischer–Tröpsch elements, which is regarded as the main reason for the decrease in the selectivity to higher alcohols by producing hydrocarbons or methanol [30–34]. To overcome these problems, non-Cu-modified Fischer–Tröpsch catalysts were investigated in higher alcohol synthesis via syngas. Wang et al. [35] demonstrated that the CoCe catalysts could efficiently control the reaction selectivity to higher alcohols, and the CoCeO2−x site is more beneficial for higher alcohol synthesis than a CuCo center. An et al. [36] and Ning et al. [37] have recently reported a uniformly dispersed CoGa catalyst with CoGa particles trapped in the support, which is not only highly active and selective but also distinctively stable in higher alcohols synthesis. According to Jiao et al. [38], the selectivity and yield of higher alcohols were remarkably improved by doping La into the Co-based catalysts. They revealed that the existence of La decreased the reducibility of the catalyst and improved the Co dispersion. The high CO hydrogenation activity and higher alcohols selectivity of the CoLa catalyst might be attributed to the high dispersion of Co species and the appropriate molar ratio of Co/La. Han et al. [39] recently prepared the RhFe catalysts which can be used for CO hydrogenation to higher alcohols and implied that the bimetallic RhFe alloy nanoparticles favored the formation of higher alcohols. Du et al. [40,41] reported that adding Fe into the Co-based catalyst promoted the formation of CoFe alloy, which was responsible for higher alcohol synthesis. Furthermore, they found that appropriate amount of Fe improved active phase dispersion and CO uptake, thus leading to the enhancement of catalytic activity. Enlightened by the catalytic results obtained from non-Cu-modified Fischer–Tröpsch catalysts, we have studied the catalytic properties of the CoZn catalysts for higher alcohol synthesis via syngas. In addition, Al2O3 is the most commercially used support for the Co-based catalysts in CO hydrogenation [42–44]. However, the strong interaction between Al2O3 support and Co leads to enhanced formation of a CoAl2O4 spinel phase. Co ions are strongly bounded in this spinel structure and are hardly reduced at temperature below 800 °C, which restrains the formation of higher alcohols [45]. It has been found that Mg or Mo oxide can be used to modify Al2O3 for reducing the unwanted CoAl2O4 spinel phase [46]. Recently, we have reported that Mn modified Al2O3 composites exhibit the favorable properties and promote the catalytic performance in CO hydrogenation to higher alcohols. MnAl oxide composites reduce the unwanted CoAl2O4 spinel phase, offer tunable pore sizes and surface areas, and also appear to act as barriers to hinder the active phase particles sintering [47]. Specially, the presence of Mn was found to be helpful in enhancing the adsorption of linear and bridge-type CO significantly, which contributed to the formation of alcohol and growth of carbon chain [48–51]. Therefore, Mn modified Al2O3 composite seems to be a potential support for preparing Co-based catalysts used in CO hydrogenation. In the present work, a series of the CoZn catalysts supported on MnAl oxide with different Co/Zn molar ratios were prepared and characterized using XRD, H2-TPR, N2 adsorption and desorption, CO2-TPD, CO-TPD, DRIFTS, H2-TPD, TEM, XPS, and CO-TPSR techniques. This work provided some intensive understandings for catalyst design and optimization by studying the structure-performance correlations."
1,Experimental,
2,Catalyst preparation,"2.1 Catalyst preparation A series of the CoZn catalysts with different Co/Zn molar ratios were synthesized by a sol–gel method. All the reagents are of analytical grade. Typical procedures were as follows. At first, Al nitrate was dissolved in deionized water to give a saturated solution. To this solution, Mn nitrate was added with mild stirring. A saturated aqueous solution of citric acid (CA) was then added at a molar ratio of CA:Mn:Al = 10:5:3. In this work, the molar ratio of Mn to Al was maintained at unity. After stirring for 1 h, the polyethylene glycol 400 (PEG 400) was added to the solution as an esterifying agent, which reacted with the metal chelates. The molar ratio of CA to PEG 400 was adjusted to 1:0.6. The solution was successively stirred for 1 h until a sol generated (Solution A). Second, the metal nitrates with different Co/Zn molar ratios (xCo/(8 − x)Zn, x = 0; 2; 3; 4; 5; 6; 8) were dissolved in deionized water, while the molar ratio of (Co + Zn)/(Mn + Al) was 2:1. CA was added to the solution at a molar ratio of 1.2:1 (CA/Co + Zn) and provided the mixing of the cations at the molecular level in a sol-gel process. The solution was mixed and stirred at 50 °C for 1 h, and formed a transparent solution (Solution B). Solution B was then added dropwise into solution A under vigorous stirring. After stirring the resulting solution at 80 °C for 2 h, it was evaporated to obtain a gel. The gel was then dried overnight at 120 °C to form a xerogel. After grinding the xerogel, it was heat-treated at 450 °C for 3 h in an air stream to obtain the final oxidic precursor. The catalyst was denoted as xCo(8 − x)Zn, where x/(8 − x) is the Co/Zn molar ratio."
3,Characterization,"2.2 Characterization The X-ray diffraction (XRD) patterns of the samples were measured on a Rigaku D/Max-RA diffractometer using nickel-filtered Cu Kα radiation at 40 kV and 100 mA. The specific surface areas of the samples were measured by N2 adsorption at liquid N2 temperature using a Micromeritics ASAP-2000 instrument. H2 temperature-programmed reduction (H2-TPR) was carried out in a quartz reactor at atmospheric pressure. 0.03 g of the sample was loaded into the center of a reactor tube which had been purged with Ar gas at 450 °C for 1 h. Then a reductive gas (5% H2/Ar) was introduced into the tube at a flow rate of 30 mL min−1. The temperature of the reactor was increased linearly from 50 to 820 °C with a ramping speed of 10 °C min−1 using a temperature-programmed controller. CO2, CO temperature-programmed desorption (CO2-TPD, CO-TPD) was carried out in a quartz reactor. 0.30 g of the sample was reduced for 2 h at 750 °C in H2, and then cooled down to 30 °C in He flow. The sample was saturated with CO2 (CO2-TPD) or CO (CO-TPD) for 30 min at 30 °C until the surface was saturated. Subsequently, TPD analysis was carried out from 30 °C to 600 °C, at a heating rate of 10 °C min−1. The desorbed species were detected with a quadrupole mass spectrometer (OmniSTAR™). MS signals at m/z = 44 (CO2-TPD) or 28 (CO-TPD) were continuously recorded. H2 temperature-programmed desorption (H2-TPD) was performed on the same apparatus as described above. 0.30 g of the sample was firstly reduced for 2 h at 750 °C in H2, and then cooled down to 30 °C in Ar flow. The next step was H2 adsorption at 30 °C for 30 min until the surface was saturated. Subsequently, the sample was heated in a flowing Ar stream (30 mL min−1) up to 600 °C at a rate of 10 °C min−1. The desorbed species were detected with a quadrupole mass spectrometer. MS signals at m/z = 2 (H2) were continuously recorded. CO temperature-programmed surface reaction (TPSR of adsorbed CO in H2 flow) test was conducted in a manner similar to that of the CO-TPD. 0.30 g of the sample was reduced in a flow of H2 at 750 °C for 2 h, then purged by He at the same temperature for 1 h, and finally cooled down to 30 °C. The sample was saturated with CO for 30 min at 30 °C until the surface was saturated. After the catalyst was swept with He for 30 min, H2 in a flow rate of 30 mL min−1 was passed and then the temperature was ramped at 10 °C min−1 to 500 °C. The quadrupole mass spectrometer was used for detection. In situ DRIFTS of CO adsorption were performed on a Bruker Vertex 80v FT–IR spectrometer with a resolution of 4 cm−1. The reduced catalyst placed in the chamber was firstly pretreated in situ in flowing H2 at 400 °C for 1 h, and then cooled down to 30 °C in He flow. The background was collected at 30 °C. After slowly introduction of CO flow, the spectrum was obtained until it was unchanged with time. Subsequently, the temperature of chamber was increased to the next desired temperature for detection. The site fractions x was calculated by using extinction coefficients Ԑ for the bridge and linear modes of CO on Rh and the following equation reported in the literature [52]: x = I / Ԑ × f ∑ i = 1 n I i / Ԑ i × f i The extinction coefficients Ԑ used for the bridge and linear configurations were 85 and 26 × 108 (cm/mol), respectively. The value of f corresponding to the stoichiometric number of Co:CO ratios is 2 and 1 for the bridge and linear configurations, respectively. And the peak intensity Ii was determined from deconvolution using Omnic software. Transmission electron microscopy (TEM) images and high angle annular dark field scanning transmission electron microscopy (HAADF-STEM) line scans of the samples were acquired on a Tecnai G2 F20 S-Twin microscope operating at 200 kV. X-ray photoelectron spectra (XPS) was acquired with a Thermo VG ESCALAB250 X-ray photoelectron spectrometer, using an Al Kα source. The freshly reduced catalysts were carefully sealed under the protection of the Ar atmosphere. Then the samples were placed onto a thin disk in a glovebox before being transferred into the XPS system. And then, all the samples were vacuumized at room temperature and sealed to prevent oxidation before XPS test. The residual pressure in the analysis chamber was approximately 2.5 × 10−8 Pa during the analysis. All binding energies were referenced to the C 1s peak at 284.6 eV."
4,Catalytic evaluation,"2.3 Catalytic evaluation 1.5 mL of the catalyst (40–60 mesh) diluted with an equivalent amount of quartz granules was evaluated in a pressured fixed-bed reactor at 5.0 MPa, 260 °C, and GHSV of 5000 h−1 with a H2/CO ratio of 2:1. Prior to the reaction, the catalyst was in situ reduced in H2 under atmospheric pressure at 750 °C for 2 h. Data was taken at steady state after 24 h on-stream. The effluent gases were analyzed using an Al2O3 column with a flame ionization detector (FID) and a carbon molecular sieve-packed column with a thermal conductivity detector (TCD). Porapak-Q columns with FID and TCD were applied for the analysis of water, methanol and other alcohol products in the collected liquids."
5,Results and discussion,
6,XRD analysis,"3.1 XRD analysis In Fig. 1 , the XRD patterns of the oxidic precursors of the 8Co, 8Zn, and CoZn catalysts prepared from various molar ratios of Co/Zn were measured. The characteristic diffraction peaks for the 8Co oxidic precursor observed at 2θ of 19.0°, 31.3°, 36.9°, 44.8°, 59.4°, and 65.3° were attributed to the (1 1 1), (2 2 0), (3 1 1), (4 0 0), (5 1 1), and (4 4 0) crystal planes of Co3O4 respectively, which were indexed to Co3O4 (JCPDS#76-1802). Similarly, the 8Zn oxidic precursor was found to exhibit eight peaks located at 2θ of 31.8°, 34.4°, 36.3°, 47.5°, 56.6°, 62.9°, 68.0°, and 69.1°, which originated from the (1 0 0), (0 0 2), (1 0 1), (1 0 2), (1 1 0), (1 0 3), (1 1 2), and (2 0 1) crystal planes of ZnO (JCPDS#65-3411), respectively. In addition, no clear characteristic peaks were observed for other phases, such as ZnMn2O4 (JCPDS# 77-0470). However, it can be seen that the diffraction peaks of ZnO of the CoZn oxidic precursors almost disappeared at Co/Zn molar ratio of 2/6, and completely vanished with higher Co/Zn value. Particularly, the XRD patterns also show a variation trend correlated to the chemical compositions. With an increase in the content of Zn, the diffraction peaks move to slightly lower 2θ values (inset in Fig. 1). This is related to the incorporation of Zn ions into Co oxide, resulting in the formation of ZnCo2O4 (JCPDS#23-1390) with similar characteristic XRD patterns. Therefore, it is deduced that the weak diffraction peaks of ZnO with an increase in the content of Zn may be related to the formation of ZnCo2O4. It is noted that the ZnCo2O4 phase in the oxidic precursors of the CoZn catalysts is the main phase, and plays an important role in the following reduction process to form uniform Co and ZnO composite phase. Furthermore, no characteristic peaks were observed for the other phases such as Mn or Al oxide. These results are attributed to the amorphous structure of Mn and Al oxide species. In addition, it should also be noted that Co and Zn species are mostly transformed into ZnCo2O4 phase in the oxidic precursors. The other Co and Zn species are in the state of Co3O4 and ZnO with a small amount, respectively. These oxides are uniformly mixed, owing to the metal ions being uniformly dispersed in the MnAl support. In Fig. 8(d), the STEM images of the CoZn oxidic precursor and corresponding EDS mapping of Co and Zn elements indicate that Co and Zn ions are accompanied with each other and uniformly distributed in the MnAl support. In other words, ZnCo2O4, ZnO and Co3O4 were well mixed and highly dispersed in the MnAl support. For the catalysts after reduction, the diffraction peaks of metal Co and ZnO can be seen in Fig. 2 . The characteristic diffraction peaks of Co (1 1 1), (2 0 0), and (2 2 0) were located at 44.2°, 51.5°, and 75.9°, respectively. In addition, the diffraction peaks of MnO can also be observed in the XRD profiles due to a higher crystallinity after high temperature reduction. Furthermore, the broad and weak diffraction peaks of the reduced catalysts indicate that metal Co is highly dispersed with particles in small size. According to the Scherrer equation, as shown in Table 1 , the average particle sizes of metal Co were estimated to be 8.6, 7.4, 6.1, 5.2, and 4.5 nm for the reduced CoZn catalysts with Co/Zn molar ratios of 6/2, 5/3, 4/4, 3/5, and 2/6, respectively. And the average particle size was 9.1 nm for the 8Co catalyst. It can be attributed to the fact that metal Co can keep high dispersion obtained by reducing corresponding oxidic precursors. The TEM images also confirm that the small Co nanoparticles together with ZnO are uniformly distributed in the supports (shown in Fig. 8). The small particle size is proportional to high volume grain boundaries. Because of the lower packing density of atoms in grain boundaries, diffusion along them is faster than that through the lattice [53]. Therefore, the small size of the particles with large active surface area facilitates the charge-transfer reaction on the surface of metal. In addition, the surface areas of the 8Co, 8Zn, and CoZn catalysts after reduction are compared in Table 1. It seems that the Co/Zn molar ratio did not significantly affect the surface areas."
7,H2-TPR analysis,"3.2 H2-TPR analysis Fig. 3 shows the H2-TPR profiles of the oxidic precursors of the 8Co, 8Zn, and CoZn catalysts with various Co/Zn molar ratios. All the catalysts exhibited two main peaks within the temperature range of 50–820 °C. The first peaks with the maxima around 400–550 °C were ascribed to the reduction of Co3+ to Co2+ [54]. The second peaks at 650–800 °C were assigned to the remaining Co2+ to Co0 [55]. Furthermore, the small shoulder peaks around 500 °C were attributed to the reduction of Mn3+ to Mn2+. No peaks corresponding to the reduction of Al species were identified during the reduction process. Thus, Mn and Al species were not reduced to the metallic state, which is in agreement with literature report [56]. Compared with the H2-TPR profile of the 8Co catalyst, it can be found that the reduction temperature of Co ions was increased with increasing the amount of Zn species. The higher reduction temperature of Co ions also is indicative of the formation of the ZnCo2O4 phase. According to the XRD analysis, with increasing the content of Zn, the ZnCo2O4 phase increased gradually. Due to the strong interaction between Co and Zn in the ZnCo2O4 phase, Co ions require higher temperature to be reduced to Co0 [57]. Therefore, the reduction temperature of Co ions in the CoZn catalysts is higher, which is likely due to the formation of ZnCo2O4 phase. This is in good agreement with the XRD results."
8,CO2-TPD analysis,"3.3 CO2-TPD analysis The CO2-TPD profiles of the 8Co, 8Zn and various CoZn catalysts after reduction are compiled in Fig. 4 . A blank CO2-TPD run was carried out on the MnAl support. The types of basic sites were related to the corresponding CO2 desorption temperature. In general, basic sites were classified as weak (Site I, <220 °C), moderate (Site II, 220–400 °C), and strong (Site III, 400–530 °C) basic sites [58,59]. Moreover, as shown in Table 1, the basicity amount of the different types of basic sites was determined and calculated via curve fitting of the CO2-TPD curves with Gaussian function. For the case of the 8Co catalyst, thermal desorption of the large amount of CO2 at about 170 °C attributed to weak basic sites demonstrates that the 8Co catalyst exhibits a lower basicity. The 8Zn catalyst exhibits a relatively broad desorption peak extending from 50 to 540 °C, with a maximum at about 470 °C, assigned to strong basic sites. The CO2 desorption peaks for CoZn catalysts were more intense compared with that for 8Co catalyst in the range of 220 °C to 530 °C. Furthermore, as shown in Table 1, the basicity amount of moderate/strong basic sites increased at a higher Zn content, while those of weak basic sites inversely decreased. These results suggested that the addition of Zn enhanced the basicity of the catalyst surface. Extensive studies accounted that the basicity of the catalyst facilitates the production of alcohols and other oxygenated compounds for Co-based catalysts. More information on this subject can be found in literature [60–62]."
9,CO-TPD analysis,"3.4 CO-TPD analysis The CO-TPD profiles of the 8Co, 8Zn and various CoZn catalysts after reduction are shown in Fig. 5 . A blank CO-TPD run was carried out on the MnAl support, and it did not exhibit clear desorbed CO signals. Therefore, the possibility of CO desorbed from the MnAl support could be eliminated. The amount of CO species was calculated via curve fitting of the profiles with Gaussian function and presented in Table 1. For the 8Co catalyst, the adsorbed CO species were dissociated on Co species, thus there was not an obvious peak of the CO desorption [63–65]. However, the low-temperature CO desorption peaks on the 8Zn and various CoZn catalysts appeared at around 70–420 °C, corresponding to the desorption of non-dissociated CO, which was probably the precursor for CO insertion and subsequently alcohol formation. In contrast with the CO desorption on the 8Co catalyst, there were CO desorption peaks with larger areas on the CoZn catalysts, indicating that the amount of the non-dissociated CO species are much more than those on the 8Co catalyst (shown in Table 1). Furthermore, with increasing the Zn content, the peaks of CO desorption shift to higher temperatures and the peak area increased gradually, indicating that the strength of adsorbed CO on the active sites increased and the number of the surface adsorption sites increased. Generally, the CO-TPD results suggested that the amount of non-dissociated CO adsorbed on the catalyst surface was remarkably enhanced due to the addition of Zn."
