,sections,Text
0,Introduction,"Anaerobic digestion (AD) is widely accepted as a favourable technology for both waste disposal and energy recovery (Khalid et al., 2011). Acidogenesis process is one of the most important steps during AD, which affects the overall efficiency of AD (Parawira et al., 2004). Carboxylic acids including acetate, propionate, butyrate and lactate are common products of acidogenic fermentation (Parawira et al., 2004; Zhou et al., 2014). Carboxylic acids which have a broad range of applications, such as biological nitrogen removal (Lim et al., 2006), production of biogas (Li et al., 2010), generation of electricity by microbial fuel cell (Chen et al., 2013b) and synthesis of polymers (Chen et al., 2013a) are widely used in the plastics, pharmaceutical, wastewater treatment and food industries. Hence, production of high-value carboxylic acids by acidogenic fermentation is an alternative choice in AD. In AD process, hydrogen is a co-product with the production of acids (Nissilä et al., 2014), which can be rapidly consumed and converted to methane by hydrogen-consuming microorganisms in the methanogenesis stage (Guo et al., 2014). In acidogenic fermentation, elevated pressure of H2 in the reactor occurred due to the artificial termination of methanogenesis. The accumulation of dissolved H2 in the liquid or high P H2 in the headspace may alter the electron flow in the biochemical pathway of microorganisms and affect the efficiency and conversion of the reactions (Cazier et al., 2015; Valdez-Vazquez et al., 2006). Therefore, in order to increase the recovery of carboxylic acids from the acidogenic fermentation of glucose, it is necessary to reduce the inhibition of P H2. The P H2 can be reduced by some physical removing methods such as releasing gases and exhausting gases by sparging other gas. On the other hand, consumption of H2 by microorganisms is another way to decrease the influence of P H2 (Nie et al., 2008). There are functional groups of bacteria in anaerobic system called homoacetogens. They can grow both autotrophically on H2 and CO2/CO and/or heterotrophically on organic compounds such as saccharides, alcohols, methoxylated aromatic compounds, etc. as sources of energy and carbon for acetate production (Chen et al., 2003; Drake, 1994). It was previously reported that homoacetogenesis consumed 11–43% of the H2 yield in single and repeated batch fermentations, respectively (Saady, 2013). In addition, the product of homoacetogenesis is acetate. Thus, it is predicted that the production of carboxylic acids can be increased by enhancing the homoacetogenesis in the reactor. For now, there are various factors studied would influence the activities of homoacetogens. Firstly, the introduction of trace metals in media is necessary as the metalloenzymes in acetogens are important in the Wood-Ljungdahl pathway which could convert CO2 and H2 to acetate (Zhu and Tan, 2009). In addition, some homoacetogens such as Acetobacterium woodii can couple CO2 reduction to acetate production with the generation of an electrochemical sodium ion gradient across the membrane, which is then used to drive ATP synthesis (Biegel et al., 2011; Fritz et al., 2008) and flagella rotation (Müller and Bowien, 1995). Moreover, as CO2 is used as a terminal electron acceptor and carbon source by homoacetogens, homoacetogenesis could be optimized in media containing CO2 and H2. Based on the effective factors mentioned above, the conditions with appropriate nutrient solution and headspace gases will enhance the growth and activities of homoacetogens. To date, most existing studies which have been carried out to enhance the recovery of carboxylic acids from acidogenic fermentation focused on the strategies such as pre-treatment (Zhou et al., 2014), co-digestion (Zhou et al., 2013), or optimization of operational parameters including pH (Chen et al., 2013a), temperature (Jiang et al., 2013), hydraulic retention time (Dinsdale et al., 2000) and organic loading rate (Lim et al., 2008). In addition, previous work showed that carboxylic acids production increased by supplementing hydrogen and/or carbon dioxide in mixed culture fermentation (Arslan et al., 2012), which indicated the headspace, especially the hydrogen partial pressure could be a critical factor for the production of carboxylic acids. The main purpose of this study is to investigate the effect of decreasing P H2 on carboxylic acids production during acidogenic fermentation of glucose and reveal the change of microbial communities and metabolic pathways. It will provide valuable information for further optimization of microbial carboxylic acids production during the anaerobic digestion."
1,Materials and methods,
2,Sludge,"2.1 Sludge The sludge, obtained from the Tuandao wastewater treatment plant (Qingdao, China) was dried at 105°C for 2h in order to inactivate non-spore-forming methanogens and then sieved using a #30 mesh. The treated sludge was either used within 1day or stored in sealed containers at ambient temperature (25°C) and would be used within one week."
3,Acclimation of inoculum,"2.2 Acclimation of inoculum Acidogenic microbes were acclimated by adding 7.00g heat-treated sludge to a 500mL glucose solution. This solution contained (mg/L): glucose 3.00g/L; K2HPO4·3H2O·22.82g/L; KH2PO4 13.61g/L; yeast extract 1.00g/L; NH4Cl 50.00; sodium 2-bromoethanesulfonate (BES) 2.11g/L; MgCl2·6H2O 30.00; FeCl3 2.50; NiSO4 1.60; CaCl2 2.50; ZnCl2 1.20; CoCl2·6H2O 1.10; CuCl2·5H2O 0.50L; MnCl2·4H2O 1.50. The reactor was purged with N2 to ensure anaerobic conditions, and then placed in a 37°C incubator at 100rpm. The cultivation medium was renewed every 2days. After 2weeks, the mixed liquid in reactor containing microorganisms and cultivation medium was collected, centrifuged at 2500×g for 5min, and the cell pellet was used as the inoculum. The homoacetogens were acclimatized by adding 2.80g heat-treated sludge to a 200mL glucose solution. The composition of the homoacetogenic medium was selected according to a previous study (Drake et al., 2006): glucose 3.00g/L; NaHCO3 7.50g/L; KH2PO4 0.50g/L; yeast extract 1.00g/L; BES 2.11g/L; NaCl 400.00; MgCl2·6H2O 330.00; NH4Cl 400.00; CaCl2·6H2O 50.00; MnCl2·4H2O 2.20; FeSO4·7H2O 0.50; CoCl2·6H2O 0.41; ZnCl2 0.50; NiSO4·6H2O 0.26; H2SeO4 0.30; CuSO4·5H2O 0.05; AlK(SO4)2·12H2O 0.05; H3BO3 0.05; Na2MoO4·2H2O 0.05; Na2WO4·2H2O 0.05. The reactor was purged with mixed gas (H2: CO2 =80:20) to ensure anaerobic conditions, and then placed in a 37°C incubator at 100rpm. Similarly, the cultivating medium was renewed every 2days. In order to enrich autotrophic homoacetogens, organic carbon source was replaced by CO2 and NaHCO3 after 3 series of cultivation. After one month, the mixed liquid in reactor containing microorganisms and cultivation medium was collected, centrifuged at 2500×g for 5min, and the cell pellet was used as the inoculum."
4,Experimental set-up,"2.3 Experimental set-up Serum bottles (250-mL), capped with butyl-rubber septa and aluminum crimp caps, were used as reactors. The reactors were fed with 100mL nutrient solution (contents as above) and 20g/L glucose. Then 2mL of each acclimated inoculum (OD600 ∼0.81) was added into the bottles and mixed well. Before cultivation, l-cysteine and Na2S (0.25g/L) were added to the bottles to eliminate oxygen in the liquid, then flushed with gases (N2, CO2 or H2:CO2 =80:20 in different treatments) without oxygen to ensure anaerobic conditions. All the batch reactors were incubated in the dark at 37°C. Following incubation for 17, 34, 46, 63, 87 and 135h, two bottles from each treatment were taken out and the contents analyzed for glucose, pH, carboxylic acids, alcohols and diversity of bacteria. Each experiment was performed in triplicate, and the average values are reported. Three strategies were designed to examine the effect of reducing P H2 on the production of carboxylic acids during anaerobic fermentation of glucose i.e., headspace removal (T1), CO2 sparging (T2), and H2:CO2 (80:20) sparging (T3). In treatment T1, the acidogenic headspace was removed continuously; in treatment T2, CO2 was sparged into the reactors throughout the fermentation operation (flow rate 20mL/h); whereas in treatment T3, appropriate nutrient solution and mixed gas (H2:CO2 =80:20) as the headspace gas were used to enhance the activities of homoacetogens. No strategy to reduce the headspace gas pressure was applied in the control treatment (T4). N2 was used to remove the air before digestion in T1 and T4 treatments."
5,Analytical methods,"2.4 Analytical methods The pH of the medium was analyzed before filtration using a pH meter (Mettler Toledo, Columbus, OH, USA). After filtration of the medium using a 0.22µm membrane, soluble products i.e., glucose, alcohols, lactic acid and volatile fatty acids (acetic, propionic, n-butyric, iso-butyric, n-valeric and iso-valeric acids) were analyzed using an Agilent 1260 Series high performance liquid chromatography (Agilent, Santa Clara, CA, USA) coupled with an ultraviolet detector (210nm) and a refractive index detector (60°C, Agilent G1362A). A special ion exchange column Aminex HPX-87H column (300×7.8mm, Bio-Rad, Hercules, CA, USA) was operated at 60°C, and an eluent of 5mM aqueous sulfuric acid flowing at 0.6mL/min was applied for product separation. Concentrations of the samples were determined using a standard curve obtained by injecting standard solutions. Biogas produced in the headspace was collected by gasbags and the composition was analyzed by gas chromatograph (GC, Agilent 7890) with a TCD detector. Helium was used as gas carrier gas and the standard curve was developed with standard gas bottles i.e., 20% CO2 +80% H2, 100% H2 and 100% and 80% CO2 balanced in N2."
6,DNA extraction,"2.5 DNA extraction Total genomic DNA was extracted from the seed sludge and biomass obtained from the reactors at specific sampling points during the experiment. A 10mL homogeneous solution was centrifuged at 16,000×g for 5min to obtain the pellet, the pellet was washed twice with 1mL of MilliQ water to remove the residual medium, then, DNA from the pellet was extracted in duplicate using a Meta-G-Nome™ DNA Isolation kit (Epicentre, Madison, WI, USA) according to the manufacturer’s instruction. Extracted DNA samples were stored at −20°C."
7,High-throughput 16S rRNA gene pyrosequencing,"2.6 High-throughput 16S rRNA gene pyrosequencing The microbial community in the samples collected from the seed sludge and suspended sludge of each reactor were analyzed using high-throughput pyrosequencing on an Illumina platform (Illumina Miseq PE250). Amplicon libraries were constructed for pyrosequencing using bacterial primers 515F (5′-GTG CCA GCM GCC GCG GTAA-3′) and 806R (5′-GGA CTA CHV GGG TWT CTA AT-3′) targeting the V4–V5 region of the microbial 16S rRNA gene, which was selected as the sequencing primer set to obtain bacterial information. The raw pyrosequencing data were deposited in the National Center for Biotechnology Information Sequence Read Archive database (SRX1858661/SRR3715921)."
8,Statistical analysis,"2.7 Statistical analysis Statistical analyses were performed using analysis of variance and SPSS Statistics v19 (SPSS Inc, Chicago, IL, USA) to evaluate the effect of reducing P H2 on the performance of digesters. The differences were considered significant when P < 0.05. Carbon recovery calculation was based on mole carbon of detected carboxylic acids, ethanol, CO2, remaining glucose and biomass over the initial mole carbon of substrates including glucose and inorganic carbon supplied in nutrient solution and headspace gas. Homoacetogenesis efficiency was calculated by the amount of acetate produced from CO2 dividing the total production of acetate."
9,Results and discussion,
