,sections,Text
0,Introduction,"Dark fermentation (DF) of organic waste is one of the promising technologies for biohydrogen (H2) production. The DF processes are usually preferred over other light dependent, photofermentation or biophotolysis processes because of the high bioreactor productivities and the potential to utilize a wide range of organic wastes as feedstock (Hallenbeck et al., 2009; Urbaniec and Bakker, 2015). In addition, the associated production of organic acids and alcohols, among others, can be either used in sidestream processes like anaerobic digestion for methane or photofermentative H2 production for energy recovery, or can be used for the production of platform molecules (Bastidas-Oyanedel et al., 2015; Sarma et al., 2015). Waste biomass is abundant and can sustain DF processes in scaled-up applications. Easily degradable food waste (the organic fraction of municipal solid waste (OFMSW)), more slowly degradable agricultural residues (i.e. rice straw) as well as agro-industrial waste such as olive mill wastewaters (OMWW) can serve as sustainable feedstock sources for dark fermentative H2 production (Guo et al., 2010; Kapdan and Kargi, 2006; Ntaikou et al., 2010; Show et al., 2012). A major bottleneck in the utilization of these low cost waste biomasses is the rather low H2 yields observed in the DF processes (Ghimire et al., 2015a; Urbaniec and Bakker, 2015). Nevertheless, H2 yields and process kinetics can be enhanced by optimizing operating parameters, such as pre-treatment of inocula, food to microorganisms (F/M) ratio (also substrate to inoculum ratio), pre-treatment of substrates, culture temperature and pH (De Gioannis et al., 2013; Guo et al., 2010; Ntaikou et al., 2010; Wang and Wan, 2009a,b). During recent years, extensive experimental research has been devoted to the establish the optimal operational conditions for maximizing H2 production, with a special focus on operational pH, temperature and substrate utilization (De Gioannis et al., 2013; Ghimire et al., 2015a; Wong et al., 2014). A wide range of optimal pH values have been reported for different substrates to enhance H2 yields: an initial pH of 6.5 for food waste (Cappai et al., 2014), initial pH of 8.0 for food waste (Kim et al., 2011a,b), a controlled pH of 7.0 for vegetable kitchen waste (Lee et al., 2008), an initial pH of 6.5 for rice straw (Chen et al., 2012), an initial pH of 6.0 for cheese whey (De Gioannis et al., 2014) and an initial pH of 4.5 for sucrose and starch (Khanal et al., 2004). This considerable variability in culture pH is mainly due to differences in temperature, substrate type and concentration (F/M ratio), inoculum types and their pre-treatment methods. H2 yields in DF of organic waste are strongly affected by the operational temperature as it can influence the rate of hydrolysis and the production of volatile fatty acids (VFAs) and thus the final pH of the fermentation (De Gioannis et al., 2013; Ghimire et al., 2015a). A thermophilic temperature has been reported to favor the dark fermentative H2 production (Shin et al., 2004; Valdez-vazquez et al., 2005). Likewise, the physico-chemical characteristics of the substrates, and most importantly the biodegradability or bioavailability (can also be defined as the fraction of easily accessible carbohydrates for fermentative conversion) crucially affects the H2 production (Monlau et al., 2013a). Therefore, several studies have established a strong correlation between H2 yields and the initial carbohydrate fraction (soluble sugars in some cases) present in the substrates (Alibardi and Cossu, 2016; Guo et al., 2013; Monlau et al., 2012). In this context, alkaline pre-treatment methods have been popularly adopted for the saccharification of lignocellulosic biomass (plant stalks, rice and wheat straw), which could enhance the production of H2 in DF and CH4 in DF coupled to anaerobic digestion, respectively and could thus give economic credentials (Monlau et al., 2015, 2013c; Sambusiti et al., 2013). Alkaline pre-treatment of lignocellulosic biomass has been reported to be carried out at different concentrations of alkaline agents (2–12% NaOH, weight basis), temperature (40–190°C) and treatment period (30min–24h), with varying level of effectiveness in terms of increase in biogas yields (H2 and CH4) with consequent higher net energy recovery and economic return (Monlau et al., 2015, 2013b; Sambusiti et al., 2013). However, alkaline agents (i.e. Na+ from NaOH) might exert inhibitory effects on dark fermentative microbial communities (Kim et al., 2009). Consequently, an investigation of selected alkaline pre-treatment conditions for a particular substrate type becomes vital to study the conditions that enhance the H2 production. H2 production from organic waste is influenced by the presence of an effective hydrolyzing, H2 producing microbial community, which depends on the inoculum source and inoculum pre-treatment method (Abreu et al., 2009; Bellucci et al., 2015; Chen et al., 2012; Pakarinen et al., 2008). Abreu et al. (2009) and Chen et al. (2012) showed that the H2 yields mainly depend on the inoculum sources. However, the response of fermentative microorganisms toward the presence of inhibiting substances present in a substrate can influence the DF process. In a recent study, Bellucci et al. (2015) reported a varying response of fermentative microbial communities for H2 production, when the inhibitor 5-hydroxymethylfurfural (HMF) was added. This was linked to the difference in inoculum pre-treatment methods applied. Likewise, the presence of polyphenolic compounds in substrates such as OMWW can exhibit inhibitory effects on fermentative microbial communities and H2 yields (Hamdi, 1992; Ntaikou et al., 2009). Subsequently, investigating the effect of the inoculum source on H2 production performance from substrates like OMWW is fundamental to reach an optimum in H2 production. Despite some studies attempted to establish the optimal operational conditions of initial pH, F/M ratio, alkaline pre-treatment of substrate and inoculum selection, dissimilarities in H2 production exist due to the differences between substrate types and experimental conditions. Therefore, it becomes essential to investigate the optimum initial pH for food waste under thermophilic DF conditions. So far, only few studies have considered the combined effects of F/M ratio and initial pH on thermophilic DF of food waste (Ginkel et al., 2001; Pan et al., 2008). Ginkel et al. (2001) revealed a profound impact of the concentration of substrate and pH on the H2 yields in sucrose DF of, with an optimum pH and substrate concentration at pH of 5.5 and 7.5g COD/L, respectively. In other study, Pan et al. (2008) established a F/M ratio of 6.0 as optimum for thermophilic DF of food waste, without the consideration of initial pH. Similarly, past studies on pre-treatment of substrates seemed more focused on maximizing the methane yields in anaerobic digestion by adopting higher concentrations of alkaline agents and treatment temperature (Monlau et al., 2013a). Therefore, optimum conditions of alkaline pre-treatment for dark fermentative H2 production need to be investigated for lignocellulosic agricultural residues such as rice straw. Finally, different inoculum sources can be explored to study the effect on H2 production from a typical poorly biodegradable feedstock such as OMWW, which contains polyphenolic compounds (Ntaikou et al., 2009). The present study aims to investigate the effects of (i) the initial pH and combined pH and F/M ratio on food waste, (ii) alkaline substrate pre-treatment on dark fermentative H2 production from rice straw and (iii) the effect of inoculum source and pre-treatment on H2 production from OMWW. Cumulative H2 production, H2 yields, H2 production rates, lag phase and accumulation of DF metabolites (mainly organic acids and ethanol) were used to evaluate the efficiency of these various strategies to improve the H2 production performance from these complex organic wastes."
1,Materials and methods,
2,Inoculum,"2.1 Inoculum Two types of inoculum, i.e. anaerobic digested sludge (ADS) and waste activated sludge (WAS) were used in the experiments. ADS was collected from the effluent of an anaerobic digestion plant of a dairy farm located in Capaccio (Salerno, Italy). The plant features include a 100m3 CSTR operating at a hydraulic retention time of 24days and operating within a pH and temperature range of 7.4–7.5 and 52–56°C, respectively. The plant is continuously fed with buffalo manure, cheese whey of buffalo milk and sludge from an industrial wastewater treatment plant. WAS was collected from a secondary clarifier unit at the Nola Municipal Wastewater Treatment Plant located in Naples (Campania, Italy). The characteristics of the ADS and WAS before pre-treatment are presented in Table 1 . The inocula were stored at 4°C until used. The WAS and ADS underwent a heat shock treatment (HST) at 105°C for 1.5 and 4h, respectively, in order to enrich spore forming Clostridium sp. and inhibit methanogens (Ghimire et al., 2015b). WAS had a shorter time for HST than ADS because it was obtained from an aerobic activated sludge process."
3,Preparation of feedstock,"2.2 Preparation of feedstock Three types of waste as reference models of complex waste biomass with different characteristic biodegradability, were used in this study: (i) food waste, representative of moderately biodegradable organic waste was selected to study the effect of initial pH and substrate concentration on H2 yields, (ii) rice straw as a representative of slowly degrading lignocellulosic agricultural residues was used to study the technical feasibility of substrate pre-treatment on biohydrogen production and (iii) OMWW was used to study the effect of the inoculum type and its adaptation to toxicants, as OMWW contains phenolic compounds and long chain fatty acid that can affect microbial growth (Hamdi, 1992; Ntaikou et al., 2009). Food waste was a mixed waste with a composition similar to the one reported by VALORGAS (2010) for European countries as (% by weight): fruit and vegetables: 72%, cooked pasta and rice: 10%, bread and bakery: 5%, dairy products (cheese): 2%, meat and fish: 8% and snacks (biscuits): 3%. To prepare the food waste, food was bought fresh from municipal markets in Naples (Italy), shredded with a blender (120W Black and Decker, Kitchen Blender) for 5min without adding water and immediately stored at frozen conditions (−20°C) to avoid acidification. The rice straw was harvested from rice fields in Pavia (Italy) in 2012 and stored inside an airtight plastic bag at room temperature. Rice straw was reduced with the help of general paper scissors to a particle size of less than 2mm (sieved with sieve size of 2mm by 2mm). OMWW was collected from a pressure olive mill of the Frascati area (Lazio, Italy) in autumn 2013 and was stored at <4°C until use. The characteristics of the feedstocks are presented in Table 1."
4,Experimental set-up,"2.3 Experimental set-up Batch tests were carried out in one-liter borosilicate glass bottles (Simax, Czech Republic) maintained in thermophilic conditions (55±2°C) with a thermostat in a water bath. The operating reactor volume in all experiments was 600mL. The batch reactors were sealed with airtight caps having ports for sampling soluble metabolites and gas. The tests were carried out in duplicates with 30 reactors in total. The different sets of experiments were carried out to study the effect of the different operational parameters using the three selected model substrates (Table 2 ). 2.3.1 Effect of initial pH and F/M ratios on H2 yield The effect of initial pH and F/M ratio on biohydrogen production was studied with food waste and pretreated heat treated ADS as seed inoculum. The effect of the initial pH (4.5, 5, 5.5, 6.0, 6.5 and 7.0) was studied at a F/M ratio 0.5 and under thermophilic conditions (55±2°C). Another set of experiments was performed at F/M ratios 0.5, 1.0 and 1.5 with the two initial pH values of 5.0 and 6.5. The F/M ratios and two initial pH values were selected due to the fact that they are less affected by acidification at higher F/M ratios and the culture pH in the tests was not buffered with external alkalinity source. In addition, pH 6.5 was previously reported as optimal for food waste by Cappai et al. (2014), and thus considered for investigation in this study. The F/M ratios 0.5, 1.0 and 1.5 were obtained by adding 10g, 18g and 27g food waste respectively, with a 190g inoculum required to obtain the aimed F/M ratio. The final volume of the mixture was made up to 600mL by adding distilled water. The initial pH was adjusted once, initially with 1M HCl and 1M NaOH prior to the start of the tests. 2.3.2 Effect of alkaline substrate pre-treatment on H2 yield Direct conversion of lignocellulosic biomass to biohydrogen is often limited due to their low biodegradability (Monlau et al., 2012; Pan et al., 2010). Biological hydrolysis is one of the limiting factors in DF. The evaluation of the effect of alkaline pre-treatment on H2 yields was performed on rice straw. This study investigated an alkaline pre-treatment with 4% NaOH (4g/100g TS) and 8% NaOH (8g/100g TS) at a solid liquid ratio of 1:5 (w/v). This mixture was kept at 55 (±2)°C for 24h in a one-liter borosilicate glass bottle (Simax, Czech Republic). The results were compared with untreated rice straw at thermophilic DF using 200g of heat-treated WAS as inoculum. The concentration of rice straw was 45gTS/L and the initial pH was adjusted to 6.5 during the batch tests that gave the optimal dark fermentative H2 performance for rice straw as reported by Chen et al. (2012). 2.3.3 Effect of inoculum sources on H2 yield Heat shocked WAS and ADS was used as inoculum in a DF of OMWW carried out in batch tests and operated under thermophilic conditions (55±2°C). The F/M ratio was fixed at approximately 1g VS substrate/gVS inoculum in all sets of batch tests using 200g of OMWW and a respective volume of ADS and WAS. The initial pH was adjusted to pH 6.0 in all experiments."
5,Analytical methods,"2.4 Analytical methods Hydrogen was quantified with a gas chromatograph (VARIAN STAR 3400, USA) equipped with a ShinCarbon ST 80/100 column and a thermal conductivity detector. Argon was used as carrier gas with a front and rear end pressure of 20 psi. The duration of analysis was 14min. The gas volume was measured with a volumetric displacement method. The biogas was passed through acidic water (1.5% HCl) and the volume was quantified by water displacement (Ghimire et al., 2015c). The volume of hydrogen was calculated from the gas composition. Fermentation end products (lactic, acetic, propionic and butyric acids) were quantified by High Pressure Liquid Chromatography (HPLC) (Chromatography Oven LC 25 Model, Dionex, USA) equipped with a Synergi 4u Hydro RP 80A (size 250×4.60mm) column and an UV detector (AD25 Model, Dionex, USA). Gradient elution consisted of 20% methanol, 10% acetonitrile in 5mM H2SO4 pumped at a rate of 0.9mL/min by using a gradient pump (GP 50 Model, Dionex, USA). The elution time was 18.5min. Ethanol and caproic acid were determined with an Aminex HPX-87H column (300mm on 7,8mm, Bio-rad), using 5mM H2SO4 as an eluent at a flow rate of 0.4mL/min. pH was measured with a pH meter (WTW, inolab, pH level 2). The COD of the food waste was measured as reported by Noguerol-Arias et al. (2012). The total lipid content was measured by the Bligh and Dyer chloroform/methanol total lipid extraction method (Bligh and Dyer, 1959). TS and VS concentrations were determined by the Method 2540 (Part 2000), alkalinity by titration (Method 2320, Part 2000) and TKN by macro-Kjeldahl (Method 4500-Norg, Part 4000) as described in the Standard Methods (APHA, 2005)."
6,Measurements and data analysis,"2.5 Measurements and data analysis The biogas accumulated in the reactors was measured daily, except at the starting period of the experiments, i.e. 1–3days, where it was measured twice a day, until the H2 production completely ceased. The biogas volumes were normalized at 0°C and 1atm (NmL) and reported as a daily average. The average values were considered for the evaluations, while the data range based on the duplicate samples is provided and indicated by “±”. H2 yields were calculated by dividing the final cumulative recovery of H2 by the amount of VS added at the start of the experiment. De Gioannis et al. (2013) defined a parameter “t 95” as the time required to achieve 95% of the maximum H2 yield. This parameter was used to compare the kinetics associated to the different batch tests, and to evaluate the effect of the experimental conditions. (1) t 95 = H o R · e ( 1 - ln ( - ln 0.95 ) ) + λ (2) H ( t ) = H o · exp exp R · e H o ( λ - t ) + 1 Eq. (1) corresponds to a rearranged form of the modified Gompertz Eq. (2), that has been widely used to model biohydrogen production kinetics (Gadhamshetty et al., 2010; Wang and Wan, 2009a,b). This empirical formula gives biohydrogen production trends and includes five major parameters: (i) cumulative biohydrogen production (or potential) (Ho , mL/g VS), (ii) biohydrogen production rate (R, mL/h), (iii) e is 2.71828, (iv) lag time (λ, hours) and (v) total cultivation time (t, hours). The cumulative biohydrogen production is a non-linear curve and in the present study, the parameters Ho , R and λ were estimated using the Curve Fitting Toolbox in MATLAB® (Version MATLAB R2012b, Curve Fitting Toolbox 3.3) with an associated 95% confidence limit. The total cumulative production, hydrogen production rates and lag phase time were used as parameters to compare the characteristics of the biohydrogen production systems. R software (OSX version 3.1.3) with the package Rcmdr (OSX version 2.1.7) was used for the statistical analysis of data obtained from the experiments. The p value was set at 0.05 and the significance of the results tested with p values: ∗<0.05; ∗∗<0.01; ∗∗∗<0.001; while not significant results were with p >0.05."
7,Results,
8,Effect of the initial pH and combined effect of F/M ratio and pH on H2 yields,"3.1 Effect of the initial pH and combined effect of F/M ratio and pH on H2 yields The H2 yields and the time required to achieve 95% of the maximum H2 yield were plotted against the initial pH values (Fig. 1 ). The H2 yields showed a decreasing trend to the increasing pH. Fig. 1 confirmed that H2 production was favoured at the acidic pH range, i.e. at initial pH 4.5 and 5.0 with H2 yields of 60.6 (±9.0) and 50.7 (±1.0)NmL H2/g VS, respectively. This result is in agreement with the study reported by Khanal et al. (2004). The fermentative H2 production patterns at the various pH values investigated are described by a modified Gompertz equation, as presented in Table 3 (Modeled plot is provided in Supplementary information S1). The different initial pH values in the tests were characterized by the differences shown in cumulative H2 production, H2 production rates and lag phase (Table 3). H2 production rates (R, mL/h) were high at initial pH 7.0, however, higher rates were not co-related with higher H2 yields (Fig. 1 and Table 3). Unsurprisingly, the lag phase decreased when increasing the initial pH, which represents the time required for spore forming H2 producers present in heat-treated ADS to germinate or adapt a sudden change of their environment (Ferchichi et al., 2005; Kim et al., 2011a). Fig. 1 shows the time required to achieve 95% of the maximum H2 yield decreased by increasing the initial pH, while the rate of H2 production was higher at initial pH 7.0 (Table 3). H2 production started faster at higher pH and lasted for a short time while it continued for longer time during the tests at lower pH. Thus, a decreasing lag phase did not correspond to an increase in H2 yields. This can be explained by the methanogenic activities which started at higher initial pH, that was confirmed by the presence of methane in the biogas produced when H2 production ceased completely. The final pH at the end of the tests was mainly lower than the initial pH (Table 3), which is mainly due to the production of VFAs (Table 3). As exception, the final pH in the batch tests with initial pH 4.5 was higher than the initial pH (Table 3), which could be due to the higher alkalinity of the inoculum (ADS) and the lower substrate concentration (F/M 0.5) used to avoid the use of chemical buffer. The final pH in all the tests was lower than 5.5, except for tests with initial pH 7.0 where the final pH was 6.6. This can be due to the higher alkalinity (buffering capacity) of the ADS inoculum (Table 1). The concentrations of the main accumulated metabolites at the end of the tests are summarised in Table 3. Results confirm that different fermentation pathways occurred. The presence of propionate and ethanol generally does not indicate H2 favorable pathways (Kim et al., 2006, 2011a). The concentration of ethanol was comparatively higher in the tests with initial pH range 6.0–7.0, that could be linked to the low H2 yields. In particular, the butyric to acetic acid ratio (B/A, mM:mM) co-related with the H2 yields (Fig. 2 ). This observation is consistent with a study by Kim et al. (2006), which reported a higher correlation between B/A ratios (1.6–9.3) and H2 yields. However, this ratio might not always give a good indication of high H2 production. Guo et al. (2013) reported that the homoacetogenic activities can influence the concentration of end-metabolites due to acetate production from H2 and CO2. The presence of acetate in higher concentrations between pH 5.5 and 7.0 might indicate the prevailance of an homoacetogenic activity responsible of lower H2 yields. The results of the batch tests carried out at F/M ratios 0.5, 1.0 and 1.5 at two initial pH values (5.0 and 6.5) are presented in Table 4 . Table 4 shows the major metabolites accumulated at the end of the tests. At the initial pH 5.0 and F/M ratios of 0.5, 1.0 and 1.5, H2 yields were 50.7 (±0.8), 60.3 (±5.0) and 49.3 (±12.2)mL H2/g VS, respectively. Likewise, in tests carried out with an initial pH 6.5, respective H2 yields of 28.2 (±4.2), 43.2 (±2.0) and 54.1 (±4.4) mL H2/g VS were obtained. An ANOVA analysis confirmed the significance of difference in H2 yields at pH 5.0 and 6.5 for an F/M ratio of 0.5 (p value<0.05). However, it was not significant for F/M ratios 1.0 and 1.5 at both initial pH values tested. Likewise, at initial pH 5.0, the differences in H2 yields were not significant for all the three tested F/M ratios. Interestingly, the differences in H2 yields were significant (p value<0.05) at an initial pH of 6.5 for F/M ratios 0.5 and 1.5. This implies a combined influence of the F/M ratios and initial pH on dark fermentative H2 production. The result also suggests that the comparable H2 yields can be achieved through a combination of pH and F/M ratios by maximizing the utilization of substrates. The different metabolites yields measured at the end of the batch tests explain the differences in H2 yields (Table 4). The presence of different metabolites suggests a typical mixed type fermentation that can occur in complex substrates like food waste. Acetate yields were higher at initial pH 6.5 compared to pH 5.0, which was also confirmed in the tests carried out earlier at different initial pH (Table 3). Similarly, higher ethanol yields were obtained at increasing F/M ratios and initial pH. High levels of butyrate yield at pH 6.5 and F/M ratios 1.0 and 1.5 can be associated to higher H2 yields obtained in respective tests, as the production of butyrate is generally co-related to H2 production (Kim et al., 2006, 2011a)."
9,Effect of alkaline substrate pre-treatment on H2 yields,"3.2 Effect of alkaline substrate pre-treatment on H2 yields Fig. 3 shows the effects of alkaline substrate pre-treatment on biohydrogen production. The results illustrate that biohydrogen production can be significantly improved with alkaline pre-treatment of rice straw. As expected, the alkaline pre-treatment enhanced the saccharification of sugars from rice straw, which increased along with the concentration of NaOH. The COD values of hydrolysate after pre-treatment with 4% and 8% NaOH were 7.3 (±0.8) and 8.3 (±0.7)g/L, respectively, in comparison to the untreated rice straw with 3.8 (±0.1)g/L soluble COD (determined with solid liquid ratio of 1:5). The results of end-product accumulation (Table 5 ) show that higher H2 yields corresponded to higher B/A ratios (mM:mM), irrespective of the concentration of acids accumulated at the end of the tests."
