,sections,Text
0,Introduction,"Acetone (ACE) is one of the most important solvents that is mainly used as a solvent and as a raw material for the production of methyl methacrylate and bisphenol A. This compound may be produced by several methods. One of the common methods is its production from isopropyl alcohol (IPA) by catalytic oxidation or dehydrogenation of isopropyl alcohol. In most cases, regardless of the process used for its preparation, manufactured acetone contains a substantial amount of water. Therefore, dehydration of acetone still remains a critical issue. Although acetone and water do not form an azeotrope, a strong reflux, a large column and high energy cost are required during the distillation process to obtain high purity acetone. On the other hand, dehydrogenation of IPA is a very important process for producing of ACE in Western Europe. A ternary system ACE/IPA/Water is formed in the reactor container during the dehydrogenation process of IPA [1]. The separation of IPA and water is difficult due to the formation of an azeotropic mixture between IPA and water (at the mole fraction of water: 0.3167molmol−1 and the boiling temperature of 353.55K at atmospheric pressure) [2]. The membrane technology can be used in the acetone production industries through two methods: in the selective removal of water from the water/ACE or ACE/IPA/Water mixtures by pervaporation processes and in the membrane reactor manufactured using appropriate membranes for simultaneous removal of water along the acetone production. Pervaporation is a membrane separation technique which has a significant ability for removing water from liquid mixtures [3]. In the conventional distillation processes, the separation depends on the vapor–liquid equilibrium, but in the pervaporation, separation of the liquid mixtures can perform based on the difference in diffusivity of each liquid component in a membrane [4]. In this technique, the separation of mixtures is achieved by a partial vaporization of components through a suitable membrane. Due to the vaporization of permeating components, pervaporation is the most economical one when the concentration in the feed mixture is low for the favorable permeating components [5,6]. In the case of pervaporation, the difference in fugacity between feed and permeate side of the membrane, can be expressed as driving force for transferring the components through the membrane matrix [7]. One of the most important applications of pervaporation is separation of close boiling mixtures [8,9]. Because of requiring no additional chemicals and operating at moderate pressures and temperatures, pervaporation is reported as eco-friendly, economical and safe method [10–12]. Pervaporation is an economical separation technology and also an environmentally clean technology in which potential pollution sources for azeotropic distillation are not needed [13]. A hydrophilic membrane might be used to separate water from water/organic mixtures. Recent trends in membrane separation involve the development of composite membranes by incorporating zeolites as the reinforcing fillers. A mixed-matrix membrane might be useful for water pervaporation since it shows not only molecular sieve effects, but also good thermal, chemical and mechanical stabilities [14,15]. Polyvinyl alcohol (PVA) is a proper candidate as a bulk of membranes because of its excellent membrane-forming properties, convenient physical properties, low cost, high hydrophilicity, process ability and suitable chemical resistance in many pervaporation separation processes [16–18]. Nevertheless, especially when the membrane is operated under high fraction of water in feed mixtures, the –OH groups along PVA main-chains make the PVA-based membranes suffered from an excessive swelling [19]. Among the zeolites, NaA zeolite has appropriate molecular sieving action, high selective adsorption capacity and strong hydrophilic nature [20,21]. The molecular sieving effect is provided by the porous structure of the embedded-zeolite, with 0.4nm pore diameter. The zeolite NaA allows water molecules with a kinetic diameter of 0.296nm to diffuse easily through its apertures, but excludes larger organic molecules such as ACE and IPA [22] (kinetic diameters of ACE and IPA are 0.46 and 0.47nm respectively). Incorporating the zeolite NaA with the PVA membranes will enhance the water permeation flux while reducing the membrane swelling and giving a higher degree of water selectivity. In addition, zeolites have a high mechanical strength, good thermal and chemical stability and the membranes incorporated with these fillers can be used over a wide range of operating conditions. The aim of this paper is pervaporation separation of the binary ACE/Water, IPA/Water and ternary ACE/IPA/water solutions using high efficiency PVA/NaA composite membrane. The effects of some parameters such as zeolite contents and feed temperature on pervaporation performance were also investigated."
1,Materials and methods,
2,Materials,"2.1 Materials PVA (98%, molecular weight=72000, Applichem) was used as a dense membrane material. Glutaraldehyde (GA, 25wt%, Merck) was used as cross-linking agent. HCl (Merck) as a 0.1M solution was used for hydrolyzing the polymer during the cross linking process. ACE and IPA were supplied with purity >0.998kgkg−1 and used without any further purification. The following chemicals were utilized to synthesize the NaA zeolite particles: sodium hydroxide (NaOH, 1.0mol/L) as a Na source, aluminum chloride with a content of 98wt% as an Al source, silica gel as a Si source. Commercially available NaA zeolite (code: 233668, molecular sieve, powder, <5μm) and isobutanol (GC grade 99.5%) were purchased from Merck. For the calibration of GC (in the analytical step for ternary mixtures) the chemicals (ACE, IPA and isobutanol) were obtained from Merck with a guaranteed purity of ≥0.999. Double distilled water was used throughout the research work."
3,Synthesis and characterization of NaA zeolite particles,"2.2 Synthesis and characterization of NaA zeolite particles The hydrothermal synthesis of NaA zeolite particles was performed as follows: an aluminate solution was prepared by dissolving sodium hydroxide (4.04g) and aluminum chloride (4.04g) in distilled water (16mL). A silica solution was prepared by dissolving 2.30g sodium hydroxide and 1.63g silica gel in 18mL distilled water. Then aluminate solution was immediately added to the silica solution, and then it was stirred vigorously for 14min. The prepared gel was hydrothermally treated for 3h at 100°C. The molar composition of the resulting gel was: 3.165 Na2O: Al2O3:1.926 SiO2: 128H2O [23]. The crystal structure of the synthesized zeolite particles was examined with a thin-film X-ray diffraction using Cu kα radiation (XRD, Bruker, AXS Co., Germany, 30kW). The XRD pattern of the synthesized NaA particles was compared to the standard NaA zeolite crystals. The surface morphology of the zeolite particles was observed using TESCAN Scanning Electron Microscopy (SEM)."
4,Membrane preparation,"2.3 Membrane preparation The PVA/NaA composite membrane was prepared by uniformly dispersing NaA particles into the polymer matrix. Because of hydrophilic properties of PVA and NaA zeolite particles, water is a favored permeating component. The integrated flat sheet membrane (4cm in diameter) was placed in a test cell built of polyethylene and had an effective area of 50.24cm2. In a typical synthesis, a polymeric solution was prepared with dissolving proper portions of dry PVA powder (solvent=90wt.% and polymer=10wt.%) in double distilled water at 100°C to obtain a clear solution. This solution was mixed with different amounts of zeolite particles to reach final contents of 0, 2.5, 5, 7, 10, 12wt fractions. The PVA-zeolite dispersion was stirred at 70°C for 12h to allow the cross linking reaction of the gel to proceed and propagation of particles become complete, followed by the addition of 0.5mL GA cross linking agent [24,25]. After rigorous stirring for 2h the prepared solution was sonicated for 15min and immediately was cast on the plate. A thin film with about 60–70μm thickness was formed after water evaporation at room temperature for 24h."
5,Characterization,"2.4 Characterization The surface morphology of the cast composite membrane was observed by scanning electron microscopy (SEM). The samples were prepared by fracturing in liquid N2 and coated with a conductive layer of sputtered gold. Moreover, the FT-IR spectra of the composite membrane was obtained from Jasco, 6300 FT-IR Spectrometer, operating in the range of 4000–750cm−1. The swelling tests were performed for the membranes containing different amount of zeolite (0, 2.5, 5, 7, 10, and 12) after they were dried in vacuum at room temperature for 12h. The dried membranes were weighted (wd) and immersed in the ternary mixture for 20days. The membranes were then taken out and the excess solvent were carefully wiped off. After that, the swollen membranes were weighted again (ws). The swelling degree of membrane was calculated using the following equation: (1) s w e l l i n g d e g r e e ( % ) = ( ws − wd ) wd × 100 The interaction between water molecules and the –OH pendant groups of PVA causes the membrane to prefer water molecules [26]."
6,Pervaporation experiments,"2.5 Pervaporation experiments A laboratory-scaled setup was designed and assembled for the pervaporation experiments. In Fig. 1 the schematic view of the setup is shown. All main parts were manufactured from stainless steel or polyethylene. In this regard, a pump was used to circulate the feed solution from the feed tank (capacity=2L) to the membrane module. A vacuum pump continuously evacuated the system down to 2.6mbar and generated the driving force for the membrane separation by lowering the partial pressure on the permeate side. A glassy cold trap, immersed in liquid nitrogen was used to trap permeate. The feed temperature was adjusted by a water bath and measured using a digital thermometer. Before each run, the membranes were allowed to equilibrate with the feed solution for about 1h. The permeation flux of the membrane was calculated by weighting the collected permeate using a digital microbalance. Samples of the feed mixtures were collected from the feed tank. All the experiments were repeated three times and average results were presented. The membrane performance in pervaporation experiments was studied by calculating total permeation flux (J) and separation factor (α) using the following equations: (2) J = w A . t Where J is total permeation flux in kg/m2 h, w is the permeate mass in kg, A is the membrane surface area in m2 and t is the permeation time in h. Separation factor (α) is defined as: (3) α = y p / y f x p / x f Where xf and yf are weight fractions of water and organic compound (ACE or IPA) in feed and xp and yp are weight fractions of water and organic compound in permeate streams."
7,Head space-GC analysis,"2.6 Head space-GC analysis A GC chromatograph (GC, Philips, PU 9100) with OV1 packed column, equipped with a thermal conductivity detector (TCD) was used for analysis of the samples. 0.5mL of each sample was put into isolated vials. The vials were placed in a water bath (50°C) for 15min. After equilibrium conditions were achieved, 500μL of the vapor phase from the sample headspace was injected into the GC column. The mass fractions of the organic compounds (ACE and IPA) were obtained directly from the evaluation of the chromatogram, based on single-component calibration curve using isobutanol as internal standard. Water mass fraction of each sample was calculated by subtraction of the sum of the ACE and IPA from 100%."
8,Results and discussion,
9,Characterization,"3.1 Characterization The SEM images of the prepared zeolite and its composite form with PVA are shown in Fig. 2 a and b, respectively. The images demonstrate that NaA zeolite particles are uniformly distributed on the membrane surface and it can also be clearly seen that no aggregation of the zeolite particles is observed. Due to the formation of hydrogen bonds between the zeolite surface (Al–OH, Si–OH) and PVA active surface groups, compatibility of the zeolite surface with PVA was improved. Fig. 3 shows the FT-IR spectra of PVA/NaA composite membrane. The spectrum revealed the absorption bands at 600 and 900cm−1 which are correspondent to Al–O and Si–O bonds of the AlO4 and SiO4 tetrahedral in zeolite framework. The peaks around 1717cm−1, 2850cm−1 and 3200cm−1 are attributed to C–O, C–H and O–H stretching vibrations respectively. By comparing FT-IR spectra of the PVA with the composite, it was confirmed that the functional groups of polymer, remained intact with no chemical interaction with zeolite particles. The prepared PVA-based polymeric membranes showed pronounced swelling in aquatic media, which affects permeate fluxes and selectivities. As shown in Fig. 4 the swelling degree is maximum for neat PVA membrane. The zeolite incorporation into the polymer matrix was causing the decrease of the swelling. Swelling assuagement by adding NaA particles is due to a lower water adsorption capability of the zeolite particles [27], as compared with PVA because zeolites are more resistant to swelling in comparison with PVA. In fact, the presence of zeolite particles between the hydrophilic polymer chains causes reduction of loosening of the polymer chains in the composite membrane. By increasing the amount of zeolites the capacity of the membrane for water adsorption was increased. The latter is due to adsorption of water by zeolites which they keep the water molecules in their channel and cavities. Except water, ACE and IPA can also be adsorbed by the PVA matrix, while their adsorption in NaA zeolite is limited because of the narrow pore size of NaA zeolites."
