,sections,Text
0,Introduction,"Ethyl alcohol in the main product of the alcoholic fermentation that occurs during the technological processes involved in the production of alcoholic beverages. The concentration of ethyl alcohol determines the classification of an alcoholic beverage, according to strictly defined criteria, as a high-percentage (absinthe, cognac, whiskey, vodka) or medium- or low-percentage (wine, beer, “soft drinks”) beverage. This classification is of key importance in many countries for tax-related legal regulations such as the Council Directive 92/84/EEC of October 19, 1992 (Council Directive, 1992) on the approximation of the rates of excise duty on alcohol and alcoholic beverages and the Craft Beverage Modernization (CBMA) portion of the US Tax Cuts and Jobs Act of 2017 (The Craft Beverage, 2017). Furthermore, a number of clinical trials have confirmed a correlation between the amount of ethanol consumed and the state of human health, as well as the impact of alcohol on mortality; for example, the Copenhagen City Heart Study (an examination of a large prospective cardiovascular population) has shown that small amounts of ethyl alcohol in the daily diet protect against ischemic heart disease (Gronbaek et al., 1995). On the other hand, the latest research suggests that there is no level of consumption that minimizes health losses (GBD 2016 Alcohol Collaborators, 2018). The beer industry is one of the fastest growing industries at the moment, mainly due to the growing interest of consumers in craft beers. The “craft beer revolution” started in the late 1970s with the establishment of the first modern microbrewery in California. Since 2000 the pace of the creation of small local breweries has accelerated on an unprecedented scale. Over the course of several years, the number of breweries in the European Union has doubled, while in the United States it has increased fivefold. The opportunity to import goods and significant progress in globalization have had a major impact on the development of the beer market. In China alone, 489.9 million hectoliters of beer are drunk every year, making it the largest beer-consuming country in the world, followed by the USA (241.7 million), Brazil (131.5 million), and Russia (100.1 million). The populations of European Union member countries drank 359 million hectoliters in 2016 alone (Pokrivcak et al., 2019; Cabras, 2020). On one hand, regional specialties have the chance to reach a larger customer base, as is the case with fruit beers, traditionally from Flemish regions. Belgian beverages such as Trappist and lambic beers have also become a unique symbol of this country thanks to the efforts of the breweries, both small and large, which have promoted them in many countries around the world. As a result, a distinctive perception of the brand associated with Belgian beers is now dominant among consumers around the world, which has led to Belgian beers and beer culture being officially recognized by UNESCO as part of the Intangible Cultural Heritage of Humanity in 2016 (Cabras, 2020). On the other hand, craft beer is currently an important sector for so-called beer tourism. Consumers now spend much more money on locally brewed products, mainly due to their authenticity and long tradition. Microbreweries mainly use regional water, hops, and yeast, which influences the unique taste composition of the drink (Kraftchick, Byrd, Canziani, & Gladwell, 2014). The clear increase in consumer interest in craft beers is best illustrated by Google trends, which show that the number of searches for the term craft beer in the United States alone has increased by 70% in just a few years. Wine, by comparison, has not followed this trend (Depenbusch, Ehrich, & Pfizenmaier, 2018). In 2018 the beer market was worth US $114.2 billion, of which 24% represented craft beers (Brewers Association, 2020). Considering these trends, this tendency will increase and local breweries will thus stand a chance of experiencing their biggest expansion in history. A number of methods are currently used in the analysis of ethanol content in alcoholic beverages. Among instrumental methods, the following should be mentioned: electrochemical (Paixão, Corbo, & Bertotti, 2002), spectrophotometric (Pilone, 1985), and near-infrared spectrometry (NIR) (Gallignani, Garrigues, & de la Guardia, 1993). There are also a number of chromatographic methods: full evaporation headspace gas chromatography (HS-GC-FID) (Li, Chai, Deng, Zhan, & Fu, 2009; Zhang, Lin, Chai, Zhong-Li, & Barnes, 2015), gas chromatography with flame ionization detection (GC-FID) (Stackler & Christensen, 1974; Jamieson, 1979; Clarkson, Ormrod, & Sharpe, 1995; Wang, Choong, Su, Lee, & Hsiang, 2003), direct analysis in real time mass spectrometry (DART-MS) (Sisco & Robinson, 2020), high-performance liquid chromatography with refractive index detection (HPLC-RI) (Calull, Marcé, & Borrull, 1992; Lopez & Gomez, 1996), and high-performance liquid chromatography with ultraviolet/visible and refractive index detection (HPLC-UV-RI) (Castellari, Sartini, Spinabelli, Riponi, & Galassi, 2001)."
1,Beers,"1.1 Beers The main ingredients used in the production of beer are water, barley malt, yeast, and hops, which, as a result of many chemical processes, form more than 800 chemical compounds responsible for the characteristic aroma, taste, and color of this drink. Moreover, the use of different varieties of hops (American, Old World, New World, Saazer-type hops) and malt (Munich, Vienna, Pilsner) modifies the aroma of beer by giving it a characteristic taste composition (BJCP, 2015). The predominant reactions leading to carbonyl compounds are alcoholic fermentation, lipid oxidation, Strecker degradation, aldol condensation and Maillard’s reaction, which is responsible for the brown color and rich and malty compounds in beer (BJCP, 2015). A perceptible note of sweetness or bitterness or an acidity or buttery flavor indicates the type of beer and helps to assess its quality, while the concentration of ethyl alcohol determines the classification of beer: from 0.0–0.5% (v/v) for non-alcoholic to 12.5% (v/v) for strong. Furthermore, according to the guidelines developed by the Beer Judge Certification Program, all beer styles must be cleanly fermented and free from technical faults (including acetaldehyde and fusel alcohols) (BJCP, 2015), which proves the importance of analyzing the content of ethyl alcohol and other volatile compounds in the quality control of products of the brewing industry. The range of formation of organic compounds also results from natural biochemical degradation processes during the aging of beer. The substances formed at this stage, such as furfural, diacetyl, n-hexanal, and acetaldehyde, give rise to successive stages of the chain reaction leading to the formation of a number of other carbonyl compounds (Vanderhaegen, Neven, Verachtert, & Derdelinckx, 2006; Vanderhaegen, Delvaux, Daenen, Verachtert, & Delvaux, 2007). Moreover, the varied composition of chemical compounds also influences the taste perception of consumers and their preference for specific beer types (Gonzalez Viejo, Fuentes, Torrico, Godbole, & Dunshea, 2019). Frequently, in order to improve the taste of beer, fruit flavors are added, which, in addition to aromas, provide beverages with antioxidant properties, mainly due to the content of phenolic acids, flavonoids, catechins, carotenoids, tocopherols, and ascorbic acid (Nardini & Garaguso, 2020). According to the AOAC, reference methods for measuring the ethanol content of beer include the gravimetric, refractometric, and gas chromatographic methods, which use 1-propanol as an internal standard solution (also recommended by the American Society of Brewing Chemists) (Gales, 1990)."
2,Soft drinks,"1.2 Soft drinks Soft drinks in most EU countries are divided into alcohol-free beers (AFBs) containing less than 0.5% (v/v) and low-alcohol beers (LABs) with no more than 1.2% (v/v), whereas in the United States, the term alcohol-free beer is used to describe beers containing no ethyl alcohol at all, while those containing less than 0.5% are considered “near-beer” (Montanari, Marconi, Mayer, & Fantozzi, 2009). These varieties were most widespread in the years between 1919 and 1933 (the Prohibition era in the USA), during which it became necessary to modify the production of beer in favor of ethanol-free types due to the legal regulations at that time. The processes of producing low-alcohol beers can be divided into two groups: physical or biological. The former group consists of removing fully produced ethanol (via rectification, evaporation, dialysis, or reverse osmosis); the latter is based on limited ethanol formation during beer fermentation (via modification of the mashing process or the use of special yeast) (Brányik, Silva, Baszczyňski, Lehnert, & Almeida e Silva, 2012). Along with the use of physical methods, other beer ingredients, such as acetaldehyde or fusel alcohols, can also be easily removed. In beer de-alcoholized via falling-film evaporation the concentration of 1-propanol is reduced from 7.7 to 0.6 (mg/l); in dialysis, the concentrations of both acetaldehyde (from 5.4 to 3.7 mg/l) and 1-propanol (from 9.4 to 0.5 mg/l) are reduced (Montanari et al., 2009)."
3,Wines,"1.3 Wines Wine production is based on alcoholic fermentation of grape juice, an anaerobic process of sugar degradation mainly carried out by Saccharomyces cerevisiae. In addition to ethanol, the resulting products are glycerol, succinic acid, diacetyl, acetoin, 2,3-butanediol, and, in particular, higher levels of alcohols and esters, which contribute most to the unique composition of taste and aroma of wine (Zamora, 2009). The grape strain type is closely linked to the corresponding amounts of fusel alcohols, fusel alcohol acetates, isoacids, and their ethyl esters. At low concentrations of these substances, the aroma of the wine is soft and delicate, so that the content of the various compounds correlates closely with the taste preferences of consumers (Ferreira, López, & Cacho, 2000). Furthermore, there are many interactions between sweet, acidic, and salty tastes and ethyl alcohol. Research carried out by the Institute of Chemical Technology in Prague has shown that the concentration of ethyl alcohol in wines has a significant influence on sensory perceptions of these beverages. The degree of sweetness increases in direct proportion to increases in the amount of ethanol up to 16% (v/v), while the level of bitterness is reduced (Panovská, Šedivá, Jedelská, & Pokorný, 2008). Other investigations have shown that global climate changes lead to increased temperatures during the growing season, resulting in higher levels of sugar formation in the grapes. In turn, higher sugar levels result in the formation of more alcohol during fermentation. This is likely one of the reasons for the growing interest over the decades in analyzing the composition of wine and, in particular, in improving methods for determining alcoholic composition (Schultz, 2016). One of the most important stages of wine production is aging after bottling. Over time, more and more oxidation reactions occur, usually initiated by an electron transfer reaction which is itself triggered by a catalyst, consisting, e.g., of iron and copper ions, which transfers the charge to an oxygen atom. In the presence of catechol, hydrogen peroxide is formed (Danilewicz, 2011). The same pathway may produce a number of other oxidation products, such as glyoxylic acid from tartaric acid or acetaldehyde from ethanol, which is both a product and a substrate for additional reactions, especially with wine phenolics. This has led to an increase in the polymeric pigments and tannins produced by the acetaldehyde-mediated condensation reactions, which are responsible for the deep red color of wine following a long period of aging (Han, Webb, & Waterhouse, 2019). The reference methods for measuring the ethanol content of wine according to the AOAC are the gravimetric, refractometric, spectrophotometric (using dichromate oxidation), and gas chromatographic methods, using 2-propanol as an internal standard solution (Caputi, 1990). This paper aims to apply a novel method for determination of ethyl alcohol with the use of tert-butanol as an internal standard. The samples were analyzed by headspace gas chromatography using a dual column/dual flame ionization detector. This method was applied to control the quality of alcoholic beverages, as well as to monitor fusel alcohols and other volatile compounds contained in craft beers, soft drinks and wines."
4,Experimental,
5,Chemicals and reagents,"2.1 Chemicals and reagents Water (Chromasolv LC-MS) was purchased from Sigma-Aldrich (Steinheim, Germany), tert-Butanol (internal standard, ISTD), as well as the standard aqueous ethanol solution used to create the calibration curve, from Sigma-Aldrich (St. Louis, USA). The standard solutions and ISTD were stored at 5 °C."
6,Instrumentation,"2.2 Instrumentation A Shimadzu GC-2010 Plus AF IVD (Kyoto, Japan), equipped with an advanced flow controller (AFC), a split/splitless injector (SPL), and two Flame Ionization Detectors (FID), was used in this research. A static headspace sampler (Shimadzu HS-20, Kyoto, Japan) was used for sample preparation and introduction into the GC through a single SPL. Effluent from the HS-20 was divided between two columns: a Zebron ZB-BAC1, 0.32 mm × 30 m × 1.8 µm and a Zebron ZB-BAC2, 0.32 mm × 30 m × 1.2 µm (both from Phenomenex, Torrance, California, USA), using a SilFlow microfluidic platform (Trajan, Ringwood, Victoria, Australia), presumably at a 1:1 ratio. Each column was connected to a separate FID and analyzed simultaneously. Operating parameters applied in the method are presented in Table 1 ."
7,Standard solutions and calibration standards,"2.3 Standard solutions and calibration standards For the calibration curve (in triplicate) of the standard sample, 0.2 mL of standard aqueous ethanol solutions (0.01, 0.025, 0.05, 0.1, 0.25, 0.5, 1.0, 3.0, 5.0, 10.0, and 20.0%) were added to headspace vials (10 mL, Shaoxing ALWSCI Technologies, China). Next, 1 mL of the internal standard aqueous tert-butanol solution (0.5 g/L) was added and the vials immediately sealed with headspace caps (aluminum cap: butyl rubber/PTFE, Polygen, Gliwice, Poland)."
8,Sample preparation,"2.4 Sample preparation In total, 167 samples of alcoholic beverages were collected, including 140 beer, 13 soft-drink, 13 wine (7 white, 6 red), and one cider sample. As in the calibration, 0.2 mL of the alcoholic beverage to be tested was added to a headspace vial. Next, 1 mL of internal standard aqueous tert-butanol solution (0.5 g/L) was added and the vial immediately sealed with a cap."
9,Validation,"2.5 Validation Linearity: A calibration curve was created within a range of ethanol concentrations from 0.01 to 20.0%. The coefficient of determination (R2) was determined. Precision and accuracy: Inter-day and intra-day validation was performed for three concentration levels: low, medium, and high (0.01%, 5%, and 15%). For this purpose, validation of each concentration value was performed with five repetitions; subsequently, the results from both detectors (FID1 and FID2) were averaged. To determine precision and accuracy values for the method, relative standard deviation (RSD) and relative error (RE) were calculated. LOQ and LOD: The limit of quantification (LOQ) was defined as the lowest measurable concentration which could be determined with a RSD below 20% and a signal-to-noise ratio (S/N) of at least 10 (Peters, Drummer, & Musshoff, 2007). The limit of detection (LOD) was determined from the equation below: L O D = L O Q 3 Selectivity: Five different lots of blank beers and wines were tested for possible endogenous interference peaks at the retention times of the tert-butanol."
