,sections,Text
0,Introduction,"In the present scenario, industrialization and population growth are the two factors that have forced the world to suffer from various problems like high energy demand, depleting power resources and environmental issues. Coal, oil and natural gas are the leading fossil fuels that are readily available to solve the hunger of energy requirement [1–4]. However, these fossil fuel energy resources wholly don’t meet the requirement of a vast growing society rather its extensive consumption leads to the depletion of resources. Additionally, the burning of fuels produces harmful gases which are accountable for ecological devastation with harmful environmental impacts [3]. Apart from the energy crisis, now-days, water pollution has also become a major point of concern. Ciprofloxacin (CIP) is one of the antibiotic products used to treat bacterial infections. Extensive utilization and discharge of CIP from pharmaceutical industries and hospitals without any treatment affects the aquatic ecosystem and results in environmental pollution [5–7]. Therefore, finding a greener and sustainable way to resolve these problematic outcomes is a big question mark for the scientific society. Semiconductor based photocatalyst is an answer to the asked question, as it uses plentiful of eco-friendly solar energy to produce H2 gas from water splitting reaction and also mineralize the pollutant into CO2 and H2O [8–16]. In recent years, various spinel structure ferrite photocatalysts have been extensively used for H2 production and degradation of organic pollutants. Enclosing the advantages of spinel like a visible light response, internal magnetic properties, stupendous stability and availability of numerous photo-active sites, ZnFe2O4 nanoparticles (with the narrow band gap of 1.9 eV) among all ferrites have the potential to behave as a proficient photocatalyst [17,18]. Still, the photo-catalytic potential of ZnFe2O4 is not up to the dreamed target due to the fast recombination of photogenerated excitons in the spinel crystal structure. As a result, ZnFe2O4 cannot be used as a single photocatalyst and wishes for some modifications. The modification of ZnFe2O4 by forming composites with other metal oxides, noble metals, doping with different metals and non-metals, constructing heterojunction photocatalysts, etc has resolved the problem to a marginal extent [17,19]. Still, among all these modifications, constructing a heterojunction photocatalysts have been broadly valued, as it provided an effective way to improve the photocatalytic activity by constructing a built-in electric field at the interface to diminish the charge recombination process. To serve the purpose, graphitic carbon nitride (g-C3N4) a metal-free photocatalyst has attracted attention in the fabrication of heterojunctions in the entire scientific society because of its distinctive features like chemical &thermal stability, faster charge transport, and optical properties to absorb light in visible range [20–23]. But, very recently some research groups including our present investigation (ZnFe2O4/g-C3N4 heterojunction) have observed that the photocatalytic activities of heterojunction based systems were not up to the bench-mark and deserve further modification to augment the photocatalytic performance [24–26]. Therefore, modification of heterojunction materials with a conducting polymer-like, polypyrrole, polyaniline, etc is emerging as a new strategy. In this view, Polypyrrole (PPY) is a classical organic conducting polymer which belongs to a nitrogen-rich family exhibiting interesting redox properties, extraordinary stability, and an environmentally friendly and easy way to synthesis. Polypyrrole also exhibits high electrical conductivity due to the presence of a large number of π- conjugated backbones which facilitates better charge transformation in a photocatalytic process [20]. Lastly, such a newly photocatalyst (i.e. PPY sensitized ZnFe2O4/g-C3N4 n-n heterojunction) yet had not been reported to date for photocatalytic and bacterial application. In the current study, polypyrrole sensitized ZnFe2O4/g-C3N4 n-n heterojunction has been designed by the in-situ polymerization method. The in-situ approach of a polymer-modified n-n heterojunction facilitated in improving conductivity and charges separation via lower band gap sensitizing behavior of polypyrrole. Impressively, compared with simple heterojunctions, the polypyrrole sensitized ZnFe2O4/g-C3N4 n-n heterojunction provided dramatically improved photoelectrochemical studies like LSV and EIS. Furthermore, PPY sensitized ZnFe2O4/g-C3N4heterojunction photocatalyst showed excellent results in water reduction reaction for hydrogen generation, degradation of CIP and antibacterial activities against human pathogenic bacteria like Escherichia coli (ATCC 8739) under visible light irradiation."
1,Results and discussion,
2,Crystal structure,"2.1 Crystal structure Fig. 1 displays the characteristic XRD pattern of as-synthesized PPY, CN, ZF, ZFCN, and nanocomposites ZFCN@XPPY(X = 10, 20 and 30 wt%). In detail, neat polypyrrole exhibit a broad peak at 2θ = 25.68°, which suggests its amorphous like character (Fig. 1a) [27]. Further, in Fig. 1b two strong and prominent diffracted peaks were observed for g-C3N4 at Braggs angle 27.5°(0 0 2) and 12.95°(1 0 0), where the former is attributed to melon type of networks present in the conjugated aromatic system and the later arises due to structural packing of in-planar tri-s-triazine units respectively [18]. The obtained diffraction peaks of pure ZnFe2O4are seen at 2θvalues 29.9°, 35.21°, 42.79°, 53.14°, 56.66oand 62.13° which can be assigned to scattering from (2 2 0), (3 1 1), (4 0 0), (4 2 2), (5 1 1) and (4 4 0) planes respectively [28]. Additionally, the observed XRD pattern of ZnFe2O4 implies formation of single cubic phase with spinel structure as per JCPDF no. (01-077-0011). In comparison to pure zinc ferrite, the characteristic XRD peaks of ZF in ZFCN composite (1:2) displays a significant reduction in diffraction peak intensities and also a slight shift in peak position to higher angle suggests that CN contents play a dominance role over crystalline phases of cubic spinel. Similarly, the intensity of (1 0 0) plane of pure CN has been decreased in the case of ZFCN. This visualized shifting and reduction of diffraction peaks of zinc ferrite and C3N4confirms the successful formation of ZFCN heterojunction. Furthermore, upon polymerization the intensity of (3 1 1) plane of ZF decreases in ZFCN@PPY with increasing the polypyrrole percentage as compared to ZF and ZFCN as shown in Fig. 1b. But, the signature peak of pure polypyrrole was not seen in the ternary composite (ZFCN@PPY) which indicates about well dispersion and distribution of polymer within the binary system. Interestingly, no other peaks except (3 1 1) facet of ZF are visible in 10, 20 and 30% of ZFCN@PPY composites which suggest that polymerization process and increasing amount of pyrrole hinders the crystal growth of spinel ZF. However, the intensity of CN peaks has been found to increase with increasing the polymer amount in ZFCN@PPY composites."
3,Light harvestation property,"2.2 Light harvestation property The optical properties which greatly influence the catalytic activity of the designed materials (CN, ZF, ZFCN, PPY, and ZFCN@PPY samples) were measured by UV–Vis diffuse reflectance spectrophotometer and the obtained results are represented in Fig. 2 . Fig. 2a shows that pristine g-C3N4 exhibits narrow spectra in the blue region of the visible spectrum with an absorption edge at 464 nm arising for two reasons (i) electronic charge transmission from N2p orbitals to C2p orbitals and (ii) due to n–π*transitions within triazine rings [20,29]. It can be seen that, pure ZF displays a wide range of absorption spectra ranging between 200 and 700 nm due to photo-excitation of electrons from O2p to Fe3d state [28]. However, ZFCN composite displays a wide range of solar spectrum absorbance extends upto 600 nm and exhibits a significant bathochromic shift in comparison to pure CN which was attributed to the colored properties of ZF. These results inform about the co-existence of ZF and CN within the formed binary composite. Similarly Fig. 2b shows that polypyrrole exhibits a strong absorption band around 600–620 nm which is due to the existence of NH species, and presence of bipolaron band transitions [30]. Similar fashion was observed for all the ternary composites (ZFCN@PPY) after the introduction of various weight percentage of polypyrrole into ZFCN, that improves the light harvesting ability and hence all composites tends to cover entire solar spectrum starting from the ultraviolet region to near infrared region. The optical band gap energies of all the photocatalyst are calculated via the Kubelka-Munk equation and the obtained data were given in Fig. S1."
4,Morphological study,"2.3 Morphological study 2.3.1 TEM & HR-TEM TEM and HR-TEM measurements were conducted to explain the internal morphology, crystal phase, planar spacing and microscopic structure of the synthesized pristine nanomaterials and its respective composites. Fig. S2a reveals that the particles of pristine ZF are observed to be non-uniform in size (around 30–40 nm), in agglomerated form and displays quasi-spherical type morphology. HR-TEM image shown in Fig. S2b depicts two inter-layer spacing d value of 0.29 and 0.25 nm, which matches well with (2 2 0) and (3 1 1) facets of cubic ZF respectively [17]. The well-developed crystallinity of ZF is further confirmed from the observed concentric circles representing (2 2 0) and (3 1 1) crystal planes in selected area electronic diffraction (SAED) pattern (Fig. S2c). As shown in Fig. S2d, pure CN displays stacks of porous sheet like structure and the stacking of these CN sheets is due to strong Van der Waals force of interaction which exists between the aromatic system and tri-s-triazine units. Further, the SAED pattern of CN displays the circular ring that can be ascribed to (0 0 2) plane explaining its polycrystalline characteristics shown in Fig. S2e [31]. Micrograph picture of pure polypyrrole has been demonstrated in Fig. S2f which exhibit typical sphere-like structure in an agglomerated form. In low magnification a cloud-like appearance of PPY was observed which may be due to the co-existence of strong Van der Waals force of attraction. No sign of crystallinity was obtained from HR-TEM and SAED images (Fig. S2g) which strongly confirms the amorphous nature of the material. Additionally, the TEM images of ZFCN@20PPY were illustrated in Fig. 3 , which highlights good interaction between ZF, CN and PPY. It is seen that in ZFCN@20PPY, similar cloud-like visualization was observed for polypyrrole (Fig. 3a). The distribution of polypyrrole particles in the composite has been well demarcated. The sheet-like morphology was retained by carbon nitride even after the formation of composite. The presence of dense black color particles in the image confirms the existent of ZF within the composite. The image reveals that attachment of both ZF and PPY onto the surface of CN may be due to strong electrostatic attraction and chemical bonding with CN through hydrogen atoms. Moreover, the HRTEM picture of ZFCN@20PPY shows clear and distinct lattice fringes with d-spacing value of 0.25 nm and 0.29 nm which can be indexed as (3 1 1) and (2 2 0) crystal facets of cubic ZF and d-spacing value of 0.32 nm representing (0 0 2) facet of CN confirms that both ZF and CN retains their crystalline nature in the ternary hybrid. The HRTEM image also shows the interconnect lattice fringes of ZF and CN which confirms the formation of heterojunction structure rather than a simple attachment. In addition, the availability of (0 0 2), (2 2 0) and (3 1 1) planes from SAED pattern confirms the polycrystalline nature and presence of both ZF and CN in ZFCN@20PPY. Very few lattice fringes are available for ZF in the composite which indicates that loading of polymer hampers the crystalline nature of the material which is well matched with our XRD data. Moreover, the TEM measurement indicates the existence of good interconnection between ZF, CN, and PPY which helps in effective charge separation and transfer in ZFCN@20PPY hybrid. This process of exciton separation and movement plays a key role in enhancing the photocatalytic activity. 2.3.2 SEM Fig. (S3a, b) depicts both low and high magnification SEM images of pristine ZF. Solid block-like appearance with irregular shape and size was observed from the low magnification view. From high magnification, it can be seen that the surface of ferrite material contains a good number of fine pores or void spaces indicating the porous nature of the material. The formation of fine pores within the material is may be due to the discharge of huge amount of gases (CO2, CO, and H2O) and the elimination of organic matter at the time of calcination. Further, during thermal combustion, some gases may be present within the material which have not escaped and results in the formation of deep well like structure and inhibits the formation of pores/voids in some portions [32]. The SEM images of neat CN (Fig. S3c) illustrates a layered and sheet-like structure with pores, is in good agreement with TEM results. Moreover, the sheets are found to be thin and in an irregular shape. The SEM images of pristine PPY (Fig. S3d) exhibits a group of spherical structures in an agglomerated form with large sized particles. This may be due to the addition of APS as an oxidizer which is responsible for the growth of such type of compact microstructure [33]. Higher and lower magnification SEM images of ZFCN@20PPY in Fig. 4 , explains the topology of the material. Thin sheets with a smooth surface of CN can be seen from the lower magnification image (Fig. 4a). Strong anchoring of ZF particles on the surface of CN sheets was observed from the image. An agglomerated network of polypyrrole was also observed, which were well attached and distributed over the ZFCN. On high magnification, pores on ZF and CN sheet were noticed and been well-demarcated (Fig. 4b)."
5,FTIR analysis,"2.4 FTIR analysis To explore the types of molecular vibrational modes (stretching and bending) and to validate the existence of various functional groups within the synthesized nanomaterials, IR characterization was carried out. Fig. 5 displays the IR spectra of all the prepared photocatalysts within the range of 4000–400 cm−1. Pure ZF exhibits two IR characteristic bands at 435 and 554 cm−1 which represents the stretching and breathing modes of FeO and ZnO groups at octahedral and tetrahedral sites [28,34]. The trademark band of pure polypyrrole is located at 1552 and 1467 cm−1 corresponds to the CC and CC stretching band of benzenoid and quinoid framework present in the pyrrole ring [35]. The IR band positioning at 1130 cm−1 represents the bending mode of the pyrrole ring while 1046 cm−1 symbolizes the CH deformation. Moreover, the bands located at 787 and 932 cm−1 validates the presence of polymerized pyrrole [36]. Similarly, pristine CN represents all IR blueprints of aromatic carbon and nitrogen heterocycles which informs about the formation of graphite-like-sp2 structural units. CN exhibits a broad range of transmittance between the region of 3100–3500 cm−1 , confirming the existence of primary and secondary amine groups along with surface absorbed water hydroxyl groups [37]. Additionally, CN shows small characteristic peaks in the range of 1200–1600 cm−1, which were mainly attributed to the stretching vibrations of CN aromatic rings [10]. Adding more it, a highly intense absorption band is encountered at approximately 805 cm−1 that symbolizes the breathing modes of triazine and heptazine rings, which represents the co-existence of a melon entity with NH/NH2 groups [37]. In ZFCN similar type of stretching and breathing modes was also observed, suggesting the presence of both materials in the composite. In ZFCN, the breathing mode of triazine units at 805 cm−1 shifts to higher wave-number which signifies the existence of chemical bonding and close electronic interaction between ZF and CN rather than simple physical attachment [38]. All the characteristic bands of CN, ZF, and PPY are retained in the ZFCN@20PPY composite, further confirms the presence of all key constituents within the composite nanomaterial. The characteristic band of polypyrrole shifts to 1477 cm−1 in the ternary composite i.e. ZFCN@20PPY and this shifting of the band indicates the formation of hydrogen bonding and π-π interaction between surface CN and PPY ring structure [39]. Similarly, the intensity of the triazine unit is reduced in ZFCN@20PPY composite as compared to CN and ZFCN. The band shifting and reduction of peak intensities desperately informs about good interaction and electron movement between the composite ZFCN heterojunction and the polymer itself."
6,XPS & EDX,"2.5 XPS & EDX In order to explore more details about composition, electronic environment, valence states of the elements and bond interaction of as-synthesized ternary ZFCN@20PPY nanocomposite, XPS characterization was carried out. Further the deconvoluted (via Cassa XPS software) XPS spectra of C 1s, O 1s, Fe 2p, Zn 2p and N 1s of the analyzed sample were portrayed in Fig. 6 . The photoelectron peaks of C, O, Fe, Zn and N elements were identified from the survey spectrum provided in S4 confirming the elemental content. In pristine ZnFe2O4, Zn exhibits two prominent peaks at binding energies 1021.65 and 1044.75 eV corresponds to Zn 2p3/2 and Zn 2p1/2 spin states respectively and confirming the existence of Zn in 2+ state [40]. Furthermore, peak-fitted Zn 2p spectrum of ZFCN@20PPY was examined to know the nature of the Zn phase as well as its interaction with CN and PPY. After the formation of composite, the corresponding Zn 2p peaks of ZFCN@20PPY were found to be shifted towards a lower BE of 1021.5 and 1044.7 eV shown in Fig. 6a. Similarly Fe in neat ZnFe2O4 displays two distinct peaks at 711.7 and 725.6 eV which symbolizes the presence of Fe3+ species [40]. However for ZFCN@20PPY, the Fe 2p peak shows a red shift and displayed two characteristic peaks at 711.6 and 725.4 eV related to Fe 2p3/2 and Fe 2p1/2, respectively (Fig. 6b). This indicates that both Zn and Fe are present in form of Zn2+ and Fe3+ chemical states in composite ZFCN@20PPY. The O 1s spectrum of pristine ZF is compared with that of composite ZFCN@20PPY shown in Fig. 6c. The O 1s spectrum in pure ZF could be deconvoluted into two peaks situated at 530.7 eV and 532.2 eV. The peak centered at 530.7 eV can be related to lattice oxygen and reflects the FeO and ZnO bonds specifically [41,42]. The other peak found at 532.2 eV can be ascribed to the absorbed oxygen species like O− and O− 2 respectively [43]. While the O 1s spectra of ZFCN@20PPY reveals three peaks ascribed to the lattice oxygen of metal center (530.4 eV), formation of hydroxyl groups (531.6 eV) and absorbed water (532.1 eV). However, a negative shift of O 1s spectra in the composite can be visualized which confirms about good interaction between the elements present in the ternary system. Moreover, the presence of OH group indicates the formation of ZFCN heterojunction within the ZFCN@20PPY composite [44]. Fig. 6d demonstrates the deconvoluted carbon C1s spectrum of pure PPY, CN, and composite ZFCN@20PPY. The pure polymer exhibit three main signals positioned at 284.8, 286.6 and 288.7 eV while neat CN displays two peaks with binding energies values of 284.8 and 287.7 eV. However, two C 1s peak could be observed for ZFCN@20PPY with slight shifting. The peak at 284.8 eV can be ascribed to the sp2 hybridization of impure carbon concentration while the second peak (288.5 eV) is due to the sp2 hybridized carbon with NCN coordination respectively [45–47]. Similarly Fig. 6e demonstrates the XPS spectra of N 1s for both the blank and composite. Going insight, the solid peaks traced at 398.5, 400.1 and 401.5 eV for polymer can be ascribed to immine structure, neutral nitrogen present in pyrrole ring and positively charged polaron species [45]. The N 1s spectra of CN reveals four deconvulated peaks located at 398.4, 399.3, 400.4 and 404.5 eV. But in the case of composite ZFCN@20PPY, N1s spectra can be fitted into four peaks at 398.5, 399.5, 400.8 and 404.7 eV as shown in Fig. 6d. The principal peak at 398.5 eV symbolizes sp2- hybridized atoms (CNC) as well as stands for quinoid amines (N) [10,18]. While the peak at 399.5 eV can be ascribed to N(C)3 groups linked with heptazine ring (C6N7) along with benzenoid amine (NH) groups [18,34]. The peak at 400.8 eV is due to the N of N(C)3 in aromatic cycles and protonated benzenoid amine groups of PPY [48]. And a small hump is seen at 404.7 eV which is because of π excitations [34]. In comparison to N1s of pure CN and PPY, a positive shift can be observed in composite, which suggests the constituent of the ternary hybrid is linked well with each other. From the above discussions, it was observed that Zn, Fe and O in composite exhibits a red shift in the positions of BE while a blue shift was observed in the binding position of CN and PPY. The blue shifting of binding energies is may be due to the transfer of electrons from PPY and CN to ZF. These spectacles have enhanced the electron mass of ZF in the nanocomposite and cause a lower BEs of Zn, Fe, and O respectively. Likewise, the decreased electron concentration of PPY and CN in composite ZFCN@20PPY causes an increment in BE of N and C elements. Additionally, the occurrence of Zn, Fe, O, N and C were confirmed from EDX analysis (Fig. S5), and well-matched with the XPS survey scan."
7,Raman study,"2.6 Raman study Raman spectroscopy is believed to be a strong and powerful characterizing tool to the evaluate structure, interaction, defect and electronic status of the materials. A polarization study is carried out to determine the formation of nanocomposite along with to determine the type of interaction and defects present within the synthesized sample. Fig. 7 illustrates the Raman findings of ZF & ZFCN@20PPY photocatalyst. ZF corresponds to spinel ferrite family with Fd3m space groups [17]. As observed from the plotted Raman data, all three vibrational modes located at 340, 488 and 636 cm−1 represents the symmetric vibrational states of cubic spinel structure. Moreover, the highlighted Raman mode above and below 600 cm−1 suggests the existence of tetrahedral AO4 and octahedral BO6 groups respectively [17]. Similarly pristine PPY exhibits two broad and distinct Raman peaks positioning at 1345 and 1561 cm−1 as given in S6a. The peak encountered at 1561 cm−1 was attributed to CC backbone stretching arising from sp2 hybridized carbon groups present in the polypyrrole. The obtained peak is quite similar to the “G band” of graphene. Another band is located around 1350 cm−1 that corresponds to the anti-symmetrical CN stretching [49]. Apart from two strong peaks, no other peaks were found in pure polypyrrole. Moreover, no Raman peaks were obtained for pure CN as shown in S6b, which confirms it to be a Raman inactive material. The ZFCN@20PPY also demonstrates similar types of Raman signals as observed in the case of pure polypyrrole with the existence of ZF polarization bands, which evidenced the successful formation of the composite. However, a weeny shift alongside reduced intensities was observed for ZF and PPY Raman bands which confirms the good interaction within the composite. Along with the characteristic peak, some additional peaks also observed in ZFCN@20PPY positioned at 922, 963 and 1053 cm−1 which are due to the bipolarons and polarons vibrational ring structure of PPY along with symmetrical CH in-plane deformation modes of aromatic rings [48]."
8,N2 Isotherm,"2.7 N2 Isotherm The porous character of graphitic carbon nitride and ZF is somehow revealed from TEM and SEM measurements/characterization but the details textural properties of the synthesized photocatalysts were measured by the BET method using nitrogen adsorption-desorption isotherms carried out at 77 K. The obtained data of specific surface area (SBET), pore size distribution (PSD) and pore volume are précised and given in Table 1 . The nitrogen physiosorption isotherms of samples are given in Fig. 8 . Further, Fig. 8a displays that all synthesized samples reveal the type IV adsorption branch according to BDDT taxonomy, indicating the presence of a porous network which may be due to capillary condensation [50]. All samples show an H3 type loop which indicates the development of slit-shaped pores originating from the aggregated particles along with narrow pore size distribution between 2 and 10 nm as measured from BJH curves as depicted in Fig. 8b. The total pore volume for all the samples was calculated at P/P0 = 0.93. The ZFCN@20PPY shows more surface area as compared to pristine CN, PPY, and ZFCN but less than pure ZF. The high specific area of ZF may be due to the thermal decomposition of zinc and iron oxalate at a high temperature which results in the release of gaseous products and the outcomes of these reactions leads to the formation of a porous structure along with enhanced surface area. In the case of ZFCN, the surface area decreases in comparison to pure ZF which can be attributed to the blocking some part of pores by an excessive amount of CN. But in ZFCN@20PPY, the BET area increases slowly to 26 m2 g−1 as compared to ZFCN. The enhancement of surface area is may be due to the addition polypyrrole structure over ZFCN during the polymerization reaction."
9,Photocatalytic activity,"2.8 Photocatalytic activity 2.8.1 Photocatalytic activity towards degradation of ciprofloxacin under solar light irradiation Finally, the photocatalytic efficiency of the synthesized nanomaterials was checked towards the degradation of antibiotic ciprofloxacin (CIP) under visible light exposure and the comparative outcomes are demonstrated in Fig. 9 . CIP degradation was also carried out in the absence of a catalyst to check its self-degrading properties and the desired outcome suggests that the self-photolysis of CIP can be neglected. The highest rate of CIP degradation is encountered for ZFCN@20 PPY, which is about 92% in comparison to other synthesized photocatalysts under the same reaction condition. ZFCN@20PPY displays the highest photocatalytic activity which can be attributed to the decorated polypyrrole which acts as sensitizer and harvests more light and also to the formed ZFCN heterojunction that effectively separates and channelizes the photo-generated excitons and made them available in respective places to carry out the performed photocatalytic reaction (Fig. 9a). Fig. 9b depicts the consequence of visible light illumination time upon CIP concentration and it was found that with increasing the irradiation time the concentration of CIP gradually decreases. The maximum degradation (lowest concentration of pollutant) was obtained for 120 min of visible light illumination. To determine the kinetics, the rates of CIP degradation were screened at a regular time interval. Fig. 9c illustrates the photocatalytic degradation of CIP, that follows pseudo- first order kinetics and the respective kinetic equation is as follows: - ln C / C 0 = kappt . where C represents the concentration after time t, C0 is the initial concentration and Kaapt is the apparent rate constant of the reaction process. A negative slope is obtained by extra-plotting ln (C0/C) with respect to time which provides information about the apparent rate constant K and the apparent constant K values of the photocatalysts were calculated from the obtained slope and the values are represented in Table 2 . The result shows that among all photocatalysts ZFCN@PPY20 is more efficient in degrading the pollutant. The reason behind this scenario can be ascribed to strong absorption of visible light, availability of more number of active sites and proper channelization of photo-generated charge carriers and good interaction between the materials. The absorption spectra of ZFCN@20PPY at different time intervals were determined by UV–Vis spectrophotometer and the obtained outcomes were portrayed in Fig S7a. From figure it was clear that with an increase in reaction time, the absorption peak gradually decreases which confirms the degradation of ciprofloxacin. Further, the degradation of CIP was again confirmed from HPLC analysis as provided in Fig. S7b. Moreover, the CIP mineralization was estimated over ZFCN@20PPY at a consistent interval of time by performing TOC measurement. The mineralization magnitude with respect to time was represented in Fig. S7c. From the TOC plot, it was observed that ZFCN@20PPY can effectively remove TOC 78% within 120 min of reaction. 2.8.1.1 Effect of ciprofloxacin concentration The initial concentration of the pollutant has been found to affect the photo-degradation activity. The effect of the initial concentration of the pollutant has been evaluated by using ZFCN@PPY20 photocatalyst and the outcomes were depicted in Fig. 9d. From figure it can be noticed that degradation efficiencyof ZFCN@20PPY decreases with an increase in the pollutant concentration. The decrease in the degradation rate of the pollutant can be ascribed to various reasons. First of all, with increasing the ciprofloxacin concentration, the availability of ciprofloxacin molecules will be more in comparison to the active sites present on the surface of the catalyst. Infiltration of visible light may also hampers the degradation efficiency of the catalyst as higher pollutant concentration will create a certain type of barrier between the catalyst and light source. This will reduce the infiltration of visible light into the reaction system and led to low adsorption of the photon on the catalyst surface for reaction to occur. Moreover, a high concentration of pollutants will produce a huge amount of intermediates that may further compete with ciprofloxacin molecules for photons and active sites present on the catalyst surface. The degree of removal efficiency of CIP by the photocatalyst decreases from 92% to 72% upon increasing the pollutant concentration from 20 ppm to 50 ppm. Therefore 20 ppm was found to be an optimum initial concentration of CIP which was used in the experiments. 2.8.2 Photocatalytic H2 generation After CIP degradation, the photocatalytic capabilities of the designed samples were further explored towards hydrogen generation under visible light illumination, using an aqueous solution of methanol (hole scavenger). As shown in Fig. 10 a, the rate of photocatalytic hydrogen evolution follows the order: PPY (95) < CN (1 1 6) < ZF (2 8 5) < ZFCN (4 1 2) < ZFCN@20PPY (567 μmol/h). It was noticed ZFCN@20PPY shows maximum hydrogen production which can be ascribed to the black color of the sample which absorbs maximum photons as well as effective charge separation via double charge transfer mechanism. Due to the lower energy gap of PPY, it behaves as a photo-sensitizer and supplies a surplus number of electrons to ZFCN heterojunction which leads to a high concentration of photoelectrons and hence improves the rate of hydrogen production. Similarly, a blank experiment was also conducted maintaining the same reaction condition but without any photocatalyst to assure that H2 evolution occurs in the presence of photocatalyst and light only i.e. the reaction is photocatalytic. Furthermore, the effect of various sacrificial reagents (methanol, ethanol, and ethylene glycol) towards H2 evolution was studied over the best performing photocatalyst (ZFCN@20PPY). It was observed that 80μmole of hydrogen was evolved without the addition of any sacrificial reagent which was very low in comparison to results obtained in the presence of sacrificial agents. This emphasizes the importance of sacrificial agents (SRs) in hydrogen production. The rate of hydrogen generation over ZFCN@20PPY using different sacrificial reagents follows the order: water (H2O) < methanol > ethylene glycol > ethanol(Fig. 10b). The results suggest that methanol is the best SRs used in H2 evolution reaction and the reasons are explained below. • Carbon number: Maximum H2 evolution was obtained for methanol whereas lower hydrogen production was obtained for ethylene glycol and ethanol. The output suggests that the carbon content of SRs is inversely proportional to the rate of hydrogen production. With an increase in the carbon chain the rate of H2 evolution decreases [51]. • Oxidation potential: Along with carbon length, the oxidation potential of the sacrificial agents (SRs) also affects the rate of photocatalytic reaction. Because SRs are known to be the electron donors by consuming the photogenerated holes and hampers the reaction process. This indicates that SRs with low potential can oxidize easily while those with high potential oxidizes poorly. As the oxidation potential of methanol is less, it can easily oxidize and neutralize the photogenerated holes and improves the photocatalytic H2 evolution [51]. • Permittivity: Similarly, the permittivity of the SRs was also found to affect the H2 evolution rate. The permittivity of methanol is found to be more than ethanol and maximum H2 evolution was also encountered in the case of methanol [51]. 2.8.3 Reusability and stability experiments Photo-stability property of photocatalyst is very much important in deciding the efficiency of the material. Hence the reusability test of the prepared photocatalysts was evaluated towards CIP degradation and H2 evolution. After completion of the performed photocatalytic reaction, the photocatalysts were recovered by centrifugation, washed with deionized water and ethanol and then dried in an oven for further use i.e. for subsequent CIP degradation and H2 evolution reaction separately. A similar process was repeated up to 4 cycles and results were presented in Fig. 11 . Fig. 11a, b describes that the antibiotic degradation and hydrogen evolution was found to be constant up to the third cycle and then decreases in the fourth cycle. The weight loss of ZFCN@20PPY during the recovery process might be the possible reason behind the decreased photocatalytic activity of reused photocatalyst. Additionally, the binding of the pollutant over the surface of catalyst creates a barrier between the active site and reactive molecule during recycle tests. XRD and UV–Vis characterization of fresh and reused ZFCN@20PPY photocatalyst after the 4th cycle has been provided in Fig. 11c & d. From the comparison characterization images, it was observed that there is no significant changes in the framework of the material which confirms its photo-stability nature. Additionally, the photostability of ZFCN@20PPY was confirmed from the XPS spectra of the used composite, and the result is exhibited in Fig. S8. Obviously, the chemical compositions and valence state (peak position) of ZFCN@20PPY keep unchanged after the photocatalytic reaction. Therefore, the ZFCN@20PPYcomposite has excellent recyclability and photostability for the photodegradation of CIP."
