,sections,Text
0,Introduction,"Increasing destructive environmental pollution due to increasing demand of automobile’s vehicles, industrialisation of world and energy consumption [1]. On the other hand, use of gasoline fuels is restricted mainly due to presence of sulfur content which causes corrosion and ecological destructive pollution [2]. Most of the countries development depends upon imported gasoline fuels due to limited sources of resources and which means great impact on countries economy [3]. Energy demand is increasing melodramatically due to fast industrialisation and rising population, expanding development and economic growth in the world. To energy demand problem, a widely used of CI engine from different gasoline resources. The application of biodiesel has shown a positive impact in resolving these issues. Edible biodiesels are one of the potential feed stocks alternative fuels for of CI engine production [4]. In this regards biodiesel is non-hazardous, biodegradable and eco-friendly for environmental as compared to gasoline fuel. Alternative fuel for CI engine is produced from agricultural feedstocks and virgin vegetable oil, these biodiesel are used as a replacement of regular diesel fuel. Therefore, the feedstocks of these renewablesource and lesser emissions should be agricultural wastes, edible and non-edible vegetable oils, animal fat, waste oil and alcohol biodiesel and biodiesel is considered as the potential fuel for complete replacement of diesel in CI engines [5,6]. In this respect, there is a need for clean and non-deleterious alternative source of energy for CI engine and to supply the continues increase energy consumption for blended fuels such as edible and non-edible vegetables oil, animal fats, waste oil and alcohol biodiesel investigated by previous researches. Edible vegetable oil (Rapeseed, soybean, coconut, palm, sunflower, peanut, olive and sesame seed), Non-edible vegetable oil (jatropha curcas, karanja, pongamia, jojoba, cottonseed, algae and sea mango), Animal fats oil (Chicken fat, yellow grease and by-products from fish oil), Waste oil (Oil and grease from households, restaurants and food processing factories) and Alcohol feedstocks (butanol, Ethanol, methanol, propanol, pentanol) [1–4] are commonly used as biofuels in engines. Many researchers have found that soot formation [7,8,21,49], carbon monoxide (CO) emission and oxides of nitrogen (NOX) emission [8–10,49], carbon dioxides emission (CO2) [10–12], hydrocarbons (HC) emission [12–14], particulate matter (PM) emission [14–16], smoke emission [17–19] are reduced through the use of edible and non-edible vegetables oil, animal fats, waste oil and alcohol biodiesel for alternative fuels is CI engine. Edible vegetables oil biodiesel used by Qi et al. (2016) [21] by on soybean oil, Chong C T. et al. (2015) [22] on palm oil, Kuleshov and Mahkamov (2008) [20] by numerically investigation of engine performance, mission parameters, Albo et al. (2017) [24] by experimentally investigation of fuel properties, Zhao et al. (2018) [23] by numerical studies of soot formation using rapeseed oil and soybean, Saydut et al. (2016) [2] and on sunflower oil optimization production, Zareh et al. (2017) [11] by experimentally investigation engine characteristic using coconut and Mishra et al. (2017) [38] by engine characteristics based on experiments done on coconut, palm, sunflower oil are investigated diesel engine. Non-edible vegetables oil biodiesel reviewed in 2014 by Ashraful et al. [4] production, fuel properties, engine characteristic, in 2011 experimental investigation of diesel engine characteristic fueled with karanja biodiesel and its blend with methanol. Another numerical investigation was conducted in 2016 by Wang et al. [7] use of the three different fuel (jatropha methyl ester, cottonseed methyl ester, and rubber seed oil methyl ester and obtained soot formation. Huzayyin et al. (2004) [8] experimentally evaluated engine parameters using jojoba oil and its blends with regular diesel fuel and biodiesel production from karanja oil and its use in CI engine as a alternative fuel and completely replaced diesel in 2017 by Patel et al. [26]. In 2011 properties of spirulina algae, swine manure and digested anaerobic sludge of bio crude oil through the hydrothermal liquefaction are investigated by Vardon et al. (2011) [32] and third generation biodiesel production and characteristic from microalgae was investigated by Nautiyal et al. (2014) [37]. Production of microalgae (spirulina maxima) biodiesel and optimization of processes variable through two step reaction method by Rahman et al. (2017) [33]. Another non-edible reviewed studies on biodiesel production from microalgae by Faried et al. (2017) [31]. In 2004, biodiesel production from beef tallow with methanol and potassium hydroxide as catalyst reaction by Cunhan et al. [30]. In 2013, an optimization of conversion ethylic biodiesel from animal fat waste using alkali-catalyzed process by Cunha et al. [39] was performed. The revived studies in 2014, biodiesel production from animal fat waste using transesterification reaction by Banković-Ilić et al. [40] and in 2015, investigated engine characteristic use of waste oil of chicken fat and flesh based biodiesels and its blends with regular diesel fuel and biodiesel production in the pilot plant. Result was evaluated at constant engine speed and different loads [5]. Šánek et al. (2016), investigation of pilot-scale production of biodiesel from animal fats waste and waste frying oils used of tetramethylammonium hydroxide reaction method [41]. Sales et al. (2017) investigation of biodiesel production from animal fat and vegetables soybean and palm oils by ethylic transesterification method without any chemical or biochemical catalysts at different subcritical thermodynamic conditions was achieved [42]. Production of biodiesel from animal fats such as veal, beef tallow, lard, chicken and goose by using of transesterification catalysed chemical reaction through alkali catalyst in 2017 by Sander et al. [27]. In 2018, biodiesel production and purification from waste animal fats was done by Sander et al. [36] and Kirubakaran and Selvan [43]. Effect of fuel injection pressure (FIP) was investigated in 2014 and its effect on the engine characteristic combustion and emission was studied. Result shows that peak cylinder pressure and the peak heat release rate is lowered as compared to diesel fuel but showsreduction in smoke level, CO, HC exhaust gas emissions with higher FIP using of WCO (waste cooking oil) by Hwang et al. [44]. In 2016, investigations of energy recovery from lingo cellulosic SMW, POW with slow pyrolysis reacts to the growing tendencyof alternative resources as well as waste handle administration. Zaafouri et al. [28] and another experimental studied in 2017 by castor oil biodiesel (CAB), coconut oil biodiesel (COB) and wastecooking oil biodiesel (WCB) were produced by transesterification approach and blended different percentage with diesel and found engine characteristic with different engine loads [11]. Wei et al. (2017) experimental investigation engine performance and emission characteristic fueled with waste cooking oil and the result shows that reduction in weighted particlemass concentration (PMC) and the weighted geometric mean diameter (GMD) of the particles and observed that using blend (B75%) or biodiesel than shows reduction in weighted total number concentration[25]. In 2017, reviewed studies is made on waste-oil biodiesel utilization as an alternative fuel for CI engine and replacement completely convention fossil fuel by Hajjari et al. [48]. In 2010, experimental studied was conduct by Rakopoulos et al., diesel engine use of blends (30% biodiesel and 25% n-butanol) with regular diesel fuel and test conducted on a turbocharged truck model. Theresultshows that formation of nitric oxide and smoke level at daily base operated conditions with different accelerating schedules experienced. The exhaust gas emissions of the two blend ration with unchanged diesel and blends shows reduction in smoke but higher of NO as compared to baseline operating condition [17]. Numerical investigation and optimization of methanol power in CI engine was carried out by Soni and Gupta in 2016. They adopted three methods in this numerical work which are diesel-methanol blend, exhaust gas recirculation (EGR) and water addition with diesel fuel with same operating condition for engine. The result shows that, the water addition method is more effective as compared to other two due to reduction in emissions. In 2016 by Qi et al., the experiment was conducted and investigated the effects of ambient temperature on the CI engine combustion characteristic and formation of soot and oxidation, fuel withdiesel-soybean biodiesel and butanol blends. The result shows theincrease is ambient temperature, by which the flame propagates downstream of the sprayjet and developed brighter hence forming the soot higherata higher ambient temperature for blend ratio, and S10B10 which had a lower value of normalized time integrated soot mass (NTISM). Therefore, 80% diesel-10% soybean and butanol, results in the reduction ofsoot formation, emission as compared to 80% diesel-15% soybean-5% butanol [21]. (2016) studies of diesel–waste oil biodiesel and propanol, n-butanol or 1-pentanol blends in a diesel engine and obtained engine performance and exhaust gas emission. The alcohol blend ratio shows reduction in oxides of nitrogen (NOX) emissions as 1-pentanol, n-butanoland propanol buton the other hand increased of CO emissions [35]. Jamrozik (2017), experimental examined the diesel engine characteristic (combustion, performance and emission) fueled with alcohol (0–40%) content in the fuel blends (diesel-methanol and diesel-ethanol). The result shows the improvement in efficiency and great impact on CO emission reduction and negative effect on nitrogen oxides emissions [12]. Due to accurate results, less time consuming and dependable output, more and more researchers were moving forward to numerical approach for studying the characteristics of internal combustion engine. One such specialized numerical solver for internal combustion engine is the Diesel-RK. A study by Datta et al. [51] have performed a numerical analysis through which an internal combustion engine is modelled in the numerical solver by keeping 1500 rpm as engine speed and injection of 23°b TDC with alcohol as fuel additive in diesel. The results shows that there is reduction of various harmful pollutants from the exhaust, but little changes are observed in CO2. The authors suggested that NOX reduction is more in ethanol blended with diesel, as compared to methanol. Another study by Al-Dawody et al. [52] has also optimized the emission of NOX from biodiesels (Soybean methyl ester) in an internal combustion engine through the numerical solver Diesel-RK. The optimized results from the numerical solver shows the reduction of NOX emission by up to 50.26%, and the results were validated using experimental study at identical conditions of operation. Other optimization models include regression analysis being performed on an internal combustion engine using Diesel-RK numerical solver [53]. Computational fluid dynamics (CFD) have been known to provide reliable and accurate results of modelled experiments while reducing time and cost of the research. Numerical solver such as FIRE® have been found to be successful in modelling and predicting the performance, combustion and emission characteristic of internal combustion engines. Characteristics such as NOX, soot concentrations, in-cylinder pressure/temperature etc. was found to have been in good correlation between experimental and numerical results. Petranović Z at al. (56–57) has demonstrated the application of FIRE® in capturing chemical phenomenon and predicting concentration of pollutant from the emissions. They have concluded that NOX is significantly reduced in blending biodiesels with conventional diesel. The aim of the present study is to numerically investigate the NOX, PM, smoke and summary of emissions while using five different categories (edible and non-edible vegetables oil, waste animal fats, waste oil and alcohol) of biodiesel, comparing with identical conditions of regular diesel fuel. The present study will be helpful in understanding emission level on a CI engine with alternative biodiesel without any modification in the engine model. The proposed numerical model were first validated against experimental resultsof cylinder pressure versus crank angle, smoke and NOX versus load using advance injection timing 23.0° bTDC and 24.0° bTDC. The authors have also conducted an uncertainty analysis of the instruments for increasing the accuracy of the results."
1,Material and methods,
2,Physical and chemical properties,"2.1 Physical and chemical properties This numerical work, aims to investigate using varieties of biodiesel such as edible and non-edible vegetables oil, waste animal fats, waste oils and alcohol biodiesel-diesel fuel on emission characteristics and comparison with regular diesel fuel of a single cylinder, four stroke, direct injection, diesel engine. For this study physical and chemical properties of used biodiesel was collected from previous researchers (2004–2017). In this work five section proved the author as an edible and non-edible vegetables oil, waste animal fats, waste oil and alcohol biodiesel in their properties are shown in Tables 1 , 2 , 3 , 4 and 5 respectively."
3,Experimental procedure,
4,Experimental setup,"3.1 Experimental setup The experimental setup and technical specifications of the results engine are shown in Fig. 1 and Table 6 respectively. The experimental setup has consisting of natural aspirated, single cylinder, fourstroke diesel engine, CPU, eddy current dynamometer, pressure transducer, temperature sensor, fuel tank (separately for diesel and biodiesel), fuel delivery control system, exhaust gas calorimeter, load cell, exhaust gas analyser, data acquisition system (DAQ). The engine ran with diesel fuel at no load for about 30 min until it reached steady-state conditions with engine speed at 1500 rpm."
5,Uncertainty analysis,"3.2 Uncertainty analysis Accuracy of the measuring instruments are calculated from uncertainties analysis of the equipment. The uncertainty analysis can be occurring mainly due to environmental conditions, calibration, observation, equipment’s and system of test conduct procedure. The instruments percentage uncertainties are shown in Table 7 . The overall uncertainty (%) result was found 1.92, i.e. within the range [9,12,15,17,19,60]. (1) Total percent of uncertainty= ( TS ) 2 + ( SS ) 2 + ( LI ) 2 + ( PS ) 2 + ( CAE ) 2 + ( SM ) 2 + ( ECD ) 2 + ( NOx ) 2 + ( CO 2 ) 2 Total percentage of uncertainty = square root of [(0.15)2 + (1.0)2 + (0.2)2 + (0.5)2 + (0.2)2 + (1.0)2 + (0.15)2 + (1.0)2 + (0.5)2] = ±1.92%."
6,Model validation,"3.3 Model validation To validate the results from the Diesel-RK model simulation tool proposed herewith, experimental results were compared, as shown in Figs. 2–4 . The initial boundary conditions for the numerical study are provided in the Table 8 . Experimental and numerical work of the present study was validated by the author and is depicted in Figs. 2(a, c), 3(a) and 4(a). Similarly, numerical result has been validated with Gnanasekaran et al. [9], and it is shown in Figs. 2(b, d), 3(b) and 4(b). Comparison of input parameters for present work and Gnanasekaran et al. [9] are shown in Table 9 . Figs. 2–4 consists of an experimental work in which a single cylinder (CR 17.5), four stroke, water and air cooled [9]. Figs. 2(a, c), 3(a) and 4(a), is an experimental data obtained from the test engine using diesel fuel performed by the authors at CR 17.5 and with 1500 rpm. From the above figures, it is clear that the numerical results of the test engines are in good agreement with the experimental results. Thus, the proposed tool can be used for the emission analysis of diesel and five different categories biodiesel with CR17.5. The comparison of cylinder pressure with variation crank angle, smoke emission and NOX emission with engine load at full load condition is presented for diesel fuel. The respective pressure values, smoke and NOX for various blend ratios, at full loads are provided in Table 10 ."
7,Numerical model,"The Diesel-RK model is envisioned for the analysed and optimization of compression ignition engines. It has advanced diesel-RK model of mixture formation and combustion in a diesel engine, and also the tool for multi parameter optimization. The combustion process inside the engine is simulated using multi-zone model [20,52,53,61]."
8,Mathematical equations of Diesel-RK model,"4.1 Mathematical equations of Diesel-RK model The following mathematical equations which are being used for the purpose of study are described as follows:- 4.1.1 Conservation of energy General conservation of energy equation written by Fivelend and Assanis for a thermodynamic system is shown in equation (2) [51]. (2) d ( mu ) dt =- p d ν dt + dQ ht dt + ∑ j m ̇ j h j 4.1.2 Heat model Multi-zone combustion model used in Diesel-RK model where combustion cylinder heat release rate is defined in four phases are in equation (3–6) [15]. (i) Ignition delay period model The calculating of auto ignition delay period by: (3) τ = 3.8 × 10 - 6 1 - 1.6 × 10 - 4 . n T p exp E a 8.312 T - 70 CN + 25 (ii) Premixed combustion period model Premixed combustion period the heat release rate by (4) dx d τ = Φ 0 × A 0 m f / v i × σ ud - x 0 × 0.1 × σ ud + x 0 + Φ 1 × d σ u d τ (iii) Controlled combustion period model In mixing controlled combustion phase period the heat release rate can be given by: (5) dx d τ = Φ 1 × d σ u d τ + Φ 2 × A 2 m f / v c × σ u - x × ( α - x ) (iv) Burning period model In this burning phase period the heat release rate is given by: (6) dx d τ = Φ 3 A 3 K T ( 1 - x ) ( ξ b α - x ) 4.1.3 NOX formation model NOX emission produced within the combustion chamber in diesel engine are grouped in form of nitric oxide (NO) and nitrogen dioxide (NO2). The NOX emission calculated by chain Zeldovich mechanism based on eighteen species are calculated on every step and the overall system of equations contains fourteen equilibrium equations, three material balance equations and Dalton equation of partial pressure using equation (7–11) [52,55,56,59]. (7) [ O 2 ] ↔ [ 2 O ] (8) [ N 2 ] + [ O ] ↔ [ NO ] + [ N ] (9) [ N ] + [ O 2 ] ↔ [ NO ] + [ O ] (10) d NO d θ = P × 2.333 × 10 - 7 . e - 38020 T b N 2 e . O e . 1 - NO / NO e 2 R . T b . 1 + 2365 T b . e 2365 T b . NO O 2 e . 1 ω Specific NO emission (g/kWh): The calculation of NO emission by equation (11) (11) e NO = 30 . r NO M bg L c η m . C 1 4.1.4 Hartridge smoke level model and soot formation model Formation of soot in the diesel engines due to un-burnt hydrocarbons poses a great health hazard and environmental pollution. The level of soot formation can be calculated using Hartridge smoke level, which is expressed as given in Eqs. (12) and (13) [15,52]. (12) Hartridge = 100 1 - 0.9545 exp ( - 2.4226 [ C ] ) (13) d [ C ] dt K = 0.004 q c V dx dt 4.1.5 Smoke (BSN) model and particulate matter (PM) formation model PM emission by Alkidas method is selecting for calculation of particulate matter emission which is given in Eq. (14). PM emission consists of list of species. Soot has a dominant fraction. PM emission as a function of soot emission [15]: (14) [ PM ] =Z PM 565 ln 10 10 - Bosch 1.206 In Eq. (14) ZPM is a constant equal to 1. 4.1.6 Summary of emission (SE) Most important emission parameter is summary of emission (SE) in Eq. (15). In Eq. (14) used of J = 0.15 and L = 7. (15) SE=C PM PM J +C NO NOx L"
9,Results and discussion,"The main objective of this numerical simulation is to take the test fuels diesel and five different categories (edible and non-edible, animal fats, waste oil and alcohol) biodiesel for evaluating the exhaust gas emission characteristics through a single cylinder, four stroke, DI, water cooled, naturally aspirated diesel engine. The study was carried out at an advanced SOI of 23.0° CA bTDC with constant FIP of 220 bar, different engine loads with constant engine speed (1500 rpm) andCR17.5."
