,sections,Text
0,Introduction,"Mammalian carboxylesterases (CES, EC 3.1.1.1) are serine esterases that belong to the α,β-hydrolase protein superfamily. They have broad substrate specificity and catalyze the hydrolysis of compounds containing ester, thioester, and amide bonds [1]. Although CESs are mainly associated with Phase I biotransformation of drugs and environmental toxicants [2–5], they can also hydrolyze endogenous esters and thioesters, and some of these enzymes play important physiological roles in lipid metabolism and energy homeostasis [6–8]. The primary CES enzymes in humans (hCES) include hCES1 and hCES2. These two isozymes share 47% protein sequence identity, but they exhibit differential tissue distribution as well as distinct substrate and inhibitor specificities [1,5]. hCES1 expression is highest in liver, whereas hCES2 expression is highest in intestine [4,5,9,10]. hCES1 prefers ester substrates derived from bulky acyl groups and small alcohol groups: e.g., clopidogrel, cocaine, enalapril, imidapril, oseltamivir and meperidine. In contrast, hCES2 prefers ester substrates with small acyl groups and large alcohol groups: e.g., irinotecan, capecitabine, flutamide and procaine [10,11]. Given the scope of their activities in the biotransformation of exogenous and endogenous compounds, there has been considerable interest in the discovery of potent and selective inhibitors of hCES1 and hCES2 to modulate the pharmacokinetics of endobiotics and CES-substrate drugs in medically beneficial ways [10,12–14]. Compounds with a 1,2-dione scaffold have been identified as the most important chemical structures for CES inhibition. For example, aryl-1,2-diones (benzil and its analogues), alkyl-1,2-diones, isatins, and 1,2-quinones have been found to exert potent and selective inhibitory effects toward hCES1 or hCES2, yet they do not exhibit untoward inhibitory effects on human acetylcholinesterase (AChE) or butyrylcholinesterase (BChE) [11,14]. Selective CES inhibitors with low acute toxicity have been found among carbamates. These are O-carbamoylated 1-hexafluoroisopropanols, found by our group [15], and carbamates WWL113 and WWL229, selectively inhibiting mouse CES3, which is a hCES1 orthologue found by Cravatt’s group [16]. In recent years, searching for specific and potent CES inhibitors from phytochemicals has attracted increasing attention [17,18]. Different classes of natural compounds such as tanshinones, β-lapachones containing a 1,2-dione moiety, flavonoids, and triterpenoids have been found with potent inhibitory effects against hCESs [11]. Tanshinones, phenanthrene-quinone derivatives isolated from the Chinese herb Danshen [19], are potent inhibitors of both hCES1 and hCES2, but they exhibit poor selectivity and specificity toward CES1 [20]. β-Lapachone, with a cis-coplanar 1,2-dione moiety, is a potent and reversible CES inhibitor that has greater specificity toward hCES2 than hCES1 [21]. Flavonoids are polyphenolic products widely distributed in fruits and vegetables [22,23], and recent studies have demonstrated that some of these compounds (e.g., bavachinin, coryfolin, and corylin) potently inhibit both hCES1 and hCES2 [24,25]. Triterpenoids are a diverse group of natural products with wide distribution, high chemical diversity, and important pharmacological properties [26,27]. A series of natural triterpenoids was tested for their inhibitory effects against carboxylesterases CES1 and CES2. Two pentacyclic triterpenoids, including oleanolic acid and ursolic acid, displayed strong inhibitory effects on CES1 [28]. We have previously shown that ethyl (methyl) 2-arylhydrazinylidene-3-oxo-3-polyfluoroalkylpropionates and their cyclic analogues, 7-hydroxy-7-polyfluoroalkyl-4,7-dihydroazolo[5,1-c][1,2,4]triazines, are potent and selective inhibitors of porcine liver CES that afford rich opportunities for structural modification [29–33]. In accord with the increased interest in plant-derived compounds and their synthetically modified derivatives as inhibitors of hCES1 and hCES2, a promising avenue of directed functionalization of 2-arylhydrazinylidene-3-oxoesters to create efficient and selective inhibitors of CES is the introduction of higher or natural alcohol moieties into the structure of 2-arylhydrazinylidene-3-oxo-3-polyfluoroalkylpropionates. Here, we report the synthesis of trifluoromethyl-containing 2-tolylhydrazinylidene-3-oxoesters bearing various natural or higher alcohol moieties 3a-j. We performed a biological evaluation of the compounds as inhibitors of porcine liver CES along with human erythrocyte acetylcholinesterase (EC 3.1.1.7, AChE) and equine serum butyrylcholinesterase (EC 3.1.1.8, BChE). In addition, we studied some of the compounds as inhibitors of human hCES1 and hCES2. To gain insight into the structural aspects of CES inhibition, we carried out molecular docking of the compounds to the active site of human CES1 and a homology models of human CES2 and porcine CES. To assess potential pharmacokinetic properties of the new structures, we determined ADMET profiles computationally. Finally, taking into account the close proximity of CES and cytochrome P-450 as enzymes of Phase I metabolism of xenobiotics [34,35], we assessed the antiradical activity of the compounds by the ABTS assay, as their potential hepatoprotective effect, and also we determined the acute toxicity of the compounds in mice."
1,Experimental section,
2,Chemistry,"2.1 Chemistry All solvents, chemicals, and reagents were obtained commercially and used without purification. Melting points were measured in open capillaries on a Stuart SMP30 melting point apparatus and uncorrected. The IR spectra were recorded on a Thermo-Nicolet 6700 FT-IR spectrometer at 4000–400 cm−1 using the frustrated total internal reflection (FTIR) method. The 1H (13C) NMR spectra were registered on a Bruker Avance 500 spectrometer, 500 MHz (125 MHz) relative to SiMe4. The 19F NMR spectra were obtained on a Bruker Avance 500 spectrometer (470 MHz) using C6F6 as an internal standard. The chemical shifts were converted from C6F6 to CCl3F. The microanalyses (C, H, N) were carried out on a Perkin Elmer PE 2400 series II elemental analyzer."
3,Crystal structures,"2.2 Crystal structures A single crystal of compound 3f was obtained by crystallization from acetonitrile. The X-ray studies were performed on an Xcalibur 3 CCD diffractometer with a graphite monochromator, φ/ω scanning, λMoK α 0.71073 Å radiation, at T 295(2) K. The registration of absorption was carried out analytically by the model of a multi-faceted crystal using the program CrysAlis RED 1.171.29.9. Main crystallographic data for 3f: C21H25F3N2O3, M = 410.43, space group P32, trigonal, a = 23.8333(12), b = 23.8333(12), c = 12.8114(7) Å, α, β = 90°, γ = 120°, V = 6302.2(6) Å3, Z = 12, D calc = 1.298 g∙cm−3, μ(Mo-Kα) = 0.104 mm−1, 1091 refinement parameters, 19,346 reflections measured, 7909 unique reflections, which were used in all calculations. The final R was 0.071. The Cambridge Crystallographic Data Centre (CCDC) 1857049 contains the supplementary crystallographic data for this compound. A single crystal of compound 3e was obtained by crystallization from chloroform:hexane – 1:1. The X-ray studies were performed as described above for compound 3f. Main crystallographic data for 3e: C21H23F3N2O3, M = 408.41, space group P 1 ‾ , triclinic, a = 9.6197(9), b = 9.7051(10), c = 11.3490(9) Å, α = 76.574(8)°, β = 75.999(8)°, γ = 77.041(9)°, V = 983.99(16) Å3, Z = 2, D calc = 1.378 g∙cm−3, μ(Mo-Kα) = 0.111 mm−1, 292 refinement parameters, 6309 reflections measured, 2649 unique reflections, which were used in all calculations. The final R was 0.052. CCDC 1857050 contains the supplementary crystallographic data for this compound. Crystal structures were solved by direct methods followed by Fourier synthesis with SHELXS-97 [36] and refined with full-matrix least-squares methods for all non-hydrogen atoms with the SHELXL-97 software packages [36]."
4,Synthesis of compounds,"2.3 Synthesis of compounds Synthesis of lithium salts 2a-j. A mixture of ethyl 4,4,4-trifluoro-3-oxobutanoate 1 (40 mmol) and the corresponding alcohol (40 mmol) in toluene (100 ml) was refluxed with a Dean-Stark receiver for 24 h. The solvent was removed in vacuo. The residue was dissolved in hexane (100 ml), then LiH (40 mmol) was added. The mixture was refluxed for 24 h and the solvent was removed. The resulting lithium salt 2a-c was washed with ether and hexane, and recrystallized fractionally from toluene. The salts 2d-j were used without further purification in the ensuing reactions. Lithium 1,1,1-trifluoro-4-hexyloxy-4-oxobut-2-en-2-olate (2a). Yield 72%, white powder. 1H NMR (DMSO-d 6): δ 0.86 (m, 3H, Me), 1.27 (m, 4H, 2CH2), 1.53 (m, 2H, CH2), 3.93 (t, 2H, OCH2, J 6.7 Hz), 4.78 (s, 1H, CH). 19F NMR (DMSO-d 6): δ −75.1 (s, CF3). Anal. calcd. for C10H14F3LiO3. C, 48.79; H, 5.73. Found: C, 48.63; H, 5.88. Lithium 4-dodecyloxy-1,1,1-trifluoro-4-oxobut-2-en-2-olate (2b). Yield 75%, white powder. 1H NMR (DMSO-d 6): δ 0.85 (m, 3H, Me), 1.24 (m, 18H, 9CH2), 1.53 (m, 2H, CH2), 3.93 (m, 2H, OCH2), 4.79 (s, 1H, CH). 19F NMR (DMSO-d 6): δ −75.1 (s, CF3). Anal. calcd. for C16H26F3LiO3. C, 58.18; H, 7.93. Found: C, 58.32; H, 7.81. Lithium 4-citronellyloxy-1,1,1-trifluoro-4-oxobut-2-en-2-olate (2c). Yield 80%, white powder. 1H NMR (DMSO-d 6): δ 0.87 (d, 3H, Me, J 6.5 Hz), 1.14 (m, 1H, CH), 1.32 (m, 2H, CH2), 1.49 (m, 1H, CH), 1.56 (s and m, 4H, Me and CH), 1.64 (s, 3H, Me), 1.94 (m, 2H, CH2), 3.98 (m, 2H, OCH2), 4.79 (s, 1H, CH), 5.08 (unsolv t, 1H, CHAlk, J 7.1 Hz). 19F NMR (DMSO-d 6): δ −75.1 (s, CF3). Anal. calcd. for C14H20F3LiO3. C, 56.00; H, 6.71. Found: C, 56.12; H, 6.80. Synthesis of arylhydrazones 3a-j. The azo coupling reaction was performed by a standard procedure [37]. The yields of arylhydrazones 3d-j were based on the initial 3-oxoester 1. Hexyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3a). Yield 68%, orange oil (eluent – chloroform:hexane, 3:1). IR (FTIR): ν 2921, 1595 (NH), 1715 (CO2Et), 1677 (CO), 1530 (CC, CN), 1209–1190 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.88 (t, 3H, Me, J 7.0 Hz), 1.30, 1.40, 1.68 (all m, 6H, 3CH2), 2.32 (s, 3H, C6H4 Me), 4.29 (t, 2H, OCH2, J 6.5 Hz), 7.28, 7.47 (both d, 4H, C6H4, J 8.3 Hz), 13.00 (s, 1H, NH). 19F NMR (DMSO-d 6): δ −69.5 (s, CF3). Anal. calcd. for C17H21F3N2O3. C, 56.98; H, 5.91; N, 7.82. Found: C, 56.87; H, 5.99; N, 7.92. Dodecyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3b). Yield 65%, orange oil (eluent – chloroform : hexane, 2:1). IR (FTIR): ν 2926, 1594 (NH), 1714 (CO2Et), 1675 (CO), 1528 (CC, CN), 1208–1193 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.84 (t, 3H, Me, J 6.9 Hz), 1.28 (m, 16H, 8CH2), 1.39, 1.68 (both m, 4H, 2CH2), 2.31 (s, 3H, C6H4 Me), 4.28 (t, 2H, OCH2, J 6.5 Hz), 7.28, 7.46 (both d, 4H, C6H4, J 8.3 Hz), 12.99 (s, 1H, NH). 19F NMR (DMSO-d 6): δ −69.5 (s, CF3). Anal. calcd. for C23H33F3N2O3. C, 62.43; H, 7.52; N, 6.33. Found: C, 62.52; H, 7.37; N, 6.28. Citronellyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3c). Yield 70%, orange oil (eluent – chloroform : hexane, 2:1). IR (FTIR): ν 2926, 1594 (NH), 1717 (CO2Et), 1670 (CO), 1533 (CC, CN), 1208–1191 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.92 (d, 3H, Me, J 6.6 Hz), 1.17 (m, 1H, CH), 1.34 (m, 1H, CH), 1.51 (m, 1H, CH), 1.55 (s, 3H, Me) 1.62 (s and m, 4H, Me and CH), 1.73 (m, 1H, CH), 2.31 (s, 3H, C6H4 Me), 1.96 (m, 2H, CH2), 4.33 (m, 2H, OCH2), 5.08 (m, 1H, CH), 7.28, 7.47 (both d, 4H, C6H4, J 8.3 Hz), 13.01 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.5 (s, CF3). 19F NMR (CDCl3): −71.6 (s, CF3). Anal. calcd. for C21H27F3N2O3. C, 61.15; H, 6.60; N, 6.79. Found: C, 61.22; H, 6.70; N, 6.68. Geranyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3d). Yield 71%, orange oil (eluent – chloroform : hexane, 2:1). IR (FTIR): ν 2925, 1594 (NH), 1714 (CO2Et), 1675 (CO), 1533 (CC, CN), 1207–1190 (CF) cm−1. 1H NMR (DMSO-d 6): δ 1.55, 1.62, 1.73 (all s, 9H, 3 Me), 2.05 (m, 4H, 2CH2), 2.31 (s, 3H, C6H4 Me), 4.83 (d, 2H, OCH2, J 7.0 Hz), 5.06 (t, 1H, C 2′ H, J 5.9 Hz), 5.40 (t, 1H, C 6′ H, J 6.7 Hz), 7.28, 7.47 (both d, 4H, C6H4, J 8.3 Hz), 13.00 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.5 (s, CF3). 19F NMR (CDCl3): −71.5 (s, CF3). Anal. calcd. for C21H25F3N2O3. C, 61.45; H, 6.14; N, 6.83. Found: C, 61.57; H, 6.02; N, 6.69. Adamantyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3e). Yield 65%, yellow crystals, mp 159–160 °C (eluent – chloroform:hexane, 1:1). IR (FTIR): ν 2923, 1591 (NH), 1712 (CO2Et), 1670 (CO), 1530 (CC, CN), 1208–1193 (CF) cm−1. 1H NMR (DMSO-d 6): δ 1.66, 2.20 (both br.s, 15H, adamantyl), 1.73 (m, 1H, CH), 2.31 (s, 3H, C6H4 Me), 7.28, 7.48 (both d, 4H, C6H4, J 8.4 Hz), 13.05 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.4 (s, CF3). Anal. calcd. for C21H23F3N2O3. C, 61.76; H, 5.68; N, 6.86. Found: C, 61.86; H, 5.72; N, 6.79. Bornyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3f). Yield 78%, light-yellow powder, mp 94–95 °C (eluent – chloroform:hexane, 2:1). IR (FTIR): ν 2964, 1595 (NH), 1706 (CO2Et), 1667 (CO), 1520 (CC, CN), 1204–1183 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.87, 0.89, 0.92 (all s, 9H, 3Me), 1.14 (dd, 1H, CH, J 13.8, 3.4 Hz), 1.25 (m, 1H, CH), 1.33 (m, 1H, CH), 1.73 (m, 2H, CH2), 2.17 (m, 1H, CH), 2.32 (s, 3H, C6H4 Me), 2.36 (m, 1H, CH), 5.01 (ddd, 1H, OCH, J 9.8, 3.2, 2.3 Hz), 7.28, 7.48 (both d, 4H, C6H4, J 8.1 Hz), 13.16 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.4 (s, CF3). 19F NMR (CDCl3): −71.5 (s, CF3). Anal. calcd. for C21H25F3N2O3. C, 61.45; H, 6.14; N, 6.83. Found: C, 61.52; H, 6.19; N, 6.88. Isobornyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3 g). Yield 73%, light-yellow oil (eluent – chloroform:hexane, 2:1). IR (FTIR): ν 2952, 1593 (NH), 1711 (CO2Et), 1667 (CO), 1533 (CC, CN), 1209–1191 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.84, 0.91, 1.02 (all s, 9H, 3Me), 1.14 (m, 2H, CH2), 1.58 (m, 1H, CH), 1.70 (m, 1H, CH), 1.76 (m, 1H, CH), 1.86 (m, 1H, CH), 2.17 (m, 1H, CH), 2.32 (s, 3H, C6H4 Me), 4.81 (dd, 1H, OCH, J 7.3, 4.1 Hz), 7.28, 7.48 (both d, 4H, C6H4, J 8.3 Hz), 13.16 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.4 (s, CF3). 19F NMR (CDCl3): −71.6 (s, CF3). Anal. calcd. for C21H25F3N2O3. C, 61.45; H, 6.14; N, 6.83. Found: C, 61.60; H, 6.25; N, 6.77. l-Menthyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3 h). Yield 70%, orange oil (eluent – chloroform:hexane, 2:1). IR (FTIR): ν 2959, 2982, 1594 (NH), 1717 (CO2Et), 1665 (CO), 1532 (CC, CN), 1209–1191 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.73 (d, 3H, Me, J 6.9 Hz), 0.89 (m, 7H, 2 Me and CH), 1.07 (m, 2H, CH2), 1.48 (m, 2H, CH2), 1.66 (m, 2H, CH2), 2.07 (m, 2H, CH2), 2.32 (s, 3H, C6H4 Me), 4.82 (td, 1H, OCH, J 10.8, 4.2 Hz), 7.29, 7.49 (both d, 4H, C6H4, J 8.2 Hz), 13.12 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.5 (s, CF3). 19F NMR (CDCl3): −71.5 (s, CF3). Anal. calcd. for C21H27F3N2O3. C, 61.15; H, 6.60; N, 6.79. Found: C, 61.26; H, 6.65; N, 6.72. dl-Menthyl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3i). Yield 70%, orange oil (eluent – chloroform:hexane, 2:1). IR (FTIR): ν 2959, 2982, 1594 (NH), 1717 (CO2Et), 1665 (CO), 1533 (CC, CN), 1209–1191 (CF) cm−1. 1H NMR (DMSO-d 6): δ 0.73 (d, 3H, Me, J 6.9 Hz), 0.88 (m, 7H, 2 Me and CH), 1.06 (m, 2H, CH2), 1.47 (m, 2H, CH2), 1.66 (m, 2H, CH2), 2.05 (m, 2H, CH2), 2.32 (s, 3H, C6H4 Me), 4.81 (td, 1H, OCH, J 10.9, 4.3 Hz), 7.28, 7.50 (both d, 4H, C6H4, J 8.4 Hz), 13.14 (s, 1H, NH). 19F NMR (DMSO-d 6): −69.5 (s, CF3). Anal. calcd. for C21H27F3N2O3. C, 61.15; H, 6.60; N, 6.79. Found: C, 61.19; H, 6.72; N, 6.70. Cholesteryl (2Z)-4,4,4-trifluoro-2-[2-(4-methylphenyl)hydrazinylidene]-3-oxobutanoate (3j). Yield 60%, orange powder, mp 179–180 °C (eluent – chloroform:hexane, 2:1). IR (FTIR): ν 2946, 2869, 1595 (NH), 1707 (CO2Et), 1668 (CO), 1533 (CC, CN), 1210–1189 (CF) cm−1. 1H NMR (CDCl3): δ 0.69 (br.s, 3H, Me), 0.87 (dd, 6H, 2Me, J 6.6, 2.2 Hz), 0.92 (d, 3H, Me, J 6.5 Hz), 1.06 (s, 3H, Me), 1.00, 1.33, 1.51 (all m, 20H, set of CH and CH2 group of cholesteryl moiety), 1.83 (m, 2H, CH2), 1.99 (m, 4H, 2 CH2), 2.37 (s, 3H, C6H4 Me), 2.45, 2.53 (both m, 2H, 2 CH), 4.82 (m. 1H, OCH), 5.42 (m, 1H, CH), 7.23, 7.31 (both d, 4H, C6H4, J 8.4 Hz), 13.51 (s, 1H, NH). 19F NMR (CDCl3): −71.6 (s, CF3). Anal. calcd. for C38H53F3N2O3. C, 71.00; H, 8.31; N, 4.36. Found: C, 71.12; H, 8.40; N, 4.28"
5,Biological assays,"2.4 Biological assays 2.4.1 Enzyme assays 2.4.1.1 Inhibition in vitro of porcine liver CES, hCES1, hCES2, AChE, and BChE The following enzymes were purchased from Sigma-Aldrich: human erythrocyte acetylcholinesterase (AChE, EC 3.1.1.7), equine serum butyrylcholinesterase (BChE, EC 3.1.1.8), porcine liver carboxylesterase (CES, EC 3.1.1.1) and human recombinant carboxylesterases hCES1 (E0287, Carboxylesterase 1 isoform b human recombinant, expressed in baculovirus infected BTI insect cells) and hCES2 (E4749, Carboxylesterase 2 human recombinant, expressed in mouse NSO cells, ≥95% (SDS-PAGE)). Substrates for AChE, BChE, and CES were acetylthiocholine iodide (ATCh), butyrylthiocholine iodide (BTCh), and 4-nitrophenol acetate (4-NPA), respectively, and the colorimetric reagent for the AChE and BChE assays was 5,5́'-dithio-bis-(2-nitrobenzoic acid) (DTNB) (Sigma-Aldrich). Ellman’s colorimetric assay was used to measure AChE and BChE activities in 0.1 M K/Na phosphate buffer at pH 7.5, 25 °C [38]. Final concentrations of reactants were 0.33 mM DTNB, 0.02 unit/mL of AChE or BChE and 1 mM of substrate (ATCh or BTCh, respectively). Reagent blanks consisted of reaction mixtures without enzymes to assess non-enzymatic hydrolysis of substrates. CES (porcine liver) activity was assessed colorimetrically in 0.1 M K/Na phosphate buffer pH 8.0, 25 °C, by measuring the absorbance of 4-nitrophenol at 405 nm [39]. Final enzyme and substrate (4-NPA) concentrations were 0.02 unit/mL and 1 mM, respectively. Reagent blanks included all constituents except enzyme. Activities of hCES1 and hCES2 were determined in the same manner as porcine liver CES [39], except that the final concentration of hCES2 was 0.01 unit/mL. Again, blanks consisted of all reagents except the enzymes. Test compounds were dissolved in DMSO. Reaction mixtures contained a final DMSO concentration of 2% (v/v). This concentration of DMSO on its own did not significantly affect the activity of any of the enzymes in the study (data not shown). Enzyme inhibition was first assessed at a single concentration of 20 µM for each compound after a 5 min incubation at 25 °C in three separate experiments. The most active compounds were then selected for determination of the IC50 (inhibitor concentration resulting in 50% inhibition of control enzyme activity). Compounds (eight concentrations between 10−12 and 10−4 M were selected to achieve 20 to 80% inhibition) were incubated with each enzyme for 5 min at 25 °C. Substrate was then added and residual enzyme activity relative to an inhibitor-free control was measured using a Bio-Rad Benchmark Plus microplate spectrophotometer. Origin 6.1 for Windows was used to determine IC50 values from plots of log (inhibitor concentration) vs. % (residual activity). Results were expressed as mean ± SEM (n = 3 experiments). 2.4.1.2 Porcine liver CES inhibition kinetics: Inhibition constants at steady state Mechanisms of inhibition were assessed for the five most active compounds against porcine liver CES. Residual activity was measured following 5 min incubation at 25 °C with three increasing concentrations of inhibitor and six decreasing substrate concentrations – substrate was added immediately after the 5 min incubation with inhibitor and rates of absorption of 4-nitrophenol production were monitored at 405 nm using a Bio-Rad Benchmark Plus microplate spectrophotometer. Inhibition constants Ki (competitive component) and αKi (noncompetitive component) were determined by linear regression of 1/V versus 1/[S] double-reciprocal (Lineweaver-Burk) plots using Origin 6.1 for Windows. Data were expressed as mean ± SEM (n = 3 experiments). 2.4.2 ABTS radical cation scavenging assay as a measure of antioxidant activity Antioxidant activity of compounds was determined by the ability of the compounds to decolorize the ABTS• + radical cation as previously described [40], incorporating modifications described below. This method measures the relative ability of antioxidant compounds to scavenge the radical cation 2,2′-azinobis-(3-ethylbenzothiazoline-6-sulfonic acid) (ABTS• +) compared with a standard amount of the synthetic antioxidant Trolox (6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid), a vitamin E analogue. The assay is based on the generation and detection of a colored long-lived specific radical cation, ABTS• +. Tokyo Chemical Industry Co., Ltd. was the source of ABTS. Potassium persulfate (di-potassium peroxydisulfate), Trolox®, ascorbic acid, and ethanol (HPLC grade) were purchased from Sigma-Aldrich. Deionized water was used to prepare aqueous solutions. Stock solutions of antioxidant standards included Trolox, ascorbic acid, and catechol (5 mM) in DMSO. Working solutions (1–100 μM) were freshly prepared on the day of experiments to serve as calibrants and positive controls for ABTS• + scavenging activity. ABTS radical cation (ABTS• +) was produced by mixing equal volumes of 7 mM ABTS stock solution in deionized water with 2.45 mM aqueous potassium persulfate solution and permitting the reaction to proceed at room temperature in the dark for 12–16 h. The absorbance at 734 nm of the resulting ABTS• + solution was adjusted to 0.80 ± 0.05 by diluting with HPLC-grade ethanol. Radical scavenging activity of compounds was determined by measuring the decrease in absorbance at 734 nm 1 h after mixing 10 μl of test compound solution with 240 μl of ABTS• + working solution using a Bio-Rad xMark microplate UV/VIS spectrophotometer vs. ethanol blanks. Antioxidant activity was expressed as Trolox equivalent antioxidant capacity (TEAC) values (ratios between slopes of linear correlations for concentrations of test compounds and Trolox with absorbance of the ABTS radical). IC50 values (concentrations required to reduce 50% of the ABTS radical) were determined for the most active compounds via linear regression using Origin 6.1 for Windows; data are reported as mean ± SEM based on triplicate replicates and n = 3 experiments. 2.4.3 Acute toxicity studies 2.4.3.1 Animals Adult male CD-1 mice were obtained from the Animal Unit “Pushchino” at the M.M. Shemyakin and Yu.A. Ovchinnikov Institute of Bioorganic Chemistry RAS (Russia). Animals were kept in groups of three in polypropylene “shoebox” cages (Bioskape) with standard bedding (Rehofix MK 2000, J. Rettenmaier & Söhne) and supplied ad libitum with feed (Chara, “Assortiment-Agro”, Russia) and tap water. The animal facility provided a climate-controlled 12 h light: 12 h dark light cycle. Russian Federal Law № 61-FZ [41] and guidelines for preclinical study of medicinal products [42] were observed for the care and procedures with animal subjects. 2.4.3.2 Evaluation of acute toxicity Evaluation of acute toxicity was carried out using adult male CD-1 mice based on OECD recommendations [43] and guidelines for preclinical study of medicinal products [42]. Test compounds were injected intraperitoneally (i.p.), three mice per dose level, at doses of 100 and 300 mg/kg in 2% (w/v) starch mucilage solution [42]. The post-dosing observation period was 14 days with determination of the number of survived animals."
6,Molecular modeling studies,"2.5 Molecular modeling studies 2.5.1 Structure preparation Initial structures of possible enantiomers and tautomers of inhibitors were prepared with MarvinSketch 14.9.1.0 (ChemAxon, http://www.chemaxon.com ). Quantum mechanical (QM) optimization of the generated structures was performed with GAMESS-US [44] using DFT method (B3LYP/6-31G*). Obtained geometries of the ligands were used for following molecular docking. Partial atomic charges on ligand atoms were assigned from QM data according to the Mulliken scheme [45]. Protein structure of hCES1 for molecular docking was prepared using chain A of the X-ray structure PDB: 2H7C [46] (hCES; 2.00 Å resolution) as described in our previous docking study with this enzyme [47]. The human CES2 (hCES2) (Uniprot: O00748) and porcine CES (CES1) (Uniprot: Q29550) homology models were built by Modeller v9.14 software [48] using the human CES (CES1) X-ray structure (PDB: 2H7C) as a template. Quality of the obtained structures was checked with the MolProbity webserver [49] and found to be close to the quality of the initial X-ray structure. For optimization of the both homology models, they were solvated in TIP3P water (rectangular box with borders extending 10 Å from the protein) and counterions added so that the final concentrations of Na+ and Cl− were 0.15 M. The solvated systems were energy-minimized during 5000 steps with the protein backbone atoms fixed, than subjected to 10 ns MD simulation (NPT ensemble, 298 K) with harmonic constraints on backbone atoms. Finally, to mimic crystallization conditions, the systems were cooled down to 4 K during 29 ns and energy minimized without constraints. MD simulations were performed with NAMD 2.10 [50] and the CHARMM36 force field [51] using the Lomonosov supercomputer [52]. 2.5.2 Molecular docking Molecular docking with a Lamarckian Genetic Algorithm (LGA) was performed with Autodock 4.2.6 software [53,54]. The grid box included the entire CES active site and gorge with dimensions 22.5 Å × 22.5 Å × 22.5 Å and a grid spacing of 0.375 Å. The main selected LGA parameters were 256 runs, 25 × 106 evaluations, 27 × 104 generations, and population size 300. Structural images were prepared with PyMOL (https://pymol.org/)."
7,ADMET profile predictions,"2.6 ADMET profile predictions ADMET profile predictions were based on computational methods for human intestinal absorption (HIA) [55], blood-brain barrier permeability (LogBB) [56], and hERG-mediated cardiac toxicity risk (channel affinity pKi and inhibitory activity pIC50) [57]. Calculations were carried out by the integrated online service for ADMET properties prediction [58]. This web server incorporates accurate and representative training sets, fragmental descriptors, and artificial neural networks into its predictive QSAR models."
8,Statistical analyses,"2.7 Statistical analyses Results are presented as mean ± SEM calculated using GraphPad Prism version 6.05 for Windows. Plots, linear regressions, and IC50 values were determined using Origin 6.1 for Windows, OriginLab (Northampton, MA)."
9,Results and discussion,
