,sections,Text
0,Introduction,"Preservation is an important component of food processing, aimed at prolonging the shelf-life of food products without altering its sensory and nutritional qualities. Food preservatives inhibits microbial proliferation and chemical/enzymatic oxidative reactions capable of rendering food products unfit for consumption. The use of chemical preservatives and additives in food have in the recent years attracted strict scrutiny from food regulators, scientist, and consumers. Health reports associating certain chemical-based food additives to disease conditions have triggered a fresh search for healthy alternative preservatives. Plants are rich source of medically relevant compounds, functional foods and food additives (Calderaro et al., 2020) with immeasurable opportunities for new drug discoveries (Sharma et al., 2020) and potentials applications in the food industries. As consumer’s distaste for synthetic chemical food additives soars, and the demand for green consumerism heightens, natural products from plants offers a warehouse of untapped resource. The bioactivities of plant are attributed to abundance of potent phytochemical compounds, including polyphenols, flavonoids, terpenes, glycosides, and alkaloids. The plant Eucalyptus camaldulensis, native to Australia and the Southeast Asia is used in folk medicine to the relieve various symptoms including cough, sore throat, and sinusitis. In Thailand, 70–80% of tree trunk is used in paper and pulp industry, 10–15 percent is used for charcoal and 5 percent is used for construction poles, leaving behind huge amounts of waste including leaves and branches (Gumartini, 2009). Although the actual quantity of waste leaves generated in Thailand is undocumented, biomass in terms of branches and leaves from Eucalyptus is estimated at 2.8 million tonnes/year for Spain and Portugal (Celia Martinez et al., 2018). In addition, the plant is a rich source of bioactive essential oil, flavonoid and phenolic compounds (Nasr et al., 2019) that can be used as medicines and food preservatives. The bioactivity of essential oils from this plant and its major active volatile compound 1,8-cinole (Sabo & Knezevic, 2019) has been extensively studied. However, elaborate studies on its abundant phytochemicals, including cytocompatibility evaluations, medical and therapeutic applications are still lacking. Crude extracts of the leaves have been reported to contain phenolics and flavonoids with antioxidant and antimicrobial effects against various pathogenic microorganisms, including the recalcitrant foodborne pathogen Listeria monocytogenes (Nwabor et al., 2019). Leaf extract of the plant exhibited membrane disruption effects and anti-virulence activities on the Gram-positive foodborne pathogen L. monocytogenes. Plant phytochemicals are used in food as colourant, flavours, preservative, and taste enhancers. Antioxidant phytochemicals prolongs food shelf-life by inhibiting free radical mediated oxidations (Ng et al., 2019), whereas the antimicrobials components prevents microbial mediated food spoilage as well as foodborne disease outbreaks. The aim of this study was to analyze the phytochemical compositions of ethanolic and aqueous fractions of E. camaldulensis leave extract, and evaluate the bioactivities, including antimicrobial potentials against pathogenic bacterial isolates, antioxidant, cytocompatibility and oxidative stress ameliorating effects. The study presents foremost report of E. camaldulensis as a source of functional compound that can be used in oxidative stress reduction and control."
1,Materials and methods,
2,Materials,"2.1 Materials Tetrazolium bromide (3-(4,5-dimethyl-2-thiazolyl)-2,5-diphenyl-2H (MTT), analytical grade ethanol, and trypsin were obtained from Merck (Darmstadt, Germany). Dulbecco’s modified eagle medium (DMEM), fetal bovine serum, 2,2-diphenyl-1-picrylhydrazyl (DPPH), 2,2′-azino-bis (3-ethylbenzothiazoline-6-sulfonic acid (ABTS) and Ascorbic acid were purchased from Gibco, (Paisley, UK). Dimethyl sulfoxide (DMSO) and glycerol were obtained from Fisher scientific (Loughborough, UK), 2,4,6-Tri(2-pyridyl)-s-triazine (TPTZ) was purchased from Sigma-Aldrich (Steinheim, North Rheine-Westphalia, Germany) and bacteriological media; Mueller Hinton broth (MHB), tryptic soy agar (TSA), and tryptic soy broth (TSB) were purchased from Difco (Port de Claix, France)."
3,Bacterial strains and culture conditions,"2.2 Bacterial strains and culture conditions Five bacterial isolates including L. monocytogenes (PSU-KV-039) isolated from ready to eat food, (PSU-KV-148), isolated from food processing environment, (F2365) a standard listeria strain, Staphylococcus aureus ATCC 25923, and an isolate of Bacillus cereus were used in this study. All bacterial cultures were maintained in TSB supplemented with 35% glycerol and kept at −80 °C."
4,Preparation of plant fractions,"2.3 Preparation of plant fractions Waste E. camaldulensis were obtained from a paper industry in Northern Thailand. The leaves were identified at the faculty of Thai Traditional Medicine, Prince of Songkla University, Thailand and were washed, and oven dried at 40 °C. The dried leaves were pulverized using a 500 g Multi-function disintegrator WF-10B, (Yongkang Tianqi Shengshi Industry and Trade Co. Ltd, Yongkang, Zhejiang, China). Pulverized leaves were extracted by macerating with 70% ethanol (Olatunde et al., 2020), at a solute to solvent ratio of 1:10, with constant stirring using WiseStir® High Torque Stirrer HT120AX, (Witeg Labortechnik GmbH, Wertheim, Germany), for 4 h. The extraction was carried out as previously described (Eze and Tola, 2020). In brief, the extract was filtered, with Whatman No 1, and the filtrate was concentrated using a rotavapor at 40 °C until the ethanol was completely evaporated and left to sediment overnight at 4 °C. Sediments were collected and the filtrate was further centrifuged at 100 × g for 30 min to sediment the precipitated ethanol soluble components. After centrifugation, supernatant was further concentrated using a SpeedVac Vacuum concentrator (Thermo Fisher Scientific, Massachusetts, United States) to ensure complete elimination of remnant ethanol. Both the precipitated ethanol soluble component and the supernatant containing the water-soluble components were freeze dried and collected as powder. Percentage yield of the extract and fractions were calculated."
5,Antimicrobial activities of fractions against pathogenic food isolates,"2.4 Antimicrobial activities of fractions against pathogenic food isolates The minimum inhibitory concentration (MIC) of the fractions against the tested bacterial isolates was determined using the standard broth microdilution method (CLSI, 2017). Overnight bacterial cultures grown in TSB were adjusted to 106 CFU/mL and treated with varying 2-fold dilutions of the fractions. The MICs were determined using MHB, after overnight incubation at 37 °C. The MIC values were recorded as the lowest concentration that completely inhibited the bacterial growth. Minimum bactericidal concentrations (MBC) were determined using drop plate technique and recorded as the lowest concentrations that showed no growth on TSA plates after incubation for 24 h. All the experiments were set up in triplicates for two independent studies."
6,Effects of fractions on bacterial cell membrane,"2.5 Effects of fractions on bacterial cell membrane The effects of the fractions on bacterial membrane integrity were evaluated on foodborne bacterial isolates by crystal violet uptake assay (Devi et al., 2010). Briefly, overnight bacterial cultures were washed and resuspended in phosphate buffer solution (pH 7.4). The cultures were adjusted to 108 CFU/mL and treated with MIC and 2MIC of fractions, for 2 h. Cells were then harvested at 8000 × g, for 5 min and the pellets were resuspended in phosphate buffer solution (PBS) containing 10 µg/mL of crystal violet for 10 min. Cultures treated with 0.1% DMSO were used as negative controls. Experiments were performed in triplicate for two independent trials and the crystal violet uptake was calculated as described (Nwabor et al., 2019)."
7,Effects of fractions on listeria haemolysin production,"2.6 Effects of fractions on listeria haemolysin production The effects of the plant fractions on listeria haemolysin production was investigated at sub-inhibitory concentrations (Li et al., 2020). Cell free supernatant from treated L. monocytogenes cultures, were tested against 5% red blood cells. A 1% Triton X-100 solution was used as positive control, whereas PBS was used as negative control (0% haemolysis). Absorbance at 600 nm were read and percentage haemolysis was calculated using the formula (Du et al., 2018). (2.1) % H a e m o l y s i s = ( A s - A n ) ÷ ( A p - A n ) × 100 where As, An and Ap are absorbance values for sample, negative and positive controls."
8,Determination of total phenolic and total flavonoid content,"2.7 Determination of total phenolic and total flavonoid content The phenolic contents of the plant fractions were determined spectrophotometrically by Folin–Ciocalteu's (Gonçalves et al., 2019), and expressed as gallic acid equivalent/mg of fraction. The total flavonoid contents were determined by aluminium chloride method (Nwabor et al., 2019), and expressed quercetin equivalent/mg of fraction."
9,Phytochemical profiling using Liquid chromatography mass spectroscopy,"2.8 Phytochemical profiling using Liquid chromatography mass spectroscopy The extract (40 mg/ml) was prepared in chloroform. The solution was centrifuge at 8,950 × g for 10 min. The supernatant was filtered using a 0.22 µm nylon filter and the filtrates were analysed by Liquid chromatography coupled with a high-resolution quadrupole time-of-flight mass spectrometer G6550A (Agilent Technologies, Santa Clara, USA) and an Agilent Mass Hunter Software version B.05.01 (B512.5). Sample ionization was achieved using a dual AJS ESI in an Auto MS2 mode. The LC separation was achieved on a ZORBAX Eclipse Plus C18,100 × 2.1 mm i.d., particle size 1.8 μm (Agilent Technologies), at 40 °C. The mobile phase consisted of A (Acetonitrile) and B (0.4% formic acid and Methanol 50:50), and the flow rate was set at 0.05 mL/min, injection volume of 10 µL, pressure of 400 bar for 45 min. The nebulizer was set to 35 psig with a corona current of 20 mA, fragmentor 175 V, skimmer 65 V, Octopole RF 750 V and a capillary voltage of 3500 V, nozzle voltage 1000 V, and a gas temperature of 200 °C and flow of 14 L/min ."
